itemdescri,qty,value,e,f,g,h,i,j,k
"LAT.POW.FRE 7                 1S"," 50","662.50","-50","-662.50","  -","0.00","  -","0.00","  -"
" TOTAL"," 50","662.50","-50","-662.50","  0","0.00","  0","0.00","  0"
"","","","","","","","","",""
"MEDIKLIN HEALTHCARE LTD","","","","","","","","",""
"FACE MASK                     1S","500","700.00","-400","-560.00","  -","0.00","100","140.00","  -"
" TOTAL","500","700.00","-400","-560.00","  0","0.00","100","140.00","  0"
"","","","","","","","","",""
"NEOMEDIX HEALTHCARE INDIA P LTD","","","","","","","","",""
"BEPOKUL                       5ML"," 10","1414.30","  -","0.00","  -","0.00"," 10","1414.30","  -"
"","","","","","","","","",""
"TOTAL","7688","625535.06","4369","378436.02","6009","558009.24","6048","539772.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..7","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"CYNQ                          5ML"," 10","2860.70","  -","0.00"," 10","1987.00","  -","0.00","  -"
"GATICOM-P                     10ML"," 10","1060.70","  -","0.00","  -","0.00"," 10","1060.70","  -"
"HYLOSOFT                      10ML"," 10","2860.70","  -","0.00","  -","0.00"," 10","2860.70","  -"
"HYLOSOFT ECO                  5ML"," 10","1575.00","  -","0.00","  -","0.00"," 10","1575.00","  -"
"KINDERWOODS GUMMIES           30'S"," 10","2623.80","  -","0.00","  -","0.00"," 10","2623.80","  -"
"LOTEVAIL                      5ML"," 10","1125.00","  -","0.00","  -","0.00"," 10","1125.00","  -"
"LOTEVAIL LS                   5ML"," 10","933.00","  -","0.00","  -","0.00"," 10","933.00","  -"
"NEXTOB                        5ML"," 10","822.90","  -","0.00","  -","0.00"," 10","822.90","  -"
"OCUWIPES WET WIPES            10'S","  2","195.26","  -","0.00","  -","0.00","  2","195.26","  -"
"OCUWIPES-AT                   20'S","  2","597.98","  -","0.00","  -","0.00","  2","597.98","  -"
"OPTIMOIST                     10ML"," 20","1748.60","  -","0.00","  -","0.00"," 20","1748.60","  -"
"OPTIMOIST ULTRA               10ML"," 10","2079.80","  -","0.00","  -","0.00"," 10","2079.80","  -"
"OPTIMOIST-DS                  10ML"," 20","2378.60","  -","0.00","  -","0.00"," 20","2378.60","  -"
"PATIF                         5ML"," 10","1092.80","  -","0.00","  -","0.00"," 10","1092.80","  -"
"VIGOPRED                      10ML"," 20","883.20","  -","0.00","  -","0.00"," 20","883.20","  -"
"VIGOQUIN                      5ML"," 10","1125.00","  -","0.00","  -","0.00"," 10","1125.00","  -"
"VIGOQUIN-DX                   5ML"," 10","1157.10","  -","0.00","  -","0.00"," 10","1157.10","  -"
"VIGOQUIN-LP                   5ML"," 10","1478.60","  -","0.00","  -","0.00"," 10","1478.60","  -"
"ZYOFM                         5ML"," 10","1060.70","  -","0.00","  -","0.00"," 10","1060.70","  -"
"ZYOFM-T                       5ML"," 10","1254.00","  -","0.00","  -","0.00"," 10","1254.00","  -"
" TOTAL","224","30327.74","  0","0.00"," 10","1987.00","214","27467.0","  0"
"","","","","","","","","",""
"NEON LABORATORIES LTD","","","","","","","","",""
"LOX 2% 30ML                   1S","  5","127.50"," 10","255.00"," 15","420.00","  -","0.00","  -"
"VANKING 500                   1S","  -","0.00"," 20","1440.00"," 20","2000.00","  -","0.00","  -"
" TOTAL","  5","127.50"," 30","1695.00"," 35","2420.00","  0","0.00","  0"
"","","","","","","","","",""
"OCUZEN HEALTH CARE","","","","","","","","",""
"LUBRICOOL E/D                 10ML"," 16","877.76","  -","0.00","  -","0.00"," 16","877.76"," 16"
"NEPACARE                      5ML","  1","73.14"," 45","3291.30"," 24","2651.06"," 22","1609.08","  -"
"OZOLINE                       10ML"," 15","822.90","  -","0.00","  6","537.66","  9","493.74","  9"
" TOTAL"," 32","1773.80"," 45","3291.30"," 30","3188.72"," 47","2980.58","  0"
"","","","","","","","","",""
"PRIDE&PRIME PHARMACEUTICALS","","","","","","","","",""
"BACTO-PRIDE                   5GM"," 44","2079.91","  -","0.00","  -","0.00"," 44","2079.91"," 44"
"CANZO PRIDE TAB               10S"," 70","5062.40","  -","0.00","  -","0.00"," 70","5062.40"," 70"
"HEALTHY-PRIDE LZ              10S"," 80","2416.40","  -","0.00","  -","0.00"," 80","2416.40"," 80"
"MONTI-PRIDE L                 10S"," 50","1526.75","  -","0.00","  -","0.00"," 50","1526.75"," 50"
"RI PRIDE DSR                  10S"," 50","1414.25","  -","0.00","  -","0.00"," 50","1414.25"," 50"
" TOTAL","294","12499.71","  0","0.00","  0","0.00","294","12499.7","  0"
"","","","","","","","","",""
"RAMAN&WEIL PVT LTD","","","","","","","","",""
"BACTORUB BLUE                 500ML","  2","420.00"," -2","-290.00","  -","0.00","  -","0.00","  -"
" TOTAL","  2","420.00"," -2","-290.00","  0","0.00","  0","0.00","  0"
"","","","","","","","","",""
"RAMSONS","","","","","","","","",""
"FACE MASK RAMSONS             1S","100","225.00","-100","-225.00","  -","0.00","  -","0.00","  -"
" TOTAL","100","225.00","-100","-225.00","  0","0.00","  0","0.00","  0"
"","","","","","","","","",""
"TOTAL","8335","669494.51","4342","382907.32","6084","565604.96","6593","581305.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..8","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"REGAL LABORATORIES","","","","","","","","",""
"SURGICAL SPIRIT 4.5L          1S","  -","0.00","  2","1180.00","  2","1240.00","  -","0.00","  -"
" TOTAL","  0","0.00","  2","1180.00","  2","1240.00","  0","0.00","  0"
"","","","","","","","","",""
"SANGAM HEALTHCARE (SAFTI-NV)","","","","","","","","",""
"IV SET                        1S"," 43","537.50","  -","0.00","  -","0.00"," 43","537.50"," 43"
" TOTAL"," 43","537.50","  0","0.00","  0","0.00"," 43","537.50","  0"
"","","","","","","","","",""
"SENSES PHARMACEUTICALS LTD","","","","","","","","",""
"ALLERPAT                      5ML"," 11","972.31"," 18","1591.05"," 17","1849.22"," 12","1060.70","  3"
"CELLWET                       10ML"," 13","2541.93","  -","0.00"," -2","505.78"," 15","2933.00","  5"
"CELWET ULTRA                  10ML"," 16","3600.00"," 24","5400.00"," 21","5565.00"," 19","4275.00","  1"
"COMPU .5%                     10ML"," 22","1614.62"," 12","880.70"," 17","1523.67"," 17","1247.66","  7"
"COMPU 1%                      10ML"," 10","991.08"," 36","3567.90"," 17","1935.86"," 29","2874.14","  7"
"DORSENZ                       5ML"," 10","1607.17","  6","964.30","  6","1457.16"," 10","1607.17","  4"
"DORSENZ-T                     5ML"," 11","2239.33","  -","0.00"," -3","0.00"," 14","2850.05"," 14"
"DUOBRIM LS                    5ML","150","8036.25","352","18880.68","171","10493.78","331","17733.3","  2"
"DUOBRIM-T                     5ML","181","12605.15","219","15106.91","152","11911.15","248","17271.1"," 22"
"FLI                           5ML"," 10","642.83","  -","0.00","  -","0.00"," 10","642.83"," 10"
"FLUNAREST 10                  10S"," 30","931.50"," 30","931.50"," 60","1984.50","  -","0.00","  -"
"FLUNAREST 5MG                 10S"," 30","476.00","  -","0.00"," 30","508.13","  -","0.00","  -"
"HYPERSENZ                     10ML","  -","0.00","  -","0.00"," -1","0.00","  1","35.36","  -"
"HYPERSENZ OINT                5GM"," 21","1890.00","-21","-1890.00","  -","0.00","  -","0.00","  -"
"IREWET 5ML                    5ML"," 13","1253.53","  -","0.00","  1","124.71"," 12","1157.10"," 12"
"KARBOXI                       10ML","151","6471.60","120","5143.00","152","7301.34","119","5100.14","  -"
"LEOS                          5ML","  6","482.15","  -","0.00","  2","207.85","  4","321.43","  4"
"LEOS-MX DROPS                 5ML"," 14","1424.97","  -","0.00","  -","0.00"," 14","1424.97"," 14"
"MACUVIT CAP                   10S"," 12","1220.30","  -","0.00","  -","0.00"," 12","1220.30","  6"
"MACUVIT PLUS                  10S","  9","1510.20","  -","0.00","  -","0.00","  9","1510.20","  9"
"NAPHACE                       10ML"," 12","578.60","  -","0.00","  -","0.00"," 12","578.60"," 12"
"NATASOL                       5ML"," 17","1153.45","  -","0.00","  -","0.00"," 17","1153.45"," 17"
"OBRIN E/O                     5GM"," 20","822.83","  -","0.00","  -","0.00"," 20","822.83"," 20"
"SENSOFI                       5ML"," 10","241.08","  -","0.00","  -","0.00"," 10","241.08"," 10"
"SENSONAC                      5ML","  3","257.15","  -","0.00","  -","0.00","  3","257.15","  3"
"SENZCLOR E/O                  5GM","  5","72.45","  -","0.00","  -","0.00","  5","72.45","  5"
"SENZCLOR-H E/O                5GM"," 10","428.58","  -","0.00","  1","111.99","  9","385.72","  4"
"SENZGAT                       5ML","216","5340.19","520","12856.00","391","10533.38","345","8529.47","  4"
"SENZMOX                       5ML"," 10","910.75","156","11475.45","155","12731.93"," 11","1001.83","  5"
"SENZMOX OINT                  5GM","  1","41.25","  -","0.00","  -","0.00","  1","41.25","  1"
"SENZMOX-DM                    10ML","  4","407.13","  -","0.00","  -","0.00","  4","407.13","  4"
"SENZMOX-DX                    10ML","  3","91.08","589","17882.04","400","13600.00","192","5829.12","  3"
"SENZMOX-GX                    5ML","  4","600.00","  -","0.00","  -","0.00","  4","600.00","  4"
"SENZOPT E/D                   3ML"," 24","1542.96","  5","321.45","  -","0.00"," 29","1864.41"," 24"
"SENZOPT-T                     3ML","  9","752.13","  -","0.00","  -","0.00","  9","752.13","  9"
"T-PLUS                        5ML"," 10","385.70","-10","-385.70","  -","0.00","  -","0.00","  -"
"TRAVASENZ                     3ML"," 12","1002.84","  -","0.00","  5","455.01","  7","584.99","  7"
"VOLVIT                        10S","  8","813.53"," 18","1830.45"," 16","2113.84"," 10","1016.92","  1"
"ZYTAMIN TAB                   10S"," 38","803.83","  -","0.00","  -","0.00"," 38","803.83"," 38"
" TOTAL","1136","66756.45","2074","94555.73","1608","84914.30","1602","88206.8","  0"
"","","","","","","","","",""
"SENTISS PHARMA PVT LTD","","","","","","","","",""
"ACTIVISION CAP                10'S"," 30","3608.79","140","16841.00","  -","0.00","170","20449.7","  -"
"","","","","","","","","",""
"TOTAL","9544","740397.25","6558","495484.05","7694","651759.26","8408","690500.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..9","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"FLOACE 0.1%                   5ML","  -","0.00"," 65","4596.50","  -","0.00"," 65","4596.50","  -"
"FLOACE-T                      5ML","140","10736.00","  -","0.00"," 39","3578.70","101","7745.26","  -"
"ISOFT HS                      10ML"," 60","14931.08","  -","0.00","  -","0.00"," 60","14931.0"," 60"
"KITIMOX GEL                   5ML","180","16282.28","  -","0.00"," 35","3517.75","145","13116.2","  -"
"KITMOX                        5ML","140","11829.01","  -","0.00","  -","0.00","140","11829.0","  -"
"KITMOX UNIT DOSE              10'S"," 50","8788.64","  -","0.00","  -","0.00"," 50","8788.64"," 50"
"KITMOX-LD                     5ML","  -","0.00"," 65","5400.00","  -","0.00"," 65","5400.00","  -"
"NAVIBROM                      5ML","141","11135.98","140","11057.00","130","12040.28","151","11925.7","  -"
"NEPA-OD 0.3%                  3ML","  -","0.00"," 65","8035.50","  -","0.00"," 65","8035.50","  -"
"ONTEARS                       15ML","190","15354.72","140","11314.00"," 47","4387.28","283","22870.4","  -"
" TOTAL","931","92666.49","615","57244.00","251","23524.01","1295","129688.","  0"
"","","","","","","","","",""
"SHERINGS","","","","","","","","",""
"CATOBAR                       10ML","120","5875.38","256","12534.20","269","14537.92","107","5238.88","  -"
"DIMPLE E/D                    10ML","148","7229.46","  -","0.00","134","7207.78"," 14","683.87"," 14"
"DURALUB E/D                   10ML","  4","535.73","  -","0.00","  -","0.00","  4","535.73","  4"
"DURALUB FUSION                10ML","  5","1068.75"," -5","-1068.75","  -","0.00","  -","0.00","  -"
"MISTICE                       10ML","  5","1333.96","  -","0.00","  -","0.00","  5","1333.96","  5"
"RETIGARD TAB                  10S"," 21","1569.75","-21","-1563.64","  -","0.00","  -","0.00","  -"
"TAGAMOX E/D                   5ML"," 12","869.20","-12","-964.20","  -","0.00","  -","0.00","  -"
"TAGAMOX-KT                    5ML","  7","708.75"," -7","-708.75","  -","0.00","  -","0.00","  -"
"TAGAMOX-LP                    5ML"," 38","3240.89"," -1","-93.46","  -","0.00"," 37","3155.61"," 37"
"TAGAMOX-TM                    5ML"," 45","4339.50","  -","0.00","  -","0.00"," 45","4339.50"," 45"
"TEARLUB E/D                   10ML"," 24","1769.80","  -","0.00","  1","95.36"," 23","1696.06"," 23"
"TEARLUB GEL                   10ML","  6","596.85","  -","0.00","  -","0.00","  6","596.85","  6"
" TOTAL","435","29138.02","210","8135.40","404","21841.06","241","17580.4","  0"
"","","","","","","","","",""
"SHERWYN PHARMA(GENORA)","","","","","","","","",""
"PENTOGAST40 TAB               10S","  1","38.58"," -1","-37.93","  -","0.00","  -","0.00","  -"
" TOTAL","  1","38.58"," -1","-37.93","  0","0.00","  0","0.00","  0"
"","","","","","","","","",""
"SHERWYN PHARMACEUTICALS PVT LTD","","","","","","","","",""
"FLUNAWYN-5                    10S"," 15","241.13","-15","-270.00","  -","0.00","  -","0.00","  -"
"ITROWYN E/D                   5ML"," 14","274.77","-14","-522.06","  -","0.00","  -","0.00","  -"
" TOTAL"," 29","515.89","-29","-792.06","  0","0.00","  0","0.00","  0"
"","","","","","","","","",""
"SOMA SCIENTIFICS&SURGICALS","","","","","","","","",""
"DEIONISED WATER 5L            5L","  -","0.00","  1","122.00","  1","150.00","  -","0.00","  -"
" TOTAL","  0","0.00","  1","122.00","  1","150.00","  0","0.00","  0"
"","","","","","","","","",""
"SUBHAM PHARMACEUTICALS","","","","","","","","",""
"G-MOX                         5ML"," 43","1307.49","-43","-1961.23","  -","0.00","  -","0.00","  -"
"LUBRY                         10ML","  1","46.46"," -1","-69.69","  -","0.00","  -","0.00","  -"
"PANTOZING DSR CAP             10S","  7","251.30"," -7","-376.95","  -","0.00","  -","0.00","  -"
"UFER SUSPENSION               200ML"," 60","4428.00","-60","-4181.40","  -","0.00","  -","0.00","  -"
"VITAZING CAP                  10S","  1","27.51"," -1","-58.44","  -","0.00","  -","0.00","  -"
" TOTAL","112","6060.75","-112","-6647.71","  0","0.00","  0","0.00","  0"
"","","","","","","","","",""
"TOTAL","11022","865208.19","7102","536666.75","8350","697274.33","9774","817318.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..10","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS","","","","","","","","",""
"ALCATOP 5ML                   5ML"," 30","2973.13","  -","0.00","  -","0.00"," 30","2973.13"," 30"
"ATROSUN E/D                   5ML"," 36","493.56","  -","0.00"," 27","425.81","  9","123.39","  9"
"CARPINOL 0.5%                 1ML","280","4608.80","110","1942.90","110","1920.40","280","4608.80","130"
"EPITRATE 1ML                  1ML","220","1909.60","100","868.00"," 30","289.20","290","2517.20"," 20"
"ESTOCIN E/O                   5GM","  1","58.39","  -","0.00","  -","0.00","  1","58.39","  1"
"EYEVITAL CAP                  30S"," 70","4649.56","  -","0.00","-56","257.74","126","8369.21"," 85"
"EYEVITAL LX CAP               10S"," 27","2400.88","  -","0.00","  -","0.00"," 27","2400.88"," 27"
"HYCLO 0.05%                   5ML"," 64","18029.15","  -","0.00","  -","0.00"," 64","18029.1"," 64"
"HYPROSOL PFS 3ML              3ML"," 47","2644.69","  -","0.00","  -","0.00"," 47","2644.69"," 47"
"HYPROSOL VIAL                 5ML"," 37","1585.69","390","16714.08","340","14666.80"," 87","3728.52","  7"
"HYVET0.18%                    5ML","  1","160.17","  -","0.00","  -","0.00","  1","160.17","  1"
"JUST TEARS                    10ML"," 97","6910.98"," 36","2564.90"," 89","6911.25"," 44","3134.88"," 14"
"JUST TEARS LIQUIGEL E/D       10ML"," 51","4453.40","  -","0.00","  6","570.51"," 45","3929.47","  4"
"JUST TEARS WIPES              30*1","  4","593.39","  -","0.00","  -","0.00","  4","593.39","  4"
"LACRIGEL                      5GM"," 21","1237.38"," 36","2121.22"," 18","1305.05"," 39","2297.99"," 20"
"LYMOVITA                      200ML","  5","523.33"," -5","-478.71","  -","0.00","  -","0.00","  -"
"NEBRACIN E/D                  5ML"," 38","1042.33","  -","0.00","  -","0.00"," 38","1042.33"," 38"
"OCCUCOM E/D                   10ML","141","8422.06","  -","0.00","130","7804.72"," 11","657.04","  -"
"OCCUMOX                       5ML"," 38","2564.90","  -","0.00","  3","264.60"," 35","2362.41"," 35"
"OCCUMOX E/O                   5GM"," 52","1838.56","  -","0.00"," 46","1662.64","  6","212.14","  2"
"OCULAN AMP                    2ML","120","1388.40","  -","0.00","100","1157.00"," 20","231.40"," 20"
"PARACAIN                      5ML","252","9072.00","120","4295.87","335","13256.00"," 37","1332.00"," 22"
"REFFRON TAB                   15S"," 28","5552.41","  -","0.00","  -","0.00"," 28","5552.41"," 28"
"RIBOCROSS RAPID               3ML","  2","5394.86","  -","0.00","  -","0.00","  2","5394.86","  2"
"SIMPLOVIR E/O                 5GM"," 51","2593.67","  -","0.00","  -","0.00"," 51","2593.67"," 51"
"T+ULTRA 1ML                   5*2","  3","1751.71","  -","0.00","  2","1557.14","  1","583.90","  1"
"TROPICACYL 1%                 5ml"," 17","455.30","  -","0.00","  -","0.00"," 17","455.30"," 17"
"TROPICACYL PLUS               5ML"," 44","1885.69","  -","0.00"," -2","0.00"," 46","1971.40"," 46"
"XINEP E/D                     5ML","  1","90.49","  -","0.00","  -","0.00","  1","90.49","  1"
"ZONAT                         5ML","  7","480.01","  -","0.00","  -","0.00","  7","480.01","  7"
" TOTAL","1785","95764.46","787","28028.26","1178","52048.86","1394","78528.6","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(ORIZO)","","","","","","","","",""
"BPROS-T                       5ML","  1","161.78","  -","0.00","  -","0.00","  1","161.78","  1"
"BRIO                          5ML"," 16","2142.72","  -","0.00","  -","0.00"," 16","2142.72"," 16"
"BRIO-B                        5ML"," 14","2452.36","  -","0.00","  -","0.00"," 14","2452.36","  2"
"BRIO-T                        5ML","  5","803.55","  -","0.00","  -","0.00","  5","803.55","  5"
"CIBRIM T E/D                  5ML"," 39","3530.66","  -","0.00"," 20","2011.03"," 19","1720.06"," 19"
"CIBRIM Z E/D                  5ML"," 82","7072.21","  -","0.00"," 54","5146.82"," 28","2414.90"," 28"
"DORSUN                        5ML","104","12367.71"," 36","4281.13"," 73","9461.86"," 67","7967.66","  1"
"DORSUN T                      5ML"," 55","7454.03","  -","0.00"," 53","8319.90","  2","271.06","  -"
"DOVAS CAPS                    10S"," 20","2164.24","  -","0.00","  -","0.00"," 20","2164.24"," 20"
"HYPERTONE E/D                 10ML"," 63","1653.69","  -","0.00"," 60","1750.00","  3","78.75","  3"
"HYPROLIEF E/D                 10ML","  3","401.76","  -","0.00","  -","0.00","  3","401.76","  -"
"LACRIGUARD CAP                10'S"," 43","4791.08","  -","0.00","  -","0.00"," 43","4791.08","  -"
"TIMANOL 0.5%                  5ML"," 64","2125.78","  -","0.00"," 60","2170.21","  4","132.86","  2"
"TRAVOSUN E/D                  3ML"," 33","4119.06"," 36","4493.52"," 63","8800.81","  6","748.92","  -"
"TRAVOSUN-T                    2.5ML"," 24","4332.63","  -","0.00","  -","0.00"," 24","4332.63","  4"
" TOTAL","566","55573.26"," 72","8774.65","383","37660.63","255","30584.3","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(RETENT)","","","","","","","","",""
"ARA E/D                       10ML"," 12","1703.53","  -","0.00","  -","0.00"," 12","1703.53"," 12"
"CAROKID JELLIES               75GM"," 34","4771.31","  -","0.00","  6","993.28"," 28","3929.32","  8"
"","","","","","","","","",""
"TOTAL","13419","1023020.75","7961","573469.66","9917","787977.10","11463","932064.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..11","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"GATSUN E/D                    5ML","238","5883.88","  -","0.00","136","3674.56","102","2521.66"," 28"
"GATSUN FORTE E/D              5ML","132","5743.81","  -","0.00"," 40","1909.05"," 92","4003.26"," 92"
"NETIWASH 15'S                 15SA"," 15","2233.79","  -","0.00","  1","192.61"," 14","2084.87"," 14"
"NETIWASH 30'S                 30S"," 16","3119.88","  -","0.00","  -","0.00"," 16","3119.88"," 16"
"OCULACT                       5ML"," 24","3857.05","  -","0.00","  -","0.00"," 24","3857.05"," 24"
"OFLO BM OINT                  5GM"," 44","961.84","  -","0.00"," 10","235.61"," 34","743.24"," 34"
"OFLO E/D                      5ML"," 22","471.33","  -","0.00","  -","0.00"," 22","471.33"," 22"
"OTOFLU DROPS                  5ML","169","5766.57","  -","0.00","136","5071.94"," 33","1126.02"," 27"
"POLYCHLOR DM E/D              5ML","  2","110.77","  -","0.00","  -","0.00","  2","110.77","  2"
"POLYCHLOR DM E/O              5GM","137","7451.46","  -","0.00","130","8080.63","  7","380.73","  7"
"POLYCHLOR E/D                 5ML","  9","296.54","  -","0.00","  -","0.00","  9","296.54","  9"
"POLYCHLOR E/O                 5GM"," 12","421.08","  -","0.00","  -","0.00"," 12","421.08"," 12"
"REDIF E/D                     10ML"," 13","463.11","  -","0.00","  1","139.65"," 12","427.49"," 12"
"SYNOX NASAL DROPS             10ML","  3","71.85"," -3","-60.27","  -","0.00","  -","0.00","  -"
"TINNICAR CAP                  10S"," 46","6924.26","  -","0.00"," 28","5148.22"," 18","2709.49"," 14"
"TRYBLUE 1ML                   1ML"," 34","2331.45","  -","0.00","  -","0.00"," 34","2331.45"," 34"
"ULTRA GEL E/D                 10ML","123","9852.85","  -","0.00","105","9298.45"," 18","1441.88","  4"
"VITREON SACHET                30*4GM"," 18","2974.53","  -","0.00","  1","213.73"," 17","2809.28","  2"
"VITREON TABLETS               1*30"," 39","5948.88","  -","0.00"," 27","4582.37"," 12","1830.42","  -"
" TOTAL","1142","71359.76"," -3","-60.27","621","39540.10","518","36319.2","  0"
"","","","","","","","","",""
"SURGICARE","","","","","","","","",""
"STERILE GLOVES 6.5            1S","  -","0.00"," 25","412.50"," 25","481.25","  -","0.00","  -"
" TOTAL","  0","0.00"," 25","412.50"," 25","481.25","  0","0.00","  0"
"","","","","","","","","",""
"TAS MED(INDIA)PVT.LTD(VALLIANT)","","","","","","","","",""
"ANGLIT 2.6                    30S"," 42","3845.64","  -","0.00","  -","0.00"," 42","3845.64"," 18"
"WELHART 150                   10S"," 11","5678.46","  -","0.00","  5","2724.46","  6","3097.34","  -"
" TOTAL"," 53","9524.10","  0","0.00","  5","2724.46"," 48","6942.98","  0"
"","","","","","","","","",""
"TASMED (INDIA) PVT LTD(PASSION)","","","","","","","","",""
"ETIPRO                        15'S"," 72","3343.07","-72","-3343.07","  -","0.00","  -","0.00","  -"
"LAMREST 10                    15S"," 63","8441.67"," 30","4019.84"," 56","8754.83"," 37","4957.80","  -"
"LAMREST GN                    10S"," 30","2009.92","  -","0.00"," 12","875.53"," 18","1205.95"," 18"
"MIBETA PLUS 10                10S"," 90","4390.32","  -","0.00"," 90","4780.44","  -","0.00","  -"
"MIBETA SR 40                  15'S"," 24","655.77","-24","-655.77","  -","0.00","  -","0.00","  -"
"VAP CR-300                    10'S"," 24","834.37","-24","-834.37","  -","0.00","  -","0.00","  -"
" TOTAL","303","19675.11","-90","-813.37","158","14410.80"," 55","6163.76","  0"
"","","","","","","","","",""
"TASMED(INDIA) PVT.LTD(ASPIRE)","","","","","","","","",""
"IMACIN                        10S","120","3286.87","  -","0.00","120","3578.96","  -","0.00","  -"
" TOTAL","120","3286.87","  0","0.00","120","3578.96","  0","0.00","  0"
"","","","","","","","","",""
"TEKAY PRODUCTS","","","","","","","","",""
"FORMALINE                     4.5LTS","  1","200.00"," -1","-200.00","  -","0.00","  -","0.00","  -"
" TOTAL","  1","200.00"," -1","-200.00","  0","0.00","  0","0.00","  0"
"","","","","","","","","",""
"THE RAMARAJU COTTON MILLS PVT LTD","","","","","","","","",""
"COTTON ROLL400GM              1S","  2","324.00"," 15","2430.00"," 17","3035.00","  -","0.00","  -"
"","","","","","","","","",""
"TOTAL","14994","1120915.76","7907","575238.52","10857","850754.39","12044","975857.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..12","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"GAUZE CLOTH90C*10M            1S","  1","255.00"," -1","-210.00","  -","0.00","  -","0.00","  -"
" TOTAL","  3","579.00"," 14","2220.00"," 17","3035.00","  0","0.00","  0"
"","","","","","","","","",""
"WELNINNOV PHARMACEUTICALS","","","","","","","","",""
"BENOSAFE-XT                   10'S","  -","0.00"," 24","2013.40","  -","0.00"," 24","2013.40","  -"
"LIGAWALK                      10'S","  -","0.00"," 24","4759.40","  -","0.00"," 24","4759.40","  -"
"MAGNIWEL-QC                   10'S","  -","0.00"," 24","4283.40","  -","0.00"," 24","4283.40","  -"
"TOLMOTUS-AP                   10'S","  -","0.00"," 24","2507.20"," 15","1392.90","  9","940.20","  -"
" TOTAL","  0","0.00"," 96","13563.40"," 15","1392.90"," 81","11996.4","  0"
"","","","","","","","","",""
"ZIVIRA LABS PVT.LTD","","","","","","","","",""
"BEPIREX                       5ML","  1","151.07","  -","0.00","  -","0.00","  1","151.07","  1"
"BRITIVIN E/D                  5ML"," 13","2883.27","  -","0.00","  -","0.00"," 13","2883.27"," 13"
"ENVISA TAB                    10S"," 61","6749.45","  -","0.00"," 52","7376.40","  9","995.82","  9"
"FOMIRA E/D                    10ML","  8","1851.40","  4","0.00","  3","904.11","  9","2082.83","  1"
"HYNIZA                        1S","  4","320.01","  -","0.00","  -","0.00","  4","320.01","  4"
"LATOBEST                      2.5ML"," 28","3281.97"," 30","3516.40"," 26","3829.06"," 32","3750.83","  -"
"LOTIVIZ E/D                   5ML","  7","746.97","  -","0.00","  -","0.00","  7","746.97","  7"
"NEPAWEL E/D                   5ML"," 70","6750.07"," 39","0.00"," 84","9525.48"," 25","2410.74"," 25"
