itemdescri,qty,value,e,f,g,h,i,j,k
"MAXIM GEL                     5ML"," 59","5992.82"," 75","7618.00","124","15032.95"," 10","1015.73","  -"
"MAXIM L                       5ML","152","13810.72","  -","0.00","  -","0.00","152","13810.7","  -"
"MAXIM-D                       5ML","194","18083.57"," 75","6525.00","130","14500.00","139","12956.7","  -"
"PREDINA E/D                   10ML"," 50","1848.00","  -","0.00","  -","0.00"," 50","1848.00","  -"
"VCOLUX                        10'S"," 81","8972.31","  -","0.00","  -","0.00"," 81","8972.31","  -"
"VCOLUX C TAB                  10S","150","12936.00","  -","0.00"," 36","4311.90","114","9831.36","  -"
" TOTAL","1477","156557.05","812","101752.70","763","107500.66","1526","169672.","  0"
"","","","","","","","","",""
"JMS CO LTD","","","","","","","","",""
"MEDITAPE 310                  12S","  -","0.00"," 11","3630.00"," 11","3905.00","  -","0.00","  -"
" TOTAL","  0","0.00"," 11","3630.00"," 11","3905.00","  0","0.00","  0"
"","","","","","","","","",""
"LENORA GLOVE PVT.LTD","","","","","","","","",""
"LAT.POW.FRE 7                 1S"," 50","662.50","  -","0.00","  -","0.00"," 50","662.50"," 50"
" TOTAL"," 50","662.50","  0","0.00","  0","0.00"," 50","662.50","  0"
"","","","","","","","","",""
"MADHU INSTRUMENTS PVT. LTD.","","","","","","","","",""
"FLURESCIEN STRIPS             1BOX","  1","230.00","  5","1150.00","  6","1555.00","  -","0.00","  -"
" TOTAL","  1","230.00","  5","1150.00","  6","1555.00","  0","0.00","  0"
"","","","","","","","","",""
"MEDIKLIN HEALTHCARE LTD","","","","","","","","",""
"FACE MASK                     1S","250","362.50","400","600.00","300","540.00","350","507.50","100"
" TOTAL","250","362.50","400","600.00","300","540.00","350","507.50","  0"
"","","","","","","","","",""
"MEDIPRIDE","","","","","","","","",""
"LAT.EXAMI.GLOVES SM           100","  -","0.00","  1","258.00","  -","0.00","  1","258.00","  -"
"","","","","","","","","",""
"TOTAL","7339","543546.80","7513","425377.72","7252","472206.31","7600","558878.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..7","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
" TOTAL","  0","0.00","  1","258.00","  0","0.00","  1","258.00","  0"
"","","","","","","","","",""
"NEON LABORATORIES LTD","","","","","","","","",""
"ANAWIN0.5% 20ML               1S","  5","307.50"," 10","555.00"," 10","610.00","  5","307.50","  -"
"LOX 2% 30ML                   1S","  5","117.50"," 10","218.50"," 10","242.50","  5","117.50","  -"
"LOX2% ADR30ML                 1S","  -","0.00","  5","110.00","  5","125.00","  -","0.00","  -"
" TOTAL"," 10","425.00"," 25","883.50"," 25","977.50"," 10","425.00","  0"
"","","","","","","","","",""
"OCUZEN HEALTH CARE","","","","","","","","",""
"FLURO E/D                     5ML"," 87","5568.00","  -","0.00","  -","0.00"," 87","5568.00","  -"
"MOXICLEAR                     5ML","  -","0.00"," 30","1800.00"," 30","2000.00","  -","0.00","  -"
"MOXICLEAR-DX                  5ML","  -","0.00"," 30","1607.20"," 30","1786.00","  -","0.00","  -"
"NEPACARE                      5ML"," 13","891.45"," 75","5143.00"," 73","6160.23"," 15","1028.60","  -"
"OZOLINE                       10ML"," 43","1946.18"," 30","1357.80"," 43","2217.64"," 30","1357.80","  -"
" TOTAL","143","8405.63","165","9908.00","176","12163.87","132","7954.40","  0"
"","","","","","","","","",""
"OTHERS","","","","","","","","",""
"NEBULISER                     1S","  -","0.00","  1","950.00","  -","0.00","  1","980.00","  -"
"NECK PILLOW                   1S","  1","175.00","  -","0.00","  -","0.00","  1","175.00","  -"
"RED GLOVES 5%                 1S","  -","0.00","  1","55.00","  -","0.00","  1","55.00","  -"
" TOTAL","  1","175.00","  2","1005.00","  0","0.00","  3","1210.00","  0"
"","","","","","","","","",""
"PRIDE&PRIME PHARMACEUTICALS","","","","","","","","",""
"BACTO-PRIDE                   5GM"," 44","2079.91","  -","0.00","  -","0.00"," 44","2079.91"," 44"
"CANZO PRIDE TAB               10S"," 70","5062.40","  -","0.00","  -","0.00"," 70","5062.40","  -"
"HEALTHY-PRIDE LZ              10S"," 90","2718.45","  -","0.00","  -","0.00"," 90","2718.45","  -"
"MONTI-PRIDE L                 10S"," 40","1221.40","  -","0.00","  -","0.00"," 40","1221.40","  -"
"RI PRIDE DSR                  10S"," 80","2262.80","  -","0.00","  -","0.00"," 80","2262.80"," 30"
" TOTAL","324","13344.96","  0","0.00","  0","0.00","324","13344.9","  0"
"","","","","","","","","",""
"RAMAN&WEIL PVT LTD","","","","","","","","",""
"BACILLOCID EXTRA              500ML","  -","0.00","  5","1680.00","  -","0.00","  5","1500.00","  -"
"BACTORUB BLUE                 500ML","  2","420.00","  -","0.00","  -","0.00","  2","420.00","  2"
"STERILIUM                     500ML","  -","0.00","  5","1100.00","  2","530.00","  3","624.00","  -"
" TOTAL","  2","420.00"," 10","2780.00","  2","530.00"," 10","2544.00","  0"
"","","","","","","","","",""
"REGAL LABORATORIES","","","","","","","","",""
"SURGICAL SPIRIT 4.5L          1S","  -","0.00","  1","540.00","  1","580.00","  -","0.00","  -"
" TOTAL","  0","0.00","  1","540.00","  1","580.00","  0","0.00","  0"
"","","","","","","","","",""
"SANGAM HEALTHCARE (SAFTI-NV)","","","","","","","","",""
"IV SET                        1S"," 25","318.75","  5","63.75"," 20","277.50"," 10","127.50","  -"
" TOTAL"," 25","318.75","  5","63.75"," 20","277.50"," 10","127.50","  0"
"","","","","","","","","",""
"TOTAL","7844","566636.14","7721","440557.97","7476","486735.18","8089","584484.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..8","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"SENSES PHARMACEUTICALS LTD","","","","","","","","",""
"ALLERPAT                      5ML"," 24","1992.80","  -","0.00"," 13","1181.70"," 11","913.37","  1"
"ATROZEN E/O                   5GM"," 16","200.16","  -","0.00","  -","0.00"," 16","200.16"," 16"
"CELLWET                       10ML"," 14","2625.00"," 12","2250.00","  7","1470.00"," 19","3562.50","  -"
"CELWET ULTRA                  10ML"," 14","2999.97"," 36","7714.20"," 29","7274.18"," 21","4499.95","  -"
"COMPU .5%                     10ML"," 47","3323.68","  -","0.00","  6","457.31"," 41","2899.38","  1"
"COMPU 1%                      10ML"," 28","2474.97"," 24","2352.80"," 15","1665.25"," 37","3270.49","  4"
"DORSENZ                       5ML"," 19","3053.62","  -","0.00","  -","0.00"," 19","3053.62"," 15"
"DORSENZ-T                     5ML"," 18","3664.35","  -","0.00","  -","0.00"," 18","3664.35"," 16"
"DUOBRIM LS                    5ML","153","7377.16","110","5079.00","133","6800.94","130","6268.17","  -"
"DUOBRIM-T                     5ML","156","10028.19","  -","0.00"," 22","1847.91","134","8613.96","  5"
"FLI                           5ML","  6","385.70","  -","0.00","  -","0.00","  6","385.70"," 11"
"FLUNAREST 10                  10S","138","3820.30","  -","0.00"," 60","1837.50"," 78","2159.30","  -"
"FLUNAREST 5MG                 10S"," 24","414.00","  -","0.00","  -","0.00"," 24","414.00","  6"
"HYPERSENZ OINT                5GM"," 21","1890.00","  -","0.00","  -","0.00"," 21","1890.00"," 21"
"LEOS                          5ML","  5","401.79","  -","0.00","  -","0.00","  5","401.79","  3"
"LEOS-MX DROPS                 5ML"," 18","1687.50","  -","0.00","  -","0.00"," 18","1687.50"," 16"
"MACUVIT CAP                   10S","  6","488.15","  -","0.00","  -","0.00","  6","488.15","  6"
"NATASOL                       5ML"," 20","1357.00","  -","0.00","  -","0.00"," 20","1357.00","  9"
"OBRIN E/D                     5ML"," 14","674.94","  -","0.00","  -","0.00"," 14","674.94"," 14"
"OBRIN E/O                     5GM"," 20","822.83","  -","0.00","  -","0.00"," 20","822.83"," 20"
"SENSOFI                       5ML"," 16","385.73","  -","0.00","  6","157.49"," 10","241.08"," 10"
"SENSONAC                      5ML","  6","514.30","  -","0.00","  -","0.00","  6","514.30","  6"
"SENZCLOR E/O                  5GM","  5","72.45","  -","0.00","  -","0.00","  5","72.45","  5"
"SENZCLOR-H E/O                5GM"," 15","618.75","  -","0.00","  -","0.00"," 15","618.75","  4"
"SENZGAT                       5ML","134","3312.90","130","3214.00","123","3324.60","141","3485.96","  -"
"SENZMOX                       5ML","  8","664.27","  -","0.00","  -","0.00","  8","664.27","  2"
"SENZMOX OINT                  5GM"," 10","412.50","  -","0.00","  -","0.00"," 10","412.50"," 10"
"SENZMOX-GX                    5ML","  5","750.00","  -","0.00","  -","0.00","  5","750.00","  4"
"SENZOPT E/D                   3ML"," 17","1092.93","  -","0.00","  -","0.00"," 17","1092.93"," 15"
"SENZOPT-T                     3ML"," 14","1169.98","  -","0.00","  -","0.00"," 14","1169.98","  4"
"T-PLUS                        5ML"," 10","385.70","  -","0.00","  -","0.00"," 10","385.70"," 10"
"VOLVIT                        10S"," 12","1128.80","  -","0.00","  -","0.00"," 12","1128.80","  -"
"ZYTAMIN TAB                   10S"," 38","1089.84","  -","0.00","  -","0.00"," 38","1089.84"," 38"
" TOTAL","1051","61280.25","312","20610.00","414","26016.88","949","58853.7","  0"
"","","","","","","","","",""
"SHERINGS","","","","","","","","",""
"CATOBAR                       10ML","129","4104.78","  -","0.00"," 23","1384.51","106","3372.92","  -"
"DIMPLE E/D                    10ML"," 54","2643.51","  -","0.00","  1","68.59"," 53","2594.55","  -"
"DURALUB E/D                   10ML","  4","482.17","  -","0.00","  -","0.00","  4","482.17","  -"
"NEPAVAC E/D                   5ML"," 13","1385.91","  -","0.00","  -","0.00"," 13","1385.91","  -"
"PATARID KT                    5ML"," 15","1086.50","  -","0.00","  -","0.00"," 15","1086.50","  -"
"PREDNATE-DM                   5ML","  -","0.00"," 75","7232.00"," 75","7874.79","  -","0.00","  -"
"RETIGARD TAB                  10S"," 12","823.74","  -","0.00"," 12","1494.99","  -","0.00","  -"
"STARLUB E/D                   10ML","  8","1500.00","  -","0.00","  -","0.00","  8","1500.00","  -"
"TAGAMOX E/D                   5ML","  6","482.15","  -","0.00","  3","314.99","  3","241.07","  -"
"TAGAMOX-KT                    5ML","  9","911.25","  -","0.00","  -","0.00","  9","911.25","  5"
"TAGAMOX-LP                    5ML","  3","280.38","  -","0.00","  -","0.00","  3","280.38","  -"
"TEARLUB E/D                   10ML"," 24","1735.80","  -","0.00","  -","0.00"," 24","1735.80","  -"
"TEARLUB GEL                   10ML","  4","316.49","  -","0.00","  -","0.00","  4","316.49","  -"
"TOBRAVAS                      5ML"," 39","1909.50","  -","0.00","  -","0.00"," 39","1909.50","  -"
" TOTAL","320","17662.17"," 75","7232.00","114","11137.87","281","15816.5","  0"
"","","","","","","","","",""
"SHERWYN PHARMA(GENORA)","","","","","","","","",""
"PENTOGAST40 TAB               10S","  1","38.58","  -","0.00","  -","0.00","  1","38.58","  1"
"","","","","","","","","",""
"TOTAL","9216","645617.14","8108","468399.97","8004","523889.93","9320","659192.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..9","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
" TOTAL","  1","38.58","  0","0.00","  0","0.00","  1","38.58","  0"
"","","","","","","","","",""
"SHERWYN PHARMACEUTICALS PVT LTD","","","","","","","","",""
"FLUNAWYN-5                    10S"," 15","241.13","  -","0.00","  -","0.00"," 15","241.13"," 15"
"ITROWYN E/D                   5ML"," 14","274.77","  -","0.00","  -","0.00"," 14","274.77"," 14"
" TOTAL"," 29","515.89","  0","0.00","  0","0.00"," 29","515.89","  0"
"","","","","","","","","",""
"SUBHAM PHARMACEUTICALS","","","","","","","","",""
"G-MOX                         5ML"," 43","1307.49","  -","0.00","  -","0.00"," 43","1307.49"," 43"
"LUBRY                         10ML","  1","46.46","  -","0.00","  -","0.00","  1","46.46","  1"
"PANTOZING DSR CAP             10S","  7","251.30","  -","0.00","  -","0.00","  7","251.30","  7"
"UFER SUSPENSION               200ML"," 60","4428.00","  -","0.00","  -","0.00"," 60","4428.00"," 60"
"VITAZING CAP                  10S","  1","27.51","  -","0.00","  -","0.00","  1","27.51","  1"
" TOTAL","112","6060.75","  0","0.00","  0","0.00","112","6060.75","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS","","","","","","","","",""
"ATROSUN E/D                   5ML"," 51","645.66"," 25","316.50"," 40","552.55"," 36","455.76","  -"
"CARPINOL 0.5%                 1ML"," 50","754.50","  -","0.00"," 30","502.80"," 20","301.80"," 10"
"CATAPRED E/D                  10ML"," 55","1291.40","  -","0.00","  -","0.00"," 55","1291.40","  -"
"EPITRATE 1ML                  1ML","330","3392.40","310","3084.00","360","3733.80","280","2878.40","  -"
"ESTOCIN E/O                   5GM"," 94","4648.47","  -","0.00"," 65","3219.79"," 29","1434.10","  -"
"EYEVITAL LX CAP               10S","252","20684.51"," 65","4879.30","  6","486.47","311","25527.3","  -"
"HYCLO 0.05%                   5ML"," 13","3099.28","  -","0.00","  -","0.00"," 13","3099.28"," 13"
"HYPROSOL PFS 3ML              3ML"," 20","1553.20","  -","0.00","  -","0.00"," 20","1553.20","  3"
"HYPROSOL VIAL                 5ML","769","28868.41","650","22524.10","390","15022.80","1029","38628.8","  7"
"HYVET0.18%                    5ML","249","36814.13","325","44033.24","249","48485.49","325","48050.5","  -"
"JUST TEARS                    10ML"," 54","3095.43","130","6210.76"," 95","5339.91"," 89","5101.72","  1"
"JUST TEARS LIQUIGEL E/D       10ML","234","16926.51","520","37614.50","429","41133.73","325","23509.0","  -"
"JUST TEARS WIPES              30*1","  4","593.39","  -","0.00","  -","0.00","  4","593.39","  -"
"LACRIGEL                      5GM","152","8956.25","130","6492.74","174","11665.77","108","6363.65"," 11"
"LYMOVITA                      200ML"," 57","5965.93","  -","0.00"," -6","1511.90"," 63","6593.92"," 24"
"NEBRACIN E/D                  5ML"," 14","384.02","  -","0.00","  -","0.00"," 14","384.02"," 14"
"OCCUCOM E/D                   10ML","121","7227.45","130","6588.74","141","7921.32","110","6570.41","  -"
"OCCUMOX                       5ML"," 63","3925.24"," 65","3728.35","  6","406.01","122","7601.26","  3"
"OCCUMOX E/O                   5GM","124","3709.36","  -","0.00","  -","0.00","124","3709.36","  -"
"OCCUMOX KT E/D                5ML"," 31","2077.16","  -","0.00","  -","0.00"," 31","2077.16"," 31"
"OCCUMOX PFS-0.5ML             0.5ML","140","16891.94","  -","0.00","  -","0.00","140","16891.9","  -"
"OCULAN AMP                    2ML","250","2820.00","  -","0.00","120","1357.20","130","1466.40","  -"
"PARACAIN                      5ML","666","21838.14","400","14908.00","824","33552.65","242","7935.18","  -"
"REFFRON TAB                   15S"," 16","3050.68","  -","0.00","  -","0.00"," 16","3050.68"," 16"
"RIBOCROSS RAPID               3ML","  1","2475.00","  -","0.00","  1","2455.00","  -","0.00","  -"
"SIMPLOVIR E/O                 5GM"," 48","2076.11"," 65","2811.39"," 39","1836.91"," 74","3200.66","  -"
"T+ULTRA 1ML                   5*2","  3","1607.09"," 16","10285.76"," 19","13571.51","  -","0.00","  -"
"TROPICACYL 1%                 5ml"," 85","1952.95"," 39","808.77"," 76","2112.46"," 48","1102.84","  7"
"TROPICACYL PLUS               5ML","130","5142.80","520","18899.24"," 42","1883.75","608","24052.4","  -"
"XINEP E/D                     5ML"," 77","6967.62","  -","0.00"," 50","5176.12"," 27","2443.19"," 13"
"XLHA DROPS 10ML               10ML","  7","1687.46","  -","0.00","  -","0.00","  7","1687.46","  7"
"ZONAT                         5ML"," 26","1765.93","  -","0.00","  -","0.00"," 26","1765.93","  -"
" TOTAL","4186","222888.39","3390","183185.39","3150","201927.94","4426","249321.","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(ORIZO)","","","","","","","","",""
"BPROS                         5ML"," 31","4525.30","  -","0.00","  -","0.00"," 31","4525.30","  -"
"","","","","","","","","",""
"TOTAL","13574","879607.49","11498","651585.36","11154","725817.87","13918","919616.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..10","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"BPROS-T                       5ML","  1","161.78","  -","0.00","  -","0.00","  1","161.78","  1"
"CAP-SR CAPS                   10S"," 20","595.20"," 60","1785.60"," 20","661.40"," 60","1785.60","  -"
"CIBRIM T E/D                  5ML","  9","747.27"," 60","4981.80","  2","197.79"," 67","5563.01","  4"
"CIBRIM Z E/D                  5ML"," 45","3567.61","  -","0.00"," 30","2414.05"," 15","1189.20","  1"
"DORSUN                        5ML"," 95","10381.51"," 60","6556.74"," 98","11588.21"," 57","6228.90","  -"
"DORSUN T                      5ML","121","15037.67","  -","0.00"," 40","5514.94"," 81","10066.5","  -"
"DOVAS CAPS                    10S"," 12","1189.25"," 36","3567.75"," 36","3884.91"," 12","1189.25","  -"
"HYPERTONE E/D                 10ML"," 12","287.39","  -","0.00","  2","56.80"," 10","239.49","  -"
"HYPERTONE E/O                 5GM"," 14","837.70","  -","0.00","  -","0.00"," 14","837.70","  -"
"LACRIGUARD CAP                10'S"," 13","1330.17","  -","0.00","  -","0.00"," 13","1330.17","  -"
"TIMANOL 0.5%                  5ML"," 42","1157.41"," 30","826.72"," 37","1007.67"," 35","964.51","  1"
"TRAVOSUN E/D                  3ML"," 67","7680.68","  -","0.00"," 19","2526.97"," 48","5502.58","  -"
"TRAVOSUN-T                    2.5ML","  6","993.16","  -","0.00","  2","397.61","  4","662.11","  -"
" TOTAL","488","48492.10","246","17718.61","286","28250.35","448","40246.1","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(RETENT)","","","","","","","","",""
"ARA E/D                       10ML","  1","120.16","  -","0.00","  -","0.00","  1","120.16","  4"
"GATSUN E/D                    5ML"," 80","1977.78","  -","0.00","  -","0.00"," 80","1977.78"," 16"
"GATSUN FORTE E/D              5ML"," 16","639.24"," 65","2596.90"," 22","1154.20"," 59","2357.19","  -"
"MYDRYN E/D                    5ML","  -","0.00"," 25","531.50"," 25","590.50","  -","0.00","  -"
"NETIWASH 15'S                 15SA","  3","446.76","  -","0.00","  -","0.00","  3","446.76","  -"
"NETIWASH 30'S                 30S","  6","1171.16","  -","0.00","  1","238.57","  5","975.96","  -"
"OFLO E/D                      5ML","  -","0.00"," 30","586.48"," 22","521.40","  8","156.39","  -"
"OTOFLU DROPS                  5ML","  8","249.22","130","4049.84"," 71","2425.50"," 67","2087.22","  -"
"POLYCHLOR DM E/D              5ML","  -","0.00"," 24","1272.75"," 22","1414.30","  2","101.78","  -"
"POLYCHLOR DM E/O              5GM","  2","99.89"," 65","2979.38","  -","0.00"," 67","3346.26","  2"
"POLYCHLOR E/D                 5ML","  9","217.91","  -","0.00","  -","0.00","  9","217.91","  9"
"POLYCHLOR E/O                 5GM"," 11","385.99","  -","0.00","  -","0.00"," 11","385.99"," 12"
"REDIF E/D                     10ML"," 11","391.86","  -","0.00"," -1","0.00"," 12","427.49","  5"
"SYNOX NASAL DROPS             10ML","  3","55.64","  -","0.00","  -","0.00","  3","55.64","  3"
"TINNICAR CAP                  10S"," 19","2860.02"," 24","3317.07"," 29","4894.74"," 14","2107.38","  -"
"TRYBLUE 1ML                   1ML","  5","313.36","  -","0.00","  -","0.00","  5","313.36","  3"
"ULTRA GEL E/D                 10ML"," 48","3458.07"," 65","4227.33"," 10","828.63","103","7420.45","  -"
" TOTAL","222","12387.05","428","19561.25","201","12067.84","449","22497.7","  0"
"","","","","","","","","",""
"SURGICARE","","","","","","","","",""
"STERILE GLOVES 6              1PAIR"," 75","1320.00","  -","0.00","  -","0.00"," 75","1320.00"," 25"
"STERILED GLOVES 7.5           1PAIR","  -","0.00","100","1725.00","100","1825.00","  -","0.00","  -"
" TOTAL"," 75","1320.00","100","1725.00","100","1825.00"," 75","1320.00","  0"
"","","","","","","","","",""
"TAS MED(INDIA)PVT.LTD(VALLIANT)","","","","","","","","",""
"ACTIFUL                       15S"," 12","3278.47","  -","0.00","  -","0.00"," 12","3278.47","  -"
"AMITOP 10                     10S"," 60","696.90"," 60","809.47","120","1750.10","  -","0.00","  -"
"AMITOP 25                     10'S"," 60","880.46","  -","0.00"," 60","969.15","  -","0.00","  -"
"AMITOP PLUS H                 10'S"," 30","486.23","  -","0.00","  -","0.00"," 30","486.23","  -"
"BENMEC                        10S"," 30","5078.30","  -","0.00","  6","1313.63"," 24","4062.64","  -"
"CINZINE-25                    10S","120","1542.94","  -","0.00","  -","0.00","120","1542.94","  -"
"DROVOTAS-80                   10S"," 60","3181.88","  -","0.00","  -","0.00"," 60","3181.88","  -"
"ESIUM-D                       10S"," 81","5006.95","  -","0.00"," 77","4480.81","  4","247.26","  -"
"FRACBON                       10S"," 30","3775.35","  -","0.00","  -","0.00"," 30","3775.35","  -"
"LAMREST 5                     15S"," 18","1208.05","  -","0.00","  -","0.00"," 18","1208.05","  -"
"LAXITAS SYP                   200ML"," 29","2797.42","  -","0.00","  -","0.00"," 29","2797.42","  -"
"MOXICHECK 0.2                 15'S","  2","122.60","  -","0.00","  -","0.00","  2","122.60","  -"
"","","","","","","","","",""
"TOTAL","14860","965336.88","12332","691399.69","12004","776474.75","15188","999857.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..11","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"MOXICHECK 0.3                 15'S","  4","340.22","  -","0.00","  -","0.00","  4","340.22","  -"
"RUTOR                         10S"," 30","2709.89","  -","0.00","  -","0.00"," 30","2709.89","  -"
"RUTOR D                       10S"," 10","966.78","  -","0.00","  -","0.00"," 10","966.78","  -"
"STONIL                        200ML"," 12","684.57","  -","0.00","  6","372.74","  6","342.29","  -"
"SUCROTAS-O                    200ML","  8","887.10","  -","0.00","  -","0.00","  8","887.10","  -"
"TIGLAZ-DM                     15S"," 15","1433.02","  -","0.00","  -","0.00"," 15","1433.02","  -"
"VENEW PLUS                    15'S"," 30","3857.09","  -","0.00"," 30","4285.75","  -","0.00","  -"
"WELHART 150                   10S","  6","3097.26","  -","0.00","  -","0.00","  6","3097.26","  -"
"WELHART 50                    10S","  6","876.61","  -","0.00","  -","0.00","  6","876.61","  -"
" TOTAL","653","42908.09"," 60","809.47","299","13172.18","414","31355.9","  0"
"","","","","","","","","",""
"TASMED (INDIA) PVT LTD(PASSION)","","","","","","","","",""
"DOTIN 25                      10S","  -","0.00"," 60","1654.43","  -","0.00"," 60","1819.93","  -"
"GAPITAS-L                     30G"," 39","4801.91","  -","0.00"," 25","3521.62"," 14","1723.76","  -"
"LAMREST 10                    15S","161","19611.70"," 90","9966.35","182","22429.56"," 69","8405.01","  -"
"LAMREST 3                     15'S"," 30","1258.45","  -","0.00"," 24","1096.23","  6","251.69","  -"
"LAMREST GN                    10S","143","8709.54"," 36","2192.61","124","7597.09"," 55","3349.82","  -"
"MIBETA PLUS 10                10S"," 90","3684.31","120","5321.78","120","5399.29"," 90","3684.31","  -"
"NERSAVE TRIO                  15'S","160","22548.03","  -","0.00"," 65","10178.50"," 95","13387.8","  -"
" TOTAL","623","60613.94","306","19135.17","540","50222.29","389","32622.4","  0"
"","","","","","","","","",""
"TASMED(INDIA) PVT.LTD(ASPIRE)","","","","","","","","",""
"DOTIN 50                      10S"," 60","2806.90"," 60","2551.40"," 60","2778.79"," 60","2806.90","  -"
"IMACIN                        10S","120","2987.88","120","2987.88","120","3253.60","120","2987.88","  -"
" TOTAL","180","5794.78","180","5539.28","180","6032.39","180","5794.78","  0"
"","","","","","","","","",""
"THE RAMARAJU COTTON MILLS PVT LTD","","","","","","","","",""
"COTTON ROLL400GM              1S","  -","0.00","  3","486.00","  3","525.00","  -","0.00","  -"
" TOTAL","  0","0.00","  3","486.00","  3","525.00","  0","0.00","  0"
"","","","","","","","","",""
"VKEY","","","","","","","","",""
"EYE SHIELDS                   1S","200","420.00","  -","0.00","  -","0.00","200","420.00","  -"
" TOTAL","200","420.00","  0","0.00","  0","0.00","200","420.00","  0"
"","","","","","","","","",""
"ZIVIRA LABS PVT.LTD","","","","","","","","",""
"BEPIREX                       5ML"," 75","11330.25"," 50","7553.50"," 65","8393.00"," 60","9064.20","  -"
"BRITIVIN E/D                  5ML"," 31","6875.49","  -","0.00","  -","0.00"," 31","6875.49","  1"
"DUCIRA GEL                    10GM"," 15","3953.55","  -","0.00","  2","568.15"," 13","3426.41"," 13"
"ENVISA TAB                    10S","365","60579.05","  -","0.00"," 77","10034.44","288","47799.3","  1"
"FOMIRA E/D                    10ML","110","30548.10","  -","0.00"," 18","3845.73"," 92","25549.3","  -"
"HYNIZA                        1S","  4","320.01","  -","0.00","  -","0.00","  4","320.01","  4"
"LATOBEST                      2.5ML"," 71","12483.22","  -","0.00"," 32","4357.57"," 39","6856.98","  1"
"LOTIVIZ E/D                   5ML","136","14512.56","  -","0.00","  -","0.00","136","14512.5"," 10"
"MACUMER TAB                   10S"," 51","9180.00","  -","0.00","  -","0.00"," 51","9180.00","  -"
"NEPAWEL E/D                   5ML","257","32050.47","550","68590.50","459","46678.69","348","43399.0","  7"
"PATVIRA E/D                   2.5ML"," 77","10073.14"," 50","6541.00"," 71","7118.28"," 56","7325.92","  -"
"PREDIRA E/D                   10ML","100","3536.00","  -","0.00","  -","0.00","100","3536.00","  -"
"STRIOS LID WIPES              24S","195","29770.65","180","24994.80","168","18514.80","207","31602.6","  -"
"TIMOBEST E/D                  5ML"," 87","3132.00","-87","-3132.00","  -","0.00","  -","0.00","  -"
"","","","","","","","","",""
"TOTAL","17558","1275362.64","13564","821107.94","13655","937423.58","17467","1258796","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..12","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"TIZTA 10ML                    10ML"," 55","12375.00","  -","0.00","  -","0.00"," 55","12375.0","  -"
"TIZTA 5ML                     5ML"," 62","7971.34","  -","0.00","  2","277.14"," 60","7714.20"," 51"
"TOBRAWIN                      5ML","200","16072.00","  -","0.00","  -","0.00","200","16072.0","  -"
