itemdescri,qty,value,e,f,g,h,i,j,k
"DORBET PF                     10ML","  6","2214.65","  -","0.00","  -","0.00","  6","2214.65","  -"
"ERPETOL E/D                   5ML","163","11666.45","  -","0.00","114","9423.91"," 49","3507.09","  -"
"EYEMAC E/D                    10ML"," 86","5188.45"," 26","1825.80"," 60","4988.70"," 52","3137.20","  -"
"EYEMAC GB                     10ML"," 63","6043.64"," 39","3741.30"," 39","3909.02"," 63","6043.64","  -"
"EYENESS E/D                   5ML"," 45","1537.20","  -","0.00","  -","0.00"," 45","1537.20","  -"
"EYENESS WIPES                 10S"," 11","671.17","  -","0.00"," 11","730.88","  -","0.00","  -"
"EYENESS WIPES                 20S","  2","244.06","  -","0.00","  2","265.78","  -","0.00","  -"
"LAURICA K                     10S"," 39","5439.11","  -","0.00","  -","0.00"," 39","5439.11","  -"
"MAXIM E/D                     5ML"," 63","6043.64"," 45","3741.30"," 45","3942.90"," 63","6043.64","  -"
"MAXIM GEL                     5ML"," 90","9141.60","150","15236.00","108","16590.42","132","13407.6","  -"
"MAXIM L                       5ML","152","13810.72","  -","0.00","  2","277.20","150","13629.0","  -"
"MAXIM-D                       5ML","113","10533.22","150","13050.00"," 75","7105.00","188","17524.2","  -"
"PREDINA E/D                   10ML"," 40","1478.40"," 50","1803.00"," 40","1570.74"," 50","1848.00","  -"
"VCOLUX                        10'S"," 51","5649.23"," 45","4320.00"," 46","4955.20"," 50","5538.46","  -"
"VCOLUX C TAB                  10S","165","14229.60","150","12936.00","163","15781.55","152","13108.4","  -"
" TOTAL","1632","188597.92","1212","147297.30","1117","165922.74","1727","193195.","  0"
"","","","","","","","","",""
"JMS CO LTD","","","","","","","","",""
"MEDITAPE 310                  12S","  -","0.00","  8","2680.00","  6","2130.00","  2","708.00","  -"
" TOTAL","  0","0.00","  8","2680.00","  6","2130.00","  2","708.00","  0"
"","","","","","","","","",""
"TOTAL","6689","512959.17","7569","503952.58","7970","595598.35","6288","508580.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..7","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"LENORA GLOVE PVT.LTD","","","","","","","","",""
"LAT.POW.FRE 7                 1S"," 50","662.50","  -","0.00","  -","0.00"," 50","662.50"," 50"
" TOTAL"," 50","662.50","  0","0.00","  0","0.00"," 50","662.50","  0"
"","","","","","","","","",""
"MADHU INSTRUMENTS PVT. LTD.","","","","","","","","",""
"FLURESCIEN STRIPS             1BOX","  5","1150.00","  -","0.00","  3","780.00","  2","460.00","  -"
" TOTAL","  5","1150.00","  0","0.00","  3","780.00","  2","460.00","  0"
"","","","","","","","","",""
"MEDIKLIN HEALTHCARE LTD","","","","","","","","",""
"DISPOSIBLE BED SHEET          1","  -","0.00"," 55","880.00"," 55","1150.00","  -","0.00","  -"
"FACE MASK                     1S","550","797.50","700","1015.00","600","1080.00","650","942.50","100"
" TOTAL","550","797.50","755","1895.00","655","2230.00","650","942.50","  0"
"","","","","","","","","",""
"NEON LABORATORIES LTD","","","","","","","","",""
"ANAWIN0.5% 20ML               1S"," 10","615.00"," 10","615.00"," 20","1306.50","  -","0.00","  -"
"LOX 2% 30ML                   1S"," 10","235.00"," 10","235.00"," 20","507.00","  -","0.00","  -"
" TOTAL"," 20","850.00"," 20","850.00"," 40","1813.50","  0","0.00","  0"
"","","","","","","","","",""
"OCUZEN HEALTH CARE","","","","","","","","",""
"FLURO E/D                     5ML"," 87","5568.00","  -","0.00","  -","0.00"," 87","5568.00","  -"
" TOTAL"," 87","5568.00","  0","0.00","  0","0.00"," 87","5568.00","  0"
"","","","","","","","","",""
"OTHERS","","","","","","","","",""
"NEBULISER                     1S","  1","980.00","  -","0.00","  -","0.00","  1","980.00","  -"
"NECK PILLOW                   1S","  1","175.00","  -","0.00","  -","0.00","  1","175.00","  -"
"RED GLOVES 5%                 1S","  1","55.00","  -","0.00","  -","0.00","  1","55.00","  -"
" TOTAL","  3","1210.00","  0","0.00","  0","0.00","  3","1210.00","  0"
"","","","","","","","","",""
"PIONEER","","","","","","","","",""
"LAT.EXAMI.GLOVES ME           100","  -","0.00","  4","840.00","  4","960.00","  -","0.00","  -"
" TOTAL","  0","0.00","  4","840.00","  4","960.00","  0","0.00","  0"
"","","","","","","","","",""
"PRIDE&PRIME PHARMACEUTICALS","","","","","","","","",""
"BACTO-PRIDE                   5GM"," 44","2079.91","  -","0.00","  -","0.00"," 44","2079.91"," 44"
"CANZO PRIDE TAB               10S"," 70","5062.40","  -","0.00","  -","0.00"," 70","5062.40","  -"
"HEALTHY-PRIDE LZ              10S"," 90","2718.45","  -","0.00","  -","0.00"," 90","2718.45","  -"
"RI PRIDE DSR                  10S"," 30","848.55","  -","0.00","  -","0.00"," 30","848.55"," 30"
" TOTAL","234","10709.31","  0","0.00","  0","0.00","234","10709.3","  0"
"","","","","","","","","",""
"RAMAN&WEIL PVT LTD","","","","","","","","",""
"BACILLOCID EXTRA              500ML","  5","1500.00","  -","0.00","  3","1110.00","  2","600.00","  -"
"BACTORUB BLUE                 500ML","  2","420.00","  -","0.00","  -","0.00","  2","420.00","  2"
"","","","","","","","","",""
"TOTAL","7645","535826.48","8348","507537.58","8675","602491.85","7318","529152.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..8","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"STERILIUM                     500ML","  3","624.00","  -","0.00","  3","790.00","  -","0.00","  -"
" TOTAL"," 10","2544.00","  0","0.00","  6","1900.00","  4","1020.00","  0"
"","","","","","","","","",""
"RAMSONS","","","","","","","","",""
"ALCO SWAB                     1S","  -","0.00","300","255.00","300","285.00","  -","0.00","  -"
"FACE MASK RAMSONS             1S"," 50","112.50","  -","0.00","  -","0.00"," 50","112.50","  -"
" TOTAL"," 50","112.50","300","255.00","300","285.00"," 50","112.50","  0"
"","","","","","","","","",""
"SANGAM HEALTHCARE (SAFTI-NV)","","","","","","","","",""
"IV SET                        1S"," 10","127.50","100","1275.00","100","1380.00"," 10","127.50","  -"
" TOTAL"," 10","127.50","100","1275.00","100","1380.00"," 10","127.50","  0"
"","","","","","","","","",""
"SEARLE","","","","","","","","",""
"GEROGEN                       2ML","  -","0.00"," 10","57.50","  -","0.00"," 10","57.50","  -"
" TOTAL","  0","0.00"," 10","57.50","  0","0.00"," 10","57.50","  0"
"","","","","","","","","",""
"SENSES PHARMACEUTICALS LTD","","","","","","","","",""
"ALLERPAT                      5ML","  3","249.10"," 12","996.40","  9","862.74","  6","498.20","  1"
"ATROZEN E/O                   5GM"," 16","200.16","  -","0.00","  -","0.00"," 16","200.16"," 16"
"CELLWET                       10ML"," 16","3000.00","  -","0.00","  2","485.00"," 14","2625.00","  -"
"CELWET ULTRA                  10ML"," 17","3642.82"," 36","7553.50"," 28","6626.73"," 25","5357.08","  -"
"COMPU .5%                     10ML"," 35","2475.08","  -","0.00"," 19","1568.04"," 16","1131.47","  1"
"COMPU 1%                      10ML"," 13","1149.09"," 36","3529.20"," 43","4610.15","  6","530.35","  4"
"DORSENZ                       5ML"," 19","3053.62","  -","0.00","  3","609.01"," 16","2571.47"," 15"
"DORSENZ-T                     5ML"," 18","3664.35","  -","0.00","  -","0.00"," 18","3664.35"," 16"
"DUOBRIM LS                    5ML"," 20","964.33","255","13423.52","259","14909.79"," 16","771.47","  -"
"DUOBRIM-T                     5ML","136","8742.53"," 32","2468.48","140","11001.74"," 28","1799.93","  5"
"FLI                           5ML","  6","385.70","  -","0.00","  -","0.00","  6","385.70"," 11"
"FLUNAREST 10                  10S"," 36","996.60"," 60","1725.00"," 30","918.75"," 66","1827.10","  -"
"FLUNAREST 5MG                 10S"," 24","414.00"," 30","517.50"," 18","330.75"," 36","621.00","  6"
"HYPERSENZ OINT                5GM"," 21","1890.00","  -","0.00","  -","0.00"," 21","1890.00"," 21"
"LEOS                          5ML","  8","642.87","  -","0.00","  6","524.99","  2","160.72","  3"
"LEOS-MX DROPS                 5ML"," 17","1593.75","  -","0.00","  -","0.00"," 17","1593.75"," 16"
"MACUVIT CAP                   10S","  6","488.15","  -","0.00","  -","0.00","  6","488.15","  6"
"NATASOL                       5ML"," 20","1357.00","  -","0.00","  -","0.00"," 20","1357.00"," 18"
"OBRIN E/D                     5ML"," 14","674.94","  -","0.00","  -","0.00"," 14","674.94"," 14"
"OBRIN E/O                     5GM"," 20","822.83","  -","0.00","  -","0.00"," 20","822.83"," 20"
"SENSOFI                       5ML"," 10","241.08","  -","0.00","  -","0.00"," 10","241.08"," 10"
"SENSONAC                      5ML","  6","514.30","  -","0.00","  -","0.00","  6","514.30","  6"
"SENZCLOR E/O                  5GM","  5","72.45","  -","0.00","  -","0.00","  5","72.45","  5"
"SENZCLOR-H E/O                5GM","  3","123.75"," 12","495.00"," 12","547.42","  3","123.75","  4"
"SENZGAT                       5ML","  5","123.62","260","6428.00","265","7174.14","  -","0.00","  -"
"SENZMOX                       5ML","  8","664.27","  -","0.00","  7","756.15","  1","83.03","  2"
"SENZMOX OINT                  5GM"," 10","412.50","  -","0.00","  -","0.00"," 10","412.50"," 10"
"SENZMOX-GX                    5ML","  5","750.00","  -","0.00","  -","0.00","  5","750.00","  4"
"SENZOPT E/D                   3ML"," 17","1092.93"," 15","964.35","  9","585.91"," 23","1478.67"," 15"
"SENZOPT-T                     3ML"," 14","1169.98","  -","0.00","  -","0.00"," 14","1169.98","  4"
"T-PLUS                        5ML"," 10","385.70","  -","0.00","  -","0.00"," 10","385.70"," 10"
"VOLVIT                        10S"," 12","1128.80","  -","0.00","  6","737.46","  6","564.40","  -"
"ZYTAMIN TAB                   10S"," 38","1089.84","  -","0.00","  -","0.00"," 38","1089.84"," 38"
" TOTAL","608","44176.14","748","38100.95","856","52248.77","500","35856.3","  0"
"","","","","","","","","",""
"TOTAL","8316","580866.62","9506","547226.03","9934","657195.62","7888","565306.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..9","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"SHERINGS","","","","","","","","",""
"CATOBAR                       10ML"," 38","1209.16"," 75","3182.50"," 93","4500.69"," 20","636.40","  -"
"DIMPLE E/D                    10ML"," 53","2594.55","  -","0.00","  -","0.00"," 53","2594.55","  -"
"DURALUB E/D                   10ML","  4","482.17","  -","0.00","  -","0.00","  4","482.17","  -"
"NEPAVAC E/D                   5ML"," 13","1385.91","  -","0.00","  6","696.49","  7","746.26","  -"
"PATARID KT                    5ML"," 15","1086.50","  -","0.00","  -","0.00"," 15","1086.50","  -"
"RETIGARD TAB                  10S"," 24","1647.48","  -","0.00"," 12","1494.99"," 12","823.74","  -"
"STARLUB E/D                   10ML","  8","1500.00","  -","0.00","  -","0.00","  8","1500.00","  -"
"TAGAMOX E/D                   5ML"," 12","964.30","  -","0.00","  -","0.00"," 12","964.30","  -"
"TAGAMOX-KT                    5ML","  9","911.25","  -","0.00","  -","0.00","  9","911.25","  5"
"TAGAMOX-LP                    5ML","  3","280.38","  -","0.00","  -","0.00","  3","280.38","  -"
"TEARLUB E/D                   10ML"," 18","1301.85","  -","0.00","  -","0.00"," 18","1301.85","  -"
"TEARLUB GEL                   10ML","  4","316.49","  -","0.00","  -","0.00","  4","316.49","  -"
"TOBRAVAS                      5ML"," 39","1909.50","  -","0.00","  -","0.00"," 39","1909.50","  -"
" TOTAL","240","15589.54"," 75","3182.50","111","6692.17","204","13553.3","  0"
"","","","","","","","","",""
"SHERWYN PHARMA(GENORA)","","","","","","","","",""
"PENTOGAST40 TAB               10S","  1","38.58","  -","0.00","  -","0.00","  1","38.58","  1"
" TOTAL","  1","38.58","  0","0.00","  0","0.00","  1","38.58","  0"
"","","","","","","","","",""
"SHERWYN PHARMACEUTICALS PVT LTD","","","","","","","","",""
"FLUNAWYN-5                    10S"," 15","241.13","  -","0.00","  -","0.00"," 15","241.13"," 15"
"ITROWYN E/D                   5ML"," 14","274.77","  -","0.00","  -","0.00"," 14","274.77"," 14"
" TOTAL"," 29","515.89","  0","0.00","  0","0.00"," 29","515.89","  0"
"","","","","","","","","",""
"SUBHAM PHARMACEUTICALS","","","","","","","","",""
"G-MOX                         5ML"," 43","1307.49","  -","0.00","  -","0.00"," 43","1307.49"," 43"
"LUBRY                         10ML","  1","46.46","  -","0.00","  -","0.00","  1","46.46","  1"
"PANTOZING DSR CAP             10S","  7","251.30","  -","0.00","  -","0.00","  7","251.30","  7"
"UFER SUSPENSION               200ML"," 60","4428.00","  -","0.00","  -","0.00"," 60","4428.00"," 60"
"VITAZING CAP                  10S","  1","27.51","  -","0.00","  -","0.00","  1","27.51","  1"
" TOTAL","112","6060.75","  0","0.00","  0","0.00","112","6060.75","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS","","","","","","","","",""
"ASTA GOLD                     10S"," 65","8549.66","  -","0.00"," 65","9500.00","  -","0.00","  -"
"ATROSUN E/D                   5ML"," 26","329.16","  -","0.00"," 10","138.07"," 16","202.56","  -"
"CARPINOL 0.5%                 1ML"," 10","150.90","500","7545.00","270","4525.20","240","3621.60"," 10"
"CATAPRED E/D                  10ML"," 30","704.40"," 25","587.00","  -","0.00"," 55","1291.40","  -"
"EPITRATE 1ML                  1ML","310","3186.80","900","9252.00","940","10179.80","270","2775.60","  -"
"ESTOCIN E/O                   5GM"," 65","3214.37","  -","0.00"," 21","1377.94"," 44","2175.88","  -"
"EYEVITAL LX CAP               10S","330","27086.86","325","24396.52","301","29883.28","354","29056.8","  -"
"HYCLO 0.05%                   5ML"," 13","3099.28","  -","0.00","  -","0.00"," 13","3099.28"," 13"
"HYPROSOL PFS 3ML              3ML"," 20","1553.20","  -","0.00","  -","0.00"," 20","1553.20","  3"
"HYPROSOL VIAL                 5ML","414","15541.64","1300","45048.20","1339","49166.01","375","14077.5","  7"
"HYVET0.18%                    5ML","349","51598.92","260","35226.59","302","59096.59","307","45389.3","  -"
"JUST TEARS                    10ML"," 83","4757.78"," 65","3439.36"," 59","3705.14"," 89","5101.72","  1"
"JUST TEARS LIQUIGEL E/D       10ML","136","9837.63","130","9403.62"," 15","1331.20","251","18156.2","  -"
"JUST TEARS WIPES              30*1"," 14","2076.87","  -","0.00","  -","0.00"," 14","2076.87","  -"
"LACRIGEL                      5GM","219","12904.07","  -","0.00","109","6079.26","110","6481.50"," 15"
"LYMOVITA                      200ML"," 63","6593.92","  -","0.00","  -","0.00"," 63","6593.92"," 24"
"","","","","","","","","",""
"TOTAL","10845","754256.83","13086","685306.82","13476","838870.28","10455","727128.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..10","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"NEBRACIN E/D                  5ML"," 29","795.46"," 65","1782.93"," 75","2109.00"," 19","521.16"," 14"
"OCCUCOM E/D                   10ML"," 71","4240.90","325","16471.85","243","13631.71","153","9138.84","  -"
"OCCUMOX                       5ML","116","7227.43","195","11185.05","250","15250.00"," 61","3800.63","  3"
"OCCUMOX E/O                   5GM"," 47","1405.97"," 65","1944.42"," 39","1165.42"," 73","2183.74","  -"
"OCCUMOX KT E/D                5ML"," 31","2077.16","  -","0.00","  -","0.00"," 31","2077.16"," 31"
"OCCUMOX PFS-0.5ML             0.5ML"," 10","1206.57","152","18339.82","  -","0.00","162","19546.3","  -"
"OCULAN AMP                    2ML","130","1466.40","100","1018.00","100","1150.00","130","1466.40","  -"
"PARACAIN                      5ML","407","13345.53","950","35406.50","977","40457.57","380","12460.2","  -"
"REFFRON TAB                   15S"," 16","3050.68","  -","0.00","  -","0.00"," 16","3050.68"," 16"
"RIBOCROSS RAPID               3ML","  1","2475.00","  2","4950.00","  2","4910.00","  1","2475.00","  -"
"RIBOCROSS-3ML                 3ML","  1","2247.43","  1","2247.43","  1","2497.14","  1","2247.43","  -"
"SIMPLOVIR E/O                 5GM"," 72","3114.16","130","5622.78"," 78","3673.82","124","5363.27","  -"
"T+ULTRA 1ML                   5*2","  3","1607.09","  3","1928.58","  3","2142.87","  3","1607.09","  -"
"TROPICACYL 1%                 5ml"," 84","1929.98","  -","0.00"," 42","1252.33"," 42","964.99","  7"
"TROPICACYL PLUS               5ML","108","4272.48","325","11812.03","275","11537.50","158","6250.48"," 15"
"XINEP E/D                     5ML"," 27","2443.19"," 26","2352.71","  -","0.00"," 53","4795.90"," 14"
"XLHA DROPS 10ML               10ML","  7","1687.46","  -","0.00","  -","0.00","  7","1687.46","  7"
"ZONAT                         5ML"," 26","1765.93","  -","0.00","  -","0.00"," 26","1765.93","  -"
" TOTAL","3333","207544.25","5844","249960.39","5516","274759.85","3661","223056.","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(ORIZO)","","","","","","","","",""
"BPROS                         5ML"," 33","4817.26","  -","0.00","  -","0.00"," 33","4817.26","  -"
"BPROS-T                       5ML","  1","161.78","  -","0.00","  -","0.00","  1","161.78","  1"
"BRIO                          5ML","  -","0.00"," 12","1607.04","  -","0.00"," 12","1607.04","  -"
"CAP-SR CAPS                   10S"," 60","1785.60"," 60","1785.60"," 60","1981.59"," 60","1785.60","  -"
"CIBRIM T E/D                  5ML"," 67","5563.01","  -","0.00","  6","542.48"," 61","5064.83","  4"
"CIBRIM Z E/D                  5ML"," 57","4518.97"," 60","4756.81"," 63","5481.21"," 54","4281.13","  1"
"DORSUN                        5ML"," 67","7321.69"," 60","6556.74"," 93","11309.34"," 34","3715.49","  -"
"DORSUN T                      5ML"," 75","9320.87","130","14913.40"," 67","9248.29","138","17150.4","  -"
"DOVAS CAPS                    10S"," 30","2973.13","  -","0.00"," 12","1294.97"," 18","1783.88","  -"
"HYPERTONE E/D                 10ML"," 10","239.49"," 24","574.78"," 24","617.40"," 10","239.49","  -"
"LACRIGUARD CAP                10'S"," 13","1330.17","  -","0.00","  -","0.00"," 13","1330.17","  -"
"TIMANOL 0.5%                  5ML"," 35","964.51","  -","0.00","  7","240.54"," 28","771.60","  1"
"TRAVOSUN E/D                  3ML"," 48","5502.58","130","13756.45"," 41","5267.53","137","15705.2","  -"
"TRAVOSUN-T                    2.5ML","  4","662.11","  -","0.00","  2","393.55","  2","331.05","  -"
" TOTAL","500","45161.16","476","43950.82","375","36376.90","601","58744.9","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(RETENT)","","","","","","","","",""
"ARA E/D                       10ML","  1","120.16","  -","0.00","  -","0.00","  1","120.16","  4"
"CAROKID JELLIES               75GM","  -","0.00"," 12","1824.33","  -","0.00"," 12","1683.99","  -"
"GATSUN E/D                    5ML"," 80","1977.78","  -","0.00"," 32","797.73"," 48","1186.67"," 16"
"GATSUN FORTE E/D              5ML"," 59","2357.19","  -","0.00"," 32","1413.90"," 27","1078.71","  -"
"MYDRYN E/D                    5ML","  -","0.00"," 50","1063.00","  -","0.00"," 50","1063.00","  -"
"NETIWASH 15'S                 15SA","  3","446.76","  -","0.00","  -","0.00","  3","446.76","  -"
"NETIWASH 30'S                 30S","  5","975.96","  -","0.00","  -","0.00","  5","975.96","  -"
"OCULACT                       5ML"," 30","4419.57","  -","0.00","  -","0.00"," 30","4419.57","  -"
"OFLO E/D                      5ML","  8","156.39","  -","0.00","  -","0.00","  8","156.39","  -"
"OMNIDASE INJ                  1ML","  -","0.00"," 60","6422.40"," 30","3567.90"," 30","3211.20","  -"
"OTOFLU DROPS                  5ML","120","3738.30","103","3208.72","117","3969.00","106","3302.17","  -"
"POLYCHLOR DM E/D              5ML","  2","101.78","  -","0.00","  -","0.00","  2","101.78","  2"
"POLYCHLOR DM E/O              5GM"," 37","1847.94"," 65","2979.38"," 35","1816.81"," 67","3346.26","  2"
"POLYCHLOR E/D                 5ML","  9","217.91","  -","0.00","  -","0.00","  9","217.91","  9"
"POLYCHLOR E/O                 5GM"," 11","385.99","  -","0.00","  -","0.00"," 11","385.99"," 12"
"REDIF E/D                     10ML"," 12","427.49","  -","0.00","  -","0.00"," 12","427.49","  5"
"SYNOX NASAL DROPS             10ML","  3","55.64","  -","0.00","  -","0.00","  3","55.64","  3"
"","","","","","","","","",""
"TOTAL","12911","873005.63","16191","859817.57","16182","986589.88","12920","889455.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..11","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"TINNICAR CAP                  10S"," 28","4214.76"," 24","3317.07"," 22","3685.80"," 30","4515.82","  -"
"TRYBLUE 1ML                   1ML"," 15","940.09"," 30","1880.17"," 12","989.98"," 33","2068.19","  3"
"ULTRA GEL E/D                 10ML"," 95","6844.10","130","8734.96"," 94","6828.62","131","9437.66","  -"
"VITREON SACHET                30*4GM"," 12","1983.02"," 12","1983.02"," 12","2159.33"," 12","1983.02","  -"
" TOTAL","530","31210.82","486","31413.05","386","25229.07","630","40184.3","  0"
"","","","","","","","","",""
"SURGICARE","","","","","","","","",""
"STERILE GLOVES 6              1PAIR"," 75","1320.00","  -","0.00","  -","0.00"," 75","1320.00"," 25"
"STERILE GLOVES 7              1S","  -","0.00"," 50","860.00"," 50","962.50","  -","0.00","  -"
"STERILE GLOVES 8              1PAIR","  -","0.00"," 25","456.25","  -","0.00"," 25","450.00","  -"
"STERILED GLOVES 7.5           1PAIR","  -","0.00"," 25","431.25","  -","0.00"," 25","420.00","  -"
" TOTAL"," 75","1320.00","100","1747.50"," 50","962.50","125","2190.00","  0"
"","","","","","","","","",""
"TAS MED(INDIA)PVT.LTD(VALLIANT)","","","","","","","","",""
"ACTIFUL                       15S"," 12","3278.47","  -","0.00","  -","0.00"," 12","3278.47","  -"
"AMITOP PLUS H                 10'S"," 30","486.23","  -","0.00","  -","0.00"," 30","486.23","  -"
"BENMEC                        10S"," 24","4062.64","  -","0.00"," 24","4514.20","  -","0.00","  -"
"CINZINE-25                    10S","120","1542.94","  -","0.00","  -","0.00","120","1542.94","  -"
"DROVOTAS-80                   10S"," 60","3181.88","  -","0.00","  -","0.00"," 60","3181.88","  -"
"ESIUM-D                       10S","  4","247.26","  -","0.00","  4","244.76","  -","0.00","  -"
"FRACBON                       10S"," 30","3775.35","  -","0.00","  -","0.00"," 30","3775.35","  -"
"LAMREST 5                     15S"," 18","1208.05","  -","0.00","  -","0.00"," 18","1208.05","  -"
"LAXITAS SYP                   200ML"," 17","1639.87","  -","0.00","  -","0.00"," 17","1639.87","  -"
"MOXICHECK 0.2                 15'S","  2","122.60","  -","0.00","  -","0.00","  2","122.60","  -"
"MOXICHECK 0.3                 15'S","  4","340.22","  -","0.00","  -","0.00","  4","340.22","  -"
"RUTOR                         10S"," 30","2709.89","  -","0.00","  -","0.00"," 30","2709.89","  -"
"RUTOR D                       10S"," 10","966.78","  -","0.00","  -","0.00"," 10","966.78","  -"
"STONIL                        200ML","  6","342.29","  -","0.00","  -","0.00","  6","342.29","  -"
"TIGLAZ-DM                     15S"," 15","1433.02","  -","0.00","  -","0.00"," 15","1433.02","  -"
"WELHART 150                   10S","  6","3097.26","  -","0.00","  -","0.00","  6","3097.26","  -"
"WELHART 50                    10S","  6","876.61","  -","0.00","  -","0.00","  6","876.61","  -"
" TOTAL","394","29311.34","  0","0.00"," 28","4758.96","366","25001.4","  0"
"","","","","","","","","",""
"TASMED (INDIA) PVT LTD(PASSION)","","","","","","","","",""
"DOTIN 25                      10S"," 60","1819.93","  -","0.00"," 60","1801.24","  -","0.00","  -"
"GAPITAS-L                     30G","  2","246.25","  -","0.00","  -","0.00","  2","246.25","  -"
"LAMREST 10                    15S"," 68","8283.20","120","13288.46","157","19246.00"," 31","3776.17","  -"
"LAMREST 3                     15'S"," 12","503.38","  -","0.00","  -","0.00"," 12","503.38","  -"
"LAMREST GN                    10S"," 60","3654.35","120","7308.70","147","9948.25"," 33","2009.89","  -"
"MIBETA PLUS 10                10S"," 90","3684.31"," 30","1330.45"," 90","4346.04"," 30","1228.10","  -"
"NERSAVE TRIO                  15'S"," 65","9160.14","  -","0.00","  -","0.00"," 65","9160.14","  -"
" TOTAL","357","27351.56","270","21927.61","454","35341.53","173","16923.9","  0"
"","","","","","","","","",""
"TASMED(INDIA) PVT.LTD(ASPIRE)","","","","","","","","",""
"DOTIN 50                      10S"," 60","2806.90","  -","0.00"," 60","3056.62","  -","0.00","  -"
"IMACIN                        10S","120","2987.88","120","2987.88","120","3253.60","120","2987.88","  -"
" TOTAL","180","5794.78","120","2987.88","180","6310.22","120","2987.88","  0"
"","","","","","","","","",""
"THE RAMARAJU COTTON MILLS PVT LTD","","","","","","","","",""
"COTTON ROLL400GM              1S","  -","0.00","  8","1296.00","  8","1425.00","  -","0.00","  -"
"","","","","","","","","",""
"TOTAL","14067","950765.29","16885","903691.78","17042","1049051.8","13910","954563.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..12","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
" TOTAL","  0","0.00","  8","1296.00","  8","1425.00","  0","0.00","  0"
"","","","","","","","","",""
"VKEY","","","","","","","","",""
"EYE SHIELDS                   1S","200","420.00","  -","0.00","  -","0.00","200","420.00","  -"
" TOTAL","200","420.00","  0","0.00","  0","0.00","200","420.00","  0"
"","","","","","","","","",""
"ZIVIRA LABS PVT.LTD","","","","","","","","",""
"BEPIREX                       5ML"," 85","12840.95","  -","0.00","  -","0.00"," 85","12840.9","  6"
"BRITIVIN E/D                  5ML"," 34","7540.86","  -","0.00"," 26","4928.60","  8","1774.32","  5"
"DUCIRA GEL                    10GM"," 13","3426.41","  -","0.00","  -","0.00"," 13","3426.41"," 13"
"ENVISA TAB                    10S","267","44313.99","  -","0.00"," 78","10068.00","189","31368.3","  1"
"FOMIRA E/D                    10ML","106","29437.26","  -","0.00","  -","0.00","106","29437.2","  -"
"HYNIZA                        1S","  4","320.01","  -","0.00","  -","0.00","  4","320.01","  4"
"LATOBEST                      2.5ML"," 52","9142.64","  -","0.00"," 45","6622.70","  7","1230.74","  1"
