itemdescri,qty,value,e,f,g,h,i,j,k
" TOTAL","750","1087.50","300","435.00","200","355.00","850","1232.50","  0"
"","","","","","","","","",""
"NEON LABORATORIES LTD","","","","","","","","",""
"ANAWIN0.5% 20ML               1S","  -","0.00"," 20","1230.00"," 10","650.00"," 10","615.00","  -"
"LOX  10% SPRAY                50ML","  -","0.00","  2","980.00","  2","1060.00","  -","0.00","  -"
"LOX 2% 30ML                   1S","  -","0.00"," 20","470.00"," 10","250.00"," 10","235.00","  -"
" TOTAL","  0","0.00"," 42","2680.00"," 22","1960.00"," 20","850.00","  0"
"","","","","","","","","",""
"TOTAL","7373","544448.08","4745","313830.70","4911","431799.62","7207","487010.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..7","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"OCUZEN HEALTH CARE","","","","","","","","",""
"FLURO E/D                     5ML"," 87","5568.00","  -","0.00","  -","0.00"," 87","5568.00","  -"
" TOTAL"," 87","5568.00","  0","0.00","  0","0.00"," 87","5568.00","  0"
"","","","","","","","","",""
"OTHERS","","","","","","","","",""
"NEBULISER                     1S","  2","1960.00","  -","0.00","  -","0.00","  2","1960.00","  -"
"NECK PILLOW                   1S","  1","175.00","  -","0.00","  -","0.00","  1","175.00","  -"
"RED GLOVES 5%                 1S","  1","55.00","  -","0.00","  -","0.00","  1","55.00","  -"
"SHOE COVER POLY               1PAIR","  -","0.00"," 50","125.00"," 50","150.00","  -","0.00","  -"
" TOTAL","  4","2190.00"," 50","125.00"," 50","150.00","  4","2190.00","  0"
"","","","","","","","","",""
"PRIDE&PRIME PHARMACEUTICALS","","","","","","","","",""
"BACTO-PRIDE                   5GM"," 44","2079.91","  -","0.00","  -","0.00"," 44","2079.91"," 44"
"CANZO PRIDE TAB               10S"," 70","5062.40","100","7232.00","100","8035.50"," 70","5062.40","  -"
"HEALTHY-PRIDE LZ              10S"," 90","2718.45","100","3020.50","100","3535.50"," 90","2718.45","  -"
"MONTI-PRIDE L                 10S","  -","0.00","100","3053.50","100","3393.00","  -","0.00","  -"
"RI PRIDE DSR                  10S"," 30","848.55","  -","0.00","  -","0.00"," 30","848.55"," 30"
" TOTAL","234","10709.31","300","13306.00","300","14964.00","234","10709.3","  0"
"","","","","","","","","",""
"RAMAN&WEIL PVT LTD","","","","","","","","",""
"BACILLOCID EXTRA              500ML","  1","300.00","  -","0.00","  -","0.00","  1","300.00","  -"
"BACTORUB BLUE                 500ML","  2","420.00","  -","0.00","  -","0.00","  2","420.00","  2"
"RAMADINE SOLU5%               500ML","  -","0.00","  1","110.00","  1","120.00","  -","0.00","  -"
"STERILIUM                     500ML","  1","208.00","  1","208.00","  -","0.00","  2","416.00","  -"
" TOTAL","  4","928.00","  2","318.00","  1","120.00","  5","1136.00","  0"
"","","","","","","","","",""
"RAMSONS","","","","","","","","",""
"ALCO SWAB                     1S","  -","0.00","500","425.00","500","475.00","  -","0.00","  -"
"FACE MASK RAMSONS             1S"," 50","112.50","100","225.00","100","250.00"," 50","112.50"," 50"
" TOTAL"," 50","112.50","600","650.00","600","725.00"," 50","112.50","  0"
"","","","","","","","","",""
"SANGAM HEALTHCARE (SAFTI-NV)","","","","","","","","",""
"IV SET                        1S"," 40","510.00","  -","0.00"," 20","270.00"," 20","255.00"," 20"
" TOTAL"," 40","510.00","  0","0.00"," 20","270.00"," 20","255.00","  0"
"","","","","","","","","",""
"SENSES PHARMACEUTICALS LTD","","","","","","","","",""
"ALLERPAT                      5ML","  9","747.30","  -","0.00","  6","537.14","  3","249.10","  1"
"ATROZEN E/O                   5GM"," 16","200.16","  -","0.00","  -","0.00"," 16","200.16"," 16"
"CELLWET                       10ML"," 12","2250.00"," 12","2250.00"," 12","2450.00"," 12","2250.00","  -"
"CELWET ULTRA                  10ML"," 21","4499.95"," 12","2571.40"," 17","4188.52"," 16","3428.53","  -"
"COMPU .5%                     10ML"," 21","1485.05"," 48","3394.40"," 26","2021.58"," 43","3040.82","  5"
"COMPU 1%                      10ML"," 29","2563.36"," 60","5882.00"," 54","5757.78"," 35","3093.71","  4"
"DORSENZ                       5ML"," 18","2892.90","  -","0.00","  2","420.01"," 16","2571.47"," 15"
"DORSENZ-T                     5ML"," 16","3257.20","  -","0.00","  -","0.00"," 16","3257.20"," 16"
"DUOBRIM LS                    5ML","100","4821.67","120","5786.00","153","8374.41"," 67","3230.52","  8"
"DUOBRIM-T                     5ML"," 86","5528.36","120","7714.00","139","9986.93"," 67","4306.98"," 11"
"","","","","","","","","",""
"TOTAL","8120","592711.84","6069","355827.50","6291","481764.99","7898","532609.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..8","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"FLI                           5ML","  6","385.70","  -","0.00","  -","0.00","  6","385.70"," 11"
"FLUNAREST 10                  10S"," 24","664.40"," 30","862.50"," 24","735.00"," 30","830.50","  -"
"FLUNAREST 5MG                 10S"," 36","621.00","  -","0.00","  -","0.00"," 36","621.00"," 18"
"HYPERSENZ OINT                5GM"," 21","1890.00","  -","0.00","  -","0.00"," 21","1890.00"," 21"
"IREWET E/D                    10ML","  6","1542.85","  -","0.00","  1","332.57","  5","1285.71","  -"
"KARBOXI                       10ML","  -","0.00","240","8872.00","130","5313.46","110","4066.34","  -"
"LEOS                          5ML","  6","482.15","  -","0.00","  -","105.00","  6","482.15","  3"
"LEOS-MX DROPS                 5ML"," 17","1593.75","  -","0.00","  -","0.00"," 17","1593.75"," 16"
"MACUVIT CAP                   10S","  6","488.15","  -","0.00","  -","0.00","  6","488.15","  6"
"MACUVIT PLUS                  10S","  -","0.00","  6","915.25","  -","0.00","  6","915.25","  -"
"NATASOL                       5ML"," 20","1357.00","  -","0.00","  -","0.00"," 20","1357.00"," 18"
"OBRIN E/D                     5ML"," 14","674.94","  -","0.00","  -","0.00"," 14","674.94"," 14"
"OBRIN E/O                     5GM"," 20","822.83","  -","0.00","  -","0.00"," 20","822.83"," 20"
"SENSOFI                       5ML"," 10","241.08","  -","0.00","  -","0.00"," 10","241.08"," 10"
"SENSONAC                      5ML","  6","514.30","  -","0.00","  -","0.00","  6","514.30","  6"
"SENZCLOR E/O                  5GM","  5","72.45","  -","0.00","  -","0.00","  5","72.45","  5"
"SENZCLOR-H E/O                5GM"," 15","618.75","  -","0.00","  1","53.35"," 14","577.50","  4"
"SENZGAT                       5ML","127","3139.83","130","3214.00","123","3324.60","134","3312.90","  -"
"SENZMOX                       5ML","  6","498.20"," 12","996.40","  6","536.94"," 12","996.40","  2"
"SENZMOX OINT                  5GM"," 10","412.50","  -","0.00","  -","0.00"," 10","412.50"," 10"
"SENZMOX-GX                    5ML","  4","600.00","  -","0.00","  -","0.00","  4","600.00","  4"
"SENZOPT E/D                   3ML"," 30","1928.70","  -","0.00","  -","0.00"," 30","1928.70"," 30"
"SENZOPT-T                     3ML"," 11","919.27","  -","0.00","  2","180.15","  9","752.13","  4"
"T-PLUS                        5ML"," 10","385.70","  -","0.00","  -","0.00"," 10","385.70"," 10"
"TRAVASENZ                     3ML","  -","0.00"," 10","642.90","  -","0.00"," 10","642.90","  -"
"VOLVIT                        10S","  9","846.60","  6","564.40"," 15","1527.00","  -","0.00","  -"
"ZYTAMIN TAB                   10S"," 38","1089.84","  -","0.00","  -","0.00"," 38","1089.84"," 38"
" TOTAL","785","50035.95","806","43665.25","711","45844.44","880","52568.2","  0"
"","","","","","","","","",""
"SHERINGS","","","","","","","","",""
"CATOBAR                       10ML"," 39","1240.98"," 65","3182.00"," 27","1589.56"," 77","2450.14","  -"
"DIMPLE E/D                    10ML"," 23","1125.94","  -","0.00","  -","0.00"," 23","1125.94","  5"
"DURALUB E/D                   10ML","  4","482.17"," 12","1446.50","  6","779.44"," 10","1205.42","  -"
"NEPAVAC E/D                   5ML","  8","852.87","  -","0.00","  -","0.00","  8","852.87","  -"
"PATARID KT                    5ML"," 15","1086.50","  -","0.00","  -","0.00"," 15","1086.50","  -"
"RETIGARD TAB                  10S"," 10","686.45"," 30","3432.25"," 18","2219.60"," 22","1510.19","  -"
"STARLUB E/D                   10ML","  8","1500.00","  -","0.00","  -","0.00","  8","1500.00","  -"
"TAGAMOX E/D                   5ML"," 12","964.30","  -","0.00","  -","0.00"," 12","964.30"," 12"
"TAGAMOX-KT                    5ML","  9","911.25","  -","0.00","  2","264.60","  7","708.75","  5"
"TAGAMOX-LP                    5ML","  3","280.38","  -","0.00","  -","0.00","  3","280.38","  -"
"TEARLUB E/D                   10ML","  6","433.95"," 24","1735.80","  6","463.72"," 24","1735.80","  -"
"TEARLUB GEL                   10ML","  4","316.49","  -","0.00","  -","0.00","  4","316.49","  -"
" TOTAL","141","9881.28","131","9796.55"," 59","5316.92","213","13736.7","  0"
"","","","","","","","","",""
"SHERWYN PHARMA(GENORA)","","","","","","","","",""
"PENTOGAST40 TAB               10S","  1","38.58","  -","0.00","  -","0.00","  1","38.58","  1"
" TOTAL","  1","38.58","  0","0.00","  0","0.00","  1","38.58","  0"
"","","","","","","","","",""
"SHERWYN PHARMACEUTICALS PVT LTD","","","","","","","","",""
"FLUNAWYN-5                    10S"," 15","241.13","  -","0.00","  -","0.00"," 15","241.13"," 15"
"ITROWYN E/D                   5ML"," 14","274.77","  -","0.00","  -","0.00"," 14","274.77"," 14"
" TOTAL"," 29","515.89","  0","0.00","  0","0.00"," 29","515.89","  0"
"","","","","","","","","",""
"TOTAL","8748","624937.58","6634","381691.50","6652","499189.98","8730","573840.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..9","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"SUBHAM PHARMACEUTICALS","","","","","","","","",""
"G-MOX                         5ML"," 43","1307.49","  -","0.00","  -","0.00"," 43","1307.49"," 43"
"LUBRY                         10ML","  1","46.46","  -","0.00","  -","0.00","  1","46.46","  1"
"PANTOZING DSR CAP             10S","  7","251.30","  -","0.00","  -","0.00","  7","251.30","  7"
"UFER SUSPENSION               200ML"," 60","4428.00","  -","0.00","  -","0.00"," 60","4428.00"," 60"
"VITAZING CAP                  10S","  1","27.51","  -","0.00","  -","0.00","  1","27.51","  1"
" TOTAL","112","6060.75","  0","0.00","  0","0.00","112","6060.75","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS","","","","","","","","",""
"ALCATOP 5ML                   5ML"," 60","5946.26","  -","0.00","  -","0.00"," 60","5946.26"," 60"
"ATROSUN E/D                   5ML"," 60","759.60","150","1899.00","145","2000.74"," 65","822.90","  -"
"CARPINOL 0.5%                 1ML","220","3319.80","100","1509.00","100","1676.00","220","3319.80"," 20"
"EPITRATE 1ML                  1ML","210","2158.80","100","1028.00","150","1713.00","160","1644.80"," 10"
"ESTOCIN E/O                   5GM"," 60","2967.11"," 65","3214.37"," 39","2100.04"," 86","4252.85","  -"
"EYEVITAL LX CAP               10S","136","11163.07","130","10670.57","  -","0.00","266","21833.6","  -"
"HYCLO 0.05%                   5ML"," 13","3099.28","  -","0.00","  -","0.00"," 13","3099.28"," 13"
"HYPROSOL PFS 3ML              3ML"," 20","1553.20","  -","0.00","  -","0.00"," 20","1553.20","  3"
"HYPROSOL VIAL                 5ML","697","26165.52","1035","35869.11","1530","57751.60","202","7583.12","  7"
"HYVET0.18%                    5ML","131","19368.07","130","17613.30","  8","1342.57","253","37405.5","  -"
"JUST TEARS                    10ML"," 83","4757.78"," 65","3439.36"," 53","3367.19"," 95","5445.66","  2"
"JUST TEARS LIQUIGEL E/D       10ML","121","8752.60","130","9403.62"," 50","5224.50","201","14539.4","  1"
"JUST TEARS WIPES              30*1","  9","1335.13","  -","0.00","  -","0.00","  9","1335.13","  6"
"LACRIGEL                      5GM","123","7247.49","129","6450.71","151","9284.69","101","5951.19"," 20"
"LYMOVITA                      200ML"," 63","6593.92","-39","-3733.95","  -","0.00"," 24","2511.97"," 24"
"NEBRACIN E/D                  5ML"," 34","932.61","130","3565.86","120","3374.40"," 44","1206.91"," 14"
"OCCUCOM E/D                   10ML","144","8601.26","195","10751.58","180","11082.70","159","9497.23","  -"
"OCCUMOX                       5ML"," 21","1308.41","  -","0.00","  -","0.00"," 21","1308.41","  3"
"OCCUMOX E/O                   5GM"," 61","1824.77"," 65","1944.42"," 42","1397.41"," 84","2512.79","  -"
"OCCUMOX KT E/D                5ML"," 31","2077.16","  -","0.00","  -","0.00"," 31","2077.16"," 31"
"OCCUMOX PFS-0.5ML             0.5ML","205","24734.62","  -","0.00","  -","0.00","205","24734.6","  -"
"OCULAN AMP                    2ML","150","1692.00","100","1128.00","100","1254.00","150","1692.00"," 50"
"PARACAIN                      5ML","424","13902.96","350","11476.50","620","24571.31","154","5049.66"," 19"
"REFFRON TAB                   15S"," 16","3050.68","  -","0.00","  -","0.00"," 16","3050.68"," 16"
"RIBOCROSS RAPID               3ML","  1","2475.00","  -","0.00","  -","0.00","  1","2475.00","  -"
"RIBOCROSS-3ML                 3ML","  1","2247.43","  1","2247.43","  2","4994.28","  -","0.00","  -"
"SIMPLOVIR E/O                 5GM"," 72","3114.16","  -","0.00","  -","0.00"," 72","3114.16","  7"
"T+ULTRA 1ML                   5*2"," 16","8571.12"," 12","6428.34"," 16","11428.64"," 12","6428.34","  -"
"TROPICACYL 1%                 5ml"," 41","942.01","104","2389.50"," 75","2489.25"," 70","1608.31"," 16"
"TROPICACYL PLUS               5ML"," 45","1780.20","585","23142.58","525","21928.50","105","4153.80"," 15"
"XINEP E/D                     5ML"," 73","6605.67","  -","0.00","  -","0.00"," 73","6605.67"," 14"
"XLHA DROPS 10ML               10ML","  7","1687.46","  -","0.00","  -","0.00","  7","1687.46","  7"
"ZONAT                         5ML"," 26","1765.93"," 65","4414.82"," 24","1962.20"," 67","4550.66","  -"
" TOTAL","3374","192501.07","3602","154852.12","3930","168943.02","3046","198997.","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(ORIZO)","","","","","","","","",""
"BPROS-T                       5ML","  1","161.78","  -","0.00","  -","0.00","  1","161.78","  1"
"BRIO                          5ML","  4","535.68","  -","0.00","  -","0.00","  4","535.68","  4"
"CAP-SR CAPS                   10S"," 10","297.60","  -","0.00"," 10","330.70","  -","0.00","  -"
"CIBRIM T E/D                  5ML"," 57","4732.71","  -","0.00"," 11","1082.75"," 46","3819.38","  7"
"CIBRIM Z E/D                  5ML"," 68","5391.05"," 90","7135.21"," 54","4719.95","104","8245.14","  3"
"DORSUN                        5ML"," 38","4152.60","190","19670.22"," 49","6382.10","179","19560.9","  -"
"DORSUN T                      5ML"," 51","6338.19","160","18641.75"," 42","5839.63","169","21003.0","  1"
"DOVAS CAPS                    10S"," 12","1189.25"," 36","3567.75"," 24","2589.94"," 24","2378.50","  -"
"HYPERTONE E/D                 10ML"," 10","239.49","  -","0.00","  -","0.00"," 10","239.49","  -"
"","","","","","","","","",""
"TOTAL","12485","846537.77","10712","585558.55","10772","689078.07","12425","834842.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..10","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"LACRIGUARD CAP                10'S"," 48","4911.40","  -","0.00"," 12","1364.30"," 36","3683.55","  -"
"TIMANOL 0.5%                  5ML"," 34","936.95","  -","0.00","  2","73.50"," 32","881.83","  1"
"TRAVOSUN E/D                  3ML"," 62","7107.49","  -","0.00"," 22","2841.65"," 40","4585.48","  -"
"TRAVOSUN-T                    2.5ML","  6","993.16","  -","0.00","  3","642.27","  3","496.58","  -"
" TOTAL","401","36987.36","476","49014.93","229","25866.79","648","65591.3","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(RETENT)","","","","","","","","",""
"ARA E/D                       10ML","  1","120.16","  -","0.00","  -","0.00","  1","120.16","  4"
"CAROKID JELLIES               75GM"," 66","9261.96","  -","0.00"," 13","1986.56"," 53","7437.64","  -"
"GATSUN E/D                    5ML","104","2571.11"," 65","1478.44"," 79","1996.57"," 90","2225.00"," 16"
"GATSUN FORTE E/D              5ML"," 78","3116.28","  -","0.00","  6","282.78"," 72","2876.57","  -"
"NETIWASH 15'S                 15SA"," 13","1935.95","  -","0.00","  -","0.00"," 13","1935.95","  -"
"NETIWASH 30'S                 30S","  6","1171.16","  -","0.00","  -","0.00","  6","1171.16","  1"
"OCULACT                       5ML"," 30","4419.57","  -","0.00","  -","0.00"," 30","4419.57","  -"
"OFLO E/D                      5ML"," 32","625.57","  -","0.00","  -","0.00"," 32","625.57"," 32"
"OMNIDASE INJ                  1ML"," 20","2140.80","  -","0.00","  -","0.00"," 20","2140.80","  -"
"OTOFLU DROPS                  5ML","130","4049.83","130","4435.82","130","4830.42","130","4049.83"," 44"
"PENTOLATE E/D                 5ML"," 10","227.45","  -","0.00","  -","0.00"," 10","227.45","  -"
"POLYCHLOR DM E/D              5ML","  2","101.78","  -","0.00","  -","0.00","  2","101.78","  2"
"POLYCHLOR DM E/O              5GM"," 51","2547.15","130","6492.74","104","5655.78"," 77","3845.70","  2"
"POLYCHLOR E/D                 5ML","  9","217.91","  -","0.00","  -","0.00","  9","217.91","  9"
"POLYCHLOR E/O                 5GM"," 11","385.99","  -","0.00","  -","0.00"," 11","385.99"," 12"
"REDIF E/D                     10ML"," 19","676.85","  -","0.00"," -3","46.07"," 22","783.72"," 22"
"SYNOX NASAL DROPS             10ML","  3","55.64","  -","0.00","  -","0.00","  3","55.64","  3"
"TINNICAR CAP                  10S"," 14","2107.38","  -","0.00","  3","541.81"," 11","1655.80","  3"
"TRYBLUE 1ML                   1ML"," 32","2005.52","  -","0.00"," 20","1671.40"," 12","752.07","  3"
"ULTRA GEL E/D                 10ML"," 66","4754.85"," 65","4682.81"," 46","3794.96"," 85","6123.67","  -"
"VITREON SACHET                30*4GM"," 41","6775.32","120","19830.20"," 60","10840.74","101","16690.4","  -"
" TOTAL","738","49268.24","510","36920.01","458","31647.09","790","57842.4","  0"
"","","","","","","","","",""
"SURGICARE","","","","","","","","",""
"STERILE GLOVES 6              1PAIR"," 75","1320.00","  -","0.00"," 50","925.00"," 25","440.00"," 25"
"STERILE GLOVES 6.5            1S","  -","0.00"," 50","850.00"," 50","950.00","  -","0.00","  -"
"STERILE GLOVES 7              1S"," 25","420.00"," 50","840.00"," 25","481.25"," 50","840.00","  -"
"STERILED GLOVES 7.5           1PAIR"," 25","420.00","  -","0.00","  -","0.00"," 25","420.00","  -"
" TOTAL","125","2160.00","100","1690.00","125","2356.25","100","1700.00","  0"
"","","","","","","","","",""
"TAS MED(INDIA)PVT.LTD(VALLIANT)","","","","","","","","",""
"DIAGLIT SOFT                  50G"," 12","2534.15"," 13","2745.33"," 12","2867.75"," 13","2745.33","  -"
"WELHART 50                    10S","  9","1314.91","  -","0.00","  -","0.00","  9","1314.91","  -"
" TOTAL"," 21","3849.06"," 13","2745.33"," 12","2867.75"," 22","4060.24","  0"
"","","","","","","","","",""
"TASMED (INDIA) PVT LTD(PASSION)","","","","","","","","",""
"GAPITAS M                     10S","  -","0.00"," 60","4839.30","  -","0.00"," 60","4839.30","  -"
"LAMREST 10                    15S"," 32","3897.98","180","21261.65","182","23673.04"," 30","3654.35","  -"
"LAMREST GN                    10S"," 17","1035.40","180","10963.06"," 66","4377.23","131","7978.67","  -"
"MIBETA PLUS 10                10S","  -","0.00","120","5321.79"," 60","2897.36"," 60","2456.21","  -"
" TOTAL"," 49","4933.38","540","42385.80","308","30947.63","281","18928.5","  0"
"","","","","","","","","",""
"TASMED(INDIA) PVT.LTD(ASPIRE)","","","","","","","","",""
"DOTIN 50                      10S"," 60","2806.90","102","4771.71"," 60","2778.79","102","4771.73","  -"
"","","","","","","","","",""
"TOTAL","13628","923504.35","11977","674071.40","11774","764597.30","13831","931793.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..11","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"IMACIN                        10S"," 96","2390.30"," 60","1493.94"," 96","2602.88"," 60","1493.94","  -"
" TOTAL","156","5197.21","162","6265.65","156","5381.67","162","6265.67","  0"
"","","","","","","","","",""
"THE RAMARAJU COTTON MILLS PVT LTD","","","","","","","","",""
"COTTON ROLL400GM              1S","  -","0.00","  7","1134.00","  6","1060.00","  1","162.00","  -"
" TOTAL","  0","0.00","  7","1134.00","  6","1060.00","  1","162.00","  0"
"","","","","","","","","",""
"ZIVIRA LABS PVT.LTD","","","","","","","","",""
"BEPIREX                       5ML"," 85","12840.95","  -","0.00","  -","0.00"," 85","12840.9"," 31"
"BRITIVIN E/D                  5ML"," 14","3105.06","  -","0.00","  -","0.00"," 14","3105.06"," 14"
"DUCIRA GEL                    10GM"," 13","3426.41","  -","0.00","  -","0.00"," 13","3426.41"," 13"
"ENVISA TAB                    10S","101","16762.97"," 36","0.00","  6","822.22","131","21742.0","  1"
"FOMIRA E/D                    10ML"," 10","2777.10","  4","0.00"," 10","2197.96","  4","1110.84","  -"
"HYNIZA                        1S","  4","320.01","  -","0.00","  -","0.00","  4","320.01","  4"
"LATOBEST                      2.5ML","  4","703.28"," 20","3516.40","  1","189.50"," 23","4043.86","  3"
"LOTIVIZ E/D                   5ML","163","17393.73","  -","0.00","  -","0.00","163","17393.7","121"
"MACUMER TAB                   10S","  -","0.00"," 12","180.00","  -","0.00"," 12","2160.00","  -"
"NEPAWEL E/D                   5ML","100","12471.00","195","18706.50","108","10726.70","187","23320.7","  7"
"PATVIRA E/D                   2.5ML"," 28","3662.96"," 10","0.00","  6","712.27"," 32","4186.24","  -"
"PREDIRA E/D                   10ML"," 50","1768.00","  -","0.00","  -","0.00"," 50","1768.00"," 50"
"STRIOS LID WIPES              24S","245","37404.15","180","19083.75","210","24937.08","215","32824.0","  -"
"TIMOBEST E/D                  5ML"," 82","2952.00","  -","0.00","  4","156.80"," 78","2808.00","  -"
"TIZTA 10ML                    10ML","  -","0.00"," 15","0.00","  -","0.00"," 15","3375.00","  -"
"TIZTA 5ML                     5ML"," 51","6557.07","  -","0.00","  -","0.00"," 51","6557.07"," 51"
"TOBRAWIN                      5ML"," 67","5384.12"," 20","0.00","  -","0.00"," 87","6991.32"," 35"
"TOBRAWIN LP                   5ML"," 14","1575.00","  -","0.00","  -","0.00"," 14","1575.00","  5"
"VITTLES JELLY                 50G"," 22","4242.92"," 62","7714.40"," 40","6510.12"," 44","8485.84","  2"
"XIATRA E/D                    2.5ML","  6","1659.00","  -","0.00","  -","0.00","  6","1659.00","  6"
"ZIVIFRESH E/D                 10ML","168","13176.24"," 56","0.00","159","12243.26"," 65","5097.95","  2"
"ZIVIFRESH GEL                 10ML","105","12757.50","  -","0.00","  -","0.00","105","12757.5"," 13"
"ZIVIMOX E/D                   5ML"," 94","8761.74","  -","0.00"," 12","1014.99"," 82","7643.22","  1"
"ZIVIMOX-D E/D                 5ML"," 91","9710.61","  -","0.00","  6","580.99"," 85","9070.35"," 20"
"ZIVIMOX-LP                    5ML"," 29","2724.66","  -","0.00","  6","598.49"," 23","2160.94"," 23"
" TOTAL","1546","182136.48","610","49201.05","568","60690.38","1588","196423.","  0"
"TOTAL","15270","1108031.13","12654","725900.39","12444","828950.56","15480","1129872","  0"
