itemdescri,qty,value,e,f,g,h,i,j,k
"OTHERS","","","","","","","","",""
"NEBULISER                     1S","  1","980.00","  -","0.00","  -","0.00","  1","980.00","  1"
" TOTAL","  1","980.00","  0","0.00","  0","0.00","  1","980.00","  0"
"","","","","","","","","",""
"PRIDE&PRIME PHARMACEUTICALS","","","","","","","","",""
"BACTO-PRIDE                   5GM"," 44","2079.91","  -","0.00","  -","0.00"," 44","2079.91"," 44"
"CANZO PRIDE TAB               10S"," 70","5062.40","  -","0.00","  -","0.00"," 70","5062.40"," 70"
"HEALTHY-PRIDE LZ              10S"," 90","2718.45","  -","0.00","  -","0.00"," 90","2718.45"," 90"
"RI PRIDE DSR                  10S"," 30","848.55","  -","0.00","  -","0.00"," 30","848.55"," 30"
" TOTAL","234","10709.31","  0","0.00","  0","0.00","234","10709.3","  0"
"","","","","","","","","",""
"TOTAL","7417","555316.91","6740","337328.48","7366","496330.39","6791","476303.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..7","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"RAMAN&WEIL PVT LTD","","","","","","","","",""
"BACILLOCID EXTRA              500ML","  -","0.00","  2","600.00","  2","740.00","  -","0.00","  -"
"BACTORUB BLUE                 500ML","  2","420.00","  -","0.00","  -","0.00","  2","420.00","  2"
"RAMADINE SOLU5%               500ML","  1","110.00","  -","0.00","  1","120.00","  -","0.00","  -"
"STERILIUM                     500ML","  -","0.00","  5","1040.00","  5","1300.00","  -","0.00","  -"
" TOTAL","  3","530.00","  7","1640.00","  8","2160.00","  2","420.00","  0"
"","","","","","","","","",""
"RAMSONS","","","","","","","","",""
"FACE MASK RAMSONS             1S"," 50","112.50","  -","0.00","  -","0.00"," 50","112.50"," 50"
"FACE MASK TIE                 1'S","  -","0.00","100","150.00","100","190.00","  -","0.00","  -"
" TOTAL"," 50","112.50","100","150.00","100","190.00"," 50","112.50","  0"
"","","","","","","","","",""
"RANBAXY","","","","","","","","",""
"BECTODINE                     2LTR","  -","0.00","  2","770.00","  2","840.00","  -","0.00","  -"
" TOTAL","  0","0.00","  2","770.00","  2","840.00","  0","0.00","  0"
"","","","","","","","","",""
"REGAL LABORATORIES","","","","","","","","",""
"SURGICAL SPIRIT 4.5L          1S","  -","0.00","  1","590.00","  1","620.00","  -","0.00","  -"
" TOTAL","  0","0.00","  1","590.00","  1","620.00","  0","0.00","  0"
"","","","","","","","","",""
"SANGAM HEALTHCARE (SAFTI-NV)","","","","","","","","",""
"IV SET                        1S"," 20","255.00"," 50","637.50"," 50","690.00"," 20","255.00"," 20"
" TOTAL"," 20","255.00"," 50","637.50"," 50","690.00"," 20","255.00","  0"
"","","","","","","","","",""
"SENSES PHARMACEUTICALS LTD","","","","","","","","",""
"ALLERPAT                      5ML"," 12","996.40","  -","0.00"," -1","0.00"," 13","1079.43","  1"
"ATROZEN E/O                   5GM"," 16","200.16","  -","0.00","  -","0.00"," 16","200.16"," 16"
"CELLWET                       10ML","  9","1687.50","  -","0.00","  1","242.50","  8","1500.00","  8"
"CELWET ULTRA                  10ML"," 16","3428.53"," 12","2571.40"," 14","3357.10"," 14","2999.97","  -"
"COMPU .5%                     10ML"," 28","1980.07","  -","0.00","  -","0.00"," 28","1980.07"," 28"
"COMPU 1%                      10ML"," 24","2121.40"," 39","3535.02"," 53","5833.77"," 10","883.92","  4"
"DORSENZ                       5ML"," 19","3053.62","  6","964.30","  3","1255.73"," 22","3535.77"," 15"
"DORSENZ-T                     5ML"," 16","3257.20","  6","1221.45","  -","0.00"," 22","4478.65"," 16"
"DUOBRIM LS                    5ML","146","7039.64","120","5786.00","147","7993.83","119","5737.79","  8"
"DUOBRIM-T                     5ML","154","9899.63","120","7714.00","148","10744.60","126","8099.70"," 12"
"FLI                           5ML","  6","385.70","  -","0.00"," -5","0.00"," 11","707.12"," 11"
"FLUNAREST 10                  10S"," 18","498.30"," 30","830.50"," 18","551.25"," 30","830.50","  -"
"FLUNAREST 5MG                 10S"," 36","621.00","  -","0.00"," 18","337.50"," 18","310.50"," 18"
"HYPERSENZ OINT                5GM"," 21","1890.00","  -","0.00","  -","0.00"," 21","1890.00"," 21"
"IREWET E/D                    10ML","  6","1542.85","  -","0.00","  1","336.00","  5","1285.71","  -"
"KARBOXI                       10ML","123","4546.90","120","4436.00","120","4927.03","123","4546.90","  -"
"LEOS                          5ML","  6","482.15","  6","482.15","  5","522.84","  7","562.51","  3"
"LEOS-MX DROPS                 5ML"," 17","1593.75","  -","0.00","  1","122.50"," 16","1500.00"," 16"
"MACUVIT CAP                   10S","  6","488.15","  -","0.00","  -","0.00","  6","488.15","  6"
"MACUVIT PLUS                  10S","  6","915.25","  -","0.00","  -","0.00","  6","915.25","  6"
"NATASOL                       5ML"," 20","1357.00","  -","0.00","  2","173.46"," 18","1221.30"," 18"
"OBRIN E/D                     5ML"," 14","674.94","  -","0.00","  -","0.00"," 14","674.94"," 14"
"OBRIN E/O                     5GM"," 20","822.83","  -","0.00","  -","0.00"," 20","822.83"," 20"
"","","","","","","","","",""
"TOTAL","8229","605697.38","7359","368656.80","8052","537228.50","7536","523342.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..8","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"SENSOFI                       5ML"," 10","241.08","  -","0.00","  -","0.00"," 10","241.08"," 10"
"SENSONAC                      5ML","  6","514.30","  -","0.00","  -","0.00","  6","514.30","  6"
"SENZCLOR E/O                  5GM","  5","72.45","  -","0.00","  -","0.00","  5","72.45","  5"
"SENZCLOR-H E/O                5GM"," 16","660.00"," 12","495.00"," 21","1021.90","  7","288.75","  4"
"SENZGAT                       5ML","132","3263.45","130","3214.00","131","3534.22","131","3238.73","  -"
"SENZMOX                       5ML"," 10","830.33","  -","0.00","  -","214.78"," 10","830.33"," 10"
"SENZMOX OINT                  5GM"," 10","412.50","  -","0.00","  -","0.00"," 10","412.50"," 10"
"SENZMOX-GX                    5ML","  4","600.00","  -","0.00","  -","0.00","  4","600.00","  4"
"SENZOPT E/D                   3ML"," 30","1928.70","  -","0.00","  -","0.00"," 30","1928.70"," 30"
"SENZOPT-T                     3ML"," 14","1169.98","  -","0.00","  3","273.01"," 11","919.27","  4"
"T-PLUS                        5ML"," 10","385.70","  -","0.00","  -","0.00"," 10","385.70"," 10"
"VOLVIT                        10S"," 12","1128.80","  -","0.00","  -","0.00"," 12","1128.80","  -"
"ZYTAMIN TAB                   10S"," 38","1089.84","  -","0.00","  -","0.00"," 38","1089.84"," 38"
" TOTAL","1036","61780.11","601","31249.82","680","41442.02","957","57901.6","  0"
"","","","","","","","","",""
"SHERINGS","","","","","","","","",""
"CATOBAR                       10ML"," 40","1272.80","250","9546.00","179","7752.64","111","3532.02","  -"
"DIMPLE E/D                    10ML"," 23","1125.94"," 49","2163.76"," 41","2217.46"," 31","1517.57","  5"
"DURALUB E/D                   10ML"," 10","1205.42"," -4","-578.60","  1","157.50","  5","602.71","  5"
"NEPAVAC E/D                   5ML","  8","852.87"," -8","-1023.44","  -","0.00","  -","0.00","  -"
"PATARID KT                    5ML"," 15","1086.50","-15","-1629.75","  -","0.00","  -","0.00","  -"
"RETIGARD TAB                  10S"," 16","1098.32"," 40","2745.80"," 40","2989.98"," 16","1098.32"," 16"
"RETIGARD-O3                   10S","  -","0.00"," 21","1915.73"," 21","2085.99","  -","0.00","  -"
"STARLUB E/D                   10ML","  8","1500.00"," -8","-1800.00","  -","0.00","  -","0.00","  -"
"TACREFITE-LS                  5GM","  -","0.00"," 20","1896.50"," 20","2064.96","  -","0.00","  -"
"TAGAMOX E/D                   5ML"," 12","964.30","-10","-964.30","-10","0.00"," 12","964.30"," 12"
"TAGAMOX-KT                    5ML","  7","708.75","  -","0.00","  2","261.90","  5","506.25","  5"
"TAGAMOX-LP                    5ML","  1","93.46"," -7","-811.98"," -6","0.00","  -","0.00","  -"
"TEARLUB E/D                   10ML"," 12","867.90","  -","0.00"," 11","944.05","  1","72.33","  1"
"TEARLUB GEL                   10ML","  4","316.49"," -7","-720.02"," -3","0.00","  -","0.00","  -"
" TOTAL","156","11092.74","321","10739.70","296","18474.48","181","8293.49","  0"
"","","","","","","","","",""
"SHERWYN PHARMA(GENORA)","","","","","","","","",""
"PENTOGAST40 TAB               10S","  1","38.58","  -","0.00","  -","0.00","  1","38.58","  1"
" TOTAL","  1","38.58","  0","0.00","  0","0.00","  1","38.58","  0"
"","","","","","","","","",""
"SHERWYN PHARMACEUTICALS PVT LTD","","","","","","","","",""
"FLUNAWYN-5                    10S"," 15","241.13","  -","0.00","  -","0.00"," 15","241.13"," 15"
"ITROWYN E/D                   5ML"," 14","274.77","  -","0.00","  -","0.00"," 14","274.77"," 14"
" TOTAL"," 29","515.89","  0","0.00","  0","0.00"," 29","515.89","  0"
"","","","","","","","","",""
"SUBHAM PHARMACEUTICALS","","","","","","","","",""
"G-MOX                         5ML"," 43","1307.49","  -","0.00","  -","0.00"," 43","1307.49"," 43"
"LUBRY                         10ML","  1","46.46","  -","0.00","  -","0.00","  1","46.46","  1"
"PANTOZING DSR CAP             10S","  7","251.30","  -","0.00","  -","0.00","  7","251.30","  7"
"UFER SUSPENSION               200ML"," 60","4428.00","  -","0.00","  -","0.00"," 60","4428.00"," 60"
"VITAZING CAP                  10S","  1","27.51","  -","0.00","  -","0.00","  1","27.51","  1"
" TOTAL","112","6060.75","  0","0.00","  0","0.00","112","6060.75","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS","","","","","","","","",""
"ALCATOP 5ML                   5ML"," 60","5946.26","  -","0.00","  -","0.00"," 60","5946.26"," 60"
"","","","","","","","","",""
"TOTAL","8884","641648.75","7822","383105.50","8503","560746.89","8203","555847.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..9","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"ATROSUN E/D                   5ML","105","1329.30","  -","0.00","105","1476.30","  -","0.00","  -"
"CARPINOL 0.5%                 1ML","200","3018.00","100","1509.00"," 70","1173.20","230","3470.70"," 20"
"EPITRATE 1ML                  1ML","190","1953.20","  -","0.00","180","2055.60"," 10","102.80"," 10"
"ESTOCIN E/O                   5GM"," 46","2274.78","  -","0.00"," 45","2450.05","  1","49.45","  -"
"EYEVITAL LX CAP               10S","344","28236.00","  -","0.00","  -","0.00","344","28236.0","  -"
"HYCLO 0.05%                   5ML"," 13","3099.28","  -","0.00","  -","0.00"," 13","3099.28"," 13"
"HYPROSOL PFS 3ML              3ML"," 20","1553.20","  -","0.00"," 17","1466.93","  3","232.98","  3"
"HYPROSOL VIAL                 5ML","644","24175.89","120","4504.82","740","26840.80"," 24","900.96"," 22"
"HYVET0.18%                    5ML","339","50120.44","  -","0.00","  1","191.80","338","49972.5","  -"
"JUST TEARS                    10ML"," 80","4585.82"," 60","3439.36"," 97","5914.92"," 43","2464.88","  2"
"JUST TEARS LIQUIGEL E/D       10ML","125","9041.94","  -","0.00"," 75","6037.43"," 50","3616.78","  1"
"JUST TEARS WIPES              30*1","  9","1335.13","  -","0.00","  3","627.87","  6","890.09","  6"
"LACRIGEL                      5GM"," 68","4006.74","120","7070.72"," 80","5370.25","108","6363.65"," 20"
"LYMOVITA                      200ML"," 24","2511.97","  -","0.00","  -","0.00"," 24","2511.97"," 24"
"NEBRACIN E/D                  5ML"," 44","1206.91","  -","0.00","  -","0.00"," 44","1206.91"," 44"
"OCCUCOM E/D                   10ML","142","8481.80","120","7167.72","204","12483.57"," 58","3464.40","  -"
"OCCUMOX                       5ML"," 36","2242.99","  -","0.00"," 33","2500.01","  3","186.92","  3"
"OCCUMOX E/O                   5GM"," 39","1166.65","  -","0.00"," 39","1270.37","  -","0.00","  -"
"OCCUMOX KT E/D                5ML"," 31","2077.16","  -","0.00","  -","0.00"," 31","2077.16"," 31"
"OCCUMOX PFS-0.5ML             0.5ML","201","24252.00","  -","0.00","200","23400.00","  1","120.66","  -"
"OCULAN AMP                    2ML"," 80","902.40","  -","0.00","  -","0.00"," 80","902.40"," 50"
"PARACAIN                      5ML","504","16526.16","300","9837.00","450","16393.50","354","11607.6"," 24"
"REFFRON TAB                   15S"," 16","3050.68","  -","0.00","  -","0.00"," 16","3050.68"," 16"
"RIBOCROSS RAPID               3ML","  1","2475.00","  -","0.00","  -","0.00","  1","2475.00","  1"
"SIMPLOVIR E/O                 5GM"," 32","1384.07","  -","0.00","  -","0.00"," 32","1384.07"," 32"
"T+ULTRA 1ML                   5*2"," 12","6428.34","  -","0.00"," -4","714.29"," 16","8571.12","  -"
"TROPICACYL 1%                 5ml"," 59","1355.58","  -","0.00"," 30","945.91"," 29","666.30"," 20"
"TROPICACYL PLUS               5ML"," 71","2808.76","  -","0.00"," 12","571.40"," 59","2334.04"," 16"
"XINEP E/D                     5ML"," 20","1809.77","  -","0.00"," -6","0.00"," 26","2352.70"," 26"
"XLHA DROPS 10ML               10ML","  7","1687.46","  -","0.00","  -","0.00","  7","1687.46","  7"
"ZONAT                         5ML"," 67","4550.66","  -","0.00","  -","0.00"," 67","4550.66","  -"
" TOTAL","3629","225594.33","820","33528.62","2371","111884.20","2078","154496.","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(ORIZO)","","","","","","","","",""
"BPROS-T                       5ML","  1","161.78","  -","0.00","  -","0.00","  1","161.78","  1"
"BRIO                          5ML","  4","535.68","  -","0.00","  -","0.00","  4","535.68","  4"
"CIBRIM T E/D                  5ML"," 32","2656.96"," 30","2490.90"," 16","1842.22"," 46","3819.38"," 16"
"CIBRIM Z E/D                  5ML"," 54","4281.13","  -","0.00"," 50","4507.48","  4","317.12","  3"
"DORSUN                        5ML"," 56","6119.62"," 30","3278.37"," 27","3267.12"," 59","6447.46","  -"
"DORSUN T                      5ML"," 68","8450.92"," 60","7456.70"," 77","10532.53"," 51","6338.19","  3"
"DOVAS CAPS                    10S"," 12","1189.25","  -","0.00","  -","0.00"," 12","1189.25","  -"
"LACRIGUARD CAP                10'S"," 36","3683.55","  -","0.00","  3","401.10"," 33","3376.59"," 33"
"TIMANOL 0.5%                  5ML"," 34","936.95","  -","0.00"," 30","900.37","  4","110.23","  1"
"TRAVOSUN E/D                  3ML"," 11","1261.01","  -","0.00","  7","897.28","  4","458.55","  1"
"TRAVOSUN-T                    2.5ML","  -","0.00"," 24","3972.64","  6","1070.44"," 18","2979.48","  -"
" TOTAL","308","29276.85","144","17198.61","216","23418.54","236","25733.7","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(RETENT)","","","","","","","","",""
"ARA E/D                       10ML","  1","120.16","  -","0.00"," -3","0.00","  4","480.63","  4"
"CAROKID JELLIES               75GM"," 28","3929.32","  -","0.00","  -","0.00"," 28","3929.32","  -"
"GATSUN E/D                    5ML"," 90","2225.00"," 65","1606.94"," 54","1383.72","101","2496.94"," 16"
"GATSUN FORTE E/D              5ML"," 27","1078.71","  -","0.00","  -","0.00"," 27","1078.71"," 27"
"NETIWASH 15'S                 15SA"," 11","1638.11"," 23","3426.35"," 21","3925.55"," 13","1935.95","  -"
"NETIWASH 30'S                 30S","  1","195.19","  -","0.00","  -","0.00","  1","195.19","  1"
"OCULACT                       5ML"," 30","4419.57","  -","0.00","  -","0.00"," 30","4419.57","  -"
"","","","","","","","","",""
"TOTAL","12949","904179.72","8874","438866.02","11162","701358.90","10661","744668.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..10","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"OFLO E/D                      5ML"," 32","625.57","  -","0.00","  -","0.00"," 32","625.57"," 32"
"OMNIDASE INJ                  1ML"," 10","1070.40"," 80","8563.20"," 40","4757.20"," 50","5352.00","  -"
"OTOFLU DROPS                  5ML","128","3987.52"," 65","2024.91"," 71","2656.73","122","3800.61"," 44"
"PENTOLATE E/D                 5ML"," 10","227.45","  -","0.00","  -","0.00"," 10","227.45"," 10"
"POLYCHLOR DM E/D              5ML","  2","101.78","  -","0.00","  -","0.00","  2","101.78","  2"
"POLYCHLOR DM E/O              5GM"," 41","2047.71","130","6451.67"," 39","2120.92","132","6592.63","  2"
"POLYCHLOR E/D                 5ML","  9","217.91","  -","0.00","  -","0.00","  9","217.91","  9"
"POLYCHLOR E/O                 5GM"," 11","385.99","  -","0.00"," -1","0.00"," 12","421.08"," 12"
"REDIF E/D                     10ML"," 22","783.72","  -","0.00","  -","0.00"," 22","783.72"," 22"
"SYNOX NASAL DROPS             10ML","  3","55.64","  -","0.00","  -","0.00","  3","55.64","  3"
"TINNICAR CAP                  10S"," 39","5870.56","  -","0.00"," 19","3510.43"," 20","3010.55","  3"
"TRYBLUE 1ML                   1ML"," 12","752.07","  -","0.00","  9","752.13","  3","188.02","  3"
"ULTRA GEL E/D                 10ML"," 67","4826.89","  -","0.00"," 24","2051.33"," 43","3097.86","  -"
"VITREON SACHET                30*4GM"," 67","11071.86"," 36","5949.06"," 42","8038.01"," 61","10080.3","  -"
" TOTAL","641","45631.16","399","28022.13","315","29196.02","725","49091.4","  0"
"","","","","","","","","",""
"SURGICARE","","","","","","","","",""
"STERILE GLOVES 6              1PAIR"," 25","440.00","  -","0.00","  -","0.00"," 25","440.00"," 25"
"STERILE GLOVES 6.5            1S","  -","0.00"," 75","1275.00"," 75","1425.00","  -","0.00","  -"
"STERILE GLOVES 7              1S","  -","0.00"," 50","840.00"," 50","962.50","  -","0.00","  -"
"STERILE GLOVES 8              1PAIR","  -","0.00"," 25","450.00"," 25","512.50","  -","0.00","  -"
"STERILED GLOVES 7.5           1PAIR"," 25","420.00","  -","0.00","  -","0.00"," 25","420.00","  -"
" TOTAL"," 50","860.00","150","2565.00","150","2900.00"," 50","860.00","  0"
"","","","","","","","","",""
"TAS MED(INDIA)PVT.LTD(VALLIANT)","","","","","","","","",""
"AMITOP 10                     10S","  -","0.00"," 26","301.99"," 26","335.80","  -","0.00","  -"
"ANGLIT 2.6                    30S","  -","0.00"," 60","4994.30"," 60","5438.50","  -","0.00","  -"
"WELHART 50                    10S","  9","1314.91"," -9","-1314.91","  -","0.00","  -","0.00","  -"
" TOTAL","  9","1314.91"," 77","3981.38"," 86","5774.30","  0","0.00","  0"
"","","","","","","","","",""
"TASMED (INDIA) PVT LTD(PASSION)","","","","","","","","",""
"DOTIN 25                      10S","  -","0.00"," 24","727.97"," 24","792.62","  -","0.00","  -"
"GAPITAS M                     10S"," 60","4839.30","-60","-4839.30","  -","0.00","  -","0.00","  -"
"GAPITAS-L                     30G","  -","0.00"," 26","3201.27"," 26","3557.20","  -","0.00","  -"
"LAMREST 10                    15S"," 80","9744.94","150","18271.77","183","25469.02"," 47","5725.15","  -"
"LAMREST GN                    10S"," 85","5177.00","  -","0.00"," 71","4775.16"," 14","852.68","  -"
"MIBETA PLUS 10                10S"," 30","1228.10","156","6386.14","182","8544.27","  4","163.75","  -"
"NERSAVE TRIO                  15'S","  -","0.00","-58","-8854.80","-58","0.00","  -","0.00","  -"
" TOTAL","255","20989.35","238","14893.05","428","43138.27"," 65","6741.58","  0"
"","","","","","","","","",""
"TASMED(INDIA) PVT.LTD(ASPIRE)","","","","","","","","",""
"DOTIN 50                      10S","  -","0.00"," 24","1122.76"," 24","1222.65","  -","0.00","  -"
"IMACIN                        10S","108","2689.09","120","2987.88","180","4880.40"," 48","1195.15","  -"
" TOTAL","108","2689.09","144","4110.64","204","6103.05"," 48","1195.15","  0"
"","","","","","","","","",""
"THE RAMARAJU COTTON MILLS PVT LTD","","","","","","","","",""
"COTTON ROLL400GM              1S","  -","0.00","  3","486.00","  3","540.00","  -","0.00","  -"
" TOTAL","  0","0.00","  3","486.00","  3","540.00","  0","0.00","  0"
"","","","","","","","","",""
"TOTAL","13824","962058.17","9797","487890.93","12276","783701.27","11345","788020.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..11","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"ZIVIRA LABS PVT.LTD","","","","","","","","",""
"BEPIREX                       5ML"," 31","4683.17","  -","0.00","  -","0.00"," 31","4683.17"," 31"
"BRITIVIN E/D                  5ML"," 14","3105.06","  -","0.00","  -","0.00"," 14","3105.06"," 14"
"DUCIRA GEL                    10GM"," 13","3426.41","  -","0.00","  -","0.00"," 13","3426.41"," 13"
"ENVISA TAB                    10S","  5","829.85"," 39","331.94"," 18","2701.61"," 26","4315.22","  5"
"FOMIRA E/D                    10ML","  -","0.00"," 40","555.42","  2","598.63"," 38","10552.9","  -"
"HYNIZA                        1S","  4","320.01","  -","0.00","  -","0.00","  4","320.01","  4"
"LATOBEST                      2.5ML","  3","527.46"," 12","0.00"," 11","1723.08","  4","703.28","  3"
"LOTIVIZ E/D                   5ML","111","11844.81","  -","0.00","-10","0.00","121","12911.9","121"
"MACUMER TAB                   10S"," 12","2160.00","  -","0.00","  -","0.00"," 12","2160.00"," 12"
"NEPAWEL E/D                   5ML","  8","997.68","120","0.00","115","11463.90"," 13","1621.23","  7"
"PATVIRA E/D                   2.5ML"," 26","3401.32","  3","0.00"," 18","2136.79"," 11","1439.02","  8"
"PREDIRA E/D                   10ML"," 50","1768.00","  -","0.00","  -","0.00"," 50","1768.00"," 50"
"STRIOS LID WIPES              24S"," 75","11450.25","130","0.00","  1","164.90","204","31144.6"," 25"
"TIMOBEST E/D                  5ML"," 78","2808.00","  -","0.00"," 78","2736.00","  -","0.00","  -"
"TIZTA 10ML                    10ML"," 15","3375.00","  -","0.00","  -","0.00"," 15","3375.00"," 15"
"TIZTA 5ML                     5ML"," 51","6557.07","  -","0.00","  -","0.00"," 51","6557.07"," 51"
"TOBRAWIN                      5ML"," 87","6991.32","  -","0.00"," 52","3571.60"," 35","2812.60"," 35"
"TOBRAWIN LP                   5ML"," 14","1575.00","  -","0.00","  -","0.00"," 14","1575.00"," 14"
"VITTLES JELLY                 50G"," 18","3471.48"," 40","771.44"," 26","4200.08"," 32","6171.52","  2"
"XIATRA E/D                    2.5ML","  6","1659.00","  -","0.00","  -","0.00","  6","1659.00","  6"
"ZIVIFRESH E/D                 10ML"," 21","1647.03","159","8786.50","119","8088.34"," 61","4784.23","  2"
"ZIVIFRESH GEL                 10ML"," 24","2916.00","  9","0.00"," 11","1323.00"," 22","2673.00"," 13"
"ZIVIMOX E/D                   5ML"," 70","6524.70","  2","0.00","  6","507.49"," 66","6151.86"," 64"
"ZIVIMOX-D E/D                 5ML"," 73","7789.83","  -","0.00"," 12","1161.99"," 61","6509.31"," 61"
"ZIVIMOX-LP                    5ML"," 23","2160.94","  1","0.00","  -","0.00"," 24","2254.89"," 23"
" TOTAL","832","91989.39","555","10445.30","459","40377.41","928","122674.","  0"
"TOTAL","14656","1054047.56","10352","498336.23","12735","824078.68","12273","910694.","  0"
