itemdescri,qty,value,e,f,g,h,i,j,k
" TOTAL","850","1232.50","200","400.00","300","720.00","750","1087.50","  0"
"","","","","","","","","",""
"OCUZEN HEALTH CARE","","","","","","","","",""
"FLURO E/D                     5ML"," 87","5568.00","  -","0.00","  -","0.00"," 87","5568.00","  -"
"NEPACARE                      5ML","  -","0.00"," 88","6391.00"," 58","4719.11"," 30","2057.20","  -"
"OZOLINE                       10ML"," 43","1946.18","  -","0.00","  -","0.00"," 43","1946.18","  -"
" TOTAL","130","7514.18"," 88","6391.00"," 58","4719.11","160","9571.38","  0"
"","","","","","","","","",""
"OTHERS","","","","","","","","",""
"NECK PILLOW                   1S","  1","175.00","  -","0.00","  -","0.00","  1","175.00","  -"
" TOTAL","  1","175.00","  0","0.00","  0","0.00","  1","175.00","  0"
"","","","","","","","","",""
"PRIDE&PRIME PHARMACEUTICALS","","","","","","","","",""
"BACTO-PRIDE                   5GM"," 44","2079.91","  -","0.00","  -","0.00"," 44","2079.91"," 44"
"CANZO PRIDE TAB               10S"," 70","5062.40","  -","0.00","  -","0.00"," 70","5062.40","  -"
"HEALTHY-PRIDE LZ              10S"," 90","2718.45","  -","0.00","  -","0.00"," 90","2718.45","  -"
"","","","","","","","","",""
"TOTAL","7586","577955.08","5794","325830.86","5550","382761.03","7830","569299.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..7","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"MONTI-PRIDE L                 10S"," 40","1221.40","  -","0.00","  -","0.00"," 40","1221.40","  -"
"RI PRIDE DSR                  10S"," 80","2262.80","  -","0.00","  -","0.00"," 80","2262.80","  -"
" TOTAL","324","13344.96","  0","0.00","  0","0.00","324","13344.9","  0"
"","","","","","","","","",""
"RAMAN&WEIL PVT LTD","","","","","","","","",""
"BACILLOCID EXTRA              500ML","  2","600.00","  -","0.00","  1","370.00","  1","300.00","  -"
"BACILLOL 25                   250ML","  -","0.00"," 10","1500.00"," 10","1700.00","  -","0.00","  -"
"BACTORUB BLUE                 500ML","  2","420.00","  -","0.00","  -","0.00","  2","420.00","  2"
" TOTAL","  4","1020.00"," 10","1500.00"," 11","2070.00","  3","720.00","  0"
"","","","","","","","","",""
"RAMSONS","","","","","","","","",""
"IV SET RMS                    1S","  -","0.00"," 25","269.50"," 25","300.00","  -","0.00","  -"
" TOTAL","  0","0.00"," 25","269.50"," 25","300.00","  0","0.00","  0"
"","","","","","","","","",""
"SANGAM HEALTHCARE (SAFTI-NV)","","","","","","","","",""
"IV SET                        1S","  3","38.25","  -","0.00","  -","0.00","  3","38.25","  -"
" TOTAL","  3","38.25","  0","0.00","  0","0.00","  3","38.25","  0"
"","","","","","","","","",""
"SENSES PHARMACEUTICALS LTD","","","","","","","","",""
"ALLERPAT                      5ML"," 12","996.40","  6","498.20","  8","751.99"," 10","830.33","  1"
"ATROZEN E/O                   5GM"," 16","200.16","  -","0.00","  -","0.00"," 16","200.16"," 16"
"CELLWET                       10ML"," 16","3000.00","  -","0.00","  2","490.00"," 14","2625.00","  -"
"CELWET ULTRA                  10ML"," 23","4928.52"," 36","7714.20"," 31","7279.90"," 28","5999.93","  -"
"COMPU .5%                     10ML"," 12","848.60"," 72","5091.60"," 33","2584.48"," 51","3606.55","  -"
"COMPU 1%                      10ML"," 40","3535.67"," 60","5882.00"," 52","5636.22"," 48","4242.80","  4"
"DORSENZ                       5ML"," 22","3535.77","  -","0.00","  -","0.00"," 22","3535.77"," 15"
"DORSENZ-T                     5ML"," 18","3664.35","  -","0.00","  -","0.00"," 18","3664.35"," 16"
"DUOBRIM E/D                   5ML","  2","101.58","  -","0.00","  -","0.00","  2","101.58","  -"
"DUOBRIM LS                    5ML","129","6219.95","110","5079.00","114","5805.52","125","6027.09","  -"
"DUOBRIM-T                     5ML","174","11185.29"," 35","2468.48"," 23","1931.90","186","11956.6","  1"
"FLI                           5ML","  6","385.70","  -","0.00","  -","0.00","  6","385.70"," 11"
"FLUNAREST 10                  10S","108","2989.80","  -","0.00"," 30","918.75"," 78","2159.30","  -"
"FLUNAREST 5MG                 10S","  6","103.50"," 30","517.50","  -","0.00"," 36","621.00","  6"
"HYPERSENZ OINT                5GM"," 21","1890.00","  -","0.00","  -","0.00"," 21","1890.00"," 21"
"LEOS                          5ML","  5","401.79","  6","482.15","  3","283.50","  8","642.87","  3"
"LEOS-MX DROPS                 5ML"," 20","1875.00","  -","0.00","  2","203.00"," 18","1687.50","  6"
"MACUVIT CAP                   10S","  6","488.15","  -","0.00","  -","0.00","  6","488.15","  6"
"NATASOL                       5ML","  8","542.80","  -","0.00","  -","0.00","  8","542.80","  9"
"OBRIN E/D                     5ML"," 14","674.94","  -","0.00","  -","0.00"," 14","674.94"," 14"
"OBRIN E/O                     5GM"," 20","822.83","  -","0.00","  -","0.00"," 20","822.83"," 20"
"SENSOFI                       5ML"," 16","385.73","  -","0.00","  -","0.00"," 16","385.73"," 10"
"SENSONAC                      5ML","  2","171.43","  6","514.30","  2","226.29","  6","514.30","  -"
"SENZCLOR E/O                  5GM","  5","72.45","  -","0.00","  -","0.00","  5","72.45","  5"
"SENZCLOR-H E/O                5GM"," 20","825.00"," 24","990.00"," 17","763.57"," 27","1113.75","  4"
"SENZGAT                       5ML","128","3164.56","130","3214.00","110","2974.64","148","3659.02","  -"
"SENZMOX                       5ML"," 10","830.33","  -","0.00","  2","216.99","  8","664.27","  2"
"SENZMOX OINT                  5GM"," 12","495.00","  -","0.00","  2","107.80"," 10","412.50"," 10"
"SENZMOX-GX                    5ML","  5","750.00","  -","0.00","  -","0.00","  5","750.00","  -"
"SENZOPT E/D                   3ML"," 21","1350.09","  -","0.00","  -","0.00"," 21","1350.09","  9"
"SENZOPT-T                     3ML"," 14","1169.98","  -","0.00","  -","0.00"," 14","1169.98","  4"
"T-PLUS                        5ML"," 10","385.70","  -","0.00","  -","0.00"," 10","385.70"," 10"
"","","","","","","","","",""
"TOTAL","8634","640488.60","6344","360051.79","6017","415305.58","8961","636725.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..8","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"VOLVIT                        10S","  6","564.40"," 12","1128.80","  6","614.56"," 12","1128.80","  -"
"ZYTAMIN TAB                   10S"," 38","1089.84","  -","0.00","  -","0.00"," 38","1089.84"," 38"
" TOTAL","965","59645.32","527","33580.23","437","30789.11","1055","65401.7","  0"
"","","","","","","","","",""
"SHERINGS","","","","","","","","",""
"CATOBAR                       10ML","191","6077.62","  -","0.00"," 26","1524.51","165","5250.30","  -"
"DIMPLE E/D                    10ML"," 60","2937.23","  -","0.00","  -","0.00"," 60","2937.23","  -"
"DURALUB E/D                   10ML","  4","482.17","  -","0.00","  -","0.00","  4","482.17","  -"
"NEPAVAC E/D                   5ML"," 18","1918.95","  -","0.00","  6","696.49"," 12","1279.30","  -"
"RETIGARD TAB                  10S"," 18","1235.61","  -","0.00","  -","0.00"," 18","1235.61","  -"
"STARLUB E/D                   10ML","  8","1500.00","  -","0.00","  -","0.00","  8","1500.00","  -"
"TAGAMOX E/D                   5ML","  6","482.15","  -","0.00","  -","0.00","  6","482.15","  -"
"TAGAMOX-KT                    5ML"," 12","1215.00","  -","0.00","  3","396.90","  9","911.25","  -"
"TAGAMOX-LP                    5ML","  5","467.31","  -","0.00","  2","264.60","  3","280.38","  -"
"TEARLUB E/D                   10ML"," 18","1301.85","  -","0.00","  6","437.52"," 12","867.90","  -"
"TEARLUB GEL                   10ML","  4","316.49","  -","0.00","  -","0.00","  4","316.49","  -"
"TOBRAVAS                      5ML"," 39","1909.50","  -","0.00","  -","0.00"," 39","1909.50","  -"
" TOTAL","383","19843.87","  0","0.00"," 43","3320.02","340","17452.2","  0"
"","","","","","","","","",""
"SHERWYN PHARMA(GENORA)","","","","","","","","",""
"PENTOGAST40 TAB               10S","  1","38.58","  -","0.00","  -","0.00","  1","38.58","  1"
" TOTAL","  1","38.58","  0","0.00","  0","0.00","  1","38.58","  0"
"","","","","","","","","",""
"SHERWYN PHARMACEUTICALS PVT LTD","","","","","","","","",""
"FLUNAWYN-5                    10S"," 15","241.13","  -","0.00","  -","0.00"," 15","241.13"," 15"
"ITROWYN E/D                   5ML"," 14","274.77","  -","0.00","  -","0.00"," 14","274.77"," 14"
" TOTAL"," 29","515.89","  0","0.00","  0","0.00"," 29","515.89","  0"
"","","","","","","","","",""
"SUBHAM PHARMACEUTICALS","","","","","","","","",""
"G-MOX                         5ML"," 43","1307.49","  -","0.00","  -","0.00"," 43","1307.49"," 43"
"LUBRY                         10ML","  1","46.46","  -","0.00","  -","0.00","  1","46.46","  1"
"PANTOZING DSR CAP             10S","  7","251.30","  -","0.00","  -","0.00","  7","251.30","  7"
"UFER SUSPENSION               200ML"," 60","4428.00","  -","0.00","  -","0.00"," 60","4428.00"," 60"
"VITAZING CAP                  10S","  1","27.51","  -","0.00","  -","0.00","  1","27.51","  1"
" TOTAL","112","6060.75","  0","0.00","  0","0.00","112","6060.75","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS","","","","","","","","",""
"ATROSUN E/D                   5ML"," 21","265.86"," 50","633.00"," 30","379.09"," 41","519.06","  -"
"CARPINOL 0.5%                 1ML","130","1961.70","  -","0.00","120","2011.20"," 10","150.90"," 10"
"CATAPRED E/D                  10ML"," 55","1291.40","  -","0.00","  -","0.00"," 55","1291.40","  -"
"EPITRATE 1ML                  1ML","240","2467.20","500","4640.00","390","4020.90","350","3598.00","  -"
"ESTOCIN E/O                   5GM"," 88","4351.76","  -","0.00"," 20","1314.20"," 68","3362.72","  -"
"EYEVITAL LX CAP               10S"," 22","1805.79","  -","0.00","  -","0.00"," 22","1805.79","  -"
"HYCLO 0.05%                   5ML"," 13","3099.28","  -","0.00","  -","0.00"," 13","3099.28"," 13"
"HYPROSOL PFS 3ML              3ML"," 20","1553.20","  -","0.00","  -","0.00"," 20","1553.20","  -"
"HYPROSOL VIAL                 5ML"," 94","3528.78","1235","38634.95","700","24678.00","629","23612.7","  7"
"HYVET0.18%                    5ML"," 16","2365.57","  -","0.00","  -","0.00"," 16","2365.57","  -"
"JUST TEARS                    10ML","188","10776.67","  -","0.00","142","7776.30"," 46","2636.84","  1"
"JUST TEARS LIQUIGEL E/D       10ML","197","14250.09"," 65","4244.33","187","13555.22"," 75","5425.16","  -"
"","","","","","","","","",""
"TOTAL","10287","716319.23","8206","409332.87","7655","472975.07","10838","712431.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..9","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"JUST TEARS WIPES              30*1","  4","593.39"," 13","1928.52","  4","840.02"," 13","1928.52","  -"
"LACRIGEL                      5GM","115","6776.11","130","6492.74","186","10306.33"," 59","3476.44"," 10"
"LYMOVITA                      200ML"," 57","5965.93","  -","0.00","  -","0.00"," 57","5965.93"," 24"
"NEBRACIN E/D                  5ML"," 64","1755.50","  -","0.00"," 50","1406.00"," 14","384.02","  -"
"OCCUCOM E/D                   10ML","288","17202.53","195","9883.11","232","12943.52","251","14992.4","  -"
"OCCUMOX                       5ML"," 93","5794.40"," 65","3728.35"," 89","6106.77"," 69","4299.07","  3"
"OCCUMOX E/O                   5GM"," 65","1944.42","195","5351.79","136","4195.50","124","3709.36","  -"
"OCCUMOX KT E/D                5ML"," 31","2077.16","  -","0.00","  -","0.00"," 31","2077.16"," 31"
"OCCUMOX PFS-0.5ML             0.5ML"," 56","6756.78","234","28233.67","150","17550.00","140","16891.9","  -"
"OCULAN AMP                    2ML","150","1692.00","200","2036.00","100","1131.00","250","2820.00","  -"
"PARACAIN                      5ML","247","8099.13","600","20190.00","455","16835.95","392","12853.6","  -"
"REFFRON TAB                   15S"," 16","3050.68","  -","0.00","  -","0.00"," 16","3050.68"," 16"
"RIBOCROSS RAPID               3ML","  -","0.00","  1","2475.00","  -","0.00","  1","2475.00","  -"
"RIBOCROSS-3ML                 3ML","  1","2247.43","  -","0.00","  1","2290.71","  -","0.00","  -"
"SIMPLOVIR E/O                 5GM"," 93","4022.45","  -","0.00","  6","306.15"," 87","3762.94","  -"
"T+ULTRA 1ML                   5*2","  2","1071.39","  6","3857.16","  5","3571.45","  3","1607.09","  -"
"TROPICACYL 1%                 5ml"," 71","1631.29"," 39","808.77"," 25","599.20"," 85","1952.95","  7"
"TROPICACYL PLUS               5ML"," 97","3837.32","455","16536.84","501","19050.92"," 51","2017.56","  -"
"XINEP E/D                     5ML"," 54","4886.38","  -","0.00"," 42","4347.58"," 12","1085.86"," 13"
"XLHA DROPS 10ML               10ML","  7","1687.46","  -","0.00","  -","0.00","  7","1687.46","  7"
"ZONAT                         5ML"," 28","1901.77","  -","0.00","  -","0.00"," 28","1901.77","  -"
" TOTAL","2623","130710.81","3983","149674.23","3571","155216.01","3035","138360.","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(ORIZO)","","","","","","","","",""
"BPROS                         5ML"," 27","3941.39"," 24","3503.46"," 22","3892.80"," 29","4233.35","  -"
"BPROS-T                       5ML"," 12","1941.32","  -","0.00","  -","0.00"," 12","1941.32","  -"
"CAP-SR CAPS                   10S"," 40","1190.40","  -","0.00"," 20","648.17"," 20","595.20","  -"
"CIBRIM T E/D                  5ML"," 34","2823.02","  -","0.00"," 18","1593.47"," 16","1328.48","  4"
"CIBRIM Z E/D                  5ML"," 64","5073.93"," 95","6556.99"," 69","5002.84"," 90","7135.22","  1"
"DORSUN                        5ML"," 62","6775.30"," 84","9179.43"," 56","6152.22"," 90","9835.11","  -"
"DORSUN T                      5ML"," 57","7083.86","120","14913.40"," 88","11328.38"," 89","11060.7","  -"
"DOVAS CAPS                    10S"," 24","2378.50","  -","0.00"," 12","1294.97"," 12","1189.25","  -"
"HYPERTONE E/D                 10ML"," 12","287.39","  -","0.00","  -","0.00"," 12","287.39","  -"
"HYPERTONE E/O                 5GM"," 26","1555.73","  -","0.00","  -","0.00"," 26","1555.73","  -"
"LACRIGUARD CAP                10'S"," 13","1330.17","  -","0.00","  -","0.00"," 13","1330.17","  -"
"TIMANOL 0.5%                  5ML"," 42","1157.41"," 36","895.76"," 36","975.49"," 42","1157.41","  1"
"TRAVOSUN E/D                  3ML"," 48","5502.58","  -","0.00"," 32","3711.11"," 16","1834.19","  -"
"TRAVOSUN-T                    2.5ML"," 10","1655.27"," 13","1825.63","  8","1123.46"," 15","2482.90","  -"
" TOTAL","471","42696.27","372","36874.67","361","35722.91","482","45966.4","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(RETENT)","","","","","","","","",""
"ARA E/D                       10ML","  1","120.16","  -","0.00","  -","0.00","  1","120.16","  4"
"GATSUN E/D                    5ML"," 68","1681.11","  -","0.00"," 36","880.42"," 32","791.11"," 16"
"GATSUN FORTE E/D              5ML"," 61","2437.09","  -","0.00","  6","282.78"," 55","2197.38","  -"
"NETIWASH 15'S                 15SA","  2","297.84","  -","0.00","  -","0.00","  2","297.84","  -"
"OTOFLU DROPS                  5ML","  -","0.00","130","4049.84"," 65","2205.00"," 65","2024.91","  -"
"POLYCHLOR DM E/O              5GM","  2","99.89","  -","0.00","  -","0.00","  2","99.89","  2"
"POLYCHLOR E/D                 5ML","  9","217.91","  -","0.00","  -","0.00","  9","217.91","  9"
"POLYCHLOR E/O                 5GM"," 11","385.99","  -","0.00","  -","0.00"," 11","385.99"," 12"
"REDIF E/D                     10ML"," 17","605.60","  -","0.00","  6","232.75"," 11","391.86","  5"
"SYNOX NASAL DROPS             10ML","  3","55.64","  -","0.00","  -","0.00","  3","55.64","  3"
"TINNICAR CAP                  10S"," 41","6171.62","  -","0.00"," 11","1732.33"," 30","4515.82","  -"
"TRYBLUE 1ML                   1ML","  5","313.36","  -","0.00","  -","0.00","  5","313.36","  3"
"ULTRA GEL E/D                 10ML"," 36","2593.56","  -","0.00"," 18","1381.06"," 18","1296.78","  -"
" TOTAL","256","14979.77","130","4049.84","142","6714.34","244","12708.6","  0"
"","","","","","","","","",""
"TOTAL","12553","856988.79","10841","551779.33","10140","616893.42","13254","860046.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..10","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"SURGICARE","","","","","","","","",""
"STERILE GLOVES 6              1PAIR"," 75","1320.00","  -","0.00","  -","0.00"," 75","1320.00"," 25"
"STERILE GLOVES 7              1S","  -","0.00"," 50","862.50"," 50","962.50","  -","0.00","  -"
"STERILED GLOVES 7.5           1PAIR","  -","0.00"," 25","433.75"," 25","462.50","  -","0.00","  -"
" TOTAL"," 75","1320.00"," 75","1296.25"," 75","1425.00"," 75","1320.00","  0"
"","","","","","","","","",""
"SUTURES INDIA","","","","","","","","",""
"TRUSEAL TSL 250               1S","  1","270.00","  -","0.00","  -","0.00","  1","270.00","  -"
" TOTAL","  1","270.00","  0","0.00","  0","0.00","  1","270.00","  0"
"","","","","","","","","",""
"TAS MED(INDIA)PVT.LTD(VALLIANT)","","","","","","","","",""
"ACTIFUL                       15S"," 12","3278.47"," 12","3278.47"," 12","3570.04"," 12","3278.47","  -"
"AZOTAS TAB                    10S","  -","0.00"," 30","1866.68"," 30","2032.76","  -","0.00","  -"
"BENMEC                        10S","  -","0.00"," 30","5078.30","  -","0.00"," 30","5078.30","  -"
"CINZINE-25                    10S","120","1542.94","  -","0.00","  -","0.00","120","1542.94","  -"
"DROVOTAS-80                   10S","240","12727.51"," 60","2892.88","240","12600.84"," 60","3181.88","  -"
"ESIUM-D                       10S"," 40","2472.57","130","6743.73"," 24","1468.62","146","9024.87","  -"
"FRACBON                       10S"," 30","3775.35"," 30","3775.35","  -","0.00"," 60","7550.70","  -"
"LAMREST 5                     15S"," 18","1208.05","  -","0.00","  -","0.00"," 18","1208.05","  -"
"LAXITAS SYP                   200ML"," 12","1157.55"," 18","1578.54","  1","114.59"," 29","2797.42","  -"
"MEPRIDE-VM 2                  15S"," 10","500.53","  -","0.00","  -","0.00"," 10","500.53","  -"
"MINADO 500                    10S","100","4400.00","  -","0.00","100","4889.00","  -","0.00","  -"
"MOXICHECK 0.2                 15'S","  2","122.60","  -","0.00","  -","0.00","  2","122.60","  -"
"MOXICHECK 0.3                 15'S","  4","340.22","  -","0.00","  -","0.00","  4","340.22","  -"
"PRIMODE                       10'S"," 12","1195.65","  -","0.00"," 12","1302.03","  -","0.00","  -"
"RUTOR                         10S","  1","90.33"," 90","8129.67"," 61","6122.87"," 30","2709.89","  -"
"RUTOR D                       10S"," 10","966.78","  -","0.00","  -","0.00"," 10","966.78","  -"
"STONIL                        200ML","  8","456.38","  -","0.00","  6","372.74","  2","114.10","  -"
"SUCROTAS-O                    200ML","  9","997.99","  -","0.00","  -","0.00","  9","997.99","  -"
"TIGLAZ-DM                     15S"," 15","1433.02","  -","0.00","  -","0.00"," 15","1433.02","  -"
"VENEW PLUS                    15'S","  -","0.00"," 30","3857.10","  -","0.00"," 30","3857.09","  -"
"WELHART 150                   10S"," 12","6194.52","  6","2815.74"," 12","5975.58","  6","3097.26","  -"
"WELHART 50                    10S","  6","876.61","  -","0.00","  -","0.00","  6","876.61","  -"
" TOTAL","661","43737.06","436","40016.46","498","38449.07","599","48678.7","  0"
"","","","","","","","","",""
"TASMED (INDIA) PVT LTD(PASSION)","","","","","","","","",""
"DOTIN 25                      10S","  -","0.00"," 60","1654.43"," 60","1801.24","  -","0.00","  -"
"GAPITAS-L                     30G"," 12","1477.51"," 39","4801.91","  6","871.51"," 45","5540.66","  -"
"LAMREST 10                    15S","157","19124.45","180","19932.70","215","26274.51","122","14861.0","  -"
"LAMREST 3                     15'S","  -","0.00"," 12","503.38","  5","274.06","  7","293.64","  -"
"LAMREST GN                    10S"," 30","1827.18","240","13289.47"," 87","5426.50","183","11145.7","  -"
"MIBETA PLUS 10                10S","120","4912.42"," 60","2418.40","120","5267.48"," 60","2456.21","  -"
"NERSAVE TRIO                  15'S"," 30","4227.76"," 60","9160.13","  -","0.00"," 90","12683.2","  -"
" TOTAL","349","31569.31","651","51760.42","493","39915.30","507","46980.5","  0"
"","","","","","","","","",""
"TASMED(INDIA) PVT.LTD(ASPIRE)","","","","","","","","",""
"DOTIN 50                      10S","  -","0.00","120","5102.79"," 60","2778.79"," 60","2806.90","  -"
"IMACIN                        10S"," 60","1493.94","180","4073.85","120","2957.64","120","2987.88","  -"
" TOTAL"," 60","1493.94","300","9176.64","180","5736.43","180","5794.78","  0"
"","","","","","","","","",""
"TOTAL","13699","935379.10","12303","654029.10","11386","702419.22","14616","963090.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..11","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"TEKAY PRODUCTS","","","","","","","","",""
"FORMALINE                     4.5LTS","  -","0.00","  1","200.00","  1","250.00","  -","0.00","  -"
" TOTAL","  0","0.00","  1","200.00","  1","250.00","  0","0.00","  0"
"","","","","","","","","",""
"THE RAMARAJU COTTON MILLS PVT LTD","","","","","","","","",""
"COTTON ROLL400GM              1S","  -","0.00","  5","810.00","  4","720.00","  1","162.00","  -"
" TOTAL","  0","0.00","  5","810.00","  4","720.00","  1","162.00","  0"
"","","","","","","","","",""
"VKEY","","","","","","","","",""
"EYE SHIELDS                   1S","200","420.00","  -","0.00","  -","0.00","200","420.00","  -"
" TOTAL","200","420.00","  0","0.00","  0","0.00","200","420.00","  0"
"","","","","","","","","",""
"ZIVIRA LABS PVT.LTD","","","","","","","","",""
"BEPIREX                       5ML","  -","0.00"," 50","7553.50","  -","0.00"," 50","7553.50","  -"
"BRITIVIN E/D                  5ML"," 10","2217.90","  -","0.00","  -","0.00"," 10","2217.90","  1"
"DUCIRA GEL                    10GM"," 32","8434.24","  -","0.00","  -","0.00"," 32","8434.24"," 13"
"ENVISA TAB                    10S","216","35849.52","282","30506.04","185","23290.64","313","51948.6","  1"
"FOMIRA E/D                    10ML"," 93","25827.03"," 60","252.64","  2","547.39","151","41934.2","  -"
"HYNIZA                        1S","  4","320.01","  -","0.00","  -","0.00","  4","320.01","  4"
"LATOBEST                      2.5ML"," 86","15120.52"," 12","0.00"," 32","4482.07"," 66","11604.1","  -"
"LOTIVIZ E/D                   5ML","136","14512.56"," 60","5335.50","130","11857.00"," 66","7042.86"," 10"
"NEPAWEL E/D                   5ML","226","28184.46","325","24942.00","211","21021.06","340","42401.4","  7"
"PATVIRA E/D                   2.5ML"," 17","2223.94"," 73","6541.00","  -","0.00"," 90","11773.8","  -"
"PREDIRA E/D                   10ML"," 50","1768.00","100","3536.00"," 50","1964.50","100","3536.00","  -"
"STRIOS LID WIPES              24S"," 62","9465.54","240","26661.12"," 46","6171.60","256","39083.5","  -"
"TIMOBEST E/D                  5ML"," 83","2988.00"," 56","1800.00"," 52","1568.00"," 87","3132.00","  -"
"TIZTA 10ML                    10ML"," 31","6975.00"," 84","16875.00"," 13","2500.00","102","22950.0","  -"
"TIZTA 5ML                     5ML"," 64","8228.48","  -","0.00","  -","0.00"," 64","8228.48"," 51"
"TOBRAWIN                      5ML","  -","0.00"," 50","4018.00","  -","0.00"," 50","4018.00","  -"
"VITTLES JELLY                 50G","115","22178.90"," 18","0.00"," 32","5485.82","101","19478.8","  2"
"XIATRA E/D                    2.5ML"," 25","6912.50","  -","0.00","  -","0.00"," 25","6912.50","  6"
"ZIVIFRESH E/D                 10ML","421","33019.03","541","26271.00","381","28158.62","581","45567.8","  2"
"ZIVIFRESH GEL                 10ML","177","21505.50","114","9112.50","169","17469.00","122","14823.0","  4"
"ZIVIMOX E/D                   5ML","214","19946.94","  2","0.00","  -","0.00","216","20133.3","  -"
"ZIVIMOX-D E/D                 5ML","220","23476.20","  1","0.00","169","15414.10"," 52","5548.92","  -"
"ZIVIMOX-LP                    5ML"," 86","8080.03","  -","0.00","  -","0.00"," 86","8080.03","  3"
" TOTAL","2368","297234.30","2068","163404.30","1472","139929.80","2964","386723.","  0"
"TOTAL","16267","1233033.40","14377","818443.40","12863","843319.02","17781","1350396","  0"
