itemdescri,qty,value,e,f,g,h,i,j,k
"VCOLUX C TAB                  10S","152","13108.48","  -","0.00","  -","0.00","152","13108.4","  -"
" TOTAL","1727","193195.17","1351","143534.10","1105","123486.64","1973","225995.","  0"
"","","","","","","","","",""
"JMS CO LTD","","","","","","","","",""
"MEDITAPE 310                  12S","  2","708.00"," 10","3420.00","  7","2585.00","  5","1770.00","  -"
" TOTAL","  2","708.00"," 10","3420.00","  7","2585.00","  5","1770.00","  0"
"","","","","","","","","",""
"LENORA GLOVE PVT.LTD","","","","","","","","",""
"LAT.POW.FRE 7                 1S"," 50","662.50","  -","0.00","  -","0.00"," 50","662.50"," 50"
" TOTAL"," 50","662.50","  0","0.00","  0","0.00"," 50","662.50","  0"
"","","","","","","","","",""
"MADHU INSTRUMENTS PVT. LTD.","","","","","","","","",""
"FLURESCIEN STRIPS             1BOX","  2","460.00","  -","0.00","  -","0.00","  2","460.00","  -"
" TOTAL","  2","460.00","  0","0.00","  0","0.00","  2","460.00","  0"
"","","","","","","","","",""
"MEDIKLIN HEALTHCARE LTD","","","","","","","","",""
"FACE MASK                     1S","650","942.50","200","290.00","200","360.00","650","942.50","100"
" TOTAL","650","942.50","200","290.00","200","360.00","650","942.50","  0"
"","","","","","","","","",""
"TOTAL","6990","510645.17","7544","471736.34","6573","466423.11","7961","572056.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..7","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"NEON LABORATORIES LTD","","","","","","","","",""
"ANAWIN0.5% 20ML               1S","  -","0.00"," 10","615.00"," 10","650.00","  -","0.00","  -"
"LOX 2% 30ML                   1S","  -","0.00"," 40","872.00"," 20","470.00"," 20","470.00","  -"
"VANKING 500                   1S","  -","0.00","  3","201.00","  -","0.00","  3","201.00","  -"
" TOTAL","  0","0.00"," 53","1688.00"," 30","1120.00"," 23","671.00","  0"
"","","","","","","","","",""
"OCUZEN HEALTH CARE","","","","","","","","",""
"FLURO E/D                     5ML"," 87","5568.00","  -","0.00","  -","0.00"," 87","5568.00","  -"
" TOTAL"," 87","5568.00","  0","0.00","  0","0.00"," 87","5568.00","  0"
"","","","","","","","","",""
"OTHERS","","","","","","","","",""
"H-2 O-2 400ML                 400ML","  -","0.00","  2","33.00","  -","0.00","  2","33.00","  -"
"NEBULISER                     1S","  1","980.00","  -","0.00","  -","0.00","  1","980.00","  -"
"NECK PILLOW                   1S","  1","175.00","  -","0.00","  -","0.00","  1","175.00","  -"
"RED GLOVES 5%                 1S","  1","55.00","  -","0.00","  -","0.00","  1","55.00","  -"
" TOTAL","  3","1210.00","  2","33.00","  0","0.00","  5","1243.00","  0"
"","","","","","","","","",""
"PRIDE&PRIME PHARMACEUTICALS","","","","","","","","",""
"BACTO-PRIDE                   5GM"," 44","2079.91","  -","0.00","  -","0.00"," 44","2079.91"," 44"
"CANZO PRIDE TAB               10S"," 70","5062.40","  -","0.00","  -","0.00"," 70","5062.40","  -"
"HEALTHY-PRIDE LZ              10S"," 90","2718.45","  -","0.00","  -","0.00"," 90","2718.45","  -"
"RI PRIDE DSR                  10S"," 30","848.55","  -","0.00","  -","0.00"," 30","848.55"," 30"
" TOTAL","234","10709.31","  0","0.00","  0","0.00","234","10709.3","  0"
"","","","","","","","","",""
"RAMAN&WEIL PVT LTD","","","","","","","","",""
"BACILLOCID EXTRA              500ML","  2","600.00","  -","0.00","  1","370.00","  1","300.00","  -"
"BACTORUB BLUE                 500ML","  2","420.00","  -","0.00","  -","0.00","  2","420.00","  2"
" TOTAL","  4","1020.00","  0","0.00","  1","370.00","  3","720.00","  0"
"","","","","","","","","",""
"RAMSONS","","","","","","","","",""
"ALCO SWAB                     1S","  -","0.00","500","425.00","500","475.00","  -","0.00","  -"
"FACE MASK RAMSONS             1S"," 50","112.50","  -","0.00","  -","0.00"," 50","112.50"," 50"
"FACE MASK TIE                 1'S","  -","0.00","100","150.00","100","190.00","  -","0.00","  -"
" TOTAL"," 50","112.50","600","575.00","600","665.00"," 50","112.50","  0"
"","","","","","","","","",""
"REGAL LABORATORIES","","","","","","","","",""
"SURGICAL SPIRIT 4.5L          1S","  -","0.00","  1","590.00","  1","620.00","  -","0.00","  -"
" TOTAL","  0","0.00","  1","590.00","  1","620.00","  0","0.00","  0"
"","","","","","","","","",""
"SANGAM HEALTHCARE (SAFTI-NV)","","","","","","","","",""
"IV SET                        1S"," 10","127.50"," 50","637.50"," 60","840.00","  -","0.00","  -"
" TOTAL"," 10","127.50"," 50","637.50"," 60","840.00","  0","0.00","  0"
"","","","","","","","","",""
"TOTAL","7378","529392.47","8250","475259.84","7265","470038.11","8363","591079.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..8","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"SEARLE","","","","","","","","",""
"GEROGEN                       2ML"," 10","57.50","  -","0.00","  -","0.00"," 10","57.50","  -"
" TOTAL"," 10","57.50","  0","0.00","  0","0.00"," 10","57.50","  0"
"","","","","","","","","",""
"SENSES PHARMACEUTICALS LTD","","","","","","","","",""
"ALLERPAT                      5ML","  6","498.20"," 12","996.40","  6","537.14"," 12","996.40","  1"
"ATROZEN E/O                   5GM"," 16","200.16","  -","0.00","  -","0.00"," 16","200.16"," 16"
"CELLWET                       10ML"," 14","2625.00"," 12","2250.00"," 20","4165.00","  6","1125.00","  -"
"CELWET ULTRA                  10ML"," 25","5357.08"," 36","7714.20"," 31","7192.43"," 30","6428.50","  -"
"COMPU .5%                     10ML"," 16","1131.47"," 12","848.60"," 12","924.04"," 16","1131.47","  1"
"COMPU 1%                      10ML","  6","530.35"," 36","3529.20"," 30","3202.40"," 12","1060.70","  4"
"DORSENZ                       5ML"," 16","2571.47","  -","0.00","  -","0.00"," 16","2571.47"," 15"
"DORSENZ-T                     5ML"," 18","3664.35","  -","0.00","  -","0.00"," 18","3664.35"," 16"
"DUOBRIM LS                    5ML"," 16","771.47","287","15275.04","142","8284.60","161","7762.89","  -"
"DUOBRIM-T                     5ML"," 28","1799.93","110","7714.00"," 12","1007.09","126","8099.70","  5"
"FLI                           5ML","  6","385.70","  -","0.00","  -","0.00","  6","385.70"," 11"
"FLUNAREST 10                  10S"," 66","1827.10","  -","0.00","  -","0.00"," 66","1827.10","  -"
"FLUNAREST 5MG                 10S"," 36","621.00","  -","0.00","  -","0.00"," 36","621.00","  6"
"HYPERSENZ OINT                5GM"," 21","1890.00","  -","0.00","  -","0.00"," 21","1890.00"," 21"
"LEOS                          5ML","  2","160.72","  6","482.15","  -","0.00","  8","642.87","  3"
"LEOS-MX DROPS                 5ML"," 17","1593.75","  -","0.00","  -","0.00"," 17","1593.75"," 16"
"MACUVIT CAP                   10S","  6","488.15","  -","0.00","  -","0.00","  6","488.15","  6"
"NATASOL                       5ML"," 20","1357.00","  -","0.00","  -","216.82"," 20","1357.00"," 18"
"OBRIN E/D                     5ML"," 14","674.94","  -","0.00","  -","0.00"," 14","674.94"," 14"
"OBRIN E/O                     5GM"," 20","822.83","  -","0.00","  -","0.00"," 20","822.83"," 20"
"SENSOFI                       5ML"," 10","241.08","  -","0.00","  -","0.00"," 10","241.08"," 10"
"SENSONAC                      5ML","  6","514.30","  -","0.00","  -","0.00","  6","514.30","  6"
"SENZCLOR E/O                  5GM","  5","72.45","  -","0.00","  -","0.00","  5","72.45","  5"
"SENZCLOR-H E/O                5GM","  3","123.75"," 12","495.00","  -","0.00"," 15","618.75","  4"
"SENZGAT                       5ML","  -","0.00","260","6428.00","148","4024.52","112","2768.99","  -"
"SENZMOX                       5ML","  1","83.03"," 12","996.40","  6","542.48","  7","581.23","  2"
"SENZMOX OINT                  5GM"," 10","412.50","  -","0.00","  -","0.00"," 10","412.50"," 10"
"SENZMOX-GX                    5ML","  5","750.00","  -","0.00","  1","194.00","  4","600.00","  4"
"SENZOPT E/D                   3ML"," 23","1478.67","  -","0.00"," -6","0.00"," 29","1864.41"," 15"
"SENZOPT-T                     3ML"," 14","1169.98","  -","0.00","  8","728.02","  6","501.42","  4"
"T-PLUS                        5ML"," 10","385.70","  -","0.00","  -","0.00"," 10","385.70"," 10"
"VOLVIT                        10S","  6","564.40"," 12","1128.80"," 12","1229.12","  6","564.40","  -"
"ZYTAMIN TAB                   10S"," 38","1089.84","  -","0.00","  -","0.00"," 38","1089.84"," 38"
" TOTAL","500","35856.37","807","47857.79","422","32247.66","885","53559.0","  0"
"","","","","","","","","",""
"SHERINGS","","","","","","","","",""
"CATOBAR                       10ML"," 20","636.40","130","6365.00","142","7761.14","  8","254.56","  -"
"DIMPLE E/D                    10ML"," 53","2594.55"," 26","1273.00"," 40","2286.76"," 39","1909.20","  -"
"DURALUB E/D                   10ML","  4","482.17","  -","0.00","  -","0.00","  4","482.17","  -"
"NEPAVAC E/D                   5ML","  7","746.26","  -","0.00","  -","0.00","  7","746.26","  -"
"PATARID KT                    5ML"," 15","1086.50","  -","0.00","  -","0.00"," 15","1086.50","  -"
"PREDNATE-DM                   5ML","  -","0.00","150","14465.00","150","15749.58","  -","0.00","  -"
"RETIGARD TAB                  10S"," 12","823.74","  -","0.00","  -","0.00"," 12","823.74","  -"
"STARLUB E/D                   10ML","  8","1500.00","  -","0.00","  -","0.00","  8","1500.00","  -"
"TAGAMOX E/D                   5ML"," 12","964.30","  -","0.00","  -","0.00"," 12","964.30"," 12"
"TAGAMOX-KT                    5ML","  9","911.25","  -","0.00","  -","0.00","  9","911.25","  5"
"TAGAMOX-LP                    5ML","  3","280.38","  -","0.00","  -","0.00","  3","280.38","  -"
"TEARLUB E/D                   10ML"," 18","1301.85","  -","0.00","  6","437.52"," 12","867.90","  -"
"TEARLUB GEL                   10ML","  4","316.49","  -","0.00","  -","0.00","  4","316.49","  -"
"","","","","","","","","",""
"TOTAL","8053","576950.24","9363","545220.63","8025","528520.77","9391","654839.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..9","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"TOBRAVAS                      5ML"," 39","1909.50","  -","0.00","  -","0.00"," 39","1909.50","  -"
" TOTAL","204","13553.39","306","22103.00","338","26235.00","172","12052.2","  0"
"","","","","","","","","",""
"SHERWYN PHARMA(GENORA)","","","","","","","","",""
"PENTOGAST40 TAB               10S","  1","38.58","  -","0.00","  -","0.00","  1","38.58","  1"
" TOTAL","  1","38.58","  0","0.00","  0","0.00","  1","38.58","  0"
"","","","","","","","","",""
"SHERWYN PHARMACEUTICALS PVT LTD","","","","","","","","",""
"FLUNAWYN-5                    10S"," 15","241.13","  -","0.00","  -","0.00"," 15","241.13"," 15"
"ITROWYN E/D                   5ML"," 14","274.77","  -","0.00","  -","0.00"," 14","274.77"," 14"
" TOTAL"," 29","515.89","  0","0.00","  0","0.00"," 29","515.89","  0"
"","","","","","","","","",""
"SUBHAM PHARMACEUTICALS","","","","","","","","",""
"G-MOX                         5ML"," 43","1307.49","  -","0.00","  -","0.00"," 43","1307.49"," 43"
"LUBRY                         10ML","  1","46.46","  -","0.00","  -","0.00","  1","46.46","  1"
"PANTOZING DSR CAP             10S","  7","251.30","  -","0.00","  -","0.00","  7","251.30","  7"
"UFER SUSPENSION               200ML"," 60","4428.00","  -","0.00","  -","0.00"," 60","4428.00"," 60"
"VITAZING CAP                  10S","  1","27.51","  -","0.00","  -","0.00","  1","27.51","  1"
" TOTAL","112","6060.75","  0","0.00","  0","0.00","112","6060.75","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS","","","","","","","","",""
"ALCATOP 5ML                   5ML","  -","0.00"," 60","5946.26","  -","0.00"," 60","5946.26","  -"
"ATROSUN E/D                   5ML"," 16","202.56"," 50","633.00"," 20","277.31"," 46","582.36","  -"
"CARPINOL 0.5%                 1ML","240","3621.60","300","4527.00","150","2514.00","390","5885.10"," 10"
"CATAPRED E/D                  10ML"," 55","1291.40"," 25","587.00"," 30","782.70"," 50","1174.00","  -"
"EPITRATE 1ML                  1ML","270","2775.60","  -","0.00"," 90","1027.80","180","1850.40","  -"
"ESTOCIN E/O                   5GM"," 44","2175.88"," 65","3214.37"," 43","2189.45"," 66","3263.82","  -"
"EYEVITAL LX CAP               10S","354","29056.82","325","26073.13","300","32529.00","379","31108.8","  -"
"HYCLO 0.05%                   5ML"," 13","3099.28","  -","0.00","  -","0.00"," 13","3099.28"," 13"
"HYPROSOL PFS 3ML              3ML"," 20","1553.20","  -","0.00","  -","0.00"," 20","1553.20","  3"
"HYPROSOL VIAL                 5ML","375","14077.58","910","31533.74","840","30469.85","445","16705.3","  7"
"HYVET0.18%                    5ML","307","45389.31","455","61646.54","402","78667.59","360","53225.2","  -"
"JUST TEARS                    10ML"," 89","5101.72"," 65","3439.36"," 99","6031.13"," 55","3152.75","  1"
"JUST TEARS LIQUIGEL E/D       10ML","251","18156.21","  -","0.00","  -","0.00","251","18156.2","  1"
"JUST TEARS WIPES              30*1"," 14","2076.87","  -","0.00","  -","0.00"," 14","2076.87","  6"
"LACRIGEL                      5GM","110","6481.50"," 65","3246.37"," 81","4688.38"," 94","5538.73"," 15"
"LYMOVITA                      200ML"," 63","6593.92","  -","0.00","  -","0.00"," 63","6593.92"," 24"
"NEBRACIN E/D                  5ML"," 19","521.16","  -","0.00","  -","0.00"," 19","521.16"," 14"
"OCCUCOM E/D                   10ML","153","9138.84","196","10512.77","240","13811.20","109","6510.68","  -"
"OCCUMOX                       5ML"," 61","3800.63","  -","0.00"," 30","2063.21"," 31","1931.47","  3"
"OCCUMOX E/O                   5GM"," 73","2183.74","  -","0.00"," 73","2385.37","  -","0.00","  -"
"OCCUMOX KT E/D                5ML"," 31","2077.16","  -","0.00","  -","0.00"," 31","2077.16"," 31"
"OCCUMOX PFS-0.5ML             0.5ML","162","19546.39","156","18822.45","150","17550.00","168","20270.3","  -"
"OCULAN AMP                    2ML","130","1466.40","  -","0.00"," 30","339.30","100","1128.00"," 50"
"PARACAIN                      5ML","380","12460.20","500","18635.00","352","14467.00","528","17313.1","  -"
"REFFRON TAB                   15S"," 16","3050.68","  -","0.00","  -","0.00"," 16","3050.68"," 16"
"RIBOCROSS RAPID               3ML","  1","2475.00","  -","0.00","  -","0.00","  1","2475.00","  -"
"RIBOCROSS-3ML                 3ML","  1","2247.43","  -","0.00","  -","0.00","  1","2247.43","  -"
"SIMPLOVIR E/O                 5GM","124","5363.27","  -","0.00"," 78","3673.82"," 46","1989.60","  -"
"T+ULTRA 1ML                   5*2","  3","1607.09"," 12","6428.34","  3","2142.87"," 12","6428.34","  -"
"TROPICACYL 1%                 5ml"," 42","964.99"," 39","896.06"," 28","829.76"," 53","1217.72"," 15"
"","","","","","","","","",""
"TOTAL","11651","794031.35","12586","741362.02","11064","744960.51","13173","890436.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..10","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"TROPICACYL PLUS               5ML","158","6250.48","195","7087.22","  1","51.45","352","13925.1"," 15"
"XINEP E/D                     5ML"," 53","4795.90","  -","0.00"," 24","2614.20"," 29","2624.17"," 14"
"XLHA DROPS 10ML               10ML","  7","1687.46","  -","0.00","  -","0.00","  7","1687.46","  7"
"ZONAT                         5ML"," 26","1765.93","  -","0.00","  -","0.00"," 26","1765.93","  -"
" TOTAL","3661","223056.16","3418","203228.61","3064","219105.39","4015","247075.","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(ORIZO)","","","","","","","","",""
"BPROS                         5ML"," 33","4817.26","  -","0.00","  -","0.00"," 33","4817.26","  -"
"BPROS-T                       5ML","  1","161.78","  -","0.00","  -","0.00","  1","161.78","  1"
"BRIO                          5ML"," 12","1607.04","  -","0.00"," 12","1785.70","  -","0.00","  -"
"CAP-SR CAPS                   10S"," 60","1785.60"," 50","1488.00"," 90","2936.62"," 20","595.20","  -"
"CIBRIM T E/D                  5ML"," 61","5064.83"," 30","2372.61"," 52","4639.88"," 39","3238.17","  4"
"CIBRIM Z E/D                  5ML"," 54","4281.13"," 30","2378.40"," 80","6628.04","  4","317.12","  1"
"DORSUN                        5ML"," 34","3715.49"," 90","9835.11"," 74","8556.81"," 50","5463.95","  -"
"DORSUN T                      5ML","138","17150.41"," 30","3728.35","114","15288.43"," 54","6711.03","  -"
"DOVAS CAPS                    10S"," 18","1783.88"," 12","1189.25"," 12","1294.97"," 18","1783.88","  -"
"HYPERTONE E/D                 10ML"," 10","239.49","  -","0.00","  -","0.00"," 10","239.49","  -"
"LACRIGUARD CAP                10'S"," 13","1330.17","  -","0.00","  -","0.00"," 13","1330.17","  -"
"TIMANOL 0.5%                  5ML"," 28","771.60"," 30","826.72"," 24","720.30"," 34","936.95","  1"
"TRAVOSUN E/D                  3ML","137","15705.27","  -","0.00"," 53","5921.67"," 84","9629.51","  -"
"TRAVOSUN-T                    2.5ML","  2","331.05","  -","0.00","  -","0.00","  2","331.05","  -"
" TOTAL","601","58744.99","272","21818.44","511","47772.42","362","35555.5","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(RETENT)","","","","","","","","",""
"ARA E/D                       10ML","  1","120.16","  -","0.00","  -","0.00","  1","120.16","  4"
"BOTAS                         5ML","  -","0.00"," 30","2973.13"," 30","3303.50","  -","0.00","  -"
"CAROKID JELLIES               75GM"," 12","1683.99"," 77","10945.97"," 11","2027.10"," 78","10945.9","  -"
"GATSUN E/D                    5ML"," 48","1186.67"," 65","1478.44"," 37","926.65"," 76","1878.89"," 16"
"GATSUN FORTE E/D              5ML"," 27","1078.71"," 65","2596.90"," 27","1187.68"," 65","2596.90","  -"
"MYDRYN E/D                    5ML"," 50","1063.00","  -","0.00"," 50","1181.00","  -","0.00","  -"
"NETIWASH 15'S                 15SA","  3","446.76"," 11","1639.32","  8","1457.12","  6","893.52","  -"
"NETIWASH 30'S                 30S","  5","975.96"," 11","2147.12"," 10","2385.70","  6","1171.16","  -"
"OCULACT                       5ML"," 30","4419.57","  -","0.00","  -","0.00"," 30","4419.57","  -"
"OFLO BM OINT                  5GM","  -","0.00"," 30","594.90"," 30","661.20","  -","0.00","  -"
"OFLO E/D                      5ML","  8","156.39","  -","0.00","  -","0.00","  8","156.39","  -"
"OMNIDASE INJ                  1ML"," 30","3211.20","  -","0.00"," 10","1240.00"," 20","2140.80","  -"
"OTOFLU DROPS                  5ML","106","3302.17","130","4049.84","175","5953.50"," 61","1900.30","  -"
"POLYCHLOR DM E/D              5ML","  2","101.78","  -","0.00","  -","0.00","  2","101.78","  2"
"POLYCHLOR DM E/O              5GM"," 67","3346.26"," 65","2979.38"," 69","3595.20"," 63","3146.48","  2"
"POLYCHLOR E/D                 5ML","  9","217.91","  -","0.00","  -","0.00","  9","217.91","  9"
"POLYCHLOR E/O                 5GM"," 11","385.99","  -","0.00","  -","0.00"," 11","385.99"," 12"
"REDIF E/D                     10ML"," 12","427.49","  -","0.00","  6","232.75","  6","213.74","  5"
"SYNOX NASAL DROPS             10ML","  3","55.64","  -","0.00","  -","0.00","  3","55.64","  3"
"TINNICAR CAP                  10S"," 30","4515.82","  -","0.00","  4","722.42"," 26","3913.71","  -"
"TRYBLUE 1ML                   1ML"," 33","2068.19","  -","0.00","  -","0.00"," 33","2068.19","  3"
"ULTRA GEL E/D                 10ML","131","9437.66","  -","0.00"," 83","5984.60"," 48","3458.07","  -"
"VITREON SACHET                30*4GM"," 12","1983.02"," 96","15864.16"," 87","16371.26"," 21","3470.29","  -"
" TOTAL","630","40184.34","580","45269.16","637","47229.68","573","43255.4","  0"
"","","","","","","","","",""
"SURGICARE","","","","","","","","",""
"STERILE GLOVES 6              1PAIR"," 75","1320.00","  -","0.00","  -","0.00"," 75","1320.00"," 25"
"STERILE GLOVES 7              1S","  -","0.00"," 25","425.00"," 25","481.25","  -","0.00","  -"
"STERILE GLOVES 8              1PAIR"," 25","450.00","  -","0.00"," 25","512.50","  -","0.00","  -"
"","","","","","","","","",""
"TOTAL","13226","909230.45","13658","815961.84","12287","843622.01","14597","990570.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..11","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"STERILED GLOVES 7.5           1PAIR"," 25","420.00","  -","0.00","  -","0.00"," 25","420.00","  -"
" TOTAL","125","2190.00"," 25","425.00"," 50","993.75","100","1740.00","  0"
"","","","","","","","","",""
"TAS MED(INDIA)PVT.LTD(VALLIANT)","","","","","","","","",""
"ACTIFUL                       15S"," 12","3278.47","  -","0.00","  -","0.00"," 12","3278.47","  -"
"AMITOP PLUS H                 10'S"," 30","486.23","  -","0.00","  -","0.00"," 30","486.23","  -"
"CINZINE-25                    10S","120","1542.94","  -","0.00","  -","0.00","120","1542.94","  -"
"DIAGLIT SOFT                  50G","  -","0.00"," 14","3294.85","  -","0.00"," 14","2956.51","  -"
"DROVOTAS-80                   10S"," 60","3181.88"," 60","2892.88"," 60","3150.21"," 60","3181.88","  -"
"FRACBON                       10S"," 30","3775.35","  -","0.00","  -","0.00"," 30","3775.35","  -"
"LAMREST 5                     15S"," 18","1208.05","  -","0.00","  -","0.00"," 18","1208.05","  -"
"LAXITAS SYP                   200ML"," 17","1639.87","  -","0.00","  -","0.00"," 17","1639.87","  -"
"MOXICHECK 0.2                 15'S","  2","122.60","  -","0.00","  -","0.00","  2","122.60","  -"
"MOXICHECK 0.3                 15'S","  4","340.22","  -","0.00","  -","0.00","  4","340.22","  -"
"RUTOR                         10S"," 30","2709.89","  -","0.00","  -","0.00"," 30","2709.89","  -"
"RUTOR D                       10S"," 10","966.78","  -","0.00","  -","0.00"," 10","966.78","  -"
"STONIL                        200ML","  6","342.29","  -","0.00","  -","0.00","  6","342.29","  -"
"TIGLAZ-DM                     15S"," 15","1433.02","  -","0.00","  -","0.00"," 15","1433.02","  -"
"WELHART 150                   10S","  6","3097.26","  -","0.00","  -","0.00","  6","3097.26","  -"
"WELHART 50                    10S","  6","876.61","  -","0.00","  -","0.00","  6","876.61","  -"
" TOTAL","366","25001.44"," 74","6187.73"," 60","3150.21","380","27957.9","  0"
"","","","","","","","","",""
"TASMED (INDIA) PVT LTD(PASSION)","","","","","","","","",""
"DOTIN 25                      10S","  -","0.00"," 60","1654.43"," 60","1801.24","  -","0.00","  -"
"GAPITAS-L                     30G","  2","246.25","  -","0.00","  -","0.00","  2","246.25","  -"
"LAMREST 10                    15S"," 31","3776.17"," 90","10940.91"," 91","12070.04"," 30","3654.35","  -"
"LAMREST 3                     15'S"," 12","503.38","  -","0.00","  -","0.00"," 12","503.38","  -"
"LAMREST GN                    10S"," 33","2009.89"," 60","3654.35"," 60","3979.30"," 33","2009.89","  -"
"MIBETA PLUS 10                10S"," 30","1228.10","120","5321.78"," 90","4346.04"," 60","2456.21","  -"
"NERSAVE TRIO                  15'S"," 65","9160.14","  -","0.00","  -","0.00"," 65","9160.14","  -"
" TOTAL","173","16923.93","330","21571.47","301","22196.62","202","18030.2","  0"
"","","","","","","","","",""
"TASMED(INDIA) PVT.LTD(ASPIRE)","","","","","","","","",""
"DOTIN 50                      10S","  -","0.00"," 96","4491.02"," 96","4890.59","  -","0.00","  -"
"IMACIN                        10S","120","2987.88","120","2987.88","120","3253.60","120","2987.88","  -"
" TOTAL","120","2987.88","216","7478.90","216","8144.19","120","2987.88","  0"
"","","","","","","","","",""
"TEKAY PRODUCTS","","","","","","","","",""
"FORMALINE                     4.5LTS","  -","0.00","  1","200.00","  1","230.00","  -","0.00","  -"
" TOTAL","  0","0.00","  1","200.00","  1","230.00","  0","0.00","  0"
"","","","","","","","","",""
"THE RAMARAJU COTTON MILLS PVT LTD","","","","","","","","",""
"COTTON ROLL400GM              1S","  -","0.00","  3","486.00","  3","540.00","  -","0.00","  -"
" TOTAL","  0","0.00","  3","486.00","  3","540.00","  0","0.00","  0"
"","","","","","","","","",""
"VKEY","","","","","","","","",""
"EYE SHIELDS                   1S","200","420.00","  -","0.00","100","300.00","100","210.00","  -"
"","","","","","","","","",""
"TOTAL","14110","954983.70","14282","851885.94","12968","878183.03","15424","1040176","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..12","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
" TOTAL","200","420.00","  0","0.00","100","300.00","100","210.00","  0"
"","","","","","","","","",""
"ZIVIRA LABS PVT.LTD","","","","","","","","",""
"BEPIREX                       5ML"," 85","12840.95","  -","0.00","  -","0.00"," 85","12840.9"," 31"
"BRITIVIN E/D                  5ML","  8","1774.32","  -","0.00","  -","0.00","  8","1774.32","  5"
"DUCIRA GEL                    10GM"," 13","3426.41","  -","0.00","  -","0.00"," 13","3426.41"," 13"
"ENVISA TAB                    10S","189","31368.33","  -","0.00","139","18090.52"," 50","8298.50","  1"
"FOMIRA E/D                    10ML","106","29437.26","  -","0.00"," 92","17387.18"," 14","3887.94","  -"
"HYNIZA                        1S","  4","320.01","  -","0.00","  -","0.00","  4","320.01","  4"
"LATOBEST                      2.5ML","  7","1230.74","  -","0.00","  -","0.00","  7","1230.74","  2"
"LOTIVIZ E/D                   5ML","126","13445.46","  -","0.00","  -","0.00","126","13445.4"," 87"
"MACUMER TAB                   10S"," 51","9180.00","  -","0.00","  -","0.00"," 51","9180.00","  -"
"NEPAWEL E/D                   5ML"," 68","8480.28","  -","0.00"," 55","5946.04"," 13","1621.23","  7"
"PATVIRA E/D                   2.5ML"," 63","8241.66","  -","0.00","  6","712.26"," 57","7456.74","  -"
"STRIOS LID WIPES              24S","122","18625.74","  -","0.00"," 28","3085.80"," 94","14350.9","  -"
"TIMOBEST E/D                  5ML","112","4032.00","  -","0.00"," 39","1176.00"," 73","2628.00","  -"
"TIZTA 10ML                    10ML"," 67","15075.00","  -","0.00","  -","0.00"," 67","15075.0","  -"
"TIZTA 5ML                     5ML"," 58","7457.06","  -","0.00","  -","0.00"," 58","7457.06"," 51"
