itemdescri,qty,value,e,f,g,h,i,j,k
"MAXIM E/D                     5ML","160","14537.60","  -","0.00"," 25","2704.25","135","12266.1","  5"
"MAXIM GEL                     5ML","225","23914.51","150","15943.00","150","17359.72","225","23914.5","  -"
"MAXIM L                       5ML","121","11927.37","150","14786.00","195","21091.55"," 76","7491.57","  -"
"MAXIM-D                       5ML","312","29550.55","225","21310.50","156","16389.02","381","36085.7","  6"
"PATINE KT                     5ML"," 51","5617.14","  -","0.00","  6","917.85"," 45","4956.30","  -"
"PREDINA E/D                   10ML","  -","0.00"," 50","2041.00","  -","0.00"," 50","2041.00","  -"
"VCOLUX                        10'S"," 78","8154.12","  -","0.00"," 30","5227.20"," 48","5017.92","  3"
"VCOLUX C TAB                  10S"," 77","7204.12"," 75","7017.00"," 75","7796.50"," 77","7204.12","  2"
" TOTAL","1631","195224.61","1474","173385.40","1013","157519.20","2092","237584.","  0"
"","","","","","","","","",""
"JMS CO LTD","","","","","","","","",""
"MEDITAPE 310                  12S","  -","0.00","  1","398.00","  1","440.00","  -","0.00","  -"
" TOTAL","  0","0.00","  1","398.00","  1","440.00","  0","0.00","  0"
"","","","","","","","","",""
"LAVUE PHARMA. PVT LTD","","","","","","","","",""
"CLEARVUE                      10ML","  -","0.00"," 39","6557.10","  -","0.00"," 39","6557.10","  -"
"D3SIP                         2'S","  -","0.00"," 52","1105.60","  -","0.00"," 52","1105.60","  -"
"EYSENTIAL KIDS                30'S","  -","0.00"," 26","5491.60","  -","0.00"," 26","5491.60","  -"
"FORTAREDS                     10'S","  -","0.00"," 42","2745.90","  -","0.00"," 42","2745.90","  -"
"MAQVUE                        10'S","  -","0.00"," 39","7138.80","  -","0.00"," 39","7138.80","  -"
"NEFASOL                       5ML","  -","0.00"," 39","4348.80","  -","0.00"," 39","4348.80","  -"
"OCUSOOTHE DUO                 5ML","  -","0.00"," 52","3252.80","  -","0.00"," 52","3252.80","  -"
"SURESOL                       500ML","  -","0.00"," 50","4500.00","  -","0.00"," 50","4500.00","  -"
" TOTAL","  0","0.00","339","35140.60","  0","0.00","339","35140.6","  0"
"","","","","","","","","",""
"TOTAL","5938","538460.81","11695","873835.03","4976","507793.46","12657","985351.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..7","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"MEDIKLIN HEALTHCARE LTD","","","","","","","","",""
"FACE MASK                     1S","100","140.00","  -","0.00","  -","0.00","100","140.00","  -"
" TOTAL","100","140.00","  0","0.00","  0","0.00","100","140.00","  0"
"","","","","","","","","",""
"NEOMEDIX HEALTHCARE INDIA P LTD","","","","","","","","",""
"BEPOKUL                       5ML"," 10","1414.30","  -","0.00","  -","0.00"," 10","1414.30"," 10"
"BYSIPIN                       5ML","  -","0.00"," 25","3375.00","  -","0.00"," 25","3375.00","  -"
"CYNQ                          5ML","  -","0.00"," 50","14303.50"," 10","1987.00"," 40","11442.8","  -"
"GATICOM-P                     10ML"," 10","1060.70","  -","0.00","  -","0.00"," 10","1060.70"," 10"
"HYLOSOFT                      10ML"," 10","2860.70","  -","0.00","  -","0.00"," 10","2860.70"," 10"
"HYLOSOFT ECO                  5ML"," 10","1575.00","  -","0.00","  -","0.00"," 10","1575.00"," 10"
"KINDERWOODS GUMMIES           30'S"," 10","2623.80"," 20","5247.60","  -","0.00"," 30","7871.40"," 10"
"LOTEVAIL                      5ML"," 10","1125.00","  -","0.00","  -","0.00"," 10","1125.00"," 10"
"LOTEVAIL LS                   5ML"," 10","933.00"," 25","2332.50","  -","0.00"," 35","3265.50"," 10"
"NEXTOB                        5ML"," 10","822.90","  -","0.00","  -","0.00"," 10","822.90"," 10"
"OCUWIPES WET WIPES            10'S","  2","195.26"," 10","976.30","  -","0.00"," 12","1171.56","  2"
"OCUWIPES-AT                   20'S","  2","597.98","  -","0.00","  -","0.00","  2","597.98","  2"
"OCUWIPES-AT                   20'S","  -","0.00","  5","747.45","  -","0.00","  5","747.45","  -"
"OPTIMASK GEL                  1","  -","0.00"," 30","6315.30","  -","0.00"," 30","6315.30","  -"
"OPTIMOIST                     10ML"," 20","1748.60","  -","0.00","  -","0.00"," 20","1748.60"," 20"
"OPTIMOIST ULTRA               10ML"," 10","2079.80","  -","0.00","  -","0.00"," 10","2079.80"," 10"
"OPTIMOIST-DS                  10ML"," 20","2378.60","  -","0.00","  -","0.00"," 20","2378.60"," 20"
"PATIF                         5ML"," 10","1092.80","  -","0.00","  -","0.00"," 10","1092.80"," 10"
"VIGOPRED                      10ML"," 20","883.20","  -","0.00","  -","0.00"," 20","883.20"," 20"
"VIGOQUIN                      5ML"," 10","1125.00"," 70","7875.00"," 30","2500.00"," 50","5625.00"," 10"
"VIGOQUIN-DX                   5ML"," 10","1157.10","  -","0.00","  -","0.00"," 10","1157.10"," 10"
"VIGOQUIN-LP                   5ML"," 10","1478.60","  -","0.00","  -","0.00"," 10","1478.60"," 10"
"ZYOFM                         5ML"," 10","1060.70","  -","0.00","  -","0.00"," 10","1060.70"," 10"
"ZYOFM-T                       5ML"," 10","1254.00","  -","0.00","  -","0.00"," 10","1254.00"," 10"
" TOTAL","214","27467.04","235","41172.65"," 40","4487.00","409","62403.9","  0"
"","","","","","","","","",""
"OCUZEN HEALTH CARE","","","","","","","","",""
"LUBRICOOL E/D                 10ML"," 16","877.76","  -","0.00","  -","0.00"," 16","877.76"," 14"
"NEPACARE                      5ML"," 22","1609.08"," 45","3291.30"," 29","3241.54"," 38","2779.32","  -"
"OZOLINE                       10ML","  9","493.74","  -","0.00","  -","0.00","  9","493.74","  9"
" TOTAL"," 47","2980.58"," 45","3291.30"," 29","3241.54"," 63","4150.82","  0"
"","","","","","","","","",""
"PRIDE&PRIME PHARMACEUTICALS","","","","","","","","",""
"BACTO-PRIDE                   5GM"," 44","2079.91","  -","0.00","  -","0.00"," 44","2079.91"," 44"
"CANZO PRIDE TAB               10S"," 70","5062.40","  -","0.00","  -","0.00"," 70","5062.40"," 70"
"HEALTHY-PRIDE LZ              10S"," 80","2416.40","  -","0.00","  -","0.00"," 80","2416.40"," 80"
"MONTI-PRIDE L                 10S"," 50","1526.75","  -","0.00","  -","0.00"," 50","1526.75"," 50"
"RI PRIDE DSR                  10S"," 50","1414.25","  -","0.00","  -","0.00"," 50","1414.25"," 50"
" TOTAL","294","12499.71","  0","0.00","  0","0.00","294","12499.7","  0"
"","","","","","","","","",""
"RAMAN&WEIL PVT LTD","","","","","","","","",""
"BACILLOCID EXTRA              500ML","  -","0.00","  5","1815.00","  5","2021.00","  -","0.00","  -"
"BACILLOL 25                   250ML","  -","0.00"," 10","1450.00"," 10","1700.00","  -","0.00","  -"
" TOTAL","  0","0.00"," 15","3265.00"," 15","3721.00","  0","0.00","  0"
"","","","","","","","","",""
"TOTAL","6593","581548.14","11990","921563.98","5060","519243.00","13523","1064545","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..8","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"SANGAM HEALTHCARE (SAFTI-NV)","","","","","","","","",""
"IV SET                        1S"," 43","537.50","  -","0.00","  -","0.00"," 43","537.50"," 43"
" TOTAL"," 43","537.50","  0","0.00","  0","0.00"," 43","537.50","  0"
"","","","","","","","","",""
"SENSES PHARMACEUTICALS LTD","","","","","","","","",""
"ALLERPAT                      5ML"," 12","1060.70"," 12","1060.70","  7","809.70"," 17","1502.66","  3"
"CELLWET                       10ML"," 15","2933.00","  -","0.00","  4","1011.56"," 11","2150.87"," 10"
"CELWET ULTRA                  10ML"," 19","4275.00"," 12","2571.40"," 27","6935.26","  4","900.00","  1"
"COMPU .5%                     10ML"," 17","1247.66"," 38","2642.10"," 30","2767.46"," 25","1834.79","  7"
"COMPU 1%                      10ML"," 29","2874.14"," 24","2378.60"," 28","3106.63"," 25","2477.71"," 10"
"DORSENZ                       5ML"," 10","1607.17","  -","0.00","  5","1043.59","  5","803.58","  4"
"DORSENZ-T                     5ML"," 14","2850.05","  -","0.00","  2","532.00"," 12","2442.90"," 12"
"DUOBRIM LS                    5ML","331","17733.33","120","6429.00","298","18043.22","153","8196.98","  2"
"DUOBRIM-T                     5ML","248","17271.14","  -","0.00"," 79","7080.56","169","11769.4"," 19"
"FLI                           5ML"," 10","642.83","  -","0.00","  -","0.00"," 10","642.83"," 10"
"FLUNAREST 10                  10S","  -","0.00","240","7452.00","150","4961.25"," 90","2794.50","  -"
"FLUNAREST 5MG                 10S","  -","0.00"," 60","952.00","  -","0.00"," 60","952.00","  -"
"HYPERSENZ                     10ML","  1","35.36","  -","0.00","  -","0.00","  1","35.36","  -"
"IREWET 5ML                    5ML"," 12","1157.10","  -","0.00","  1","124.71"," 11","1060.68","  5"
"KARBOXI                       10ML","119","5100.14","120","5143.00"," 79","3818.09","160","6857.33","  -"
"LEOS                          5ML","  4","321.43","  6","482.15","  -","0.00"," 10","803.58","  4"
"LEOS-MX DROPS                 5ML"," 14","1424.97"," 12","1221.40","  3","394.92"," 23","2341.02"," 11"
"MACUVIT CAP                   10S"," 12","1220.30","  -","0.00","  2","263.04"," 10","1016.92"," 10"
"MACUVIT PLUS                  10S","  9","1510.20","  -","0.00","  -","0.00","  9","1510.20","  9"
"NAPHACE                       10ML"," 12","578.60","  -","0.00","  -","0.00"," 12","578.60"," 12"
"NATASOL                       5ML"," 17","1153.45","  -","0.00","  -","0.00"," 17","1153.45"," 17"
"OBRIN E/D                     5ML","  -","0.00","  6","305.35","  6","332.51","  -","0.00","  -"
"OBRIN E/O                     5GM"," 20","822.83","  -","0.00","  -","0.00"," 20","822.83"," 20"
"OBRIN-F                       5ML","  -","0.00","  6","482.15","  6","524.99","  -","0.00","  -"
"SENSOFI                       5ML"," 10","241.08","  -","0.00","  -","0.00"," 10","241.08"," 10"
"SENSONAC                      5ML","  3","257.15","  -","0.00","  -","0.00","  3","257.15","  3"
"SENZCLOR E/O                  5GM","  5","72.45","  -","0.00","  -","0.00","  5","72.45","  5"
"SENZCLOR-H E/O                5GM","  9","385.72"," 12","514.30","  7","396.56"," 14","600.02","  4"
"SENZGAT                       5ML","345","8529.47","  -","0.00","283","7698.37"," 62","1532.83","  4"
"SENZMOX                       5ML"," 11","816.30"," 12","1092.90","  7","706.73"," 16","1187.35","  4"
"SENZMOX OINT                  5GM","  1","41.25","  -","0.00","  -","0.00","  1","41.25","  1"
"SENZMOX-DM                    10ML","  4","407.13","  -","0.00","  -","0.00","  4","407.13","  2"
"SENZMOX-DX                    10ML","192","5829.12","  -","0.00","  -","0.00","192","5829.12","  3"
"SENZMOX-GX                    5ML","  4","600.00","  -","0.00","  -","0.00","  4","600.00","  4"
"SENZOPT E/D                   3ML"," 29","1864.41","  -","0.00","  -","0.00"," 29","1864.41"," 24"
"SENZOPT-T                     3ML","  9","752.13","  5","417.85","  3","273.01"," 11","919.27","  9"
"SENZPRED                      10ML","  -","0.00"," 10","441.60","  4","186.24","  6","264.96","  -"
"TRAVASENZ                     3ML","  7","584.99","  -","0.00","  -","0.00","  7","584.99","  2"
"VOLVIT                        10S"," 10","1016.92","  -","0.00","  9","1191.83","  1","101.69","  1"
"ZYTAMIN TAB                   10S"," 38","803.83","  -","0.00","  -","0.00"," 38","803.83"," 38"
" TOTAL","1602","88021.35","695","33586.50","1040","62202.23","1257","67955.7","  0"
"","","","","","","","","",""
"SENTISS PHARMA PVT LTD","","","","","","","","",""
"ACTIVISION CAP                10'S","170","22153.43","  -","0.00","  -","0.00","170","22153.4","  -"
"FLOACE 0.1%                   5ML"," 65","4596.50"," 65","4596.50"," 65","5107.00"," 65","4596.50","  -"
"FLOACE-T                      5ML","101","7745.26","  -","0.00"," 24","2385.80"," 77","5904.80"," 77"
"ISOFT HS                      10ML"," 60","10882.28","130","25392.00"," 60","14107.00","130","23578.2","  -"
"KITIMOX GEL                   5ML","145","13116.28","  -","0.00","  -","0.00","145","13116.2","145"
"KITMOX                        5ML","140","12738.92"," 65","5914.50","120","13143.00"," 85","7734.35"," 85"
"","","","","","","","","",""
"TOTAL","8919","741339.66","12945","991053.48","6369","616188.03","15495","1210122","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..9","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"KITMOX UNIT DOSE              10'S"," 50","8788.64","  -","0.00","  -","0.00"," 50","8788.64"," 50"
"KITMOX-LD                     5ML"," 65","5400.00","  -","0.00","  -","0.00"," 65","5400.00","  -"
"NAVIBROM                      5ML","151","12843.12","130","11057.00"," 75","7211.88","206","17521.0","  -"
"NEPA-OD 0.3%                  3ML"," 65","8035.50","  -","0.00","  -","0.00"," 65","8035.50","  -"
"ONTEARS                       15ML","283","22870.45","260","22628.00","240","25142.00","303","24486.7","  -"
"ONTEARS GEL                   15ML","  -","0.00","130","12793.00","  -","0.00","130","12793.0","  -"
" TOTAL","1295","129170.38","780","82381.00","584","67096.68","1491","154108.","  0"
"","","","","","","","","",""
"SHERINGS","","","","","","","","",""
"CATOBAR                       10ML","107","5238.88","  -","0.00"," 94","5183.77"," 13","636.50","  -"
"DIMPLE E/D                    10ML"," 14","685.46","260","12729.00","141","7620.08","133","6511.88","  3"
"DURALUB E/D                   10ML","  4","321.44","  -","0.00","  4","692.85","  -","0.00","  -"
"MISTICE                       10ML","  5","1333.96","  -","0.00","  -","0.00","  5","1333.96","  5"
"RETIGARD TAB                  10S","  -","0.00","  6","747.50","  -","0.00","  6","747.45","  -"
"TAGAMOX-LP                    5ML"," 37","3155.61","  -","0.00","  -","0.00"," 37","3155.61"," 37"
"TAGAMOX-TM                    5ML"," 45","4339.50","  -","0.00","  -","0.00"," 45","4339.50"," 45"
"TEARLUB E/D                   10ML"," 23","1695.87","  -","0.00","  3","289.03"," 20","1474.67","  5"
"TEARLUB GEL                   10ML","  6","596.85","  -","0.00","  -","0.00","  6","596.85","  3"
" TOTAL","241","17367.56","266","13476.50","242","13785.73","265","18796.4","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS","","","","","","","","",""
"ALCATOP 5ML                   5ML"," 30","3117.63"," 30","3117.63"," 30","4157.10"," 30","3117.63"," 30"
"ATROSUN E/D                   5ML","  9","123.39"," 50","685.50","  8","119.03"," 51","699.21","  1"
"CARPINOL 0.5%                 1ML","280","4992.40","  -","0.00"," 60","1097.40","220","3922.60","130"
"EPITRATE 1ML                  1ML","290","2517.20","  -","0.00","120","1156.80","170","1475.60"," 20"
"ESTOCIN E/O                   5GM","  1","58.39","  -","0.00","  1","76.30","  -","0.00","  -"
"EYEVITAL CAP                  30S","126","8369.21","  -","0.00","  -","0.00","126","8369.21"," 87"
"EYEVITAL LX CAP               10S"," 27","2400.88","  -","0.00","  -","0.00"," 27","2400.88"," 27"
"HYCLO 0.05%                   5ML"," 64","18029.15","-63","-17747.44","  -","0.00","  1","281.71","  1"
"HYPROSOL PFS 3ML              3ML"," 47","2644.69","  -","0.00","  -","0.00"," 47","2644.69"," 47"
"HYPROSOL VIAL                 5ML"," 87","3728.52","  -","0.00","  -","0.00"," 87","3728.52","  7"
"HYVET0.18%                    5ML","  1","160.17","120","19220.23","120","25628.40","  1","160.17","  1"
"JUST TEARS                    10ML"," 44","3134.88","102","7267.20","122","10523.15"," 24","1709.93"," 14"
"JUST TEARS LIQUIGEL E/D       10ML"," 45","3929.47","  -","0.00"," 20","1931.58"," 25","2183.04","  3"
"JUST TEARS WIPES              30*1","  4","593.39","  -","0.00","  -","0.00","  4","593.39","  4"
"LACRIGEL                      5GM"," 39","2465.35"," 24","1414.14"," 32","2149.67"," 31","1959.64"," 20"
"LEVOO                         5ML","  -","0.00"," 30","3857.10"," 30","5142.90","  -","0.00","  -"
"NEBRACIN E/D                  5ML"," 38","1042.33","  -","0.00","  -","0.00"," 38","1042.33"," 38"
"OCCUCOM E/D                   10ML"," 11","657.04","  -","0.00"," 10","663.70","  1","59.73","  1"
"OCCUMOX                       5ML"," 35","2362.41","  -","0.00"," 24","1786.50"," 11","742.47","  8"
"OCCUMOX E/O                   5GM","  6","212.14","  -","0.00","  -","0.00","  6","212.14","  4"
"OCULAN AMP                    2ML"," 20","231.40","  -","0.00","  -","0.00"," 20","231.40"," 10"
"PARACAIN                      5ML"," 37","1332.00","525","18900.00","165","6480.00","397","14292.0"," 22"
"REFFRON TAB                   15S"," 28","5552.41","  -","0.00","  -","0.00"," 28","5552.41"," 28"
"RIBOCROSS RAPID               3ML","  2","5394.86","  7","18882.01","  3","8035.50","  6","16184.5","  -"
"SIMPLOVIR E/O                 5GM"," 51","2593.67","  -","0.00","  1","66.45"," 50","2542.82"," 11"
"T+ULTRA 1ML                   5*2","  1","583.90","  6","3503.41","  6","3892.85","  1","583.90","  -"
"TROPICACYL 1%                 5ml"," 17","455.30","  -","0.00","  -","0.00"," 17","455.30"," 17"
"TROPICACYL PLUS               5ML"," 46","1971.40","  -","0.00","  6","279.99"," 40","1714.26"," 40"
"XINEP E/D                     5ML","  1","90.49","  -","0.00","  -","0.00","  1","90.49","  1"
"ZONAT                         5ML","  7","480.00","  -","0.00","  -","0.00","  7","480.00","  7"
" TOTAL","1394","79224.06","831","59099.78","758","73187.32","1467","77430.0","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(ORIZO)","","","","","","","","",""
"BPROS-T                       5ML","  1","161.78","  -","0.00","  -","0.00","  1","161.78","  1"
"","","","","","","","","",""
"TOTAL","11169","896030.78","14562","1110107.7","7684","735514.96","18047","1383535","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..10","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"BRIO                          5ML"," 16","2142.72","  -","0.00","  -","0.00"," 16","2142.72"," 16"
"BRIO-B                        5ML"," 14","2452.36","  -","0.00","  -","0.00"," 14","2452.36"," 14"
"BRIO-T                        5ML","  5","803.55","  -","0.00","  1","214.29","  4","642.84","  4"
"CIBRIM T E/D                  5ML"," 19","1720.06"," 54","4888.60"," 22","2245.21"," 51","4617.01"," 17"
"CIBRIM Z E/D                  5ML"," 28","2414.90"," 96","8279.67"," 35","3371.80"," 89","7675.94"," 23"
"DORSUN                        5ML"," 67","7967.66","120","14270.42"," 86","11191.85","101","12010.9","  -"
"DORSUN T                      5ML","  2","271.06","120","16263.35"," 79","12156.38"," 43","5827.70","  -"
"DOVAS CAPS                    10S"," 20","2164.25","  -","0.00"," 12","1414.04","  8","865.70","  6"
"HYPERTONE E/D                 10ML","  3","78.75"," 60","1574.94","  -","0.00"," 63","1653.69","  3"
"HYPROLIEF E/D                 10ML","  3","401.76","  -","0.00","  -","0.00","  3","401.76","  -"
"LACRIGUARD CAP                10'S"," 43","4791.46","  -","0.00","  6","869.14"," 37","4122.88","  -"
"TIMANOL 0.5%                  5ML","  4","132.86"," 96","3188.67"," 60","2213.61"," 40","1328.61","  1"
"TRAVOSUN E/D                  3ML","  6","748.92","144","17974.08"," 90","12921.64"," 60","7489.20","  -"
"TRAVOSUN-T                    2.5ML"," 24","4332.63"," 39","6498.94"," 35","7847.14"," 28","5054.74","  4"
" TOTAL","255","30584.71","729","72938.67","426","54445.10","558","56447.8","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(RETENT)","","","","","","","","",""
"ARA E/D                       10ML"," 12","1703.53","  -","0.00","  -","0.00"," 12","1703.53"," 12"
"CAROKID JELLIES               75GM"," 28","3929.32","  -","0.00"," 15","2381.85"," 13","1824.33"," 11"
"GATSUN E/D                    5ML","102","2521.66","  -","0.00","  9","279.97"," 93","2299.16"," 81"
"GATSUN FORTE E/D              5ML"," 92","4003.26","  -","0.00"," 69","3326.55"," 23","1000.82"," 17"
"NETIWASH 15'S                 15SA"," 14","2084.87","  -","0.00","  2","387.21"," 12","1787.03","  4"
"NETIWASH 30'S                 30S"," 16","3119.88","  -","0.00"," -3","509.60"," 19","3704.86"," 16"
"OCULACT                       5ML"," 24","3857.05","  -","0.00","  -","0.00"," 24","3857.05"," 24"
"OFLO BM OINT                  5GM"," 34","743.24","  -","0.00","  -","0.00"," 34","743.24"," 34"
"OFLO E/D                      5ML"," 22","471.33","  -","0.00","  -","0.00"," 22","471.33"," 22"
"OTOFLU DROPS                  5ML"," 33","1126.02","  -","0.00","  -","0.00"," 33","1126.02"," 31"
"POLYCHLOR DM E/D              5ML","  2","110.77","  -","0.00","  -","0.00","  2","110.77","  2"
"POLYCHLOR DM E/O              5GM","  7","380.73","  -","0.00","  -","0.00","  7","380.73","  7"
"POLYCHLOR E/D                 5ML","  9","296.54","  -","0.00","  -","0.00","  9","296.54","  9"
"POLYCHLOR E/O                 5GM"," 12","421.08","  -","0.00","  -","0.00"," 12","421.08"," 12"
"REDIF E/D                     10ML"," 12","427.49","  -","0.00","  -","0.00"," 12","427.49"," 12"
"TINNICAR CAP                  10S"," 18","2709.50"," 12","1806.33","  7","1368.85"," 23","3462.13"," 14"
"TRYBLUE 1ML                   1ML"," 34","2331.45","  -","0.00"," 10","914.30"," 24","1645.73"," 14"
"ULTRA GEL E/D                 10ML"," 18","1562.04","  -","0.00"," 13","1356.13","  5","433.90","  1"
"VITREON SACHET                30*4GM"," 17","2809.28"," 24","3966.04"," 20","5398.33"," 21","3470.29","  2"
"VITREON TABLETS               1*30"," 12","1830.43"," 60","9152.13"," 34","5647.09"," 38","5796.36","  -"
" TOTAL","518","36439.46"," 96","14924.50","176","21569.88","438","34962.3","  0"
"","","","","","","","","",""
"TAS MED(INDIA)PVT.LTD(VALLIANT)","","","","","","","","",""
"ANGLIT 2.6                    30S"," 42","3549.83","  -","0.00","  -","0.00"," 42","3549.83","  6"
"WELHART 150                   10S","  6","3407.04"," 14","7381.98","  9","5394.45"," 11","6246.24","  -"
" TOTAL"," 48","6956.87"," 14","7381.98","  9","5394.45"," 53","9796.07","  0"
"","","","","","","","","",""
"TASMED (INDIA) PVT LTD(PASSION)","","","","","","","","",""
"LAMREST 10                    15S"," 37","4957.80","  -","0.00"," 37","5690.64","  -","0.00","  -"
"LAMREST GN                    10S"," 18","1205.96","  -","0.00"," 11","875.54","  7","468.98","  7"
"MIBETA PLUS 10                10S","  -","0.00","120","5853.77"," 90","4780.44"," 30","1463.44","  -"
" TOTAL"," 55","6163.76","120","5853.77","138","11346.62"," 37","1932.42","  0"
"","","","","","","","","",""
"TASMED(INDIA) PVT.LTD(ASPIRE)","","","","","","","","",""
"IMACIN                        10S","  -","0.00","300","8217.17","180","5368.44","120","3286.87","  -"
"","","","","","","","","",""
"TOTAL","12044","976013.79","15821","1219423.8","8613","833639.45","19252","1489799","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..11","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
" TOTAL","  0","0.00","300","8217.17","180","5368.44","120","3286.87","  0"
"","","","","","","","","",""
"TEKAY PRODUCTS","","","","","","","","",""
"FORMALINE                     4.5LTS","  -","0.00","  1","240.00","  1","300.00","  -","0.00","  -"
" TOTAL","  0","0.00","  1","240.00","  1","300.00","  0","0.00","  0"
"","","","","","","","","",""
"THE RAMARAJU COTTON MILLS PVT LTD","","","","","","","","",""
"COTTON ROLL400GM              1S","  -","0.00","  2","324.00","  2","360.00","  -","0.00","  -"
" TOTAL","  0","0.00","  2","324.00","  2","360.00","  0","0.00","  0"
"","","","","","","","","",""
"WELNINNOV PHARMACEUTICALS","","","","","","","","",""
"BENOSAFE-XT                   10'S"," 24","2013.40","  -","0.00","  -","0.00"," 24","2013.40","  -"
"LIGAWALK                      10'S"," 24","4759.40","  -","0.00","  -","0.00"," 24","4759.40","  -"
"MAGNIWEL-QC                   10'S"," 24","4283.40","  -","0.00","  -","0.00"," 24","4283.40","  -"
"TOLMOTUS-AP                   10'S","  9","940.20"," 27","2507.20"," 36","3844.41","  -","0.00","  -"
"WINNTRAMOL                    10'S","  -","0.00"," 24","1400.20"," 24","1555.80","  -","0.00","  -"
" TOTAL"," 81","11996.40"," 51","3907.40"," 60","5400.21"," 72","11056.2","  0"
"","","","","","","","","",""
"ZIVIRA ASTRA DIVISION","","","","","","","","",""
"BEPIREX                       5ML","  1","151.07","  -","0.00","  -","0.00","  1","151.07","  1"
"ENVISA TAB                    10S","  9","1066.95","  9","165.97","  6","1073.27"," 12","1422.60","  1"
"STRIOS LID WIPES              24S"," 17","2557.68","  -","0.00"," 11","1534.10","  6","902.71","  -"
"TIMOBEST E/D                  5ML"," 72","2412.00","  -","0.00"," 67","2238.67","  5","167.50","  -"
"TOBRAWIN                      5ML","  -","0.00","  1","0.00","  -","0.00","  1","80.36","  -"
"TOBRAWIN LP                   5ML","  1","112.50","  -","0.00","  -","0.00","  1","112.50","  1"
" TOTAL","100","6300.20"," 10","165.97"," 84","4846.04"," 26","2836.74","  0"
"","","","","","","","","",""
"ZIVIRA LABS PVT.LTD","","","","","","","","",""
"BRITIVIN E/D                  5ML"," 13","2883.27","  -","0.00","  -","0.00"," 13","2883.27"," 13"
"FOMIRA E/D                    10ML","  9","2154.65"," 29","6942.75"," 11","3023.99"," 27","6463.94","  1"
"HYNIZA                        1S","  4","320.01","  -","0.00","  -","0.00","  4","320.01","  4"
"LATOBEST                      2.5ML"," 32","5626.24","  -","0.00"," 32","4966.06","  -","0.00","  -"
"LOTIVIZ E/D                   5ML","  7","746.97","  -","0.00","  1","115.01","  6","640.26","  6"
"NEPAWEL E/D                   5ML"," 25","3423.25","110","13693.00"," 64","7451.82"," 71","9722.03","  4"
"TIZTA 10ML                    10ML","  1","225.00","  -","0.00","  1","245.00","  -","0.00","  -"
"VITTLES JELLY                 50G"," 22","3366.63"," 48","6427.20"," 70","11551.83","  -","0.00","  -"
"ZIVIFRESH E/D                 10ML"," 25","2185.75"," 66","4371.50"," 79","6085.81"," 12","1049.16","  2"
"ZIVIFRESH GEL                 10ML","  8","699.36"," 91","7955.25","  6","689.48"," 93","8130.09","  -"
"ZIVIMOX E/D                   5ML"," 13","1211.73","  -","0.00"," 12","1112.98","  1","93.21","  -"
"ZIVIMOX-D E/D                 5ML","  3","320.13","  -","0.00","  3","360.15","  -","0.00","  -"
" TOTAL","162","23162.99","344","39389.70","279","35602.13","227","29301.9","  0"
"TOTAL","12387","1017473.38","16229","1263450.9","9039","880147.83","19577","1532994","  0"
