itemdescri,qty,value,e,f,g,h,i,j,k
"EYEMAC GB                     10ML"," 63","6043.64","  -","0.00","  -","0.00"," 63","6043.64","  -"
"EYENESS E/D                   5ML"," 45","1537.20","  -","0.00","  -","0.00"," 45","1537.20","  -"
"EYENESS WIPES                 10S"," 11","671.17","  -","0.00","  -","0.00"," 11","671.17","  -"
"EYENESS WIPES                 20S","  2","244.06","  -","0.00","  -","0.00","  2","244.06","  -"
"LAURICA K                     10S"," 39","5439.11","  -","0.00","  -","0.00"," 39","5439.11","  -"
"MAXIM E/D                     5ML"," 63","6043.64","  -","0.00","  -","0.00"," 63","6043.64","  -"
"MAXIM GEL                     5ML"," 10","1015.73","165","16759.60"," 85","9954.25"," 90","9141.60","  -"
"MAXIM L                       5ML","152","13810.72","  -","0.00","  -","0.00","152","13810.7","  -"
"MAXIM-D                       5ML","139","12956.79"," 75","6525.00","101","10005.00","113","10533.2","  -"
"PREDINA E/D                   10ML"," 50","1848.00"," 40","1442.40"," 50","1963.43"," 40","1478.40","  -"
"VCOLUX                        10'S"," 81","8972.31"," 39","4320.00"," 69","8000.00"," 51","5649.23","  -"
"VCOLUX C TAB                  10S","114","9831.36","165","14229.60","114","10923.48","165","14229.6","  -"
" TOTAL","1526","169672.15","1024","118215.80","918","114605.62","1632","188597.","  0"
"","","","","","","","","",""
"JMS CO LTD","","","","","","","","",""
"MEDITAPE 310                  12S","  -","0.00"," 10","3325.00"," 10","3550.00","  -","0.00","  -"
" TOTAL","  0","0.00"," 10","3325.00"," 10","3550.00","  0","0.00","  0"
"","","","","","","","","",""
"LENORA GLOVE PVT.LTD","","","","","","","","",""
"LAT.POW.FRE 7                 1S"," 50","662.50","  -","0.00","  -","0.00"," 50","662.50"," 50"
" TOTAL"," 50","662.50","  0","0.00","  0","0.00"," 50","662.50","  0"
"","","","","","","","","",""
"TOTAL","7249","558112.75","6764","363571.93","7274","473087.60","6739","513621.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..7","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"MADHU INSTRUMENTS PVT. LTD.","","","","","","","","",""
"FLURESCIEN STRIPS             1BOX","  -","0.00"," 10","2300.00","  5","1300.00","  5","1150.00","  -"
" TOTAL","  0","0.00"," 10","2300.00","  5","1300.00","  5","1150.00","  0"
"","","","","","","","","",""
"MEDIKLIN HEALTHCARE LTD","","","","","","","","",""
"DISPOSIBLE BED SHEET          1","  -","0.00"," 20","340.00"," 20","420.00","  -","0.00","  -"
"FACE MASK                     1S","350","507.50","500","735.00","300","525.00","550","797.50","100"
" TOTAL","350","507.50","520","1075.00","320","945.00","550","797.50","  0"
"","","","","","","","","",""
"MEDIPRIDE","","","","","","","","",""
"LAT.EXAMI.GLOVES SM           100","  1","258.00","  -","0.00","  1","275.00","  -","0.00","  -"
" TOTAL","  1","258.00","  0","0.00","  1","275.00","  0","0.00","  0"
"","","","","","","","","",""
"MURALI TRADERS","","","","","","","","",""
"GLOVE POWDER                  500G","  -","0.00","  1","30.00","  1","35.00","  -","0.00","  -"
" TOTAL","  0","0.00","  1","30.00","  1","35.00","  0","0.00","  0"
"","","","","","","","","",""
"NEON LABORATORIES LTD","","","","","","","","",""
"ANAWIN0.5% 20ML               1S","  5","307.50"," 10","555.00","  5","305.00"," 10","615.00","  -"
"LOX 2% 30ML                   1S","  5","117.50"," 10","218.50","  5","121.25"," 10","235.00","  -"
" TOTAL"," 10","425.00"," 20","773.50"," 10","426.25"," 20","850.00","  0"
"","","","","","","","","",""
"OCUZEN HEALTH CARE","","","","","","","","",""
"ALLAR CARE                    5ML","  -","0.00"," 30","1542.80"," 30","1714.40","  -","0.00","  -"
"FLURO E/D                     5ML"," 87","5568.00","  -","0.00","  -","0.00"," 87","5568.00","  -"
"MOXICLEAR-DX                  5ML","  -","0.00"," 30","1607.20"," 30","1786.00","  -","0.00","  -"
"NEPACARE                      5ML"," 15","1028.60"," 30","2057.20"," 45","3581.84","  -","0.00","  -"
"OZOLINE                       10ML"," 30","1357.80","  -","0.00"," 30","1478.43","  -","0.00","  -"
" TOTAL","132","7954.40"," 90","5207.20","135","8560.67"," 87","5568.00","  0"
"","","","","","","","","",""
"OTHERS","","","","","","","","",""
"NEBULISER                     1S","  1","980.00","  -","0.00","  -","0.00","  1","980.00","  -"
"NECK PILLOW                   1S","  1","175.00","  -","0.00","  -","0.00","  1","175.00","  -"
"RED GLOVES 5%                 1S","  1","55.00","  -","0.00","  -","0.00","  1","55.00","  -"
" TOTAL","  3","1210.00","  0","0.00","  0","0.00","  3","1210.00","  0"
"","","","","","","","","",""
"PIONEER","","","","","","","","",""
"LAT.EXAMI.GLOVES ME           100","  -","0.00","  2","420.00","  2","480.00","  -","0.00","  -"
" TOTAL","  0","0.00","  2","420.00","  2","480.00","  0","0.00","  0"
"","","","","","","","","",""
"PRIDE&PRIME PHARMACEUTICALS","","","","","","","","",""
"BACTO-PRIDE                   5GM"," 44","2079.91","  -","0.00","  -","0.00"," 44","2079.91"," 44"
"","","","","","","","","",""
"TOTAL","7789","570547.56","7407","373377.63","7748","485109.52","7448","525277.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..8","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"CANZO PRIDE TAB               10S"," 70","5062.40","  -","0.00","  -","0.00"," 70","5062.40","  -"
"HEALTHY-PRIDE LZ              10S"," 90","2718.45","  -","0.00","  -","0.00"," 90","2718.45","  -"
"MONTI-PRIDE L                 10S"," 40","1221.40"," 50","3053.50"," 90","6107.40","  -","0.00","  -"
"RI PRIDE DSR                  10S"," 80","2262.80","  -","0.00"," 50","3143.00"," 30","848.55"," 30"
" TOTAL","324","13344.96"," 50","3053.50","140","9250.40","234","10709.3","  0"
"","","","","","","","","",""
"RAMAN&WEIL PVT LTD","","","","","","","","",""
"BACILLOCID EXTRA              500ML","  5","1500.00","  -","0.00","  -","0.00","  5","1500.00","  -"
"BACTORUB BLUE                 500ML","  2","420.00","  -","0.00","  -","0.00","  2","420.00","  2"
"STERILIUM                     500ML","  3","624.00","  -","0.00","  -","0.00","  3","624.00","  -"
" TOTAL"," 10","2544.00","  0","0.00","  0","0.00"," 10","2544.00","  0"
"","","","","","","","","",""
"RAMSONS","","","","","","","","",""
"ALCO SWAB                     1S","  -","0.00","500","425.00","500","475.00","  -","0.00","  -"
"FACE MASK RAMSONS             1S","  -","0.00"," 50","95.00","  -","0.00"," 50","112.50","  -"
" TOTAL","  0","0.00","550","520.00","500","475.00"," 50","112.50","  0"
"","","","","","","","","",""
"SANGAM HEALTHCARE (SAFTI-NV)","","","","","","","","",""
"IV SET                        1S"," 10","127.50","  -","0.00","  -","0.00"," 10","127.50","  -"
" TOTAL"," 10","127.50","  0","0.00","  0","0.00"," 10","127.50","  0"
"","","","","","","","","",""
"SENSES PHARMACEUTICALS LTD","","","","","","","","",""
"ALLERPAT                      5ML"," 11","913.37","  -","0.00","  8","751.99","  3","249.10","  1"
"ATROZEN E/O                   5GM"," 16","200.16","  -","0.00","  -","0.00"," 16","200.16"," 16"
"CELLWET                       10ML"," 19","3562.50","  -","0.00","  3","732.50"," 16","3000.00","  -"
"CELWET ULTRA                  10ML"," 21","4499.95"," 24","5142.80"," 28","6714.20"," 17","3642.82","  -"
"COMPU .5%                     10ML"," 41","2899.38","  -","0.00","  6","462.02"," 35","2475.08","  1"
"COMPU 1%                      10ML"," 37","3270.49"," 24","2352.80"," 48","5251.93"," 13","1149.09","  4"
"DORSENZ                       5ML"," 19","3053.62","  -","0.00","  -","0.00"," 19","3053.62"," 15"
"DORSENZ-T                     5ML"," 18","3664.35","  -","0.00","  -","0.00"," 18","3664.35"," 16"
"DUOBRIM LS                    5ML","130","6268.17","137","7157.33","247","13334.99"," 20","964.33","  -"
"DUOBRIM-T                     5ML","134","8613.96"," 32","2468.48"," 30","2519.86","136","8742.53","  5"
"FLI                           5ML","  6","385.70","  -","0.00","  -","0.00","  6","385.70"," 11"
"FLUNAREST 10                  10S"," 78","2159.30","  -","0.00"," 42","1286.25"," 36","996.60","  -"
"FLUNAREST 5MG                 10S"," 24","414.00","  -","0.00","  -","0.00"," 24","414.00","  6"
"HYPERSENZ OINT                5GM"," 21","1890.00","  -","0.00","  -","0.00"," 21","1890.00"," 21"
"LEOS                          5ML","  5","401.79","  6","482.15","  3","314.99","  8","642.87","  3"
"LEOS-MX DROPS                 5ML"," 18","1687.50","  -","0.00","  1","122.50"," 17","1593.75"," 16"
"MACUVIT CAP                   10S","  6","488.15","  -","0.00","  -","0.00","  6","488.15","  6"
"NATASOL                       5ML"," 20","1357.00","  -","0.00","  -","0.00"," 20","1357.00"," 18"
"OBRIN E/D                     5ML"," 14","674.94","  -","0.00","  -","0.00"," 14","674.94"," 14"
"OBRIN E/O                     5GM"," 20","822.83","  -","0.00","  -","0.00"," 20","822.83"," 20"
"SENSOFI                       5ML"," 10","241.08","  -","0.00","  -","0.00"," 10","241.08"," 10"
"SENSONAC                      5ML","  6","514.30","  -","0.00","  -","0.00","  6","514.30","  6"
"SENZCLOR E/O                  5GM","  5","72.45","  -","0.00","  -","0.00","  5","72.45","  5"
"SENZCLOR-H E/O                5GM"," 15","618.75","  -","0.00"," 12","539.00","  3","123.75","  4"
"SENZGAT                       5ML","141","3485.96","130","3214.00","266","7174.14","  5","123.62","  -"
"SENZMOX                       5ML","  8","664.27","  -","0.00","  -","0.00","  8","664.27","  2"
"SENZMOX OINT                  5GM"," 10","412.50","  -","0.00","  -","0.00"," 10","412.50"," 10"
"SENZMOX-GX                    5ML","  5","750.00","  -","0.00","  -","0.00","  5","750.00","  4"
"SENZOPT E/D                   3ML"," 17","1092.93","  -","0.00","  -","0.00"," 17","1092.93"," 15"
"","","","","","","","","",""
"TOTAL","8964","639563.51","8360","397768.69","9082","534039.29","8242","577092.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..9","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"SENZOPT-T                     3ML"," 14","1169.98","  -","0.00","  -","0.00"," 14","1169.98","  4"
"T-PLUS                        5ML"," 10","385.70","  -","0.00","  -","0.00"," 10","385.70"," 10"
"VOLVIT                        10S"," 12","1128.80"," 12","1128.80"," 12","1352.02"," 12","1128.80","  -"
"ZYTAMIN TAB                   10S"," 38","1089.84","  -","0.00","  -","0.00"," 38","1089.84"," 38"
" TOTAL","949","58853.72","365","21946.36","706","40556.39","608","44176.1","  0"
"","","","","","","","","",""
"SHERINGS","","","","","","","","",""
"CATOBAR                       10ML","106","3372.92","  -","0.00"," 68","3672.68"," 38","1209.16","  -"
"DIMPLE E/D                    10ML"," 53","2594.55","  -","0.00","  -","0.00"," 53","2594.55","  -"
"DURALUB E/D                   10ML","  4","482.17","  -","0.00","  -","0.00","  4","482.17","  -"
"NEPAVAC E/D                   5ML"," 13","1385.91","  -","0.00","  -","0.00"," 13","1385.91","  -"
"PATARID KT                    5ML"," 15","1086.50","  -","0.00","  -","0.00"," 15","1086.50","  -"
"RETIGARD TAB                  10S","  -","0.00"," 24","2745.80","  -","0.00"," 24","1647.48","  -"
"STARLUB E/D                   10ML","  8","1500.00","  -","0.00","  -","0.00","  8","1500.00","  -"
"TAGAMOX E/D                   5ML","  3","241.07"," 12","964.30","  3","314.99"," 12","964.30","  -"
"TAGAMOX-KT                    5ML","  9","911.25","  -","0.00","  -","0.00","  9","911.25","  5"
"TAGAMOX-LP                    5ML","  3","280.38","  -","0.00","  -","0.00","  3","280.38","  -"
"TEARLUB E/D                   10ML"," 24","1735.80","  -","0.00","  6","437.52"," 18","1301.85","  -"
"TEARLUB GEL                   10ML","  4","316.49","  -","0.00","  -","0.00","  4","316.49","  -"
"TOBRAVAS                      5ML"," 39","1909.50","  -","0.00","  -","0.00"," 39","1909.50","  -"
" TOTAL","281","15816.55"," 36","3710.10"," 77","4425.19","240","15589.5","  0"
"","","","","","","","","",""
"SHERWYN PHARMA(GENORA)","","","","","","","","",""
"PENTOGAST40 TAB               10S","  1","38.58","  -","0.00","  -","0.00","  1","38.58","  1"
" TOTAL","  1","38.58","  0","0.00","  0","0.00","  1","38.58","  0"
"","","","","","","","","",""
"SHERWYN PHARMACEUTICALS PVT LTD","","","","","","","","",""
"FLUNAWYN-5                    10S"," 15","241.13","  -","0.00","  -","0.00"," 15","241.13"," 15"
"ITROWYN E/D                   5ML"," 14","274.77","  -","0.00","  -","0.00"," 14","274.77"," 14"
" TOTAL"," 29","515.89","  0","0.00","  0","0.00"," 29","515.89","  0"
"","","","","","","","","",""
"SUBHAM PHARMACEUTICALS","","","","","","","","",""
"G-MOX                         5ML"," 43","1307.49","  -","0.00","  -","0.00"," 43","1307.49"," 43"
"LUBRY                         10ML","  1","46.46","  -","0.00","  -","0.00","  1","46.46","  1"
"PANTOZING DSR CAP             10S","  7","251.30","  -","0.00","  -","0.00","  7","251.30","  7"
"UFER SUSPENSION               200ML"," 60","4428.00","  -","0.00","  -","0.00"," 60","4428.00"," 60"
"VITAZING CAP                  10S","  1","27.51","  -","0.00","  -","0.00","  1","27.51","  1"
" TOTAL","112","6060.75","  0","0.00","  0","0.00","112","6060.75","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS","","","","","","","","",""
"ASTA GOLD                     10S","  -","0.00"," 65","8549.66","  -","0.00"," 65","8549.66","  -"
"ATROSUN E/D                   5ML"," 36","455.76","  -","0.00"," 10","137.78"," 26","329.16","  -"
"CARPINOL 0.5%                 1ML"," 20","301.80","  -","0.00"," 10","167.60"," 10","150.90"," 10"
"CATAPRED E/D                  10ML"," 55","1291.40","  -","0.00"," 25","650.00"," 30","704.40","  -"
"EPITRATE 1ML                  1ML","280","2878.40","400","4112.00","370","4225.40","310","3186.80","  -"
"ESTOCIN E/O                   5GM"," 29","1434.10"," 65","2956.88"," 29","1485.05"," 65","3214.37","  -"
"EYEVITAL LX CAP               10S","311","25527.32","325","24396.52","306","30265.51","330","27086.8","  -"
"HYCLO 0.05%                   5ML"," 13","3099.28","  -","0.00","  -","0.00"," 13","3099.28"," 13"
"HYPROSOL PFS 3ML              3ML"," 20","1553.20","  -","0.00","  -","0.00"," 20","1553.20","  3"
"","","","","","","","","",""
"TOTAL","10225","702310.85","9263","442622.65","9921","576747.84","9567","650946.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..10","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"HYPROSOL VIAL                 5ML","1029","38628.87","  -","0.00","615","23651.80","414","15541.6","  7"
"HYVET0.18%                    5ML","325","48050.57","325","44033.24","301","58904.80","349","51598.9","  -"
"JUST TEARS                    10ML"," 89","5101.72"," 65","3439.36"," 71","3852.96"," 83","4757.78","  1"
"JUST TEARS LIQUIGEL E/D       10ML","325","23509.04","195","14105.43","384","35708.41","136","9837.63","  -"
"JUST TEARS WIPES              30*1","  4","593.39"," 26","3857.04"," 16","2940.06"," 14","2076.87","  -"
"LACRIGEL                      5GM","108","6363.65","390","19478.22","279","18331.49","219","12904.0"," 12"
"LYMOVITA                      200ML"," 63","6593.92","  -","0.00","  -","0.00"," 63","6593.92"," 24"
"NEBRACIN E/D                  5ML"," 14","384.02"," 65","1782.93"," 50","1525.00"," 29","795.46"," 14"
"OCCUCOM E/D                   10ML","110","6570.41","130","6588.74","169","9326.95"," 71","4240.90","  -"
"OCCUMOX                       5ML","122","7601.26","  -","0.00","  6","406.01","116","7227.43","  3"
"OCCUMOX E/O                   5GM","124","3709.36","  -","0.00"," 77","2330.83"," 47","1405.97","  -"
"OCCUMOX KT E/D                5ML"," 31","2077.16","  -","0.00","  -","0.00"," 31","2077.16"," 31"
"OCCUMOX PFS-0.5ML             0.5ML","140","16891.94","130","15685.37","260","31500.00"," 10","1206.57","  -"
"OCULAN AMP                    2ML","130","1466.40","100","1018.00","100","1131.00","130","1466.40","  -"
"PARACAIN                      5ML","242","7935.18","450","16771.50","285","11769.87","407","13345.5","  -"
"REFFRON TAB                   15S"," 16","3050.68","  -","0.00","  -","0.00"," 16","3050.68"," 16"
"RIBOCROSS RAPID               3ML","  -","0.00","  1","2475.00","  -","0.00","  1","2475.00","  -"
"RIBOCROSS-3ML                 3ML","  -","0.00","  2","4494.86","  1","2497.14","  1","2247.43","  -"
"SIMPLOVIR E/O                 5GM"," 74","3200.66"," 65","2811.39"," 67","3173.51"," 72","3114.16","  -"
"T+ULTRA 1ML                   5*2","  -","0.00","  5","3214.30","  2","1428.58","  3","1607.09","  -"
"TROPICACYL 1%                 5ml"," 48","1102.84"," 39","808.77","  3","88.08"," 84","1929.98","  7"
"TROPICACYL PLUS               5ML","608","24052.48","  -","0.00","500","19000.00","108","4272.48"," 15"
"XINEP E/D                     5ML"," 27","2443.19","  -","0.00","  -","0.00"," 27","2443.19"," 14"
"XLHA DROPS 10ML               10ML","  7","1687.46","  -","0.00","  -","0.00","  7","1687.46","  7"
"ZONAT                         5ML"," 26","1765.93","  -","0.00","  -","0.00"," 26","1765.93","  -"
" TOTAL","4426","249321.37","2843","180579.21","3936","264497.83","3333","207544.","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(ORIZO)","","","","","","","","",""
"BPROS                         5ML"," 31","4525.30"," 24","3503.46"," 22","3892.80"," 33","4817.26","  -"
"BPROS-T                       5ML","  1","161.78","  -","0.00","  -","0.00","  1","161.78","  1"
"CAP-SR CAPS                   10S"," 60","1785.60","  -","0.00","  -","0.00"," 60","1785.60","  -"
"CIBRIM T E/D                  5ML"," 67","5563.01","  -","0.00","  -","0.00"," 67","5563.01","  4"
"CIBRIM Z E/D                  5ML"," 15","1189.20"," 60","4756.81"," 18","1427.97"," 57","4518.97","  1"
"DORSUN                        5ML"," 57","6228.90"," 30","3278.37"," 20","2415.14"," 67","7321.69","  -"
"DORSUN T                      5ML"," 81","10066.54"," 60","7456.70"," 66","9084.23"," 75","9320.87","  -"
"DOVAS CAPS                    10S"," 12","1189.25"," 30","2973.13"," 12","1294.97"," 30","2973.13","  -"
"HYPERTONE E/D                 10ML"," 10","239.49","  -","0.00","  -","0.00"," 10","239.49","  -"
"HYPERTONE E/O                 5GM"," 14","837.70","  -","0.00"," 14","1008.36","  -","0.00","  -"
"LACRIGUARD CAP                10'S"," 13","1330.17","  -","0.00","  -","0.00"," 13","1330.17","  -"
"TIMANOL 0.5%                  5ML"," 35","964.51"," 30","826.72"," 30","900.37"," 35","964.51","  1"
"TRAVOSUN E/D                  3ML"," 48","5502.58"," 30","3439.11"," 30","4102.76"," 48","5502.58","  -"
"TRAVOSUN-T                    2.5ML","  4","662.11","  -","0.00","  -","0.00","  4","662.11","  -"
" TOTAL","448","40246.14","264","26234.30","212","24126.60","500","45161.1","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(RETENT)","","","","","","","","",""
"ARA E/D                       10ML","  1","120.16","  -","0.00","  -","0.00","  1","120.16","  4"
"CAROKID JELLIES               75GM","  -","0.00","130","18243.27","130","20271.00","  -","0.00","  -"
"GATSUN E/D                    5ML"," 80","1977.78","  -","0.00","  -","0.00"," 80","1977.78"," 16"
"GATSUN FORTE E/D              5ML"," 59","2357.19","  -","0.00","  -","0.00"," 59","2357.19","  -"
"NETIWASH 15'S                 15SA","  3","446.76","  -","0.00","  -","0.00","  3","446.76","  -"
"NETIWASH 30'S                 30S","  5","975.96","  -","0.00","  -","0.00","  5","975.96","  -"
"OCULACT                       5ML","  -","0.00"," 30","4419.58","  -","0.00"," 30","4419.57","  -"
"OFLO BM OINT                  5GM","  -","0.00"," 25","495.75"," 25","551.00","  -","0.00","  -"
"OFLO E/D                      5ML","  8","156.39","  -","0.00","  -","0.00","  8","156.39","  -"
"OTOFLU DROPS                  5ML"," 67","2087.22","195","6074.76","142","4957.20","120","3738.30","  -"
"","","","","","","","","",""
"TOTAL","14558","963458.56","11895","638654.46","13616","854220.13","12837","869968.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..11","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"POLYCHLOR DM E/D              5ML","  2","101.78","  -","0.00","  -","0.00","  2","101.78","  -"
"POLYCHLOR DM E/O              5GM"," 67","3346.26","  -","0.00"," 30","1655.25"," 37","1847.94","  2"
"POLYCHLOR E/D                 5ML","  9","217.91","  -","0.00","  -","0.00","  9","217.91","  9"
"POLYCHLOR E/O                 5GM"," 11","385.99","  -","0.00","  -","0.00"," 11","385.99"," 12"
"REDIF E/D                     10ML"," 12","427.49","  -","0.00","  -","0.00"," 12","427.49","  5"
"SYNOX NASAL DROPS             10ML","  3","55.64","  -","0.00","  -","0.00","  3","55.64","  3"
"TINNICAR CAP                  10S"," 14","2107.38"," 24","3317.07"," 10","1806.04"," 28","4214.76","  -"
"TRYBLUE 1ML                   1ML","  5","313.36"," 30","1880.17"," 20","1671.40"," 15","940.09","  3"
"ULTRA GEL E/D                 10ML","103","7420.45","  -","0.00","  8","644.49"," 95","6844.10","  -"
"VITREON SACHET                30*4GM","  -","0.00"," 12","1983.02","  -","0.00"," 12","1983.02","  -"
" TOTAL","449","22497.71","446","36413.62","365","31556.38","530","31210.8","  0"
"","","","","","","","","",""
"SURGICARE","","","","","","","","",""
"STERILE GLOVES 6              1PAIR"," 75","1320.00","  -","0.00","  -","0.00"," 75","1320.00"," 25"
" TOTAL"," 75","1320.00","  0","0.00","  0","0.00"," 75","1320.00","  0"
"","","","","","","","","",""
"TAS MED(INDIA)PVT.LTD(VALLIANT)","","","","","","","","",""
"ACTIFUL                       15S"," 12","3278.47","  -","0.00","  -","0.00"," 12","3278.47","  -"
"AMITOP PLUS H                 10'S"," 30","486.23","  -","0.00","  -","0.00"," 30","486.23","  -"
"BENMEC                        10S"," 24","4062.64","  -","0.00","  -","0.00"," 24","4062.64","  -"
"CINZINE-25                    10S","120","1542.94","  -","0.00","  -","0.00","120","1542.94","  -"
"DROVOTAS-80                   10S"," 60","3181.88","  -","0.00","  -","0.00"," 60","3181.88","  -"
"ESIUM-D                       10S","  4","247.26"," 12","741.77"," 12","807.72","  4","247.26","  -"
"FRACBON                       10S"," 30","3775.35","  -","0.00","  -","0.00"," 30","3775.35","  -"
"LAMREST 5                     15S"," 18","1208.05","  -","0.00","  -","0.00"," 18","1208.05","  -"
"LAXITAS SYP                   200ML"," 29","2797.42","  -","0.00"," 12","1286.20"," 17","1639.87","  -"
"MOXICHECK 0.2                 15'S","  2","122.60","  -","0.00","  -","0.00","  2","122.60","  -"
"MOXICHECK 0.3                 15'S","  4","340.22","  -","0.00","  -","0.00","  4","340.22","  -"
"RUTOR                         10S"," 30","2709.89","  -","0.00","  -","0.00"," 30","2709.89","  -"
"RUTOR D                       10S"," 10","966.78","  -","0.00","  -","0.00"," 10","966.78","  -"
"STONIL                        200ML","  6","342.29","  -","0.00","  -","0.00","  6","342.29","  -"
"SUCROTAS-O                    200ML","  8","887.10","  -","0.00","  8","966.02","  -","0.00","  -"
"TIGLAZ-DM                     15S"," 15","1433.02","  -","0.00","  -","0.00"," 15","1433.02","  -"
"WELHART 150                   10S","  6","3097.26","  -","0.00","  -","0.00","  6","3097.26","  -"
"WELHART 50                    10S","  6","876.61","  -","0.00","  -","0.00","  6","876.61","  -"
" TOTAL","414","31355.99"," 12","741.77"," 32","3059.94","394","29311.3","  0"
"","","","","","","","","",""
"TASMED (INDIA) PVT LTD(PASSION)","","","","","","","","",""
"DOTIN 25                      10S"," 60","1819.93"," 60","1654.43"," 60","1801.24"," 60","1819.93","  -"
"GAPITAS-L                     30G"," 14","1723.76"," 12","1600.64"," 24","3521.63","  2","246.25","  -"
"LAMREST 10                    15S"," 69","8405.01","180","19932.70","181","22166.49"," 68","8283.20","  -"
"LAMREST 3                     15'S","  6","251.69"," 12","503.38","  6","274.06"," 12","503.38","  -"
"LAMREST GN                    10S"," 55","3349.82","120","7308.70","115","7512.48"," 60","3654.35","  -"
"MIBETA PLUS 10                10S"," 90","3684.31","120","5321.78","120","5794.72"," 90","3684.31","  -"
"NERSAVE TRIO                  15'S"," 95","13387.89","  -","0.00"," 30","5089.25"," 65","9160.14","  -"
" TOTAL","389","32622.42","504","36321.63","536","46159.87","357","27351.5","  0"
"","","","","","","","","",""
"TASMED(INDIA) PVT.LTD(ASPIRE)","","","","","","","","",""
"DOTIN 50                      10S"," 60","2806.90"," 60","2806.89"," 60","2778.79"," 60","2806.90","  -"
"IMACIN                        10S","120","2987.88","120","2987.88","120","3253.60","120","2987.88","  -"
"IMACIN SR 75                  10S","  -","0.00"," 12","979.36"," 12","1066.44","  -","0.00","  -"
"","","","","","","","","",""
"TOTAL","15842","1048928.02","12669","689672.25","14444","916315.95","14067","950765.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..12","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
" TOTAL","180","5794.78","192","6774.13","192","7098.83","180","5794.78","  0"
"","","","","","","","","",""
"THE RAMARAJU COTTON MILLS PVT LTD","","","","","","","","",""
"COTTON ROLL400GM              1S","  -","0.00","  3","486.00","  3","535.00","  -","0.00","  -"
" TOTAL","  0","0.00","  3","486.00","  3","535.00","  0","0.00","  0"
"","","","","","","","","",""
"VKEY","","","","","","","","",""
"EYE SHIELDS                   1S","200","420.00","  -","0.00","  -","0.00","200","420.00","  -"
" TOTAL","200","420.00","  0","0.00","  0","0.00","200","420.00","  0"
"","","","","","","","","",""
"ZIVIRA LABS PVT.LTD","","","","","","","","",""
"BEPIREX                       5ML"," 60","9064.20"," 25","0.00","  -","0.00"," 85","12840.9","  6"
"BRITIVIN E/D                  5ML"," 31","6875.49","  3","0.00","  -","0.00"," 34","7540.86","  5"
"DUCIRA GEL                    10GM"," 13","3426.41","  -","0.00","  -","0.00"," 13","3426.41"," 13"
"ENVISA TAB                    10S","288","47799.36"," 57","453.06"," 78","9432.04","267","44313.9","  1"
