itemdescri,qty,value,e,f,g,h,i,j,k
"MACUVIT CAP                   10S","  6","610.15","  -","0.00","  -","0.00","  6","610.15","  6"
"MACUVIT PLUS                  10S","  6","1006.80","  -","0.00","  -","0.00","  6","1006.80","  3"
"NATASOL                       5ML"," 16","1085.60","  -","0.00","  -","0.00"," 16","1085.60"," 17"
"OBRIN E/O                     5GM"," 14","575.98","  -","0.00","  -","0.00"," 14","575.98"," 20"
"SENSOFI                       5ML"," 10","241.08","  -","0.00","  -","0.00"," 10","241.08"," 10"
"SENSONAC                      5ML","  6","514.30","  -","0.00","  6","560.02","  -","0.00","  3"
"SENZCLOR E/O                  5GM","  5","72.45","  -","0.00","  -","0.00","  5","72.45","  5"
"SENZCLOR-H E/O                5GM","  5","214.29"," 12","495.00","  3","161.70"," 14","600.02","  3"
"SENZGAT                       5ML","128","3164.56","260","6428.00","268","7273.78","120","2966.77","  -"
"SENZMOX                       5ML","  8","728.60"," 12","996.40","  8","759.47"," 12","1092.90","  2"
"SENZMOX-GX                    5ML","  4","600.00","  -","0.00","  -","0.00","  4","600.00","  4"
"","","","","","","","","",""
"TOTAL","9219","615684.71","6861","482573.65","7253","552142.13","8827","624657.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..7","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"SENZOPT E/D                   3ML"," 25","1607.25","  -","0.00","  -","0.00"," 25","1607.25"," 24"
"SENZOPT-T                     3ML","  6","501.42"," 11","919.27","  8","727.09","  9","752.13","  4"
"T-PLUS                        5ML"," 10","385.70","  -","0.00","  -","0.00"," 10","385.70","  -"
"VOLVIT                        10S"," 10","1016.92","  -","0.00","  6","737.46","  4","406.77","  -"
"ZYTAMIN TAB                   10S"," 38","803.83","  -","0.00","  -","0.00"," 38","803.83"," 38"
" TOTAL","911","56209.95","859","43945.02","880","53257.07","890","53005.5","  0"
"","","","","","","","","",""
"SHERINGS","","","","","","","","",""
"CATOBAR                       10ML"," 28","1370.92","130","6365.00","117","6443.09"," 41","2007.42","  -"
"DIMPLE E/D                    10ML"," 65","3175.10","130","6365.00","130","6930.07"," 65","3175.10","  -"
"DURALUB E/D                   10ML","  5","669.67","  -","0.00","  -","0.00","  5","669.67","  -"
"DURALUB FUSION                10ML","  -","0.00","  6","1282.50","  1","279.30","  5","1068.75","  -"
"RETIGARD TAB                  10S"," 16","1196.00","  -","0.00","  -","0.00"," 16","1196.00","  -"
"TAGAMOX E/D                   5ML"," 12","869.20","  -","0.00","  2","209.99"," 10","724.33","  -"
"TAGAMOX-KT                    5ML","  5","506.25","  -","0.00","  -","0.00","  5","506.25","  -"
"TAGAMOX-LP                    5ML"," 65","5543.64","  -","0.00"," 26","2785.94"," 39","3326.18","  -"
"TEARLUB E/D                   10ML"," 19","1401.09","  -","0.00","  4","343.97"," 15","1106.13","  -"
"TEARLUB GEL                   10ML"," 12","1193.70","  -","0.00","  6","576.24","  6","596.85","  -"
" TOTAL","227","15925.57","266","14012.50","286","17568.60","207","14376.6","  0"
"","","","","","","","","",""
"SHERWYN PHARMA(GENORA)","","","","","","","","",""
"PENTOGAST40 TAB               10S","  1","38.58","  -","0.00","  -","0.00","  1","38.58","  -"
" TOTAL","  1","38.58","  0","0.00","  0","0.00","  1","38.58","  0"
"","","","","","","","","",""
"SHERWYN PHARMACEUTICALS PVT LTD","","","","","","","","",""
"FLUNAWYN-5                    10S"," 15","241.13","  -","0.00","  -","0.00"," 15","241.13","  -"
"ITROWYN E/D                   5ML"," 14","274.77","  -","0.00","  -","0.00"," 14","274.77","  -"
" TOTAL"," 29","515.89","  0","0.00","  0","0.00"," 29","515.89","  0"
"","","","","","","","","",""
"SUBHAM PHARMACEUTICALS","","","","","","","","",""
"G-MOX                         5ML"," 43","1307.49","  -","0.00","  -","0.00"," 43","1307.49","  -"
"LUBRY                         10ML","  1","46.46","  -","0.00","  -","0.00","  1","46.46","  -"
"PANTOZING DSR CAP             10S","  7","251.30","  -","0.00","  -","0.00","  7","251.30","  -"
"UFER SUSPENSION               200ML"," 60","4428.00","  -","0.00","  -","0.00"," 60","4428.00","  -"
"VITAZING CAP                  10S","  1","27.51","  -","0.00","  -","0.00","  1","27.51","  -"
" TOTAL","112","6060.75","  0","0.00","  0","0.00","112","6060.75","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS","","","","","","","","",""
"ALCATOP 5ML                   5ML"," 60","5946.26","  -","0.00","  -","0.00"," 60","5946.26"," 30"
"ATROSUN E/D                   5ML"," 34","466.14","  -","0.00","  7","96.32"," 27","370.17","  1"
"CARPINOL 0.5%                 1ML","220","3621.20","  -","0.00"," 60","1005.60","160","2633.60","  -"
"EPITRATE 1ML                  1ML","580","5034.40","  -","0.00","400","3492.00","180","1562.40","  -"
"ESTOCIN E/O                   5GM"," 92","5371.82","  -","0.00"," 65","3500.07"," 27","1576.51","  -"
"EYEVITAL CAP                  30S"," 65","4317.45","  -","0.00","  -","0.00"," 65","4317.45"," 59"
"EYEVITAL LX CAP               10S"," 34","3023.33","  -","0.00","  3","345.04"," 31","2756.56","  2"
"HYCLO 0.05%                   5ML"," 13","3662.17","  -","0.00","  -","0.00"," 13","3662.17","  -"
"HYPROSOL PFS 3ML              3ML"," 51","2869.77","100","5627.00"," 94","5876.88"," 57","3207.39","  3"
"HYPROSOL VIAL                 5ML","154","6599.92","  -","0.00","-208","0.00","362","15514.0","  7"
"HYVET0.18%                    5ML"," 36","5766.07","  -","0.00","  5","993.99"," 31","4965.23","  1"
"","","","","","","","","",""
"TOTAL","11016","689219.14","7238","503132.42","7979","586485.18","10275","696116.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..8","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"JUST TEARS                    10ML","123","8763.41","195","11177.92","164","9915.23","154","10972.0","  8"
"JUST TEARS LIQUIGEL E/D       10ML","116","10129.29"," 65","5675.90","113","9112.58"," 68","5937.86","  -"
"JUST TEARS WIPES              30*1","  6","890.09","  -","0.00","  -","0.00","  6","890.09","  4"
"LACRIGEL                      5GM","224","13198.71","195","11489.92","243","15926.35","176","10370.4","  8"
"LYMOVITA                      200ML"," 24","2511.97","  -","0.00","  -","0.00"," 24","2511.97","  -"
"NEBRACIN E/D                  5ML"," 44","1206.91","  -","0.00","  -","0.00"," 44","1206.91"," 38"
"OCCUCOM E/D                   10ML","183","10930.75","130","7765.02","142","8585.19","171","10213.9","  -"
"OCCUMOX                       5ML"," 62","4184.83","  -","0.00","  6","441.00"," 56","3779.85","  7"
"OCCUMOX E/O                   5GM"," 97","3429.62","  -","0.00"," 48","1693.83"," 49","1732.49","  1"
"OCCUMOX KT E/D                5ML"," 31","2077.16","  -","0.00","  -","0.00"," 31","2077.16","  -"
"OCCUMOX PFS-0.5ML             0.5ML"," 26","3704.85","  -","0.00","  -","0.00"," 26","3704.85","  -"
"OCULAN AMP                    2ML"," 80","925.60","  -","0.00","  -","0.00"," 80","925.60","  -"
"PARACAIN                      5ML","529","19044.00","200","7200.00","476","17313.17","253","9108.00","  -"
"REFFRON TAB                   15S"," 76","15070.82","  -","0.00"," 36","7932.30"," 40","7932.01","  4"
"RIBOCROSS RAPID               3ML","  1","2697.43","  1","2475.00","  -","0.00","  2","5394.86","  -"
"SIMPLOVIR E/O                 5GM","136","6916.46"," 65","3305.66","130","6645.38"," 71","3610.80","  1"
"T+ULTRA 1ML                   5*2"," 31","18100.95","  -","0.00","  5","3892.85"," 26","15181.4","  -"
"TROPICACYL 1%                 5ml"," 19","508.86"," 36","896.06","  2","65.05"," 53","1419.46","  7"
"TROPICACYL PLUS               5ML","579","24813.97","130","5571.36","522","21754.80","187","8014.18","  2"
"XINEP E/D                     5ML"," 26","2352.70","  -","0.00","  -","0.00"," 26","2352.70","  1"
"XLHA DROPS 10ML               10ML","  7","1687.46","  -","0.00","  -","0.00","  7","1687.46","  -"
"ZONAT                         5ML"," 72","4937.20","  -","0.00","  -","0.00"," 72","4937.20","  7"
" TOTAL","3831","204761.56","1117","61183.84","2313","118587.63","2635","160473.","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(ORIZO)","","","","","","","","",""
"BPROS-T                       5ML","  1","161.78","  -","0.00","  -","0.00","  1","161.78","  1"
"BRIO                          5ML","  4","535.68","  -","0.00","  -","0.00","  4","535.68","  4"
"BRIO-B                        5ML","  6","1051.01","  -","0.00","  -","0.00","  6","1051.01","  -"
"BRIO-T                        5ML"," 27","4339.18","  -","0.00","  -","0.00"," 27","4339.18","  -"
"CIBRIM T E/D                  5ML"," 27","2444.30","  -","0.00"," 17","1624.12"," 10","905.30"," 11"
"CIBRIM Z E/D                  5ML"," 93","8020.92","  -","0.00"," 35","2914.44"," 58","5002.30"," 22"
"DORSUN                        5ML"," 63","7491.98","132","15697.47","118","15979.74"," 77","9156.86","  -"
"DORSUN T                      5ML"," 52","7047.45"," 60","8131.67"," 39","5590.00"," 73","9893.53","  -"
"DOVAS CAPS                    10S"," 26","2813.52","  -","0.00"," 12","1294.97"," 14","1514.97","  6"
"LACRIGUARD CAP                10'S"," 33","3676.88"," 60","6139.25"," 55","6821.50"," 38","4233.98","  -"
"TIMANOL 0.5%                  5ML"," 40","1328.61"," 30","826.72"," 30","900.37"," 40","1328.61","  1"
"TRAVOSUN E/D                  3ML"," 39","4867.98"," 30","3439.11"," 19","2529.82"," 50","6241.00","  -"
"TRAVOSUN-T                    2.5ML"," 11","1985.79","  -","0.00","  1","216.30"," 10","1805.26","  2"
" TOTAL","422","45765.07","312","34234.22","326","37871.26","408","46169.4","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(RETENT)","","","","","","","","",""
"ARA E/D                       10ML"," 16","2271.37","  -","0.00","  4","734.45"," 12","1703.53","  4"
"CAROKID JELLIES               75GM"," 68","9542.62","  -","0.00","  -","0.00"," 68","9542.62","  -"
"GATSUN E/D                    5ML"," 18","445.00","195","4820.81","145","3954.53"," 68","1681.11"," 27"
"GATSUN FORTE E/D              5ML"," 66","2871.90"," 39","1697.03"," 39","1848.08"," 66","2871.90","  3"
"MYCLIN EAR DROPS              10ML"," 30","538.48","  -","0.00"," 12","215.60"," 18","323.09","  -"
"NETIWASH 15'S                 15SA","  2","297.84"," 24","3574.06","  1","194.60"," 25","3722.98","  -"
"NETIWASH 30'S                 30S","  1","194.99"," 12","2147.01","  7","1426.65","  6","1169.96","  1"
"OCULACT                       5ML"," 30","4821.31","  -","0.00","  -","0.00"," 30","4821.31","  -"
"OFLO BM OINT                  5GM"," 30","655.80","  -","0.00"," 26","627.17","  4","87.44","  -"
"OFLO E/D                      5ML"," 27","578.45","  -","0.00","  -","0.00"," 27","578.45","  3"
"OMNIDASE INJ                  1ML"," 30","3490.80"," 50","5352.00"," 10","1189.30"," 70","8145.20","  -"
"OTOFLU DROPS                  5ML","135","4606.43","130","4435.82","117","4347.38","148","5050.01"," 27"
"PENTOLATE E/D                 5ML"," 25","803.50","  -","0.00","  -","0.00"," 25","803.50","  -"
"POLYCHLOR DM E/D              5ML","  2","110.77","  -","0.00","  -","0.00","  2","110.77","  2"
"","","","","","","","","",""
"TOTAL","14410","924296.52","9017","614950.21","10553","742171.93","12874","896859.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..9","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"POLYCHLOR DM E/O              5GM","132","7179.51"," 65","3246.37"," 65","3534.86","132","7179.51","  2"
"POLYCHLOR E/D                 5ML","  9","296.54","  -","0.00","  -","0.00","  9","296.54","  9"
"POLYCHLOR E/O                 5GM"," 12","421.08","  -","0.00","  -","0.00"," 12","421.08"," 12"
"REDIF E/D                     10ML"," 14","498.73","  -","0.00","  6","232.75","  8","284.99"," 11"
"SYNOX NASAL DROPS             10ML","  3","71.85","  -","0.00","  -","0.00","  3","71.85","  -"
"TINNICAR CAP                  10S"," 21","3161.07"," 60","9031.64"," 16","2990.58"," 65","9784.27"," 14"
"TRYBLUE 1ML                   1ML"," 13","891.44","  -","0.00","  -","0.00"," 13","891.44","  5"
"ULTRA GEL E/D                 10ML"," 51","4085.33"," 65","4682.81"," 50","4102.66"," 66","5286.90","  -"
"VITREON SACHET                30*4GM"," 36","5949.06"," 96","15864.16"," 54","9761.08"," 78","12889.6","  -"
" TOTAL","771","53783.88","736","54851.71","552","35159.69","955","77718.0","  0"
"","","","","","","","","",""
"SURGICARE","","","","","","","","",""
"STERILE GLOVES 6              1PAIR"," 25","440.00","  -","0.00","  -","0.00"," 25","440.00","  -"
"STERILE GLOVES 7              1S","  -","0.00"," 25","417.50","  -","0.00"," 25","412.50","  -"
"STERILED GLOVES 7.5           1PAIR"," 25","420.00","  -","0.00","  -","0.00"," 25","420.00","  -"
" TOTAL"," 50","860.00"," 25","417.50","  0","0.00"," 75","1272.50","  0"
"","","","","","","","","",""
"TAS MED(INDIA)PVT.LTD(VALLIANT)","","","","","","","","",""
"ANGLIT 2.6                    30S"," 72","6592.53","108","8989.74"," 96","8701.60"," 84","7691.28","  -"
"DIAGLIT SOFT                  50G","  -","0.00"," 26","5491.38"," 26","5796.52","  -","0.00","  -"
" TOTAL"," 72","6592.53","134","14481.12","122","14498.12"," 84","7691.28","  0"
"","","","","","","","","",""
"TASMED (INDIA) PVT LTD(PASSION)","","","","","","","","",""
"GAPITAS-L                     30G","  -","0.00"," 12","1600.64"," 12","1743.03","  -","0.00","  -"
"LAMREST 10                    15S"," 82","10987.57","174","21195.25","222","30967.98"," 34","4555.82","  -"
"LAMREST GN                    10S"," 40","2679.89"," 30","1827.18"," 24","1591.72"," 46","3081.88","  3"
"MIBETA PLUS 10                10S"," 64","3122.00","120","5321.78","120","5794.72"," 64","3122.00","  -"
" TOTAL","186","16789.46","336","29944.85","378","40097.45","144","10759.7","  0"
"","","","","","","","","",""
"TASMED(INDIA) PVT.LTD(ASPIRE)","","","","","","","","",""
"IMACIN                        10S","180","4930.31"," 60","1493.94","144","3904.32"," 96","2629.50","  -"
" TOTAL","180","4930.31"," 60","1493.94","144","3904.32"," 96","2629.50","  0"
"","","","","","","","","",""
"TEKAY PRODUCTS","","","","","","","","",""
"FORMALINE                     4.5LTS","  -","0.00","  1","200.00","  -","0.00","  1","200.00","  -"
" TOTAL","  0","0.00","  1","200.00","  0","0.00","  1","200.00","  0"
"","","","","","","","","",""
"THE RAMARAJU COTTON MILLS PVT LTD","","","","","","","","",""
"COTTON ROLL400GM              1S","  -","0.00","  2","324.00","  -","0.00","  2","324.00","  -"
" TOTAL","  0","0.00","  2","324.00","  0","0.00","  2","324.00","  0"
"","","","","","","","","",""
"ZIVIRA LABS PVT.LTD","","","","","","","","",""
"BEPIREX                       5ML"," 43","6496.01","  -","0.00","  -","0.00"," 43","6496.01","  1"
"BRITIVIN E/D                  5ML"," 14","3105.06","  -","0.00","  -","0.00"," 14","3105.06"," 13"
"DUCIRA GEL                    10GM"," 13","3426.41","  -","0.00","  -","0.00"," 13","3426.41","  -"
"","","","","","","","","",""
"TOTAL","15259","989050.90","9861","694636.60","11388","821293.75","13732","969869.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..10","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"ENVISA TAB                    10S"," 86","9515.62"," 66","10954.02"," 74","10608.22"," 78","8630.44","  -"
"FOMIRA E/D                    10ML"," 13","3008.53"," 20","5554.20"," 13","3023.99"," 20","4628.50","  -"
"HYNIZA                        1S","  4","320.01","  -","0.00","  -","0.00","  4","320.01","  4"
"LATOBEST                      2.5ML"," 69","8087.72"," 50","8791.00"," 60","9179.98"," 59","6915.58","  -"
"LOTIVIZ E/D                   5ML"," 55","5869.05","  -","0.00","  -","0.00"," 55","5869.05","  -"
"MACUMER TAB                   10S"," 12","2160.00","  -","0.00","  -","0.00"," 12","2160.00","  -"
"NEPAWEL E/D                   5ML","217","20925.22","100","13693.00","164","18893.61","153","14753.7","  -"
"PATVIRA E/D                   2.5ML","  9","1006.34","  -","0.00","  6","712.27","  3","335.45","  -"
"STRIOS LID WIPES              24S"," 40","6018.07"," 60","9180.00","  -","0.00","100","15045.1","  -"
"TIMOBEST E/D                  5ML","118","3953.00"," 50","1800.00"," 81","2984.00"," 87","2914.50","  -"
"TIZTA 10ML                    10ML"," 15","3375.00","  -","0.00","  -","0.00"," 15","3375.00","  -"
"TIZTA 5ML                     5ML"," 51","6557.07","  -","0.00","  -","0.00"," 51","6557.07","  -"
"TOBRAWIN                      5ML"," 35","2812.60","  -","0.00","  -","0.00"," 35","2812.60","  -"
"TOBRAWIN LP                   5ML"," 14","1575.00","  -","0.00","  -","0.00"," 14","1575.00","  1"
"VITTLES JELLY                 50G"," 70","9308.07","  -","0.00"," 13","2100.04"," 57","7579.43","  -"
"XIATRA E/D                    2.5ML","  6","1659.00","  -","0.00","  -","0.00","  6","1659.00","  -"
"ZIVIFRESH E/D                 10ML","108","5757.59"," 50","3921.50"," 69","4779.62"," 89","4744.68","  -"
"ZIVIFRESH GEL                 10ML","101","7877.25","  -","0.00"," 43","3927.10"," 58","4523.57","  -"
"ZIVIMOX E/D                   5ML"," 63","5872.23","  -","0.00","  -","0.00"," 63","5872.23","  -"
"ZIVIMOX-D E/D                 5ML","  5","533.55","  -","0.00","  -","0.00","  5","533.55","  -"
"ZIVIMOX-LP                    5ML"," 24","2254.89","  -","0.00","  -","0.00"," 24","2254.89","  -"
" TOTAL","1185","121473.28","396","53893.72","523","56208.83","1058","116086.","  0"
"TOTAL","16374","1097496.71","10257","748530.32","11911","877502.58","14720","1072929","  0"
