itemdescri,qty,value,e,f,g,h,i,j,k
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
" TOTAL"," 38","2358.88","  0","0.00"," 10","1185.84"," 28","1627.48","  0"
"","","","","","","","","",""
"PRIDE&PRIME PHARMACEUTICALS","","","","","","","","",""
"BACTO-PRIDE                   5GM"," 44","2079.91","  -","0.00","  -","0.00"," 44","2079.91"," 44"
"CANZO PRIDE TAB               10S"," 70","5062.40","  -","0.00","  -","0.00"," 70","5062.40"," 70"
"HEALTHY-PRIDE LZ              10S"," 80","2416.40","  -","0.00","  -","0.00"," 80","2416.40"," 80"
"MONTI-PRIDE L                 10S"," 50","1526.75","  -","0.00","  -","0.00"," 50","1526.75"," 50"
"RI PRIDE DSR                  10S"," 50","1414.25","  -","0.00","  -","0.00"," 50","1414.25"," 50"
" TOTAL","294","12499.71","  0","0.00","  0","0.00","294","12499.7","  0"
"","","","","","","","","",""
"RAMAN&WEIL PVT LTD","","","","","","","","",""
"BACILLOCID EXTRA              500ML","  -","0.00","  6","1920.00","  5","1850.00","  1","335.00","  -"
"BACILLOL 25                   250ML","  -","0.00"," 10","1450.00","  -","0.00"," 10","1450.00","  -"
"BACTORUB BLUE                 500ML","  2","420.00","  -","0.00","  -","0.00","  2","420.00","  -"
"STERILIUM                     500ML","  -","0.00","  2","424.00","  2","550.00","  -","0.00","  -"
" TOTAL","  2","420.00"," 18","3794.00","  7","2400.00"," 13","2205.00","  0"
"","","","","","","","","",""
"RAMSONS","","","","","","","","",""
"FACE MASK RAMSONS             1S","  -","0.00","150","337.50","  -","0.00","150","337.50","  -"
" TOTAL","  0","0.00","150","337.50","  0","0.00","150","337.50","  0"
"","","","","","","","","",""
"RANBAXY","","","","","","","","",""
"BECTODINE                     2LTR","  2","850.00","  3","1275.00","  5","2300.00","  -","0.00","  -"
" TOTAL","  2","850.00","  3","1275.00","  5","2300.00","  0","0.00","  0"
"","","","","","","","","",""
"REGAL LABORATORIES","","","","","","","","",""
"SURGICAL SPIRIT 4.5L          1S","  -","0.00","  1","590.00","  1","620.00","  -","0.00","  -"
" TOTAL","  0","0.00","  1","590.00","  1","620.00","  0","0.00","  0"
"","","","","","","","","",""
"SANGAM HEALTHCARE (SAFTI-NV)","","","","","","","","",""
"IV SET                        1S","  9","112.50","100","1275.00"," 56","784.00"," 53","662.50","  -"
" TOTAL","  9","112.50","100","1275.00"," 56","784.00"," 53","662.50","  0"
"","","","","","","","","",""
"SENSES PHARMACEUTICALS LTD","","","","","","","","",""
"ALLERPAT                      5ML"," 15","1325.88","  -","0.00","  -","0.00"," 15","1325.88","  3"
"CELLWET                       10ML"," 15","2933.00","  -","0.00","  -","0.00"," 15","2933.00","  4"
"CELWET ULTRA                  10ML","  6","1350.00"," 24","5142.80"," 23","5591.36","  7","1575.00","  1"
"COMPU .5%                     10ML"," 35","2568.71","  -","0.00"," 30","2486.62","  5","366.96","  7"
"COMPU 1%                      10ML"," 31","3072.36"," 24","2378.60"," 14","1551.32"," 41","4063.44","  6"
"DORSENZ                       5ML"," 10","1607.17","  -","0.00","  2","420.01","  8","1285.73","  4"
"DORSENZ-T                     5ML"," 12","2442.90","  -","0.00","  -","0.00"," 12","2442.90","  9"
"DUOBRIM LS                    5ML","110","5893.25","360","17358.00","219","11898.78","251","13447.3","  -"
"DUOBRIM-T                     5ML","131","9123.06","120","8357.00"," 74","6717.48","177","12326.5","  5"
"FLI                           5ML"," 10","642.83","  -","0.00","  -","0.00"," 10","642.83"," 10"
"FLUNAREST 10                  10S"," 30","931.50"," 30","931.50"," 60","1984.50","  -","0.00","  -"
"","","","","","","","","",""
"TOTAL","8479","611039.13","8244","436326.73","7879","508446.19","8844","616235.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..8","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"FLUNAREST 5MG                 10S"," 18","285.60","  -","0.00","  -","0.00"," 18","285.60","  -"
"HYPERSENZ OINT                5GM"," 21","1890.00","  -","0.00","  -","0.00"," 21","1890.00","  -"
"IREWET 5ML                    5ML"," 23","2217.78","  -","0.00","  -","0.00"," 23","2217.78","  1"
"IREWET E/D                    10ML","  1","257.14","  -","0.00","  -","0.00","  1","257.14","  -"
"KARBOXI                       10ML","142","6085.88","120","5143.00","131","6082.76","131","5614.44","  -"
"LEOS                          5ML","  7","562.51","  -","0.00","  -","0.00","  7","562.51","  4"
"LEOS-MX DROPS                 5ML"," 17","1730.32","  -","0.00","  2","265.99"," 15","1526.75"," 14"
"MACUVIT CAP                   10S","  6","610.15","  -","0.00","  -","0.00","  6","610.15","  6"
"MACUVIT PLUS                  10S","  6","1006.80","  -","0.00","  -","0.00","  6","1006.80","  3"
"NAPHACE                       10ML"," 12","578.60","  -","0.00","  -","0.00"," 12","578.60","  -"
"NATASOL                       5ML"," 16","1085.60","  -","0.00","  -","0.00"," 16","1085.60"," 17"
"OBRIN E/O                     5GM"," 14","575.98","  -","0.00","  -","0.00"," 14","575.98"," 20"
"SENSOFI                       5ML"," 10","241.08","  -","0.00","  -","0.00"," 10","241.08"," 10"
"SENSONAC                      5ML","  3","257.15","  -","0.00","  -","0.00","  3","257.15","  3"
"SENZCLOR E/O                  5GM","  5","72.45","  -","0.00","  -","0.00","  5","72.45","  5"
"SENZCLOR-H E/O                5GM"," 18","771.45","  -","0.00","  -","0.00"," 18","771.45","  4"
"SENZGAT                       5ML","389","9617.29","260","6428.00","378","10216.27","271","6699.96","  -"
"SENZMOX                       5ML"," 22","2003.65","  -","0.00","  5","593.79"," 17","1548.28","  5"
"SENZMOX OINT                  5GM","  1","41.25","  -","0.00","  -","0.00","  1","41.25","  1"
"SENZMOX-DM                    10ML","  6","610.70","  -","0.00","  2","265.99","  4","407.13","  -"
"SENZMOX-DX                    10ML","  4","121.44","  -","0.00","  -","0.00","  4","121.44","  -"
"SENZMOX-GX                    5ML","  4","600.00","  -","0.00","  -","0.00","  4","600.00","  4"
"SENZOPT E/D                   3ML"," 24","1542.96","  -","0.00","  -","0.00"," 24","1542.96"," 24"
"SENZOPT-T                     3ML"," 11","919.27","  -","0.00","  -","0.00"," 11","919.27","  9"
"T-PLUS                        5ML"," 10","385.70","  -","0.00","  -","0.00"," 10","385.70","  -"
"TRAVASENZ                     3ML"," 12","1002.84","  -","0.00","  -","0.00"," 12","1002.84","  7"
"VOLVIT                        10S"," 13","1321.99","  6","610.15","  9","1056.24"," 10","1016.92","  1"
"ZYTAMIN TAB                   10S"," 38","803.83","  -","0.00","  -","0.00"," 38","803.83"," 38"
" TOTAL","1258","69090.05","944","46349.05","949","49131.11","1253","73052.7","  0"
"","","","","","","","","",""
"SHERINGS","","","","","","","","",""
"CATOBAR                       10ML"," 90","4406.54","150","6364.00","168","9008.46"," 72","3525.23","  -"
"DIMPLE E/D                    10ML","100","4884.77"," 65","3182.50","107","5886.88"," 58","2833.17","  -"
"DURALUB E/D                   10ML"," 27","3616.20","  -","0.00"," 15","1749.99"," 12","1607.20","  -"
"DURALUB FUSION                10ML","  5","1068.75","  -","0.00","  -","0.00","  5","1068.75","  -"
"GATIDROPS                     5ML"," 15","636.50","  -","0.00"," 15","692.96","  -","0.00","  -"
"HYNLUBE                       10ML"," 30","5464.40","  -","0.00"," 30","5586.00","  -","0.00","  -"
"MISTICE                       10ML","  -","0.00","  6","1600.75","  -","0.00","  6","1600.75","  -"
"NEPAVAC E/D                   5ML"," 30","2558.60","  -","0.00"," 30","2785.94","  -","0.00","  -"
"PREDLAST-MF                   5ML"," 15","1446.50","  -","0.00"," 15","1574.96","  -","0.00","  -"
"RETIGARD TAB                  10S"," 31","2317.25","120","8970.00","127","11261.67"," 24","1794.00","  -"
"RETIGARD-I                    30'S","  9","2376.00","  -","0.00","  9","2587.20","  -","0.00","  -"
"RETIGARD-O3                   10S","  9","1189.80","  -","0.00","  9","1295.60","  -","0.00","  -"
"TAGAMOX E/D                   5ML"," 40","2897.33","  -","0.00"," 30","2365.92"," 10","724.33","  -"
"TAGAMOX-EO                    5GM"," 15","1125.00","  -","0.00"," 15","1225.00","  -","0.00","  -"
"TAGAMOX-KT                    5ML","  5","506.25","  -","0.00","  -","0.00","  5","506.25","  -"
"TAGAMOX-LP                    5ML"," 55","4690.77","  -","0.00"," 15","1392.97"," 40","3411.47"," 37"
"TAGAMOX-TM                    5ML"," 45","4339.50","  -","0.00","  -","0.00"," 45","4339.50"," 45"
"TEARLUB E/D                   10ML"," 48","3539.60","  -","0.00"," 36","2403.68"," 12","884.90","  -"
"TEARLUB GEL                   10ML"," 12","1193.70","  -","0.00","  -","0.00"," 12","1193.70","  -"
" TOTAL","581","48257.46","341","20117.25","621","49817.23","301","23489.2","  0"
"","","","","","","","","",""
"SHERWYN PHARMA(GENORA)","","","","","","","","",""
"PENTOGAST40 TAB               10S","  1","38.58","  -","0.00","  -","0.00","  1","38.58","  -"
" TOTAL","  1","38.58","  0","0.00","  0","0.00","  1","38.58","  0"
"","","","","","","","","",""
"TOTAL","9914","696534.56","8971","468625.13","9027","576744.46","9858","672406.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..9","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"SHERWYN PHARMACEUTICALS PVT LTD","","","","","","","","",""
"FLUNAWYN-5                    10S"," 15","241.13","  -","0.00","  -","0.00"," 15","241.13","  -"
"ITROWYN E/D                   5ML"," 14","274.77","  -","0.00","  -","0.00"," 14","274.77","  -"
" TOTAL"," 29","515.89","  0","0.00","  0","0.00"," 29","515.89","  0"
"","","","","","","","","",""
"SUBHAM PHARMACEUTICALS","","","","","","","","",""
"G-MOX                         5ML"," 43","1307.49","  -","0.00","  -","0.00"," 43","1307.49","  -"
"LUBRY                         10ML","  1","46.46","  -","0.00","  -","0.00","  1","46.46","  -"
"PANTOZING DSR CAP             10S","  7","251.30","  -","0.00","  -","0.00","  7","251.30","  -"
"UFER SUSPENSION               200ML"," 60","4428.00","  -","0.00","  -","0.00"," 60","4428.00","  -"
"VITAZING CAP                  10S","  1","27.51","  -","0.00","  -","0.00","  1","27.51","  -"
" TOTAL","112","6060.75","  0","0.00","  0","0.00","112","6060.75","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS","","","","","","","","",""
"ALCATOP 5ML                   5ML"," 30","2973.13","  -","0.00","  -","0.00"," 30","2973.13"," 30"
"ATROSUN E/D                   5ML"," 42","575.82"," 50","685.50"," 42","560.42"," 50","685.50","  1"
"CARPINOL 0.5%                 1ML","400","6584.00","100","1646.00","110","2011.90","390","6419.40","  -"
"EPITRATE 1ML                  1ML","510","4426.80","100","868.00","390","3759.60","220","1909.60"," 20"
"ESTOCIN E/O                   5GM"," 65","3795.31","  -","0.00"," 65","3500.07","  -","0.00","  -"
"EYEVITAL CAP                  30S"," 48","3188.27","  -","0.00","  -","0.00"," 48","3188.27"," 85"
"EYEVITAL LX CAP               10S"," 30","2667.64","  -","0.00","  -","0.00"," 30","2667.64"," 27"
"HYCLO 0.05%                   5ML"," 64","18029.15","  -","0.00","  -","0.00"," 64","18029.1"," 64"
"HYPROSOL PFS 3ML              3ML"," 57","3207.39","  -","0.00","  -","0.00"," 57","3207.39"," 47"
"HYPROSOL VIAL                 5ML"," 74","3171.39"," 85","3190.91"," 87","3629.64"," 72","3085.68","  7"
"HYVET0.18%                    5ML"," 95","15216.02","  -","0.00"," 92","19644.17","  3","480.51","  1"
"JUST TEARS                    10ML","101","7195.97","  -","0.00"," 75","5744.77"," 26","1852.43","  8"
"JUST TEARS LIQUIGEL E/D       10ML","203","17726.26","  -","0.00","124","12067.97"," 79","6898.40","  -"
"JUST TEARS WIPES              30*1","  6","890.09","  -","0.00","  -","0.00","  6","890.09","  4"
"LACRIGEL                      5GM","160","9427.65","  -","0.00"," 50","3230.01","110","6481.51"," 17"
"LYMOVITA                      200ML","  5","523.33","  -","0.00","  -","0.00","  5","523.33","  -"
"NEBRACIN DM                   10ML"," 50","739.50","  -","0.00","  -","0.00"," 50","739.50","  -"
"NEBRACIN E/D                  5ML"," 38","1042.33","  -","0.00","  -","0.00"," 38","1042.33"," 38"
"OCCUCOM E/D                   10ML","201","12005.91","130","7765.02","198","11941.22","133","7944.21","  -"
"OCCUMOX                       5ML"," 93","6277.25","  -","0.00","  6","441.00"," 87","5872.27","  8"
"OCCUMOX E/O                   5GM"," 66","2333.56","  -","0.00","  -","0.00"," 66","2333.56","  2"
"OCCUMOX PFS-0.5ML             0.5ML","  4","569.98","260","37048.52","  -","0.00","264","37618.5","  -"
"OCULAN AMP                    2ML","270","3123.90","  -","0.00"," 30","376.20","240","2776.80"," 20"
"PARACAIN                      5ML","270","9720.00","150","5400.00","200","7800.00","220","7920.00","  -"
"REFFRON TAB                   15S"," 24","4759.21","  -","0.00","  -","0.00"," 24","4759.21"," 28"
"RIBOCROSS RAPID               3ML","  2","5394.86","  -","0.00","  -","0.00","  2","5394.86","  -"
"SIMPLOVIR E/O                 5GM","130","6611.32","  -","0.00","  -","0.00","130","6611.32"," 51"
"T+ULTRA 1ML                   5*2","  6","3503.41"," 12","7006.82","  6","3892.85"," 12","7006.82","  -"
"TROPICACYL 1%                 5ml"," 34","910.59","  -","0.00","  -","0.00"," 34","910.59","  7"
"TROPICACYL PLUS               5ML","250","10714.15","  -","0.00","240","10799.70"," 10","428.57","  2"
"XINEP E/D                     5ML","  3","271.47","  -","0.00","  -","0.00","  3","271.47","  1"
"ZONAT                         5ML"," 46","3154.32","  -","0.00"," 13","812.03"," 33","2262.88","  7"
" TOTAL","3377","170729.96","887","63610.77","1728","90211.55","2536","153184.","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(ORIZO)","","","","","","","","",""
"BPROS-T                       5ML","  1","161.78","  -","0.00","  -","0.00","  1","161.78","  1"
"BRIO                          5ML"," 16","2142.72","  -","0.00","  -","0.00"," 16","2142.72","  4"
"BRIO-B                        5ML"," 12","2102.02","  -","0.00","  -","0.00"," 12","2102.02","  2"
"","","","","","","","","",""
"TOTAL","13461","878247.68","9858","532235.90","10755","666956.01","12564","836574.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..10","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"BRIO-T                        5ML"," 12","1928.52","  -","0.00","  -","0.00"," 12","1928.52","  -"
"CIBRIM T E/D                  5ML"," 26","2353.77"," 84","7604.49","  6","585.44","104","9415.09"," 14"
"CIBRIM Z E/D                  5ML"," 96","8279.66"," 36","3104.88"," 94","8428.32"," 38","3277.37"," 22"
"DORSUN                        5ML"," 67","7967.66"," 90","10702.82"," 88","11158.57"," 69","8205.50","  -"
"DORSUN T                      5ML"," 84","11384.34"," 60","8131.67"," 75","11471.50"," 69","9351.42","  -"
"DOVAS CAPS                    10S"," 14","1514.97"," 24","2597.10"," 24","2828.08"," 14","1514.97","  6"
"HYPERTONE E/D                 10ML"," 36","944.96","180","4724.82","156","4550.00"," 60","1574.94","  -"
"HYPROLIEF E/D                 10ML","130","17409.56","  -","0.00","121","17992.70","  9","1205.28","  -"
"LACRIGUARD CAP                10'S"," 39","4345.40","  -","0.00"," 39","4308.47","  -","0.00","  -"
"TIMANOL 0.5%                  5ML"," 58","1926.49"," 60","1992.92"," 54","1953.18"," 64","2125.78","  1"
"TRAVOSUN E/D                  3ML"," 35","4368.70"," 90","11233.80"," 62","8622.74"," 63","7863.66","  -"
"TRAVOSUN-T                    2.5ML"," 13","2346.84"," 24","4332.63","  6","1081.48"," 31","5596.32","  2"
"ZOPTINA E/D                   5ML"," 60","3889.35","  -","0.00"," 60","4321.50","  -","0.00","  -"
" TOTAL","699","73066.74","648","54425.13","785","77301.98","562","56465.3","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(RETENT)","","","","","","","","",""
"ARA E/D                       10ML"," 12","1703.53","  -","0.00","  -","0.00"," 12","1703.53"," 12"
"CAROKID JELLIES               75GM","197","27645.54","  -","0.00"," 27","4171.78","170","23856.5","  2"
"GATSUN E/D                    5ML","359","8875.27","  -","0.00"," 71","1924.77","288","7119.99"," 28"
"GATSUN FORTE E/D              5ML","202","8789.77"," 65","2828.39"," 91","4312.20","176","7658.41","  4"
"NETIWASH 15'S                 15SA"," 21","3127.30","  -","0.00","  6","972.99"," 15","2233.79","  -"
"NETIWASH 30'S                 30S"," 14","2729.90","  -","0.00","  2","488.60"," 12","2339.91","  1"
"OCULACT                       5ML"," 30","4821.31","  -","0.00","  -","0.00"," 30","4821.31","  -"
"OFLO BM OINT                  5GM"," 54","1180.44","  -","0.00"," 50","1190.21","  4","87.44","  -"
"OFLO E/D                      5ML"," 27","578.45","  -","0.00","  -","0.00"," 27","578.45"," 22"
"OMNIDASE INJ                  1ML"," 50","5818.00"," 30","3211.20"," 20","2378.60"," 60","6981.60","  -"
"OTOFLU DROPS                  5ML","166","5664.20","130","4435.82"," 71","2656.73","225","7677.38"," 27"
"PENTOLATE E/D                 5ML"," 25","803.50","  -","0.00","  -","0.00"," 25","803.50","  -"
"POLYCHLOR DM E/D              5ML","  2","110.77"," 65","3599.86","  -","0.00"," 67","3710.63","  2"
"POLYCHLOR DM E/O              5GM","134","7288.29","130","6492.74","125","7141.86","139","7560.24","  7"
"POLYCHLOR E/D                 5ML","  9","296.54"," 60","1976.92","  -","0.00"," 69","2273.46","  9"
"POLYCHLOR E/O                 5GM"," 12","421.08","  -","0.00","  -","0.00"," 12","421.08"," 12"
"REDIF E/D                     10ML"," 12","427.49","  -","0.00","  -","0.00"," 12","427.49"," 12"
"SYNOX NASAL DROPS             10ML","  3","71.85","  -","0.00","  -","0.00","  3","71.85","  -"
"TINNICAR CAP                  10S"," 33","4967.40"," 24","3612.66","  8","1567.55"," 49","7375.84"," 14"
"TRYBLUE 1ML                   1ML"," 20","1371.44"," 24","1645.73"," 10","835.70"," 34","2331.45"," 10"
"ULTRA GEL E/D                 10ML"," 56","4485.85","130","10413.58"," 26","2256.45","160","12816.7","  1"
"VITREON SACHET                30*4GM"," 69","11402.37","  -","0.00"," 28","6566.14"," 41","6775.32","  1"
"VITREON TABLETS               1*30","  -","0.00"," 24","3660.86","  6","996.61"," 18","2745.64","  -"
" TOTAL","1507","102580.28","682","41877.76","541","37460.19","1648","112371.","  0"
"","","","","","","","","",""
"SURGICARE","","","","","","","","",""
"STERILE GLOVES 6              1PAIR"," 25","440.00","  -","0.00"," 25","481.25","  -","0.00","  -"
"STERILE GLOVES 6.5            1S","  -","0.00","100","1650.00","100","1906.25","  -","0.00","  -"
"STERILE GLOVES 7              1S"," 25","412.50","  -","0.00"," 25","481.25","  -","0.00","  -"
" TOTAL"," 50","852.50","100","1650.00","150","2868.75","  0","0.00","  0"
"","","","","","","","","",""
"TAS MED(INDIA)PVT.LTD(VALLIANT)","","","","","","","","",""
"ANGLIT 2.6                    30S"," 48","4395.02","  -","0.00"," 36","3263.10"," 12","1098.75","  -"
"DIAGLIT SOFT                  50G","  -","0.00"," 13","2745.69","  -","0.00"," 13","2745.69","  -"
"WELHART 150                   10S","  -","0.00"," 33","17035.37","  -","0.00"," 33","17035.3","  -"
" TOTAL"," 48","4395.02"," 46","19781.06"," 36","3263.10"," 58","20879.8","  0"
"","","","","","","","","",""
"TOTAL","15736","1054735.71","11334","649969.85","12267","787850.03","14803","1021884","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..11","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"TASMED (INDIA) PVT LTD(PASSION)","","","","","","","","",""
"DOTIN 50                      15'S","  -","0.00"," 60","4210.33","  -","0.00"," 60","4210.33","  -"
"EPIAD 25                      10'S","  -","0.00"," 12","530.38","  -","0.00"," 12","530.38","  -"
"ETIPRO                        15'S","  -","0.00"," 30","1392.94","  -","0.00"," 30","1392.95","  -"
"GAPITAS-L                     30G","  6","800.32","  -","0.00","  -","0.00","  6","800.32","  -"
"LAMREST 10                    15S"," 59","7905.69"," 60","7308.71"," 56","7959.07"," 63","8441.67","  -"
"LAMREST GN                    10S"," 31","2076.92"," 30","2009.92"," 31","2308.23"," 30","2009.92","  4"
"MIBETA PLUS 10                10S"," 60","2926.88"," 48","2341.51","108","5736.53","  -","0.00","  -"
"MIBETA SR 40                  15'S"," 24","655.77","  -","0.00","  -","0.00"," 24","655.77","  -"
"VAP CR-300                    10'S"," 24","834.37","  -","0.00","  -","0.00"," 24","834.37","  -"
" TOTAL","204","15199.94","240","17793.79","195","16003.83","249","18875.7","  0"
"","","","","","","","","",""
"TASMED(INDIA) PVT.LTD(ASPIRE)","","","","","","","","",""
"IMACIN                        10S","168","4601.62","120","3286.87","120","3578.96","168","4601.62","  -"
" TOTAL","168","4601.62","120","3286.87","120","3578.96","168","4601.62","  0"
"","","","","","","","","",""
"THE RAMARAJU COTTON MILLS PVT LTD","","","","","","","","",""
"COTTON ROLL400GM              1S","  5","810.00","  9","1458.00"," 10","1800.00","  4","648.00","  -"
" TOTAL","  5","810.00","  9","1458.00"," 10","1800.00","  4","648.00","  0"
"","","","","","","","","",""
"ZIVIRA LABS PVT.LTD","","","","","","","","",""
"BEPIREX                       5ML","  1","151.07","  -","0.00","  -","0.00","  1","151.07","  1"
"BRITIVIN E/D                  5ML"," 14","3105.06","  -","0.00","  -","0.00"," 14","3105.06"," 13"
"DUCIRA GEL                    10GM"," 13","3426.41","  -","0.00","  -","0.00"," 13","3426.41","  -"
"ENVISA TAB                    10S"," 57","6306.86","  -","0.00","  -","0.00"," 57","6306.86","  -"
"FOMIRA E/D                    10ML"," 39","9025.58","  -","0.00"," 16","3622.61"," 23","5322.78","  -"
"HYNIZA                        1S","  4","320.01","  -","0.00","  -","0.00","  4","320.01","  4"
"LATOBEST                      2.5ML"," 39","4571.32"," -2","-1367.40"," 28","4208.06","  9","1054.92","  -"
"LOTIVIZ E/D                   5ML"," 17","1814.07","  -","0.00","  -","0.00"," 17","1814.07","  7"
"NEPAWEL E/D                   5ML","136","13114.43","  -","0.00"," 66","7745.44"," 70","6750.07","  3"
"STRIOS LID WIPES              24S"," 28","4212.65","  -","0.00","  -","0.00"," 28","4212.65","  -"
"TIMOBEST E/D                  5ML"," 40","1340.00","  -","0.00","  -","0.00"," 40","1340.00","  -"
"TIZTA 10ML                    10ML","  1","225.00","  -","0.00","  1","245.00","  -","0.00","  -"
"TIZTA 5ML                     5ML"," 51","6557.07","  -","0.00","  -","0.00"," 51","6557.07","  -"
"TOBRAWIN                      5ML"," 25","2009.00","  -","0.00","  -","0.00"," 25","2009.00","  -"
"TOBRAWIN LP                   5ML","  1","112.50","  -","0.00","  -","0.00","  1","112.50","  1"
"VITTLES JELLY                 50G"," 36","4787.01","  -","0.00"," 27","4406.91","  9","1196.75","  -"
"XIATRA E/D                    2.5ML","  6","1659.00","  -","0.00","  -","0.00","  6","1659.00","  -"
"ZIVIFRESH E/D                 10ML"," 42","2239.06","  -","0.00"," 35","2305.72","  7","373.18","  -"
"ZIVIFRESH GEL                 10ML","146","11386.92","  -","0.00"," 63","5775.14"," 83","6473.39","  -"
"ZIVIMOX E/D                   5ML"," 59","5499.39","  -","0.00","  -","0.00"," 59","5499.39","  -"
"ZIVIMOX-D E/D                 5ML","  8","853.68","  -","0.00","  -","0.00","  8","853.68","  2"
"ZIVIMOX-LP                    5ML","  3","281.86","  -","0.00","  -","0.00","  3","281.86","  -"
" TOTAL","766","82997.94"," -2","-1367.40","236","28308.88","528","58819.7","  0"
"TOTAL","16879","1158345.21","11701","671141.11","12828","837541.70","15752","1104829","  0"
