itemdescri,qty,value,e,f,g,h,i,j,k
"ANAWIN0.5% 20ML               1S"," 10","664.50"," 50","3322.50"," 50","3482.50"," 10","664.50","  -"
"LOX 2% 30ML                   1S"," 17","433.50"," 40","1020.00"," 50","1400.00","  7","178.50","  -"
" TOTAL"," 27","1098.00"," 90","4342.50","100","4882.50"," 17","843.00","  0"
"","","","","","","","","",""
"TOTAL","8170","476941.29","5723","385288.14","8289","528740.25","5604","414560.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..7","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"OCUZEN HEALTH CARE","","","","","","","","",""
"LUBRICOOL E/D                 10ML"," 16","877.76","  -","0.00","  -","0.00"," 16","877.76","  1"
"NEPACARE                      5ML"," 10","731.40","  -","0.00","  8","954.04","  2","146.28","  -"
"OZOLINE                       10ML"," 15","822.90","  -","0.00","  -","0.00"," 15","822.90","  9"
" TOTAL"," 41","2432.06","  0","0.00","  8","954.04"," 33","1846.94","  0"
"","","","","","","","","",""
"PRIDE&PRIME PHARMACEUTICALS","","","","","","","","",""
"BACTO-PRIDE                   5GM"," 44","2079.91","  -","0.00","  -","0.00"," 44","2079.91"," 44"
"CANZO PRIDE TAB               10S"," 70","5062.40","  -","0.00","  -","0.00"," 70","5062.40"," 70"
"HEALTHY-PRIDE LZ              10S"," 80","2416.40","  -","0.00","  -","0.00"," 80","2416.40"," 80"
"MONTI-PRIDE L                 10S"," 50","1526.75","  -","0.00","  -","0.00"," 50","1526.75"," 50"
"RI PRIDE DSR                  10S"," 50","1414.25","  -","0.00","  -","0.00"," 50","1414.25"," 50"
" TOTAL","294","12499.71","  0","0.00","  0","0.00","294","12499.7","  0"
"","","","","","","","","",""
"RAMAN&WEIL PVT LTD","","","","","","","","",""
"BACILLOCID EXTRA              500ML","  1","335.00","  3","960.00","  1","370.00","  3","1005.00","  -"
"BACTORUB BLUE                 500ML","  2","420.00","  -","0.00","  -","0.00","  2","420.00","  -"
" TOTAL","  3","755.00","  3","960.00","  1","370.00","  5","1425.00","  0"
"","","","","","","","","",""
"RAMSONS","","","","","","","","",""
"FACE MASK RAMSONS             1S","  -","0.00","200","450.00","100","250.00","100","225.00","  -"
" TOTAL","  0","0.00","200","450.00","100","250.00","100","225.00","  0"
"","","","","","","","","",""
"SANGAM HEALTHCARE (SAFTI-NV)","","","","","","","","",""
"IV SET                        1S","  3","37.50"," 50","637.50","  -","0.00"," 53","662.50","  -"
" TOTAL","  3","37.50"," 50","637.50","  0","0.00"," 53","662.50","  0"
"","","","","","","","","",""
"SENSES PHARMACEUTICALS LTD","","","","","","","","",""
"ALLERPAT                      5ML","  2","176.78"," 12","1060.70","  1","228.65"," 13","1149.09","  3"
"CELLWET                       10ML"," 20","3910.67","  -","0.00","  8","2028.33"," 12","2346.40","  4"
"CELWET ULTRA                  10ML"," 22","4950.00"," 12","2571.40"," 19","4742.80"," 15","3375.00","  1"
"COMPU .5%                     10ML"," 22","1614.62"," 24","1761.40"," 17","1715.48"," 29","2128.36","  7"
"COMPU 1%                      10ML"," 21","2081.27"," 24","2378.60"," 14","1811.65"," 31","3072.36","  7"
"DORSENZ                       5ML"," 10","1607.17","  -","0.00","  5","1050.02","  5","803.58","  4"
"DORSENZ-T                     5ML"," 12","2442.90","  -","0.00","  -","0.00"," 12","2442.90"," 14"
"DUOBRIM LS                    5ML"," 61","3268.08","360","19287.00","261","15220.05","160","8572.00","  -"
"DUOBRIM-T                     5ML","155","10794.46","  -","0.00"," 14","1272.18","141","9819.48","  5"
"FLI                           5ML"," 10","642.83","  -","0.00","  -","0.00"," 10","642.83"," 10"
"FLUNAREST 10                  10S"," 30","931.50"," 30","830.50"," 30","992.25"," 30","931.50","  -"
"FLUNAREST 5MG                 10S"," 30","476.00","  -","0.00","  -","0.00"," 30","476.00","  -"
"HYPERSENZ OINT                5GM"," 21","1890.00","  -","0.00","  -","0.00"," 21","1890.00","  -"
"IREWET 5ML                    5ML"," 10","964.25"," 12","1157.10","  9","1122.42"," 13","1253.53","  1"
"IREWET E/D                    10ML","  1","257.14","  -","0.00","  1","332.57","  -","0.00","  -"
"KARBOXI                       10ML"," 60","2571.50","120","5143.00"," 82","3942.66"," 98","4200.11","  -"
"LEOS                          5ML","  7","562.51","  -","0.00","  -","0.00","  7","562.51","  4"
"LEOS-MX DROPS                 5ML"," 15","1526.75","  -","0.00","  1","664.98"," 14","1424.97"," 14"
"MACUVIT CAP                   10S","  6","610.15","  -","0.00","  -","0.00","  6","610.15","  6"
"MACUVIT PLUS                  10S","  3","503.40","  6","1006.80","  -","0.00","  9","1510.20","  3"
"","","","","","","","","",""
"TOTAL","9029","534447.54","6576","422532.14","8860","565438.33","6745","478430.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..8","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"NAPHACE                       10ML"," 12","578.60","  -","0.00","  -","0.00"," 12","578.60"," 12"
"NATASOL                       5ML"," 18","1221.30","  -","0.00","  1","86.73"," 17","1153.45"," 17"
"OBRIN E/O                     5GM"," 20","822.83","  -","0.00","  -","0.00"," 20","822.83"," 20"
"SENSOFI                       5ML"," 10","241.08","  -","0.00","  -","0.00"," 10","241.08"," 10"
"SENSONAC                      5ML","  3","257.15","  -","0.00","  -","0.00","  3","257.15","  3"
"SENZCLOR E/O                  5GM","  5","72.45","  -","0.00","  -","0.00","  5","72.45","  5"
"SENZCLOR-H E/O                5GM"," 15","642.87","  -","0.00","  1","53.35"," 14","600.02","  4"
"SENZGAT                       5ML","269","6650.51","264","6524.42","267","7208.06","266","6576.34","  -"
"SENZMOX                       5ML"," 17","1548.28","  -","0.00","  -","0.00"," 17","1548.28","  5"
"SENZMOX OINT                  5GM","  1","41.25","  -","0.00","  -","0.00","  1","41.25","  1"
"SENZMOX-DM                    10ML","  4","407.13","  -","0.00","  2","263.28","  2","203.57","  -"
"SENZMOX-DX                    10ML","  3","91.08","  -","0.00","  -","0.00","  3","91.08","  3"
"SENZMOX-GX                    5ML","  4","600.00","  -","0.00","  -","0.00","  4","600.00","  4"
"SENZOPT E/D                   3ML"," 24","1542.96","  -","0.00","  -","0.00"," 24","1542.96"," 24"
"SENZOPT-T                     3ML"," 11","919.27","  -","0.00","  2","182.01","  9","752.13","  9"
"SENZPRED                      10ML","  -","0.00"," 20","883.20"," 20","960.00","  -","0.00","  -"
"T-PLUS                        5ML"," 10","385.70","  -","0.00","  -","0.00"," 10","385.70","  -"
"TRAVASENZ                     3ML"," 12","1002.84","  -","0.00","  -","0.00"," 12","1002.84","  7"
"VOLVIT                        10S"," 10","1016.92"," 30","3050.75"," 23","2908.40"," 17","1728.76","  1"
"ZYTAMIN TAB                   10S"," 38","803.83","  -","0.00","  -","0.00"," 38","803.83"," 38"
" TOTAL","1004","60628.03","914","45654.87","778","46785.87","1140","66213.2","  0"
"","","","","","","","","",""
"SHERINGS","","","","","","","","",""
"CATOBAR                       10ML","  9","440.65","260","12729.00","193","10395.30"," 76","3721.07","  -"
"DIMPLE E/D                    10ML"," 59","2882.01","260","12728.50","141","7619.00","178","8694.89","  1"
"DOPAKIT                       10S","  -","0.00"," 30","1015.80"," 30","1106.03","  -","0.00","  -"
"DURALUB E/D                   10ML","  9","1205.40","  -","0.00","  3","519.64","  6","803.60","  4"
"DURALUB FUSION                10ML","  5","1068.75","  -","0.00","  -","0.00","  5","1068.75","  -"
"FLUNAREX-10MG                 10S","  -","0.00"," 30","618.60"," 30","673.46","  -","0.00","  -"
"FLUNAREX-5MG                  10S","  -","0.00"," 30","317.60"," 30","345.74","  -","0.00","  -"
"GANPYAR OINT                  5GM","  -","0.00","  9","736.50","  9","801.91","  -","0.00","  -"
"HYNLUBE                       10ML","  -","0.00"," 30","5464.40"," 30","5949.97","  -","0.00","  -"
"IZO OINT                      5GM","  -","0.00","  9","675.00","  9","735.00","  -","0.00","  -"
"MISTICE                       10ML","  5","1333.96","  -","0.00","  -","0.00","  5","1333.96","  5"
"MYOSTOP                       5ML","  -","0.00"," 18","2057.16"," 18","2240.04","  -","0.00","  -"
"NEPAVAC-PF                    5ML","  -","0.00"," 30","3535.80"," 30","3857.08","  -","0.00","  -"
"PATARID                       5ML","  -","0.00"," 15","1125.00"," 15","1225.00","  -","0.00","  -"
"PATARID KT                    5ML","  -","0.00"," 15","1215.00"," 15","1323.00","  -","0.00","  -"
"PREDLAST                      10ML","  -","0.00"," 20","829.40"," 20","870.04","  -","0.00","  -"
"PREDNATE                      5ML","  -","0.00"," 30","2893.00"," 30","3149.92","  -","0.00","  -"
"RETIGARD TAB                  10S"," 24","1794.00","  -","0.00","  -","0.00"," 24","1794.00","  -"
"TAGAMOX E/D                   5ML"," 10","724.33","  -","0.00"," -2","0.00"," 12","869.20","  -"
"TAGAMOX-EO                    5GM","  -","0.00"," 15","1125.00"," 15","1225.00","  -","0.00","  -"
"TAGAMOX-KT                    5ML","  6","607.50","  -","0.00"," -1","0.00","  7","708.75","  -"
"TAGAMOX-LP                    5ML"," 40","3411.47","  -","0.00","  -","0.00"," 40","3411.47"," 37"
"TAGAMOX-TM                    5ML"," 45","4339.50","  -","0.00","  -","0.00"," 45","4339.50"," 45"
"TEARLUB E/D                   10ML"," 30","2212.25","  -","0.00","  -","0.00"," 30","2212.25","  -"
"TEARLUB GEL                   10ML"," 12","1193.70","  -","0.00","  -","0.00"," 12","1193.70","  6"
" TOTAL","254","21213.53","801","47065.76","615","42036.13","440","30151.1","  0"
"","","","","","","","","",""
"SHERWYN PHARMA(GENORA)","","","","","","","","",""
"PENTOGAST40 TAB               10S","  1","38.58","  -","0.00","  -","0.00","  1","38.58","  -"
" TOTAL","  1","38.58","  0","0.00","  0","0.00","  1","38.58","  0"
"","","","","","","","","",""
"TOTAL","9770","574545.70","7691","480056.27","9791","619136.29","7670","527622.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..9","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"SHERWYN PHARMACEUTICALS PVT LTD","","","","","","","","",""
"FLUNAWYN-5                    10S"," 15","241.13","  -","0.00","  -","0.00"," 15","241.13","  -"
"ITROWYN E/D                   5ML"," 14","274.77","  -","0.00","  -","0.00"," 14","274.77","  -"
" TOTAL"," 29","515.89","  0","0.00","  0","0.00"," 29","515.89","  0"
"","","","","","","","","",""
"SOMA SCIENTIFICS&SURGICALS","","","","","","","","",""
"DEIONISED WATER 5L            5L","  -","0.00","  1","122.00","  1","150.00","  -","0.00","  -"
" TOTAL","  0","0.00","  1","122.00","  1","150.00","  0","0.00","  0"
"","","","","","","","","",""
"SUBHAM PHARMACEUTICALS","","","","","","","","",""
"G-MOX                         5ML"," 43","1307.49","  -","0.00","  -","0.00"," 43","1307.49","  -"
"LUBRY                         10ML","  1","46.46","  -","0.00","  -","0.00","  1","46.46","  -"
"PANTOZING DSR CAP             10S","  7","251.30","  -","0.00","  -","0.00","  7","251.30","  -"
"UFER SUSPENSION               200ML"," 60","4428.00","  -","0.00","  -","0.00"," 60","4428.00","  -"
"VITAZING CAP                  10S","  1","27.51","  -","0.00","  -","0.00","  1","27.51","  -"
" TOTAL","112","6060.75","  0","0.00","  0","0.00","112","6060.75","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS","","","","","","","","",""
"ALCATOP 5ML                   5ML"," 30","2973.13","  -","0.00","  -","0.00"," 30","2973.13"," 30"
"ATROSUN E/D                   5ML"," 45","616.95"," 50","685.50"," 12","179.22"," 83","1137.93","  1"
"CARPINOL 0.5%                 1ML","310","5102.60","  -","0.00"," 70","1188.80","240","3950.40","130"
"CATAPRED E/D                  10ML","  -","0.00"," 50","1028.50","  -","0.00"," 50","1028.50","  -"
"EPITRATE 1ML                  1ML","150","1302.00","600","5208.00","200","1928.00","550","4774.00"," 20"
"ESTOCIN E/O                   5GM","  -","0.00"," 96","5605.38"," 39","2289.08"," 57","3328.20","  -"
"EYEVITAL CAP                  30S"," 48","3188.27","  -","0.00","  4","344.54"," 44","2922.58"," 85"
"EYEVITAL LX CAP               10S"," 30","2667.64","  -","0.00","  1","348.60"," 29","2578.72"," 27"
"HYCLO 0.05%                   5ML"," 64","18029.15","  -","0.00","  -","0.00"," 64","18029.1"," 64"
"HYPROSOL PFS 3ML              3ML"," 47","2644.69","  -","0.00","  -","0.00"," 47","2644.69"," 47"
"HYPROSOL VIAL                 5ML"," 42","1799.98","728","31199.62"," 35","1666.70","735","31499.6","  7"
"HYVET0.18%                    5ML","  1","160.17","  -","0.00","  -","0.00","  1","160.17","  1"
"JUST TEARS                    10ML"," 71","5058.55"," 72","5129.79"," 54","4208.50"," 89","6341.00","  8"
"JUST TEARS LIQUIGEL E/D       10ML"," 25","2183.04","192","16765.73","139","14051.94"," 78","6811.08","  1"
"JUST TEARS WIPES              30*1","  4","593.39","  -","0.00","  -","0.00","  4","593.39","  4"
"LACRIGEL                      5GM","136","8013.50","  -","0.00"," 94","7473.57"," 42","2474.76"," 17"
"LYMOVITA                      200ML","  5","523.33","  -","0.00","  -","0.00","  5","523.33","  -"
"NEBRACIN E/D                  5ML"," 38","1042.33","  -","0.00","  -","0.00"," 38","1042.33"," 38"
"OCCUCOM E/D                   10ML","  3","179.19","132","7884.49"," 52","3121.89"," 83","4957.66","  -"
"OCCUMOX                       5ML"," 87","5872.27","300","20249.19","  -","0.00","387","26121.4","  8"
"OCCUMOX E/O                   5GM"," 26","919.28"," 60","2121.42"," 15","646.75"," 71","2510.34","  2"
"OCCUMOX PFS-0.5ML             0.5ML","  4","569.98","  -","0.00","  -","0.00","  4","569.98","  -"
"OCULAN AMP                    2ML","230","2661.10","  -","0.00"," 20","250.80","210","2429.70"," 20"
"PARACAIN                      5ML","122","4392.00","325","11700.00","230","8800.00","217","7812.00"," 15"
"REFFRON TAB                   15S"," 24","4759.21","  -","0.00"," -4","0.00"," 28","5552.41"," 28"
"RIBOCROSS RAPID               3ML","  1","2697.43","  2","5394.86","  -","0.00","  3","8092.29","  -"
"SIMPLOVIR E/O                 5GM"," 91","4627.92","  -","0.00","  1","135.62"," 90","4577.07"," 51"
"T+ULTRA 1ML                   5*2","  6","3503.41","  -","0.00","  2","1557.14","  4","2335.61","  -"
"TROPICACYL 1%                 5ml"," 12","321.39"," 72","1928.32","  5","178.55"," 79","2115.79","  7"
"TROPICACYL PLUS               5ML"," 32","1371.41","247","10585.59","  -","0.00","279","11956.9"," 10"
"XINEP E/D                     5ML","  3","271.47","  -","0.00","  -","0.00","  3","271.47","  1"
"ZONAT                         5ML","  7","480.01"," 30","2057.17"," 26","1792.03"," 11","754.29","  7"
" TOTAL","1694","88524.76","2956","127543.56","995","50161.73","3655","172870.","  0"
"","","","","","","","","",""
"TOTAL","11605","669647.11","10648","607721.83","10787","669448.02","11466","707068.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..10","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(ORIZO)","","","","","","","","",""
"BPROS-T                       5ML","  1","161.78","  -","0.00","  -","0.00","  1","161.78","  1"
"BRIO                          5ML"," 16","2142.72","  -","0.00","  -","0.00"," 16","2142.72"," 16"
"BRIO-B                        5ML"," 12","2102.02","  -","0.00"," 10","2335.70","  2","350.34","  2"
"BRIO-T                        5ML"," 12","1928.52","  -","0.00","  -","0.00"," 12","1928.52","  -"
"CIBRIM T E/D                  5ML"," 80","7242.38","  -","0.00","  3","351.27"," 77","6970.79"," 19"
"CIBRIM Z E/D                  5ML"," 50","4312.33"," 30","2587.40","  4","2274.51"," 76","6554.73"," 22"
"DORSUN                        5ML"," 57","6778.46"," 60","7135.21"," 79","9779.01"," 38","4518.97","  -"
"DORSUN T                      5ML"," 61","8267.20"," 60","8131.67"," 70","10604.09"," 51","6911.92","  -"
"DOVAS CAPS                    10S"," 44","4761.34","  -","0.00"," 24","2828.08"," 20","2164.24","  6"
"HYPERTONE E/D                 10ML"," 60","1574.94","180","4724.81","180","5250.00"," 60","1574.94","  -"
"HYPROLIEF E/D                 10ML","  9","1205.28","  -","0.00","  -","0.00","  9","1205.28","  -"
"LACRIGUARD CAP                10'S","  -","0.00"," 30","3342.62","  -","0.00"," 30","3342.62","  -"
"TIMANOL 0.5%                  5ML"," 29","963.24"," 66","2192.21"," 52","1732.44"," 43","1428.26","  1"
"TRAVOSUN E/D                  3ML"," 48","5991.36"," 84","10484.88"," 70","9510.37"," 62","7738.84","  -"
"TRAVOSUN-T                    2.5ML"," 30","5415.79","  -","0.00"," 11","2524.63"," 19","3430.00","  4"
" TOTAL","509","52847.34","510","38598.80","503","47190.10","516","50423.9","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(RETENT)","","","","","","","","",""
"ARA E/D                       10ML"," 12","1703.53","  -","0.00","  -","0.00"," 12","1703.53"," 12"
"CAROKID JELLIES               75GM","170","23856.56","  -","0.00"," 28","4447.46","142","19927.2","  8"
"GATSUN E/D                    5ML","146","3609.44","  -","0.00","  -","0.00","146","3609.44"," 28"
"GATSUN FORTE E/D              5ML","144","6265.97","195","8485.16","201","9545.29","138","6004.89","  4"
"NETIWASH 15'S                 15SA"," 15","2233.79"," 12","1787.03"," 12","1965.84"," 15","2233.79","  2"
"NETIWASH 30'S                 30S"," 12","2339.91"," 12","2339.91","  7","1554.80"," 17","3314.87","  4"
"OCULACT                       5ML","  -","0.00"," 24","3857.05","  -","0.00"," 24","3857.05","  -"
"OFLO BM OINT                  5GM","  4","87.44"," 50","1093.00","  -","0.00"," 54","1180.44","  -"
"OFLO E/D                      5ML"," 22","471.33","  -","0.00","  -","0.00"," 22","471.33"," 22"
"OMNIDASE INJ                  1ML"," 40","4654.40","  -","0.00"," 20","2378.60"," 20","2327.20","  -"
"OTOFLU DROPS                  5ML","128","4367.58","195","6653.73","155","6762.59","168","5732.45"," 27"
"PENTOLATE E/D                 5ML"," 25","803.50","  -","0.00"," 25","821.50","  -","0.00","  -"
"POLYCHLOR DM E/D              5ML","  2","110.77","  -","0.00","  -","0.00","  2","110.77","  2"
"POLYCHLOR DM E/O              5GM","139","7560.24","195","10606.08","190","11380.82","144","7832.19","  7"
"POLYCHLOR E/D                 5ML","  9","296.54","  -","0.00","  -","0.00","  9","296.54","  9"
"POLYCHLOR E/O                 5GM"," 12","421.08","  -","0.00","  -","0.00"," 12","421.08"," 12"
"REDIF E/D                     10ML"," 14","498.73","  -","0.00"," -1","0.00"," 15","534.36"," 12"
"SYNOX NASAL DROPS             10ML","  3","71.85","  -","0.00","  -","0.00","  3","71.85","  -"
"TINNICAR CAP                  10S"," 41","6171.62"," 24","3612.66"," 26","5138.19"," 39","5870.56"," 14"
"TRYBLUE 1ML                   1ML"," 34","2331.45","  -","0.00","  -","0.00"," 34","2331.45"," 34"
"ULTRA GEL E/D                 10ML"," 71","5687.42"," 65","5206.79"," 58","5102.81"," 78","6248.15","  1"
"VITREON SACHET                30*4GM"," 47","7766.83"," 24","3966.04"," 25","4534.59"," 46","7601.58","  2"
"VITREON TABLETS               1*30"," 10","1525.35"," 24","3660.86"," 18","2989.84"," 16","2440.57","  -"
" TOTAL","1100","82835.33","820","51268.31","764","56622.33","1156","84121.3","  0"
"","","","","","","","","",""
"SURGICARE","","","","","","","","",""
"STERILE GLOVES 6.5            1S","  -","0.00"," 25","412.50"," 25","450.00","  -","0.00","  -"
"STERILE GLOVES 7              1S"," 25","412.50","  -","0.00"," 25","481.25","  -","0.00","  -"
" TOTAL"," 25","412.50"," 25","412.50"," 50","931.25","  0","0.00","  0"
"","","","","","","","","",""
"TAS MED(INDIA)PVT.LTD(VALLIANT)","","","","","","","","",""
"ANGLIT 2.6                    30S"," 38","3479.39","  -","0.00"," 13","1301.92"," 25","2289.07","  -"
"DIAGLIT SOFT                  50G"," 13","2745.69","  -","0.00"," 13","2855.55","  -","0.00","  -"
"","","","","","","","","",""
"TOTAL","13290","811967.36","12003","698001.44","12130","778349.17","13163","843903.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..11","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"WELHART 150                   10S"," 33","17035.38","-30","-15486.70","  1","593.07","  2","1032.45","  -"
" TOTAL"," 84","23260.46","-30","-15486.70"," 27","4750.54"," 27","3321.52","  0"
"","","","","","","","","",""
"TASMED (INDIA) PVT LTD(PASSION)","","","","","","","","",""
"ETIPRO                        15'S"," 36","1671.53"," 72","3343.07"," 36","1857.30"," 72","3343.07","  -"
"GAPITAS-L                     30G","  6","800.32"," -6","-800.32","  -","0.00","  -","0.00","  -"
"GUTREX                        15'S","  -","0.00"," 12","607.68","  -","0.00"," 12","607.68","  -"
"LAMREST 10                    15S"," 79","10585.58"," 60","7308.71"," 70","9550.88"," 69","9245.63","  -"
"LAMREST GN                    10S"," 38","2545.90","  -","0.00","  -","0.00"," 38","2545.90","  4"
"MIBETA PLUS 10                10S"," 90","4390.32"," 60","2926.88"," 90","4780.44"," 60","2926.88","  -"
"MIBETA SR 40                  15'S"," 24","655.77","  -","0.00","  -","0.00"," 24","655.77","  -"
"VAP CR-300                    10'S"," 24","834.37","  -","0.00","  -","0.00"," 24","834.37","  -"
" TOTAL","297","21483.79","198","13386.02","196","16188.62","299","20159.3","  0"
"","","","","","","","","",""
"TASMED(INDIA) PVT.LTD(ASPIRE)","","","","","","","","",""
"IMACIN                        10S","120","3286.87"," 90","2465.15","132","3936.86"," 78","2136.47","  -"
" TOTAL","120","3286.87"," 90","2465.15","132","3936.86"," 78","2136.47","  0"
"","","","","","","","","",""
"THE RAMARAJU COTTON MILLS PVT LTD","","","","","","","","",""
"COTTON ROLL400GM              1S","  3","486.00","  2","324.00","  5","900.00","  -","0.00","  -"
" TOTAL","  3","486.00","  2","324.00","  5","900.00","  0","0.00","  0"
"","","","","","","","","",""
"ZIVIRA LABS PVT.LTD","","","","","","","","",""
"BEPIREX                       5ML","  1","151.07","  -","0.00","  -","0.00","  1","151.07","  1"
"BRITIVIN E/D                  5ML"," 13","2883.27","  -","0.00","  -","0.00"," 13","2883.27"," 13"
"ENVISA TAB                    10S"," 91","10068.85","  -","0.00","  -","0.00"," 91","10068.8","  -"
"FOMIRA E/D                    10ML"," 15","3471.38","  4","0.00","  -","0.00"," 19","4397.08","  1"
"HYNIZA                        1S","  4","320.01","  -","0.00","  -","0.00","  4","320.01","  4"
"LATOBEST                      2.5ML"," 19","2227.05"," 53","8302.70"," 29","4964.10"," 43","5040.17","  -"
"LOTIVIZ E/D                   5ML","  7","746.97","  -","0.00","  -","0.00","  7","746.97","  7"
"NEPAWEL E/D                   5ML"," 78","7521.51","115","13693.00"," 72","8195.78","121","11667.9","  3"
"PATVIRA E/D                   2.5ML","  2","223.63","  -","0.00","  2","284.91","  -","0.00","  -"
"STRIOS LID WIPES              24S"," 28","4212.65"," 14","1850.00"," 34","4289.50","  8","1203.61","  -"
"TIMOBEST E/D                  5ML"," 12","402.00"," 60","2371.80"," 12","392.00"," 60","2010.00","  -"
"TIZTA 10ML                    10ML","  3","675.00","  -","0.00","  -","0.00","  3","675.00","  -"
"TOBRAWIN                      5ML"," 31","2491.16","  -","0.00","  -","0.00"," 31","2491.16","  -"
"TOBRAWIN LP                   5ML","  1","112.50","  -","0.00","  -","0.00","  1","112.50","  1"
"VITTLES JELLY                 50G"," 36","4787.01","  6","0.00"," 26","4199.10"," 16","2127.56","  -"
"XIATRA E/D                    2.5ML","  6","1659.00","  -","0.00","  -","0.00","  6","1659.00","  -"
"ZIVIFRESH E/D                 10ML","  -","0.00"," 60","4371.50","  -","0.00"," 60","3198.66","  -"
"ZIVIFRESH GEL                 10ML"," 76","5927.44","  9","0.00","  2","231.01"," 83","6473.39","  -"
"ZIVIMOX E/D                   5ML"," 59","5499.39","  -","0.00"," 59","4750.75","  -","0.00","  -"
"ZIVIMOX-D E/D                 5ML","  8","853.68","  -","0.00","  6","580.99","  2","213.42","  2"
" TOTAL","490","54233.56","321","30589.00","242","27888.14","569","55439.7","  0"
"TOTAL","14233","908492.96","12584","729278.91","12706","827855.86","14111","922671.","  0"
