itemdescri,qty,value,e,f,g,h,i,j,k
"MAXIM GEL                     5ML"," 59","5992.82","  -","0.00","  -","0.00"," 59","5992.82","  -"
"MAXIM L                       5ML","152","13810.72","  -","0.00","  -","0.00","152","13810.7","  -"
"MAXIM-D                       5ML","129","12024.64","140","13050.00"," 75","7105.00","194","18083.5","  -"
"PREDINA E/D                   10ML"," 50","1848.00"," 50","1803.00"," 50","2003.50"," 50","1848.00","  -"
"VCOLUX                        10'S","126","13956.92","  -","0.00"," 45","4800.00"," 81","8972.31","  -"
"VCOLUX C TAB                  10S","243","20956.32","132","11389.17","225","20610.50","150","12936.0","  -"
" TOTAL","1765","209721.91","628","47678.92","916","106849.73","1477","156557.","  0"
"","","","","","","","","",""
"JOHNSON & JOHNSON","","","","","","","","",""
"MERISILK 4-0 NW5000           1S","  -","0.00","  7","812.70","  7","927.92","  -","0.00","  -"
" TOTAL","  0","0.00","  7","812.70","  7","927.92","  0","0.00","  0"
"","","","","","","","","",""
"LENORA GLOVE PVT.LTD","","","","","","","","",""
"LAT.POW.FRE 7                 1S"," 50","662.50","  -","0.00","  -","0.00"," 50","662.50"," 50"
" TOTAL"," 50","662.50","  0","0.00","  0","0.00"," 50","662.50","  0"
"","","","","","","","","",""
"MADHU INSTRUMENTS PVT. LTD.","","","","","","","","",""
"FLURESCIEN STRIPS             1BOX","  1","230.00","  5","1150.00","  5","1100.00","  1","230.00","  -"
" TOTAL","  1","230.00","  5","1150.00","  5","1100.00","  1","230.00","  0"
"","","","","","","","","",""
"MEDIKLIN HEALTHCARE LTD","","","","","","","","",""
"FACE MASK                     1S","750","1087.50","350","625.00","850","1735.00","250","362.50","100"
" TOTAL","750","1087.50","350","625.00","850","1735.00","250","362.50","  0"
"","","","","","","","","",""
"NEON LABORATORIES LTD","","","","","","","","",""
"ANAWIN0.5% 20ML               1S","  -","0.00"," 20","1110.00"," 15","952.50","  5","307.50","  -"
"LOX 2% 30ML                   1S","  -","0.00"," 20","437.00"," 15","367.50","  5","117.50","  -"
"","","","","","","","","",""
"TOTAL","7465","549692.30","7237","404777.66","7353","464747.34","7349","543971.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..7","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
" TOTAL","  0","0.00"," 40","1547.00"," 30","1320.00"," 10","425.00","  0"
"","","","","","","","","",""
"OCUZEN HEALTH CARE","","","","","","","","",""
"FLURO E/D                     5ML"," 87","5568.00","  -","0.00","  -","0.00"," 87","5568.00","  -"
"LUBRICOOL E/D                 10ML","  -","0.00"," 45","2250.00"," 45","2503.50","  -","0.00","  -"
"NEPACARE                      5ML"," 30","2057.20"," 90","6171.60","107","8062.01"," 13","891.45","  -"
"OZOLINE                       10ML"," 43","1946.18","  -","0.00","  -","0.00"," 43","1946.18","  -"
" TOTAL","160","9571.38","135","8421.60","152","10565.51","143","8405.63","  0"
"","","","","","","","","",""
"OTHERS","","","","","","","","",""
"NECK PILLOW                   1S","  1","175.00","  -","0.00","  -","0.00","  1","175.00","  -"
" TOTAL","  1","175.00","  0","0.00","  0","0.00","  1","175.00","  0"
"","","","","","","","","",""
"PRIDE&PRIME PHARMACEUTICALS","","","","","","","","",""
"BACTO-PRIDE                   5GM"," 44","2079.91","  -","0.00","  -","0.00"," 44","2079.91"," 44"
"CANZO PRIDE TAB               10S"," 70","5062.40","  -","0.00","  -","0.00"," 70","5062.40","  -"
"HEALTHY-PRIDE LZ              10S"," 90","2718.45","  -","0.00","  -","0.00"," 90","2718.45","  -"
"MONTI-PRIDE L                 10S"," 40","1221.40","  -","0.00","  -","0.00"," 40","1221.40","  -"
"RI PRIDE DSR                  10S"," 80","2262.80","  -","0.00","  -","0.00"," 80","2262.80"," 30"
" TOTAL","324","13344.96","  0","0.00","  0","0.00","324","13344.9","  0"
"","","","","","","","","",""
"RAMAN&WEIL PVT LTD","","","","","","","","",""
"BACILLOCID EXTRA              500ML","  1","300.00","  -","0.00","  1","370.00","  -","0.00","  -"
"BACTORUB BLUE                 500ML","  2","420.00","  -","0.00","  -","0.00","  2","420.00","  2"
"ROLLER BANDAID 15CM           10S","  -","0.00","  5","910.00","  5","1000.00","  -","0.00","  -"
" TOTAL","  3","720.00","  5","910.00","  6","1370.00","  2","420.00","  0"
"","","","","","","","","",""
"RAMSONS","","","","","","","","",""
"ALCO SWAB                     1S","  -","0.00","500","425.00","500","475.00","  -","0.00","  -"
"FACE MASK TIE                 1'S","  -","0.00","200","330.00","200","500.00","  -","0.00","  -"
" TOTAL","  0","0.00","700","755.00","700","975.00","  0","0.00","  0"
"","","","","","","","","",""
"SANGAM HEALTHCARE (SAFTI-NV)","","","","","","","","",""
"IV SET                        1S","  3","38.25"," 50","637.50"," 28","386.40"," 25","318.75","  -"
" TOTAL","  3","38.25"," 50","637.50"," 28","386.40"," 25","318.75","  0"
"","","","","","","","","",""
"SENSES PHARMACEUTICALS LTD","","","","","","","","",""
"ALLERPAT                      5ML"," 10","830.33"," 30","2491.00"," 16","1511.73"," 24","1992.80","  1"
"ATROZEN E/O                   5GM"," 16","200.16","  -","0.00","  -","0.00"," 16","200.16"," 16"
"CELLWET                       10ML"," 14","2625.00"," 12","2250.00"," 12","2450.00"," 14","2625.00","  -"
"CELWET ULTRA                  10ML"," 28","5999.93","  -","0.00"," 14","3357.10"," 14","2999.97","  -"
"COMPU .5%                     10ML"," 51","3606.55","  -","0.00","  4","369.62"," 47","3323.68","  -"
"COMPU 1%                      10ML"," 48","4242.80"," 24","2352.80"," 44","4736.94"," 28","2474.97","  4"
"DORSENZ                       5ML"," 22","3535.77","  6","964.30","  9","1512.02"," 19","3053.62"," 15"
"DORSENZ-T                     5ML"," 18","3664.35","  -","0.00","  -","0.00"," 18","3664.35"," 16"
"","","","","","","","","",""
"TOTAL","8163","598246.79","8199","423559.86","8338","491981.66","8024","586970.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..8","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"DUOBRIM E/D                   5ML","  2","101.58"," -2","0.00","  -","0.00","  -","0.00","  -"
"DUOBRIM LS                    5ML","125","6027.09","284","13408.56","256","13050.01","153","7377.16","  -"
"DUOBRIM-T                     5ML","186","11956.69","127","10182.48","157","12338.82","156","10028.1","  5"
"FLI                           5ML","  6","385.70","  -","0.00","  -","0.00","  6","385.70"," 11"
"FLUNAREST 10                  10S"," 78","2159.30","120","3450.00"," 60","1837.50","138","3820.30","  -"
"FLUNAREST 5MG                 10S"," 36","621.00","  -","0.00"," 12","220.50"," 24","414.00","  6"
"HYPERSENZ OINT                5GM"," 21","1890.00","  -","0.00","  -","0.00"," 21","1890.00"," 21"
"LEOS                          5ML","  8","642.87","  -","0.00","  3","314.99","  5","401.79","  3"
"LEOS-MX DROPS                 5ML"," 18","1687.50","  -","0.00","  -","0.00"," 18","1687.50"," 16"
"MACUVIT CAP                   10S","  6","488.15","  -","0.00","  -","0.00","  6","488.15","  6"
"NATASOL                       5ML","  8","542.80"," 12","814.20","  -","0.00"," 20","1357.00","  9"
"OBRIN E/D                     5ML"," 14","674.94","  -","0.00","  -","0.00"," 14","674.94"," 14"
"OBRIN E/O                     5GM"," 20","822.83","  -","0.00","  -","0.00"," 20","822.83"," 20"
"SENSOFI                       5ML"," 16","385.73","  -","0.00","  -","0.00"," 16","385.73"," 10"
"SENSONAC                      5ML","  6","514.30","  -","0.00","  -","0.00","  6","514.30","  -"
"SENZCLOR E/O                  5GM","  5","72.45","  -","0.00","  -","0.00","  5","72.45","  5"
"SENZCLOR-H E/O                5GM"," 27","1113.75","  -","0.00"," 12","539.00"," 15","618.75","  4"
"SENZGAT                       5ML","148","3659.02","260","6428.00","274","7454.11","134","3312.90","  -"
"SENZMOX                       5ML","  8","664.27"," 18","1494.60"," 18","1627.44","  8","664.27","  2"
"SENZMOX OINT                  5GM"," 10","412.50","  -","0.00","  -","0.00"," 10","412.50"," 10"
"SENZMOX-GX                    5ML","  5","750.00","  -","0.00","  -","0.00","  5","750.00","  4"
"SENZOPT E/D                   3ML"," 21","1350.09","  -","0.00","  4","274.29"," 17","1092.93"," 15"
"SENZOPT-T                     3ML"," 14","1169.98","  5","417.85","  5","455.01"," 14","1169.98","  4"
"T-PLUS                        5ML"," 10","385.70","  -","0.00","  -","0.00"," 10","385.70"," 10"
"TRAVASENZ                     3ML","  -","0.00"," 15","964.35"," 15","1071.45","  -","0.00","  -"
"VOLVIT                        10S"," 12","1128.80","  -","0.00","  -","0.00"," 12","1128.80","  -"
"ZYTAMIN TAB                   10S"," 38","1089.84","  -","0.00","  -","0.00"," 38","1089.84"," 38"
" TOTAL","1055","65401.77","911","45218.14","915","53120.53","1051","61280.2","  0"
"","","","","","","","","",""
"SHERINGS","","","","","","","","",""
"CATOBAR                       10ML","165","5250.30","  -","0.00"," 36","2075.34","129","4104.78","  -"
"DIMPLE E/D                    10ML"," 60","2937.23","  -","0.00","  6","342.94"," 54","2643.51","  -"
"DURALUB E/D                   10ML","  4","482.17","  -","0.00","  -","0.00","  4","482.17","  -"
"NEPAVAC E/D                   5ML"," 12","1279.30","  -","0.00"," -1","0.00"," 13","1385.91","  -"
"PATARID KT                    5ML","  -","0.00"," 15","1086.50","  -","0.00"," 15","1086.50","  -"
"RETIGARD TAB                  10S"," 18","1235.61","  -","0.00","  6","747.49"," 12","823.74","  -"
"STARLUB E/D                   10ML","  8","1500.00","  -","0.00","  -","0.00","  8","1500.00","  -"
"TAGAMOX E/D                   5ML","  6","482.15","  -","0.00","  -","0.00","  6","482.15","  -"
"TAGAMOX-KT                    5ML","  9","911.25","  -","0.00","  -","0.00","  9","911.25","  5"
"TAGAMOX-LP                    5ML","  3","280.38","  -","0.00","  -","0.00","  3","280.38","  -"
"TEARLUB E/D                   10ML"," 12","867.90"," 24","1607.20"," 12","875.04"," 24","1735.80","  -"
"TEARLUB GEL                   10ML","  4","316.49","  -","0.00","  -","0.00","  4","316.49","  -"
"TOBRAVAS                      5ML"," 39","1909.50","  -","0.00","  -","0.00"," 39","1909.50","  -"
" TOTAL","340","17452.28"," 39","2693.70"," 59","4040.81","320","17662.1","  0"
"","","","","","","","","",""
"SHERWYN PHARMA(GENORA)","","","","","","","","",""
"PENTOGAST40 TAB               10S","  1","38.58","  -","0.00","  -","0.00","  1","38.58","  1"
" TOTAL","  1","38.58","  0","0.00","  0","0.00","  1","38.58","  0"
"","","","","","","","","",""
"SHERWYN PHARMACEUTICALS PVT LTD","","","","","","","","",""
"FLUNAWYN-5                    10S"," 15","241.13","  -","0.00","  -","0.00"," 15","241.13"," 15"
"ITROWYN E/D                   5ML"," 14","274.77","  -","0.00","  -","0.00"," 14","274.77"," 14"
" TOTAL"," 29","515.89","  0","0.00","  0","0.00"," 29","515.89","  0"
"","","","","","","","","",""
"TOTAL","9381","656950.41","9077","463413.60","9213","535205.59","9245","646133.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..9","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"SUBHAM PHARMACEUTICALS","","","","","","","","",""
"G-MOX                         5ML"," 43","1307.49","  -","0.00","  -","0.00"," 43","1307.49"," 43"
"LUBRY                         10ML","  1","46.46","  -","0.00","  -","0.00","  1","46.46","  1"
"PANTOZING DSR CAP             10S","  7","251.30","  -","0.00","  -","0.00","  7","251.30","  7"
"UFER SUSPENSION               200ML"," 60","4428.00","  -","0.00","  -","0.00"," 60","4428.00"," 60"
"VITAZING CAP                  10S","  1","27.51","  -","0.00","  -","0.00","  1","27.51","  1"
" TOTAL","112","6060.75","  0","0.00","  0","0.00","112","6060.75","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS","","","","","","","","",""
"ATROSUN E/D                   5ML"," 41","519.06"," 50","633.00"," 40","558.75"," 51","645.66","  -"
"CARPINOL 0.5%                 1ML"," 10","150.90","100","1509.00"," 60","1005.60"," 50","754.50"," 10"
"CATAPRED E/D                  10ML"," 55","1291.40","  -","0.00","  -","0.00"," 55","1291.40","  -"
"EPITRATE 1ML                  1ML","350","3598.00","  -","0.00"," 20","206.20","330","3392.40","  -"
"ESTOCIN E/O                   5GM"," 68","3362.72"," 65","2956.88"," 39","1931.87"," 94","4648.47","  -"
"EYEVITAL LX CAP               10S"," 22","1805.79","234","17565.50","  4","385.21","252","20684.5","  -"
"HYCLO 0.05%                   5ML"," 13","3099.28","  -","0.00","  -","0.00"," 13","3099.28"," 13"
"HYPROSOL PFS 3ML              3ML"," 20","1553.20","  -","0.00","  -","0.00"," 20","1553.20","  3"
"HYPROSOL VIAL                 5ML","629","23612.79","390","13514.46","250","9061.00","769","28868.4","  7"
"HYVET0.18%                    5ML"," 16","2365.57","234","31703.93","  1","173.91","249","36814.1","  -"
"JUST TEARS                    10ML"," 46","2636.84"," 65","3105.38"," 57","3271.98"," 54","3095.43","  1"
"JUST TEARS LIQUIGEL E/D       10ML"," 75","5425.16","234","16412.74"," 75","5546.61","234","16926.5","  -"
"JUST TEARS WIPES              30*1"," 13","1928.52","  -","0.00","  9","1260.03","  4","593.39","  -"
"LACRIGEL                      5GM"," 59","3476.44","195","9739.11","102","6188.89","152","8956.25"," 11"
"LYMOVITA                      200ML"," 57","5965.93","  -","0.00","  -","0.00"," 57","5965.93"," 24"
"NEBRACIN E/D                  5ML"," 14","384.02","  -","0.00","  -","0.00"," 14","384.02"," 14"
"OCCUCOM E/D                   10ML","251","14992.48","  -","0.00","130","7174.58","121","7227.45","  -"
"OCCUMOX                       5ML"," 69","4299.07","  -","0.00","  6","406.01"," 63","3925.24","  3"
"OCCUMOX E/O                   5GM","124","3709.36","  -","0.00","  -","0.00","124","3709.36","  -"
"OCCUMOX KT E/D                5ML"," 31","2077.16","  -","0.00","  -","0.00"," 31","2077.16"," 31"
"OCCUMOX PFS-0.5ML             0.5ML","140","16891.94","130","15685.37","130","15210.00","140","16891.9","  -"
"OCULAN AMP                    2ML","250","2820.00","  -","0.00","  -","0.00","250","2820.00","  -"
"PARACAIN                      5ML","392","12853.68","800","27047.69","526","19606.56","666","21838.1","  -"
"REFFRON TAB                   15S"," 16","3050.68","  -","0.00","  -","0.00"," 16","3050.68"," 16"
"RIBOCROSS RAPID               3ML","  1","2475.00","  -","0.00","  -","0.00","  1","2475.00","  -"
"RIBOCROSS-3ML                 3ML","  -","0.00","  1","2061.64","  1","2290.71","  -","0.00","  -"
"SIMPLOVIR E/O                 5GM"," 87","3762.94","  -","0.00"," 39","1836.91"," 48","2076.11","  -"
"T+ULTRA 1ML                   5*2","  3","1607.09","  3","1928.58","  3","2142.87","  3","1607.09","  -"
"TROPICACYL 1%                 5ml"," 85","1952.95","  -","0.00","  -","0.00"," 85","1952.95","  7"
"TROPICACYL PLUS               5ML"," 51","2017.56","130","4724.81"," 51","2559.90","130","5142.80","  -"
"XINEP E/D                     5ML"," 12","1085.86"," 65","5881.76","  -","0.00"," 77","6967.62"," 13"
"XLHA DROPS 10ML               10ML","  7","1687.46","  -","0.00","  -","0.00","  7","1687.46","  7"
"ZONAT                         5ML"," 28","1901.77"," 26","1594.14"," 28","1907.64"," 26","1765.93","  -"
" TOTAL","3035","138360.61","2722","156063.99","1571","82725.23","4186","222888.","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(ORIZO)","","","","","","","","",""
"BPROS                         5ML"," 29","4233.35"," 24","3503.46"," 22","3892.80"," 31","4525.30","  -"
"BPROS-T                       5ML"," 12","1941.32","  -","0.00"," 11","2157.10","  1","161.78","  1"
"CAP-SR CAPS                   10S"," 20","595.20"," 40","1190.40"," 40","1322.80"," 20","595.20","  -"
"CIBRIM T E/D                  5ML"," 16","1328.48"," 30","2490.90"," 37","3184.22","  9","747.27","  4"
"CIBRIM Z E/D                  5ML"," 90","7135.22"," 36","2622.80"," 81","6531.70"," 45","3567.61","  1"
"DORSUN                        5ML"," 90","9835.11"," 96","10490.78"," 91","10885.79"," 95","10381.5","  -"
"DORSUN T                      5ML"," 89","11060.77","156","19387.42","124","17103.00","121","15037.6","  -"
"DOVAS CAPS                    10S"," 12","1189.25"," 12","1189.25"," 12","1294.97"," 12","1189.25","  -"
"HYPERTONE E/D                 10ML"," 12","287.39","  -","0.00","  -","0.00"," 12","287.39","  -"
"","","","","","","","","",""
"TOTAL","12898","838977.86","12193","660352.60","11202","664303.20","13889","911575.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..10","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"HYPERTONE E/O                 5GM"," 26","1555.73","  -","0.00"," 12","864.30"," 14","837.70","  -"
"LACRIGUARD CAP                10'S"," 13","1330.17","  -","0.00","  -","0.00"," 13","1330.17","  -"
"TIMANOL 0.5%                  5ML"," 42","1157.41","  -","0.00","  -","0.00"," 42","1157.41","  1"
"TRAVOSUN E/D                  3ML"," 16","1834.19"," 65","6878.22"," 14","1720.85"," 67","7680.68","  -"
"TRAVOSUN-T                    2.5ML"," 15","2482.90","  -","0.00","  9","1590.43","  6","993.16","  -"
" TOTAL","482","45966.49","459","47753.23","453","50547.96","488","48492.1","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(RETENT)","","","","","","","","",""
"ARA E/D                       10ML","  1","120.16","  -","0.00","  -","0.00","  1","120.16","  4"
"GATSUN E/D                    5ML"," 32","791.11"," 60","1478.44"," 12","297.52"," 80","1977.78"," 16"
"GATSUN FORTE E/D              5ML"," 55","2197.38","  -","0.00"," 39","1696.67"," 16","639.24","  -"
"NETIWASH 15'S                 15SA","  2","297.84"," 11","1639.32"," 10","1821.40","  3","446.76","  -"
"NETIWASH 30'S                 30S","  -","0.00"," 11","2147.12","  5","1192.85","  6","1171.16","  -"
"OTOFLU DROPS                  5ML"," 65","2024.91"," 60","2024.92","117","3969.00","  8","249.22","  -"
"POLYCHLOR DM E/O              5GM","  2","99.89","  -","0.00","  -","0.00","  2","99.89","  2"
"POLYCHLOR E/D                 5ML","  9","217.91","  -","0.00","  -","0.00","  9","217.91","  9"
"POLYCHLOR E/O                 5GM"," 11","385.99","  -","0.00","  -","0.00"," 11","385.99"," 12"
"REDIF E/D                     10ML"," 11","391.86","  -","0.00","  -","0.00"," 11","391.86","  5"
"SYNOX NASAL DROPS             10ML","  3","55.64","  -","0.00","  -","0.00","  3","55.64","  3"
"TINNICAR CAP                  10S"," 30","4515.82"," 60","8292.67"," 71","11695.05"," 19","2860.02","  -"
"TRYBLUE 1ML                   1ML","  5","313.36","  -","0.00","  -","0.00","  5","313.36","  3"
"ULTRA GEL E/D                 10ML"," 18","1296.78"," 60","4227.33"," 30","2297.07"," 48","3458.07","  -"
" TOTAL","244","12708.65","262","19809.80","284","22969.56","222","12387.0","  0"
"","","","","","","","","",""
"SURGICARE","","","","","","","","",""
"STERILE GLOVES 6              1PAIR"," 75","1320.00","  -","0.00","  -","0.00"," 75","1320.00"," 25"
"STERILED GLOVES 7.5           1PAIR","  -","0.00"," 25","433.75"," 25","462.50","  -","0.00","  -"
" TOTAL"," 75","1320.00"," 25","433.75"," 25","462.50"," 75","1320.00","  0"
"","","","","","","","","",""
"SUTURES INDIA","","","","","","","","",""
"TRUSEAL TSL 250               1S","  1","270.00","  -","0.00","  1","300.00","  -","0.00","  -"
" TOTAL","  1","270.00","  0","0.00","  1","300.00","  0","0.00","  0"
"","","","","","","","","",""
"TAS MED(INDIA)PVT.LTD(VALLIANT)","","","","","","","","",""
"ACTIFUL                       15S"," 12","3278.47","  -","0.00","  -","0.00"," 12","3278.47","  -"
"AMITOP 10                     10S","  -","0.00","120","1500.12"," 60","818.00"," 60","696.90","  -"
"AMITOP 25                     10'S","  -","0.00"," 60","872.42","  -","0.00"," 60","880.46","  -"
"AMITOP PLUS H                 10'S","  -","0.00"," 60","972.46"," 30","540.25"," 30","486.23","  -"
"BENMEC                        10S"," 30","5078.30"," 30","5078.30"," 30","5642.75"," 30","5078.30","  -"
"CINZINE-25                    10S","120","1542.94","  -","0.00","  -","0.00","120","1542.94","  -"
"DROVOTAS-80                   10S"," 60","3181.88","  -","0.00","  -","0.00"," 60","3181.88","  -"
"ESIUM-D                       10S","146","9024.87","  -","0.00"," 65","3746.50"," 81","5006.95","  -"
"FRACBON                       10S"," 60","7550.70","  -","0.00"," 30","4195.00"," 30","3775.35","  -"
"LAMREST 5                     15S"," 18","1208.05","  -","0.00","  -","0.00"," 18","1208.05","  -"
"LAXITAS SYP                   200ML"," 29","2797.42"," 24","2315.11"," 24","2338.60"," 29","2797.42","  -"
"MEPRIDE-VM 2                  15S"," 10","500.53","  -","0.00"," 10","700.00","  -","0.00","  -"
"MOXICHECK 0.2                 15'S","  2","122.60","  -","0.00","  -","0.00","  2","122.60","  -"
"MOXICHECK 0.3                 15'S","  4","340.22","  -","0.00","  -","0.00","  4","340.22","  -"
"RUTOR                         10S"," 30","2709.89","  -","0.00","  -","0.00"," 30","2709.89","  -"
"RUTOR D                       10S"," 10","966.78","  -","0.00","  -","0.00"," 10","966.78","  -"
"STONIL                        200ML","  2","114.10"," 12","684.57","  2","152.14"," 12","684.57","  -"
"","","","","","","","","",""
"TOTAL","13863","900053.65","12851","698897.35","11798","710344.08","14916","970038.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..11","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"SUCROTAS-O                    200ML","  9","997.99","  -","0.00","  1","141.07","  8","887.10","  -"
"TIGLAZ-DM                     15S"," 15","1433.02","  -","0.00","  -","0.00"," 15","1433.02","  -"
"VENEW PLUS                    15'S"," 30","3857.09"," 60","7714.19"," 60","8571.50"," 30","3857.09","  -"
"WELHART 150                   10S","  6","3097.26","  6","3097.26","  6","3066.01","  6","3097.26","  -"
"WELHART 50                    10S","  6","876.61","  -","0.00","  -","0.00","  6","876.61","  -"
" TOTAL","599","48678.72","372","22234.43","318","29911.82","653","42908.0","  0"
"","","","","","","","","",""
"TASMED (INDIA) PVT LTD(PASSION)","","","","","","","","",""
"GAPITAS-L                     30G"," 45","5540.66"," 26","3201.27"," 32","4428.71"," 39","4801.91","  -"
"LAMREST 10                    15S","122","14861.04","180","19932.70","141","17364.83","161","19611.7","  -"
"LAMREST 3                     15'S","  7","293.64"," 30","1258.45","  7","383.68"," 30","1258.45","  -"
"LAMREST GN                    10S","183","11145.78","120","6644.73","160","9982.54","143","8709.54","  -"
"MIBETA PLUS 10                10S"," 60","2456.21","120","4836.80"," 90","3950.61"," 90","3684.31","  -"
"NERSAVE TRIO                  15'S"," 90","12683.27","130","18320.27"," 60","10178.50","160","22548.0","  -"
" TOTAL","507","46980.59","606","54194.22","490","46288.87","623","60613.9","  0"
"","","","","","","","","",""
"TASMED(INDIA) PVT.LTD(ASPIRE)","","","","","","","","",""
"DOTIN 50                      10S"," 60","2806.90","  -","0.00","  -","0.00"," 60","2806.90","  -"
"IMACIN                        10S","120","2987.88","120","2987.88","120","2957.64","120","2987.88","  -"
" TOTAL","180","5794.78","120","2987.88","120","2957.64","180","5794.78","  0"
"","","","","","","","","",""
"THE RAMARAJU COTTON MILLS PVT LTD","","","","","","","","",""
"COTTON ROLL400GM              1S","  1","162.00","  2","324.00","  3","535.00","  -","0.00","  -"
" TOTAL","  1","162.00","  2","324.00","  3","535.00","  0","0.00","  0"
"","","","","","","","","",""
"VKEY","","","","","","","","",""
"EYE SHIELDS                   1S","200","420.00","  -","0.00","  -","0.00","200","420.00","  -"
" TOTAL","200","420.00","  0","0.00","  0","0.00","200","420.00","  0"
"","","","","","","","","",""
"ZIVIRA LABS PVT.LTD","","","","","","","","",""
"BEPIREX                       5ML"," 50","7553.50"," 75","11330.25"," 50","6714.40"," 75","11330.2","  -"
"BRITIVIN E/D                  5ML"," 10","2217.90"," 30","6653.70","  9","1367.16"," 31","6875.49","  1"
"DUCIRA GEL                    10GM"," 32","8434.24","-17","-3429.92","  -","0.00"," 15","3953.55"," 13"
"ENVISA TAB                    10S","313","51948.61","274","38057.04","222","28458.88","365","60579.0","  1"
"FOMIRA E/D                    10ML","151","41934.21"," 50","12632.00"," 91","17114.89","110","30548.1","  -"
"HYNIZA                        1S","  4","320.01","  -","0.00","  -","0.00","  4","320.01","  4"
"LATOBEST                      2.5ML"," 66","11604.12"," 37","4802.10"," 32","4524.75"," 71","12483.2","  1"
"LOTIVIZ E/D                   5ML"," 66","7042.86","112","10429.92"," 42","3414.81","136","14512.5"," 10"
"MACUMER TAB                   10S","  -","0.00"," 51","9180.00","  -","0.00"," 51","9180.00","  -"
"NEPAWEL E/D                   5ML","340","42401.40"," 56","0.00","139","14397.42","257","32050.4","  7"
"PATVIRA E/D                   2.5ML"," 90","11773.80"," -7","-757.33","  6","660.44"," 77","10073.1","  -"
"PREDIRA E/D                   10ML","100","3536.00","  -","0.00","  -","0.00","100","3536.00","  -"
"STRIOS LID WIPES              24S","256","39083.52","  9","0.00"," 70","7714.50","195","29770.6","  -"
"TIMOBEST E/D                  5ML"," 87","3132.00","  -","0.00","  -","0.00"," 87","3132.00","  -"
"TIZTA 10ML                    10ML","102","22950.00","  3","0.00"," 50","9440.00"," 55","12375.0","  -"
"TIZTA 5ML                     5ML"," 64","8228.48","  -","0.00","  2","277.15"," 62","7971.34"," 51"
"TOBRAWIN                      5ML"," 50","4018.00","200","16072.00"," 50","3500.17","200","16072.0","  -"
"VITTLES JELLY                 50G","101","19478.86","  7","0.00"," 39","6385.84"," 69","13307.3","  2"
"XIATRA E/D                    2.5ML"," 25","6912.50","-19","-5734.20","  -","0.00","  6","1659.00","  6"
"","","","","","","","","",""
"TOTAL","16724","1256243.01","14506","866450.46","13280","875874.58","17950","1326747","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..12","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"ZIVIFRESH E/D                 10ML","581","45567.83","262","17514.00","183","12392.13","660","51763.8","  2"
