itemdescri,qty,value,e,f,g,h,i,j,k
"PREDINA E/D                   10ML"," 50","2041.00","  -","0.00","  -","0.00"," 50","2041.00","  -"
"VCOLUX                        10'S"," 48","5017.92","  -","0.00","  -","0.00"," 48","5017.92"," 48"
"VCOLUX C TAB                  10S"," 77","7204.12","  -","0.00","  -","0.00"," 77","7204.12","  2"
" TOTAL","2092","237584.31","429","55260.50","904","136468.15","1617","180175.","  0"
"","","","","","","","","",""
"LAVUE PHARMA. PVT LTD","","","","","","","","",""
"CLEARVUE                      10ML"," 39","6557.10","  -","0.00","  -","0.00"," 39","6557.10","  -"
"D3SIP                         2'S"," 52","1105.60","  -","0.00","  -","0.00"," 52","1105.60","  -"
"EYSENTIAL KIDS                30'S"," 26","5491.60","  -","0.00","  -","0.00"," 26","5491.60","  -"
"FORTAREDS                     10'S"," 42","2745.90","  -","0.00"," 30","3050.70"," 12","784.54","  -"
"MAQVUE                        10'S"," 39","7138.80","  -","0.00","  -","0.00"," 39","7138.80","  -"
"MOXIVISC                      5ML","  -","0.00"," 39","3288.60","  -","0.00"," 39","3288.60","  -"
"MOXIVISC-DM                   5ML","  -","0.00"," 39","3394.20","  -","0.00"," 39","3394.20","  -"
"NEFASOL                       5ML"," 39","4348.80","  -","0.00"," 25","4026.75"," 14","1561.11","  -"
"OCUSOOTHE DUO                 5ML"," 52","3252.80","  -","0.00","  -","0.00"," 52","3252.80","  -"
"SURESOL                       500ML"," 50","4500.00","100","9000.00"," 50","5000.00","100","9000.00","  -"
" TOTAL","339","35140.60","178","15682.80","105","12077.45","412","41574.3","  0"
"","","","","","","","","",""
"MEDIKLIN HEALTHCARE LTD","","","","","","","","",""
"FACE MASK                     1S","100","140.00","  -","0.00","  -","0.00","100","140.00","  -"
" TOTAL","100","140.00","  0","0.00","  0","0.00","100","140.00","  0"
"","","","","","","","","",""
"NEOMEDIX HEALTHCARE INDIA P LTD","","","","","","","","",""
"BEPOKUL                       5ML"," 10","1414.30","  -","0.00","  -","0.00"," 10","1414.30"," 10"
"","","","","","","","","",""
"TOTAL","12767","986905.60","6061","538245.94","7543","725597.30","11285","893531.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..7","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"BYSIPIN                       5ML"," 25","3375.00","  -","0.00","  -","0.00"," 25","3375.00","  -"
"CYNQ                          5ML"," 40","11442.80","  -","0.00","  -","0.00"," 40","11442.8","  -"
"GATICOM-P                     10ML"," 10","1060.70","  -","0.00","  -","0.00"," 10","1060.70"," 10"
"HYLOSOFT                      10ML"," 10","2860.70","  -","0.00","  -","0.00"," 10","2860.70"," 10"
"HYLOSOFT ECO                  5ML"," 10","1575.00","  -","0.00","  -","0.00"," 10","1575.00"," 10"
"KINDERWOODS GUMMIES           30'S"," 30","7871.40","  -","0.00","  -","0.00"," 30","7871.40"," 10"
"LOTEVAIL                      5ML"," 10","1125.00","  -","0.00","  -","0.00"," 10","1125.00"," 10"
"LOTEVAIL LS                   5ML"," 35","3265.50","  -","0.00","  -","0.00"," 35","3265.50"," 10"
"NEXTOB                        5ML"," 10","822.90","  -","0.00","  -","0.00"," 10","822.90"," 10"
"OCUWIPES WET WIPES            10'S"," 12","1171.56","  -","0.00","  -","0.00"," 12","1171.56","  2"
"OCUWIPES-AT                   20'S","  2","597.98","  -","0.00","  -","0.00","  2","597.98","  2"
"OCUWIPES-AT                   20'S","  5","747.45","  -","0.00","  -","0.00","  5","747.45","  -"
"OPTIMASK GEL                  1"," 30","6315.30","  -","0.00","  -","0.00"," 30","6315.30","  -"
"OPTIMOIST                     10ML"," 20","1748.60","  -","0.00","  -","0.00"," 20","1748.60"," 20"
"OPTIMOIST ULTRA               10ML"," 10","2079.80","  -","0.00","  -","0.00"," 10","2079.80"," 10"
"OPTIMOIST-DS                  10ML"," 20","2378.60","  -","0.00","  -","0.00"," 20","2378.60"," 20"
"PATIF                         5ML"," 10","1092.80","  -","0.00","  -","0.00"," 10","1092.80"," 10"
"VIGOPRED                      10ML"," 20","883.20","  -","0.00","  -","0.00"," 20","883.20"," 20"
"VIGOQUIN                      5ML"," 50","5625.00","  -","0.00","  -","0.00"," 50","5625.00"," 10"
"VIGOQUIN-DX                   5ML"," 10","1157.10","  -","0.00","  -","0.00"," 10","1157.10"," 10"
"VIGOQUIN-LP                   5ML"," 10","1478.60","  -","0.00","  -","0.00"," 10","1478.60"," 10"
"ZYOFM                         5ML"," 10","1060.70","  -","0.00","  -","0.00"," 10","1060.70"," 10"
"ZYOFM-T                       5ML"," 10","1254.00","  -","0.00","  -","0.00"," 10","1254.00"," 10"
" TOTAL","409","62403.99","  0","0.00","  0","0.00","409","62403.9","  0"
"","","","","","","","","",""
"OCUZEN HEALTH CARE","","","","","","","","",""
"LUBRICOOL E/D                 10ML"," 16","877.76","  -","0.00","  2","179.34"," 14","768.04"," 14"
"NEPACARE                      5ML"," 38","2779.32","  -","0.00"," 36","3868.62","  2","146.28","  -"
"OZOLINE                       10ML","  9","493.74","  -","0.00","  -","0.00","  9","493.74","  9"
" TOTAL"," 63","4150.82","  0","0.00"," 38","4047.96"," 25","1408.06","  0"
"","","","","","","","","",""
"PRIDE&PRIME PHARMACEUTICALS","","","","","","","","",""
"BACTO-PRIDE                   5GM"," 44","2079.91","  -","0.00","  -","0.00"," 44","2079.91"," 44"
"CANZO PRIDE TAB               10S"," 70","5062.40","  -","0.00","  -","0.00"," 70","5062.40"," 70"
"HEALTHY-PRIDE LZ              10S"," 80","2416.40","  -","0.00","  -","0.00"," 80","2416.40"," 80"
"MONTI-PRIDE L                 10S"," 50","1526.75","  -","0.00","  -","0.00"," 50","1526.75"," 50"
"RI PRIDE DSR                  10S"," 50","1414.25","  -","0.00","  -","0.00"," 50","1414.25"," 50"
" TOTAL","294","12499.71","  0","0.00","  0","0.00","294","12499.7","  0"
"","","","","","","","","",""
"RAMAN&WEIL PVT LTD","","","","","","","","",""
"BACILLOCID EXTRA              500ML","  -","0.00","  2","710.00","  2","840.00","  -","0.00","  -"
"BACILLOL 25                   250ML","  -","0.00"," 10","1500.00"," 10","1760.00","  -","0.00","  -"
" TOTAL","  0","0.00"," 12","2210.00"," 12","2600.00","  0","0.00","  0"
"","","","","","","","","",""
"REGAL LABORATORIES","","","","","","","","",""
"SURGICAL SPIRIT 4.5L          1S","  -","0.00","  1","560.00","  1","620.00","  -","0.00","  -"
" TOTAL","  0","0.00","  1","560.00","  1","620.00","  0","0.00","  0"
"","","","","","","","","",""
"SANGAM HEALTHCARE (SAFTI-NV)","","","","","","","","",""
"IV SET                        1S"," 43","537.50","  -","0.00","  -","0.00"," 43","537.50"," 43"
"","","","","","","","","",""
"TOTAL","13566","1065083.32","6074","541015.94","7594","732865.26","12046","968966.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..8","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
" TOTAL"," 43","537.50","  0","0.00","  0","0.00"," 43","537.50","  0"
"","","","","","","","","",""
"SENSES PHARMACEUTICALS LTD","","","","","","","","",""
"ALLERPAT                      5ML"," 17","1502.66"," 18","1591.05"," 14","1505.07"," 21","1856.23","  3"
"ALLERPAT OD                   3ML","  -","0.00","  6","610.70","  -","0.00","  6","610.70","  -"
"CELLWET                       10ML"," 11","2150.87"," 24","4692.80"," 11","2549.75"," 24","4692.80"," 10"
"CELWET ULTRA                  10ML","  4","900.00"," 84","18900.00"," 56","14631.28"," 32","7200.00","  1"
"COMPU .5%                     10ML"," 25","1834.79"," 48","3522.80"," 37","3065.95"," 36","2642.10","  7"
"COMPU 1%                      10ML"," 25","2477.71"," 36","3567.90"," 27","2975.82"," 34","3369.68"," 10"
"DORSENZ                       5ML","  5","803.58"," 12","1928.60","  5","1050.02"," 12","1928.60","  4"
"DORSENZ-T                     5ML"," 12","2442.90","  6","1221.45","  -","0.00"," 18","3664.35"," 12"
"DUOBRIM LS                    5ML","153","8196.98","340","19287.00","186","11533.78","307","16447.5","  2"
"DUOBRIM-T                     5ML","169","11769.45","120","8357.00"," 35","3173.95","254","17688.9"," 19"
"FLI                           5ML"," 10","642.83","  -","0.00","  -","0.00"," 10","642.83"," 10"
"FLUNAREST 10                  10S"," 90","2794.50"," 30","931.50"," 60","1984.50"," 60","1863.00","  -"
"FLUNAREST 5MG                 10S"," 60","952.00","  -","0.00"," 30","508.13"," 30","476.00","  -"
"HYPERSENZ                     10ML","  1","35.36","  -","0.00","  -","0.00","  1","35.36","  1"
"IREWET 5ML                    5ML"," 11","1060.68","  -","0.00","  6","749.57","  5","482.13","  5"
"KARBOXI                       10ML","160","6857.33","  -","0.00","103","5072.89"," 57","2442.92","  -"
"LEOS                          5ML"," 10","803.58","  -","0.00","  -","0.00"," 10","803.58","  4"
"LEOS-MX DROPS                 5ML"," 23","2341.02","  -","0.00","  -","0.00"," 23","2341.02"," 11"
"MACUVIT CAP                   10S"," 10","1016.92","  -","0.00","  -","0.00"," 10","1016.92"," 10"
"MACUVIT PLUS                  10S","  9","1510.20","  -","0.00","  -","0.00","  9","1510.20","  9"
"NAPHACE                       10ML"," 12","578.60","  -","0.00","  -","0.00"," 12","578.60"," 12"
"NATASOL                       5ML"," 17","1153.45","  -","0.00","  -","0.00"," 17","1153.45"," 17"
"OBRIN E/O                     5GM"," 20","822.83","  -","0.00","  -","0.00"," 20","822.83"," 20"
"SENSOFI                       5ML"," 10","241.08","  -","0.00","  -","0.00"," 10","241.08"," 10"
"SENSONAC                      5ML","  3","257.15","  -","0.00","  -","0.00","  3","257.15","  3"
"SENZCLOR E/O                  5GM","  5","72.45","  -","0.00","  -","0.00","  5","72.45","  5"
"SENZCLOR-H E/O                5GM"," 14","600.02","  -","0.00","  2","110.85"," 12","514.30","  4"
"SENZGAT                       5ML"," 62","1532.83","520","12856.00","284","7695.50","298","7367.48","  4"
"SENZMOX                       5ML"," 16","1187.35","162","12021.90","  5","592.57","173","12838.2","  4"
"SENZMOX OINT                  5GM","  1","41.25","  -","0.00","  -","0.00","  1","41.25","  1"
"SENZMOX-DM                    10ML","  4","407.13","  -","0.00","  2","263.28","  2","203.57","  2"
"SENZMOX-DX                    10ML","192","5829.12","  -","0.00","  -","0.00","192","5829.12","132"
"SENZMOX-GX                    5ML","  4","600.00","  -","0.00","  -","0.00","  4","600.00","  4"
"SENZOPT E/D                   3ML"," 29","1864.41","  5","321.45","  5","350.01"," 29","1864.41"," 24"
"SENZOPT-T                     3ML"," 11","919.27","  -","0.00","  2","182.01","  9","752.13","  9"
"SENZPRED                      10ML","  6","264.96","  -","0.00","  1","46.56","  5","220.80","  -"
"TRAVASENZ                     3ML","  7","584.99","  -","0.00","  -","0.00","  7","584.99","  2"
"VOLVIT                        10S","  1","101.69"," 12","1220.30","  6","793.20","  7","711.84","  1"
"ZYTAMIN TAB                   10S"," 38","803.83","  -","0.00","  -","0.00"," 38","803.83"," 38"
" TOTAL","1257","67955.76","1423","91030.45","877","58834.69","1803","107172.","  0"
"","","","","","","","","",""
"SENTISS PHARMA PVT LTD","","","","","","","","",""
"ACTIVISION CAP                10'S","170","22153.43","140","18244.00","  -","0.00","310","40397.4","170"
"FLOACE 0.1%                   5ML"," 65","4596.50","  -","0.00","  -","0.00"," 65","4596.50","  -"
"FLOACE-T                      5ML"," 77","5904.80","  -","0.00","  -","0.00"," 77","5904.80"," 77"
"ISOFT HS                      10ML","130","23578.28","140","25392.00","  -","0.00","270","48970.2","  -"
"KITIMOX GEL                   5ML","145","13116.28","  -","0.00","  -","0.00","145","13116.2","145"
"KITMOX                        5ML"," 85","7734.35","  -","0.00","  -","0.00"," 85","7734.35"," 85"
"KITMOX UNIT DOSE              10'S"," 50","8788.64","  -","0.00","  -","0.00"," 50","8788.64"," 50"
"KITMOX-LD                     5ML"," 65","5400.00","  -","0.00","  -","0.00"," 65","5400.00"," 65"
"NAVIBROM                      5ML","206","17521.08"," 65","5528.50","130","12040.28","141","11992.5"," 11"
"NEPA-OD 0.3%                  3ML"," 65","8035.50","  -","0.00","  -","0.00"," 65","8035.50"," 65"
"","","","","","","","","",""
"TOTAL","15881","1249867.94","7842","681210.89","8601","803740.23","15122","1231074","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..9","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"ONTEARS                       15ML","303","24486.73","140","11314.00","120","12571.00","323","26103.0","  -"
"ONTEARS GEL                   15ML","130","12793.00","  -","0.00"," 42","4677.83"," 88","8659.88","  -"
" TOTAL","1491","154108.59","485","60478.50","292","29289.11","1684","189699.","  0"
"","","","","","","","","",""
"SHERINGS","","","","","","","","",""
"CATOBAR                       10ML"," 13","636.50","260","12730.00"," 22","1384.00","251","12289.3","  7"
"DIMPLE E/D                    10ML","133","6511.88","130","6365.00","130","7065.63","133","6511.88","  3"
"DURALUB E/D                   10ML","  -","0.00"," 20","1607.20","  -","0.00"," 20","1607.20","  -"
"MISTICE                       10ML","  5","1333.96","  -","0.00","  -","0.00","  5","1333.96","  5"
"RETIGARD TAB                  10S","  6","747.45"," 54","4634.19"," 60","5923.96","  -","0.00","  -"
"TAGAMOX-LP                    5ML"," 37","3155.61","  -","0.00","  -","0.00"," 37","3155.61"," 37"
"TAGAMOX-TM                    5ML"," 45","4339.50","  -","0.00","  -","0.00"," 45","4339.50"," 45"
"TEARLUB E/D                   10ML"," 20","1474.67"," 50","2212.25"," 65","3661.06","  5","368.67","  5"
"TEARLUB GEL                   10ML","  6","596.85","  -","0.00","  3","389.96","  3","298.43","  3"
" TOTAL","265","18796.41","514","27548.64","280","18424.61","499","29904.5","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS","","","","","","","","",""
"ALCATOP 5ML                   5ML"," 30","3117.63","  -","0.00","  -","0.00"," 30","3117.63"," 30"
"ATROSUN E/D                   5ML"," 51","699.21"," 25","342.75"," 50","757.27"," 26","356.46","  1"
"CARPINOL 0.5%                 1ML","220","3922.60","100","1783.00"," 70","1280.30","250","4457.50","140"
"EPITRATE 1ML                  1ML","170","1475.60","300","2604.00","300","2604.00","170","1475.60"," 20"
"EYEVITAL CAP                  30S","126","8369.21","  -","0.00"," 39","2603.96"," 87","5778.74"," 87"
"EYEVITAL LX CAP               10S"," 27","2400.88","  -","0.00","  -","0.00"," 27","2400.88"," 27"
"HYCLO 0.05%                   5ML","  1","281.71"," 13","3662.17"," 13","3681.08","  1","281.71","  1"
"HYPROSOL PFS 3ML              3ML"," 47","2644.69","  -","0.00","  -","0.00"," 47","2644.69"," 47"
"HYPROSOL VIAL                 5ML"," 87","3728.52","  -","0.00","  -","0.00"," 87","3728.52"," 27"
"HYVET0.18%                    5ML","  1","160.17","  -","0.00","  -","0.00","  1","160.17","  1"
"JUST TEARS                    10ML"," 24","1709.93","144","10259.59"," 94","7387.20"," 74","5272.29"," 14"
"JUST TEARS LIQUIGEL E/D       10ML"," 25","2183.04","120","10478.58","140","15903.18","  5","436.61","  3"
"JUST TEARS WIPES              30*1","  4","593.39","  -","0.00","  -","0.00","  4","593.39","  4"
"LACRIGEL                      5GM"," 31","1959.64","180","11378.54"," 14","1020.09","197","12453.1"," 22"
"NEBRACIN E/D                  5ML"," 38","1042.33","  -","0.00","  -","0.00"," 38","1042.33"," 38"
"OCCUCOM E/D                   10ML","  1","59.73","  -","0.00","  -","0.00","  1","59.73","  1"
"OCCUMOX                       5ML"," 11","742.47","  -","0.00","  2","176.40","  9","607.48","  8"
"OCCUMOX E/O                   5GM","  6","212.14","  -","0.00","  2","91.45","  4","141.43","  4"
"OCULAN AMP                    2ML"," 20","231.40","100","1157.00","  -","0.00","120","1388.40"," 10"
"PARACAIN                      5ML","397","14292.00","450","16200.00","420","16800.00","427","15372.0"," 22"
"REFFRON TAB                   15S"," 28","5552.41","  -","0.00","  -","0.00"," 28","5552.41"," 28"
"RIBOCROSS RAPID               3ML","  6","16184.58","  -","0.00","  6","16708.28","  -","0.00","  -"
"SIMPLOVIR E/O                 5GM"," 50","2542.82","  -","0.00"," 39","1993.61"," 11","559.42"," 11"
"T+ULTRA 1ML                   5*2","  1","583.90","  6","3503.41","  1","778.57","  6","3503.41","  -"
"TROPICACYL 1%                 5ml"," 17","455.30"," 30","803.47","  -","0.00"," 47","1258.77"," 17"
"TROPICACYL PLUS               5ML"," 40","1714.26","  -","0.00","  -","0.00"," 40","1714.26"," 40"
"XINEP E/D                     5ML","  1","90.49","  -","0.00","  -","0.00","  1","90.49","  1"
"ZONAT                         5ML","  7","480.00"," 24","1645.73"," 24","1828.60","  7","480.00","  7"
" TOTAL","1467","77430.05","1492","63818.24","1214","73613.99","1745","74927.4","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(ORIZO)","","","","","","","","",""
"BPROS                         5ML","  -","0.00"," 30","5207.04"," 30","5785.75","  -","0.00","  -"
"BPROS-T                       5ML","  1","161.78","  -","0.00","  -","0.00","  1","161.78","  1"
"BRIO                          5ML"," 16","2142.72","  -","0.00","  -","0.00"," 16","2142.72"," 16"
"BRIO-B                        5ML"," 14","2452.36","  -","0.00","  -","0.00"," 14","2452.36"," 14"
"BRIO-T                        5ML","  4","642.84","  -","0.00","  -","0.00","  4","642.84","  4"
"","","","","","","","","",""
"TOTAL","18081","1388773.82","10018","789098.81","10287","918813.41","17812","1376069","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..10","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"CIBRIM T E/D                  5ML"," 51","4617.01"," 60","5431.78"," 50","5064.99"," 61","5522.31"," 17"
"CIBRIM Z E/D                  5ML"," 89","7675.94"," 72","6209.75"," 65","5852.35"," 96","8279.66"," 23"
"DORSUN                        5ML","101","12010.95"," 36","4281.13"," 33","4330.52","104","12367.7","  6"
"DORSUN T                      5ML"," 43","5827.70"," 60","8131.67"," 36","5508.05"," 67","9080.36","  -"
"DOVAS CAPS                    10S","  8","865.70"," 12","1298.55"," 12","1414.04","  8","865.70","  6"
"HYPERTONE E/D                 10ML"," 63","1653.69","  -","0.00","  -","0.00"," 63","1653.69","  3"
"HYPROLIEF E/D                 10ML","  3","401.76"," 60","8035.18"," 55","8928.50","  8","1071.36","  -"
"LACRIGUARD CAP                10'S"," 37","4122.88"," 72","8022.38"," 65","7279.93"," 44","4902.88","  -"
"TIMANOL 0.5%                  5ML"," 40","1328.61","120","3985.84"," 99","3645.94"," 61","2026.13","  1"
"TRAVOSUN E/D                  3ML"," 60","7489.20"," 36","4493.52"," 54","7497.67"," 42","5242.44","  -"
"TRAVOSUN-T                    2.5ML"," 28","5054.74","  -","0.00"," 12","2310.81"," 16","2888.42","  4"
"ZOPTINA E/D                   5ML","  -","0.00"," 60","3889.34"," 60","4321.50","  -","0.00","  -"
" TOTAL","558","56447.87","618","58986.18","571","61940.05","605","59300.3","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(RETENT)","","","","","","","","",""
"ARA E/D                       10ML"," 12","1703.53","  -","0.00","  -","0.00"," 12","1703.53"," 12"
"CAROKID JELLIES               75GM"," 13","1824.33","  -","0.00","  2","397.31"," 11","1543.66"," 11"
"GATSUN E/D                    5ML"," 93","2299.16","  -","0.00"," 12","348.17"," 81","2002.50"," 81"
"GATSUN FORTE E/D              5ML"," 23","1000.82","  -","0.00","  6","304.87"," 17","739.73"," 17"
"NETIWASH 15'S                 15SA"," 12","1787.03","  -","0.00","  8","1576.64","  4","595.68","  4"
"NETIWASH 30'S                 30S"," 19","3704.86","  -","0.00","  3","774.80"," 16","3119.88"," 16"
"OCULACT                       5ML"," 24","3857.05","  -","0.00","  -","0.00"," 24","3857.05"," 24"
"OFLO BM OINT                  5GM"," 34","743.24","  -","0.00","  -","0.00"," 34","743.24"," 34"
"OFLO E/D                      5ML"," 22","471.33","  -","0.00","  -","0.00"," 22","471.33"," 22"
"OTOFLU DROPS                  5ML"," 33","1126.02","  -","0.00","  2","96.61"," 31","1057.77"," 31"
"POLYCHLOR DM E/D              5ML","  2","110.77","  -","0.00","  -","0.00","  2","110.77","  2"
"POLYCHLOR DM E/O              5GM","  7","380.73","  -","0.00","  -","0.00","  7","380.73","  7"
"POLYCHLOR E/D                 5ML","  9","296.54","  -","0.00","  -","0.00","  9","296.54","  9"
"POLYCHLOR E/O                 5GM"," 12","421.08","  -","0.00","  -","0.00"," 12","421.08"," 12"
"REDIF E/D                     10ML"," 12","427.49","  -","0.00","  -","0.00"," 12","427.49"," 12"
"TINNICAR CAP                  10S"," 23","3462.13"," 24","3612.66"," 12","2346.31"," 35","5268.46"," 14"
"TRYBLUE 1ML                   1ML"," 24","1645.73","  -","0.00","  -","0.00"," 24","1645.73"," 14"
"ULTRA GEL E/D                 10ML","  5","433.90"," 24","2082.72"," 24","2370.90","  5","433.90","  1"
"VITREON SACHET                30*4GM"," 21","3470.29"," 84","13881.14"," 91","16410.92"," 14","2313.52","  2"
"VITREON TABLETS               1*30"," 38","5796.36"," 12","1830.43"," 37","6178.98"," 13","1982.97","  -"
" TOTAL","438","34962.37","144","21406.95","197","30805.51","385","29115.5","  0"
"","","","","","","","","",""
"SURGICARE","","","","","","","","",""
"STERILE GLOVES 6.5            1S","  -","0.00"," 25","412.50"," 25","481.25","  -","0.00","  -"
"STERILE GLOVES 7              1S","  -","0.00"," 50","810.00"," 50","925.00","  -","0.00","  -"
"STERILED GLOVES 7.5           1PAIR","  -","0.00"," 25","405.00"," 25","462.50","  -","0.00","  -"
" TOTAL","  0","0.00","100","1627.50","100","1868.75","  0","0.00","  0"
"","","","","","","","","",""
"TAS MED(INDIA)PVT.LTD(VALLIANT)","","","","","","","","",""
"ANGLIT 2.6                    30S"," 42","3549.83","  -","0.00"," 36","3589.44","  6","507.12","  6"
"DAPIXA M                      10'S","  -","0.00"," 50","3231.02"," 50","3590.00","  -","0.00","  -"
"DIGON 0.25                    10'S","  -","0.00","200","1499.94","200","1700.00","  -","0.00","  -"
"ENZYGUT FORTE                 10'S","  -","0.00","100","4623.66","100","5138.00","  -","0.00","  -"
"TELTAS A                      15'S","  -","0.00"," 50","2692.58"," 50","2992.00","  -","0.00","  -"
"TELTAS M 25                   15'S","  -","0.00"," 50","3467.55"," 50","3853.00","  -","0.00","  -"
"TELTAS M 50                   15'S","  -","0.00"," 50","4079.45"," 50","4533.00","  -","0.00","  -"
"WELHART 150                   10S"," 11","6246.24","  -","0.00","  7","4384.96","  4","2271.36","  -"
" TOTAL"," 53","9796.07","500","19594.20","543","29780.40"," 10","2778.48","  0"
"","","","","","","","","",""
"TOTAL","19095","1484580.44","11350","885506.60","11668","1037422.3","18777","1461864","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..11","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"TASMED (INDIA) PVT LTD(PASSION)","","","","","","","","",""
"LAMREST 10                    15S","  -","0.00"," 90","12059.52"," 62","9630.32"," 28","3751.85","  -"
"LAMREST GN                    10S","  7","468.98"," 24","1607.94"," 12","875.53"," 19","1272.95","  7"
"MIBETA PLUS 10                10S"," 30","1463.44","108","5268.39"," 60","3186.96"," 78","3804.94","  -"
" TOTAL"," 37","1932.42","222","18935.85","134","13692.81","125","8829.75","  0"
"","","","","","","","","",""
"TASMED(INDIA) PVT.LTD(ASPIRE)","","","","","","","","",""
"IMACIN                        10S","120","3286.87","120","3286.87","120","3578.96","120","3286.87","  -"
" TOTAL","120","3286.87","120","3286.87","120","3578.96","120","3286.87","  0"
"","","","","","","","","",""
"THE RAMARAJU COTTON MILLS PVT LTD","","","","","","","","",""
"COTTON ROLL400GM              1S","  -","0.00","  3","486.00","  3","540.00","  -","0.00","  -"
" TOTAL","  0","0.00","  3","486.00","  3","540.00","  0","0.00","  0"
"","","","","","","","","",""
"WELNINNOV PHARMACEUTICALS","","","","","","","","",""
"BENOSAFE-XT                   10'S"," 24","2013.40","-24","-2013.40","  -","0.00","  -","0.00","  -"
"LIGAWALK                      10'S"," 24","4759.40","-24","-4759.40","  -","0.00","  -","0.00","  -"
"MAGNIWEL-QC                   10'S"," 24","4283.40","-24","-4283.40","  -","0.00","  -","0.00","  -"
" TOTAL"," 72","11056.20","-72","-11056.20","  0","0.00","  0","0.00","  0"
"","","","","","","","","",""
"ZIVIRA ASTRA DIVISION","","","","","","","","",""
"BEPIREX                       5ML","  1","151.07"," 46","6378.60"," 12","1645.03"," 35","5287.45","  1"
"ENVISA TAB                    10S"," 12","1422.60"," 81","10511.40"," 69","9578.26"," 24","2845.20","  1"
"STRIOS LID WIPES              24S","  6","902.71"," 40","0.00","  2","362.60"," 44","6619.88","  6"
"TIMOBEST E/D                  5ML","  5","167.50","  1","0.00","  5","213.06","  1","33.50","  -"
"TIZTA 5ML                     5ML","  -","0.00"," 56","6714.30"," 14","1680.04"," 42","5399.94","  -"
"TOBRAWIN                      5ML","  1","80.36"," 46","3393.00"," 12","875.04"," 35","2812.60","  -"
"TOBRAWIN LP                   5ML","  1","112.50"," 20","2250.00","  -","0.00"," 21","2362.50","  1"
" TOTAL"," 26","2836.74","290","29247.30","114","14354.03","202","25361.0","  0"
"","","","","","","","","",""
"ZIVIRA LABS PVT.LTD","","","","","","","","",""
"BRITIVIN E/D                  5ML"," 13","2883.27","  -","0.00","  -","0.00"," 13","2883.27"," 13"
"FOMIRA E/D                    10ML"," 27","6463.94","  -","0.00","  5","1508.91"," 22","5266.91","  1"
"HYNIZA                        1S","  4","320.01","  -","0.00","  -","0.00","  4","320.01","  4"
"LATOBEST                      2.5ML","  -","0.00"," 51","8302.70"," 20","3266.42"," 31","5450.42","  -"
"LOTIVIZ E/D                   5ML","  6","640.26","  -","0.00","  -","0.00","  6","640.26","  6"
"NEPAWEL E/D                   5ML"," 71","9722.03"," 75","6983.43","122","14603.91"," 24","3286.32","  4"
"VITTLES JELLY                 50G","  -","0.00"," 33","5784.30"," 28","4619.02","  5","765.14","  -"
"ZIVIFRESH E/D                 10ML"," 12","1049.16"," 53","4371.50"," 41","2950.14"," 24","2098.32","  2"
"ZIVIFRESH GEL                 10ML"," 93","8130.09","  3","0.00"," 39","3465.08"," 57","4982.96","  -"
"ZIVIMOX E/D                   5ML","  1","93.21","  -","0.00","  -","0.00","  1","93.21","  1"
