itemdescri,qty,value,e,f,g,h,i,j,k
"NEBULISER                     1S","  1","980.00","  -","0.00","  -","0.00","  1","980.00","  -"
" TOTAL","  5","1048.00","  0","0.00","  4","78.00","  1","980.00","  0"
"","","","","","","","","",""
"PIONEER","","","","","","","","",""
"LAT.EXAMI.GLOVES ME           100","  -","0.00","  2","420.00","  2","460.00","  -","0.00","  -"
" TOTAL","  0","0.00","  2","420.00","  2","460.00","  0","0.00","  0"
"","","","","","","","","",""
"PRIDE&PRIME PHARMACEUTICALS","","","","","","","","",""
"BACTO-PRIDE                   5GM"," 44","2079.91","  -","0.00","  -","0.00"," 44","2079.91"," 44"
"CANZO PRIDE TAB               10S"," 70","5062.40","  -","0.00","  -","0.00"," 70","5062.40"," 70"
"HEALTHY-PRIDE LZ              10S"," 30","906.15","  -","0.00","-50","0.00"," 80","2416.40"," 80"
"MONTI-PRIDE L                 10S","  -","0.00","  -","0.00","-50","0.00"," 50","1526.75"," 50"
"RI PRIDE DSR                  10S"," 30","848.55","  -","0.00","-20","0.00"," 50","1414.25"," 50"
" TOTAL","174","8897.01","  0","0.00","-120","0.00","294","12499.7","  0"
"","","","","","","","","",""
"RAMAN&WEIL PVT LTD","","","","","","","","",""
"BACILLOCID EXTRA              500ML","  -","0.00","  4","1200.00","  4","1480.00","  -","0.00","  -"
"BACTORUB BLUE                 500ML","  2","420.00","  -","0.00","  -","0.00","  2","420.00","  -"
"STERILIUM                     500ML","  -","0.00","  5","1040.00","  5","1300.00","  -","0.00","  -"
" TOTAL","  2","420.00","  9","2240.00","  9","2780.00","  2","420.00","  0"
"","","","","","","","","",""
"RAMSONS","","","","","","","","",""
"FACE MASK RAMSONS             1S","100","225.00","  -","0.00","  -","0.00","100","225.00","  -"
" TOTAL","100","225.00","  0","0.00","  0","0.00","100","225.00","  0"
"","","","","","","","","",""
"RANBAXY","","","","","","","","",""
"BECTODINE                     2LTR","  -","0.00","  2","850.00","  2","920.00","  -","0.00","  -"
" TOTAL","  0","0.00","  2","850.00","  2","920.00","  0","0.00","  0"
"","","","","","","","","",""
"REGAL LABORATORIES","","","","","","","","",""
"SURGICAL SPIRIT 4.5L          1S","  -","0.00","  1","590.00","  1","620.00","  -","0.00","  -"
" TOTAL","  0","0.00","  1","590.00","  1","620.00","  0","0.00","  0"
"","","","","","","","","",""
"SANGAM HEALTHCARE (SAFTI-NV)","","","","","","","","",""
"IV SET                        1S"," 14","175.00"," 50","637.50"," 50","700.00"," 14","175.00","  -"
" TOTAL"," 14","175.00"," 50","637.50"," 50","700.00"," 14","175.00","  0"
"","","","","","","","","",""
"SENSES PHARMACEUTICALS LTD","","","","","","","","",""
"ALLERPAT                      5ML"," 11","972.31"," 12","1060.70","  7","645.67"," 16","1414.27","  3"
"","","","","","","","","",""
"TOTAL","7249","490679.44","8821","531997.81","7792","519722.61","8278","581562.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..8","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"CELLWET                       10ML","  9","1759.80"," 12","2346.40","  9","2190.00"," 12","2346.40","  3"
"CELWET ULTRA                  10ML"," 19","4275.00"," 24","5142.80"," 26","6705.63"," 17","3825.00","  1"
"COMPU .5%                     10ML"," 24","1761.40"," 24","1761.40"," 12","1048.09"," 36","2642.10","  7"
"COMPU 1%                      10ML"," 19","1883.06"," 60","5689.30"," 46","4579.01"," 33","3270.57","  6"
"DORSENZ                       5ML"," 10","1607.17","  6","964.30","  5","1043.59"," 11","1767.88","  4"
"DORSENZ-T                     5ML"," 10","2035.75","  -","0.00","  -","0.00"," 10","2035.75","  9"
"DUOBRIM LS                    5ML","157","8411.28","120","5786.00","156","8565.99","121","6482.58","  -"
"DUOBRIM-T                     5ML","140","9749.84","120","8357.00","129","9551.17","131","9123.06","  -"
"FLI                           5ML"," 10","642.83","  -","0.00","  -","0.00"," 10","642.83"," 10"
"FLUNAREST 10                  10S"," 60","1863.00","  -","0.00"," 30","884.69"," 30","931.50","  -"
"FLUNAREST 5MG                 10S"," 18","285.60","  -","0.00","  -","0.00"," 18","285.60","  -"
"HYPERSENZ OINT                5GM"," 21","1890.00","  -","0.00","  -","0.00"," 21","1890.00","  -"
"IREWET 5ML                    5ML"," 24","2314.20","  -","0.00","  -","0.00"," 24","2314.20","  1"
"IREWET E/D                    10ML","  4","1028.57","  -","0.00","  3","997.72","  1","257.14","  -"
"KARBOXI                       10ML","115","4928.70","240","8872.00","175","7361.62","180","7714.49","  -"
"LEOS                          5ML","  7","562.51","  -","0.00","  -","0.00","  7","562.51","  4"
"LEOS-MX DROPS                 5ML"," 18","1832.10","  -","0.00","  -","0.00"," 18","1832.10"," 11"
"MACUVIT CAP                   10S","  6","610.15","  -","0.00","  -","0.00","  6","610.15","  6"
"MACUVIT PLUS                  10S","  6","1006.80","  -","0.00","  -","0.00","  6","1006.80","  3"
"NATASOL                       5ML"," 16","1085.60","  -","0.00","  -","0.00"," 16","1085.60"," 17"
"OBRIN E/O                     5GM"," 14","575.98","  -","0.00","  -","0.00"," 14","575.98"," 20"
"SENSOFI                       5ML"," 10","241.08","  -","0.00","  -","0.00"," 10","241.08"," 10"
"SENSONAC                      5ML","  -","0.00","  -","0.00"," -3","0.00","  3","257.15","  3"
"SENZCLOR E/O                  5GM","  5","72.45","  -","0.00","  -","0.00","  5","72.45","  5"
"SENZCLOR-H E/O                5GM"," 14","600.02"," 12","495.00"," 14","700.70"," 12","514.30","  3"
"SENZGAT                       5ML","134","3312.90","325","8035.00","423","11484.70"," 36","890.03","  -"
"SENZMOX                       5ML","  8","728.60","105","6974.80"," 99","8199.38"," 14","1275.05","  3"
"SENZMOX OINT                  5GM","  -","0.00","  -","0.00"," -1","0.00","  1","41.25","  1"
"SENZMOX-GX                    5ML","  4","600.00","  -","0.00","  -","0.00","  4","600.00","  4"
"SENZOPT E/D                   3ML"," 21","1350.09","  -","0.00"," -3","0.00"," 24","1542.96"," 24"
"SENZOPT-T                     3ML","  9","752.13","  -","0.00","  3","455.02","  6","501.42","  6"
"T-PLUS                        5ML"," 10","385.70","  -","0.00","  -","0.00"," 10","385.70","  -"
"TRAVASENZ                     3ML","  5","417.85","  -","0.00","  -","0.00","  5","417.85","  -"
"VOLVIT                        10S"," 12","1220.30","  6","564.40","  9","979.53","  9","915.23","  -"
"ZYTAMIN TAB                   10S"," 38","803.83"," 60","1269.20"," 60","1800.00"," 38","803.83"," 38"
" TOTAL","988","61566.58","1126","57318.30","1199","67192.51","915","61074.8","  0"
"","","","","","","","","",""
"SHERINGS","","","","","","","","",""
"CATOBAR                       10ML"," 47","2301.19"," 65","3182.50"," 32","1732.64"," 80","3916.92","  -"
"DIMPLE E/D                    10ML"," 75","3663.58","  -","0.00","  3","207.92"," 72","3517.03","  -"
"DURALUB E/D                   10ML","  5","669.67","  -","0.00","  2","314.99","  3","401.80","  -"
"DURALUB FUSION                10ML","  5","1068.75","  -","0.00","  -","0.00","  5","1068.75","  -"
"RETIGARD TAB                  10S"," 16","1196.00","  -","0.00","  -","0.00"," 16","1196.00","  -"
"TAGAMOX E/D                   5ML"," 10","724.33","  -","0.00","  -","0.00"," 10","724.33","  -"
"TAGAMOX-KT                    5ML","  5","506.25","  -","0.00","  -","0.00","  5","506.25","  -"
"TAGAMOX-LP                    5ML"," 39","3326.18","  -","0.00"," -1","0.00"," 40","3411.47"," 37"
"TEARLUB E/D                   10ML"," 11","811.16"," 24","1769.80"," 11","788.31"," 24","1769.80","  -"
"TEARLUB GEL                   10ML","  6","596.85","  -","0.00","  -","0.00","  6","596.85","  -"
"TOBRAVAS                      5ML","  -","0.00"," 39","1909.50","  -","0.00"," 39","1909.50","  -"
" TOTAL","219","14863.96","128","6861.80"," 47","3043.86","300","19018.7","  0"
"","","","","","","","","",""
"SHERWYN PHARMA(GENORA)","","","","","","","","",""
"PENTOGAST40 TAB               10S","  1","38.58","  -","0.00","  -","0.00","  1","38.58","  -"
" TOTAL","  1","38.58","  0","0.00","  0","0.00","  1","38.58","  0"
"","","","","","","","","",""
"TOTAL","8446","566176.24","10063","595117.21","9031","589313.31","9478","660280.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..9","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"SHERWYN PHARMACEUTICALS PVT LTD","","","","","","","","",""
"FLUNAWYN-5                    10S"," 15","241.13","  -","0.00","  -","0.00"," 15","241.13","  -"
"ITROWYN E/D                   5ML"," 14","274.77","  -","0.00","  -","0.00"," 14","274.77","  -"
" TOTAL"," 29","515.89","  0","0.00","  0","0.00"," 29","515.89","  0"
"","","","","","","","","",""
"SUBHAM PHARMACEUTICALS","","","","","","","","",""
"G-MOX                         5ML"," 43","1307.49","  -","0.00","  -","0.00"," 43","1307.49","  -"
"LUBRY                         10ML","  1","46.46","  -","0.00","  -","0.00","  1","46.46","  -"
"PANTOZING DSR CAP             10S","  7","251.30","  -","0.00","  -","0.00","  7","251.30","  -"
"UFER SUSPENSION               200ML"," 60","4428.00","  -","0.00","  -","0.00"," 60","4428.00","  -"
"VITAZING CAP                  10S","  1","27.51","  -","0.00","  -","0.00","  1","27.51","  -"
" TOTAL","112","6060.75","  0","0.00","  0","0.00","112","6060.75","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS","","","","","","","","",""
"ALCATOP 5ML                   5ML"," 30","2973.13","  -","0.00","  -","0.00"," 30","2973.13"," 30"
"ATROSUN E/D                   5ML"," 42","575.82","  -","0.00"," 16","221.87"," 26","356.46","  1"
"CARPINOL 0.5%                 1ML","120","1975.20","200","3155.00"," 30","502.80","290","4773.40","  -"
"EPITRATE 1ML                  1ML","300","2604.00","100","868.00","170","1484.10","230","1996.40"," 20"
"ESTOCIN E/O                   5GM"," 26","1518.12","130","6964.46"," 65","3500.07"," 91","5313.44","  -"
"EYEVITAL CAP                  30S"," 65","4317.45","130","7939.42","130","7980.14"," 65","4317.45"," 59"
"EYEVITAL LX CAP               10S"," 33","2934.41","  -","0.00","  -","0.00"," 33","2934.41","  2"
"HYCLO 0.05%                   5ML","  -","0.00"," 91","25635.19"," 65","18405.38"," 26","7324.34","  -"
"HYPROSOL PFS 3ML              3ML"," 57","3207.39","  -","0.00","  -","0.00"," 57","3207.39"," 47"
"HYPROSOL VIAL                 5ML","192","8228.47","667","24476.19","160","6842.00","699","29956.7","  7"
"HYVET0.18%                    5ML"," 33","5285.56","130","20821.92","  2","401.10","161","25787.1","  1"
"JUST TEARS                    10ML"," 81","5771.02","325","18629.87","311","18282.92"," 95","6768.48","  8"
"JUST TEARS LIQUIGEL E/D       10ML"," 94","8208.22","130","11351.80"," 80","7126.68","144","12574.3","  -"
"JUST TEARS WIPES              30*1","  6","890.09","  -","0.00","  -","0.00","  6","890.09","  4"
"LACRIGEL                      5GM","104","6127.97","195","11489.92","137","9275.98","162","9545.49"," 15"
"LYMOVITA                      200ML","  5","523.33","  -","0.00","  -","0.00","  5","523.33","  -"
"NEBRACIN DM                   10ML","  -","0.00"," 50","739.50"," 25","410.75"," 25","369.75","  -"
"NEBRACIN E/D                  5ML"," 44","1206.91","  -","0.00","  -","0.00"," 44","1206.91"," 38"
"OCCUCOM E/D                   10ML","103","6152.28","195","11647.53","136","8194.96","162","9676.41","  -"
"OCCUMOX                       5ML"," 48","3239.87","  -","0.00","  -","0.00"," 48","3239.87","  8"
"OCCUMOX E/O                   5GM"," 66","2333.56"," 65","2298.20"," 57","2078.88"," 74","2616.41","  1"
"OCCUMOX PFS-0.5ML             0.5ML","195","27786.39"," 65","9191.43","255","31605.00","  5","712.47","  -"
"OCULAN AMP                    2ML"," 60","694.20","200","2256.00"," 60","690.90","200","2314.00","  -"
"PARACAIN                      5ML","524","18864.00","675","24300.00","729","28829.91","470","16920.0","  -"
"REFFRON TAB                   15S"," 24","4759.21","  -","0.00","  -","0.00"," 24","4759.21"," 28"
"RIBOCROSS RAPID               3ML","  1","2697.43","  -","0.00","  -","0.00","  1","2697.43","  -"
"RIBOCROSS-3ML                 3ML","  -","0.00","  2","4494.86","  2","4994.28","  -","0.00","  -"
"SIMPLOVIR E/O                 5GM"," 71","3610.80","130","6611.32","130","6645.38"," 71","3610.80","  1"
"T+ULTRA 1ML                   5*2","  3","1751.71"," 24","14013.64"," 15","10899.98"," 12","7006.82","  -"
"TROPICACYL 1%                 5ml"," 28","749.90","  -","0.00","  -","0.00"," 28","749.90","  7"
"TROPICACYL PLUS               5ML"," 72","3085.68","325","13928.41","  -","0.00","397","17014.0","  2"
"XINEP E/D                     5ML"," 11","995.37","  -","0.00","  2","256.19","  9","814.40","  1"
"ZONAT                         5ML"," 72","4937.20","  -","0.00","  -","0.00"," 72","4937.20","  7"
" TOTAL","2510","138004.67","3829","220812.66","2577","168629.27","3762","197887.","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(ORIZO)","","","","","","","","",""
"BPROS-T                       5ML","  1","161.78","  -","0.00","  -","0.00","  1","161.78","  1"
"BRIO                          5ML","  4","535.68","  -","0.00","  -","0.00","  4","535.68","  4"
"","","","","","","","","",""
"TOTAL","11102","711455.02","13892","815929.87","11608","757942.58","13386","865441.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..10","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"BRIO-B                        5ML","  6","1051.01","  -","0.00","  6","1401.42","  -","0.00","  -"
"BRIO-T                        5ML"," 27","4339.18","  -","0.00"," 22","3928.60","  5","803.55","  -"
"CIBRIM T E/D                  5ML"," 35","3168.54","114","10320.39","102","10692.50"," 47","4254.90"," 11"
"CIBRIM Z E/D                  5ML"," 53","4571.06"," 30","2378.40"," 31","2693.50"," 52","4484.82"," 22"
"DORSUN                        5ML","103","12248.79","210","24973.00","116","14596.38","197","23427.3","  -"
"DORSUN T                      5ML"," 76","10300.11","120","16263.35"," 56","8482.54","140","18973.8","  -"
"DOVAS CAPS                    10S"," 14","1514.97"," 24","2597.10"," 12","1294.97"," 26","2813.52","  6"
"HYPERTONE E/D                 10ML","  -","0.00"," 72","1889.93"," 60","1750.00"," 12","314.99","  -"
"HYPROLIEF E/D                 10ML","120","16070.36","  -","0.00","110","16357.00"," 10","1339.20","  -"
"LACRIGUARD CAP                10'S"," 17","1894.15"," 24","2674.09","  -","0.00"," 41","4568.24","  -"
"TIMANOL 0.5%                  5ML"," 40","1328.61","120","3476.61"," 97","2773.15"," 63","2092.56","  1"
"TRAVOSUN E/D                  3ML"," 66","8238.12"," 60","7489.20"," 73","9376.73"," 53","6615.46","  -"
"TRAVOSUN-T                    2.5ML"," 51","9206.84","  -","0.00"," 27","5484.64"," 24","4332.63","  2"
"ZOPTINA E/D                   5ML","180","11668.05","  -","0.00","120","8643.00"," 60","3889.35","  -"
" TOTAL","793","86297.26","774","72062.07","832","87474.43","735","78607.8","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(RETENT)","","","","","","","","",""
"ARA E/D                       10ML"," 12","1703.53","  -","0.00","  -","0.00"," 12","1703.53"," 12"
"CAROKID JELLIES               75GM"," 81","11366.95"," 39","5472.98"," 38","6239.42"," 82","11507.2","  -"
"GATSUN E/D                    5ML"," 69","1705.83","173","4276.92","225","6158.91"," 17","420.28"," 27"
"GATSUN FORTE E/D              5ML"," 63","2741.36","130","5656.77","120","5852.26"," 73","3176.50","  4"
"MYCLIN EAR DROPS              10ML"," 42","753.87","  -","0.00"," 24","440.00"," 18","323.09","  -"
"NETIWASH 15'S                 15SA"," 13","1935.95"," 30","4467.57"," 22","3971.40"," 21","3127.30","  -"
"NETIWASH 30'S                 30S","  9","1754.93"," 18","3220.52","  6","1192.85"," 21","4094.84","  1"
"OCULACT                       5ML"," 30","4821.31"," 60","9642.62"," 60","10268.00"," 30","4821.31","  -"
"OFLO BM OINT                  5GM","  4","87.44","  -","0.00","  -","0.00","  4","87.44","  -"
"OFLO E/D                      5ML"," 27","578.45"," 24","514.18"," 24","521.40"," 27","578.45","  3"
"OFLO E/O                      5GM","  -","0.00"," 50","610.50"," 50","678.50","  -","0.00","  -"
"OMNIDASE INJ                  1ML"," 50","5818.00","  -","0.00"," 20","2378.60"," 30","3490.80","  -"
"OTOFLU DROPS                  5ML","194","6619.61"," 65","2217.91","158","5959.65","101","3446.29"," 27"
"PENTOLATE E/D                 5ML"," 25","803.50"," 50","1607.00","  -","0.00"," 75","2410.50","  -"
"POLYCHLOR DM E/D              5ML","  2","110.77","  -","0.00","  -","0.00","  2","110.77","  2"
"POLYCHLOR DM E/O              5GM","126","6853.17","  -","0.00"," 12","703.37","114","6200.48","  2"
"POLYCHLOR E/D                 5ML"," 35","1153.20","  -","0.00"," 26","878.60","  9","296.54","  9"
"POLYCHLOR E/O                 5GM"," 12","421.08","  -","0.00","  -","0.00"," 12","421.08"," 12"
"REDIF E/D                     10ML"," 28","997.47","  -","0.00","  4","186.20"," 24","854.97"," 11"
"SYNOX NASAL DROPS             10ML"," 27","646.63","  -","0.00"," 24","638.60","  3","71.85","  -"
"TINNICAR CAP                  10S"," 36","5418.98"," 30","4515.82"," 20","3400.03"," 46","6924.26"," 14"
"TRYBLUE 1ML                   1ML"," 13","891.44"," 60","3760.35"," 60","5014.20"," 13","891.44","  5"
"ULTRA GEL E/D                 10ML","152","12175.88","  -","0.00"," 70","5764.66"," 82","6568.57","  1"
"VITREON SACHET                30*4GM"," 89","14707.40"," 60","9915.10"," 79","14359.56"," 70","11567.6","  1"
" TOTAL","1139","84066.76","789","55878.24","1042","74606.21","886","73095.1","  0"
"","","","","","","","","",""
"SUPERFINE NEEDLES PVT LTD","","","","","","","","",""
"SUTURE NEEDLE1/2              6S","  1","25.00"," 24","600.00"," 25","675.00","  -","0.00","  -"
" TOTAL","  1","25.00"," 24","600.00"," 25","675.00","  0","0.00","  0"
"","","","","","","","","",""
"SURGICARE","","","","","","","","",""
"STERILE GLOVES 6              1PAIR"," 25","440.00","  -","0.00","  -","0.00"," 25","440.00","  -"
"STERILE GLOVES 6.5            1S","  -","0.00","100","1700.00","100","1900.00","  -","0.00","  -"
"STERILE GLOVES 7              1S","  -","0.00"," 25","412.50","  -","0.00"," 25","412.50","  -"
"STERILED GLOVES 7.5           1PAIR"," 25","420.00","  -","0.00","  -","0.00"," 25","420.00","  -"
" TOTAL"," 50","860.00","125","2112.50","100","1900.00"," 75","1272.50","  0"
"","","","","","","","","",""
"TOTAL","13080","882006.58","15604","946582.68","13607","922598.22","15077","1017720","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..11","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"TAS MED(INDIA)PVT.LTD(VALLIANT)","","","","","","","","",""
"ANGLIT 2.6                    30S"," 60","5493.77","  -","0.00","  -","0.00"," 60","5493.77","  -"
" TOTAL"," 60","5493.77","  0","0.00","  0","0.00"," 60","5493.77","  0"
"","","","","","","","","",""
"TASMED (INDIA) PVT LTD(PASSION)","","","","","","","","",""
"DOTIN 25                      15S","  -","0.00"," 72","2183.91"," 72","2377.87","  -","0.00","  -"
"LAMREST 10                    15S"," 69","9245.63","120","14617.42","110","15049.84"," 79","10585.5","  -"
"LAMREST GN                    10S"," 23","1540.94"," 48","3069.68"," 34","2467.24"," 37","2478.90","  4"
"MIBETA PLUS 10                10S"," 60","2926.88","120","5849.33","120","6373.92"," 60","2926.88","  -"
" TOTAL","152","13713.45","360","25720.34","336","26268.87","176","15991.3","  0"
"","","","","","","","","",""
"TASMED(INDIA) PVT.LTD(ASPIRE)","","","","","","","","",""
"DOTIN 50                      10S","  -","0.00"," 72","3368.27"," 72","3667.94","  -","0.00","  -"
"IMACIN                        10S","168","4601.62","120","2987.88","168","4555.04","120","3286.87","  -"
"PRIMODE                       10'S","  -","0.00"," 12","1311.35"," 12","1427.96","  -","0.00","  -"
" TOTAL","168","4601.62","204","7667.50","252","9650.94","120","3286.87","  0"
"","","","","","","","","",""
"TEKAY PRODUCTS","","","","","","","","",""
"FORMALINE                     4.5LTS","  -","0.00","  1","200.00","  1","250.00","  -","0.00","  -"
" TOTAL","  0","0.00","  1","200.00","  1","250.00","  0","0.00","  0"
"","","","","","","","","",""
"THE RAMARAJU COTTON MILLS PVT LTD","","","","","","","","",""
"COTTON ROLL400GM              1S","  -","0.00"," 10","1620.00","  9","1600.00","  1","162.00","  -"
" TOTAL","  0","0.00"," 10","1620.00","  9","1600.00","  1","162.00","  0"
"","","","","","","","","",""
"ZIVIRA LABS PVT.LTD","","","","","","","","",""
"BEPIREX                       5ML"," 43","6496.01","  -","0.00"," 42","5035.80","  1","151.07","  1"
"BRITIVIN E/D                  5ML"," 14","3105.06","  -","0.00","  -","0.00"," 14","3105.06"," 13"
"DUCIRA GEL                    10GM"," 13","3426.41","  -","0.00","  -","0.00"," 13","3426.41","  -"
"ENVISA TAB                    10S"," 75","8298.50"," 99","13775.51"," 95","13367.89"," 79","8741.09","  -"
"FOMIRA E/D                    10ML"," 19","4397.08","  2","0.00"," 16","3622.62","  5","1157.13","  -"
"HYNIZA                        1S","  4","320.01","  -","0.00","  -","0.00","  4","320.01","  4"
"LATOBEST                      2.5ML"," 28","3281.97"," 12","0.00","  -","0.00"," 40","4688.53","  -"
"LOTIVIZ E/D                   5ML"," 80","8536.80"," 18","0.00"," 79","7230.40"," 19","2027.49","  -"
"MACUMER TAB                   10S"," 12","2160.00","  -","0.00"," 12","2000.00","  -","0.00","  -"
"NEPAWEL E/D                   5ML","192","18514.48","195","17116.25","241","27908.55","146","14078.7","  2"
"PATVIRA E/D                   2.5ML","  4","447.26"," 27","2907.20"," 18","2136.79"," 13","1453.60","  -"
"STRIOS LID WIPES              24S"," 62","9328.01","154","21420.00"," 74","9316.00","142","21364.1","  -"
"TIMOBEST E/D                  5ML"," 54","1809.00"," 16","0.00","  -","0.00"," 70","2345.00","  -"
"TIZTA 10ML                    10ML"," 15","3375.00","  -","0.00"," 14","2745.00","  1","225.00","  -"
"TIZTA 5ML                     5ML"," 51","6557.07","  -","0.00","  -","0.00"," 51","6557.07","  -"
"TOBRAWIN                      5ML"," 35","2812.60"," 16","0.00"," 26","1785.80"," 25","2009.00","  -"
"TOBRAWIN LP                   5ML"," 14","1575.00","  -","0.00"," 13","1250.00","  1","112.50","  1"
"VITTLES JELLY                 50G"," 58","7712.40"," 45","6428.40"," 84","13356.66"," 19","2526.48","  -"
"XIATRA E/D                    2.5ML","  6","1659.00","  -","0.00","  -","0.00","  6","1659.00","  -"
"ZIVIFRESH E/D                 10ML","121","6450.63"," 17","0.00"," 83","6021.37"," 55","2932.11","  -"
"ZIVIFRESH GEL                 10ML"," 66","5147.51"," 50","5303.50"," 61","5670.55"," 55","4289.59","  -"
"ZIVIMOX E/D                   5ML"," 58","5406.18","  -","0.00","  -","0.00"," 58","5406.18","  -"
"","","","","","","","","",""
"TOTAL","14484","1016631.41","16830","1048741.3","15063","1061815.4","16251","1131229","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..12","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"ZIVIMOX-D E/D                 5ML","  6","640.26","  -","0.00","  -","0.00","  6","640.26","  -"
"ZIVIMOX-LP                    5ML"," 24","2254.89","  -","0.00"," 21","1954.24","  3","281.86","  -"
" TOTAL","1054","113711.14","651","66950.86","879","103401.67","826","89497.3","  0"
"TOTAL","14514","1019526.57","16830","1048741.3","15084","1063769.7","16260","1132151","  0"
