itemdescri,qty,value,e,f,g,h,i,j,k
"","","","","","","","","",""
"MADHU INSTRUMENTS PVT. LTD.","","","","","","","","",""
"FLURESCIEN STRIPS             1BOX","  2","460.00","  -","0.00","  2","430.00","  -","0.00","  -"
" TOTAL","  2","460.00","  0","0.00","  2","430.00","  0","0.00","  0"
"","","","","","","","","",""
"MEDIKLIN HEALTHCARE LTD","","","","","","","","",""
"FACE MASK                     1S","850","1232.50","  -","0.00","400","780.00","450","652.50","100"
" TOTAL","850","1232.50","  0","0.00","400","780.00","450","652.50","  0"
"","","","","","","","","",""
"NEON LABORATORIES LTD","","","","","","","","",""
"ANAWIN0.5% 20ML               1S"," 10","615.00"," 25","1537.50"," 35","2344.75","  -","0.00","  -"
"LOX 2% 30ML                   1S"," 10","235.00"," 20","470.00"," 30","770.00","  -","0.00","  -"
"","","","","","","","","",""
"TOTAL","7207","487010.10","8612","641047.26","8724","662896.96","7095","538059.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..7","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"LOX2% ADR30ML                 1S","  -","0.00","  5","121.25","  5","125.00","  -","0.00","  -"
" TOTAL"," 20","850.00"," 50","2128.75"," 70","3239.75","  0","0.00","  0"
"","","","","","","","","",""
"OCUZEN HEALTH CARE","","","","","","","","",""
"FLURO E/D                     5ML"," 87","5568.00","  -","0.00","  -","0.00"," 87","5568.00","  -"
" TOTAL"," 87","5568.00","  0","0.00","  0","0.00"," 87","5568.00","  0"
"","","","","","","","","",""
"OTHERS","","","","","","","","",""
"NEBULISER                     1S","  2","1960.00","  -","0.00","  1","970.00","  1","980.00","  1"
"NECK PILLOW                   1S","  1","175.00","  -","0.00","  1","180.00","  -","0.00","  -"
"RED GLOVES 5%                 1S","  1","55.00","  -","0.00","  1","57.00","  -","0.00","  -"
" TOTAL","  4","2190.00","  0","0.00","  3","1207.00","  1","980.00","  0"
"","","","","","","","","",""
"PRIDE&PRIME PHARMACEUTICALS","","","","","","","","",""
"BACTO-PRIDE                   5GM"," 44","2079.91","  -","0.00","  -","0.00"," 44","2079.91"," 44"
"CANZO PRIDE TAB               10S"," 70","5062.40","  -","0.00","  -","0.00"," 70","5062.40","  -"
"HEALTHY-PRIDE LZ              10S"," 90","2718.45","  -","0.00","  -","0.00"," 90","2718.45","  -"
"RI PRIDE DSR                  10S"," 30","848.55","  -","0.00","  -","0.00"," 30","848.55"," 30"
" TOTAL","234","10709.31","  0","0.00","  0","0.00","234","10709.3","  0"
"","","","","","","","","",""
"RAMAN&WEIL PVT LTD","","","","","","","","",""
"BACILLOCID EXTRA              500ML","  1","300.00","  3","900.00","  4","1480.00","  -","0.00","  -"
"BACTORUB BLUE                 500ML","  2","420.00","  -","0.00","  -","0.00","  2","420.00","  2"
"RAMADINE SOLU5%               500ML","  -","0.00","  4","440.00","  3","360.00","  1","110.00","  -"
"STERILIUM                     500ML","  2","416.00","  -","0.00","  2","550.00","  -","0.00","  -"
" TOTAL","  5","1136.00","  7","1340.00","  9","2390.00","  3","530.00","  0"
"","","","","","","","","",""
"RAMSONS","","","","","","","","",""
"FACE MASK RAMSONS             1S"," 50","112.50"," 50","112.50"," 50","125.00"," 50","112.50"," 50"
" TOTAL"," 50","112.50"," 50","112.50"," 50","125.00"," 50","112.50","  0"
"","","","","","","","","",""
"SANGAM HEALTHCARE (SAFTI-NV)","","","","","","","","",""
"IV SET                        1S"," 20","255.00","  -","0.00","  -","0.00"," 20","255.00"," 20"
" TOTAL"," 20","255.00","  0","0.00","  0","0.00"," 20","255.00","  0"
"","","","","","","","","",""
"SENSES PHARMACEUTICALS LTD","","","","","","","","",""
"ALLERPAT                      5ML","  3","249.10"," 18","1494.60","  9","864.95"," 12","996.40","  1"
"ATROZEN E/O                   5GM"," 16","200.16","  -","0.00","  -","0.00"," 16","200.16"," 16"
"CELLWET                       10ML"," 12","2250.00","  -","0.00","  3","727.50","  9","1687.50","  -"
"CELWET ULTRA                  10ML"," 16","3428.53"," 24","5142.80"," 24","5868.49"," 16","3428.53","  -"
"COMPU .5%                     10ML"," 43","3040.82","  -","0.00"," 15","1196.54"," 28","1980.07","  5"
"COMPU 1%                      10ML"," 35","3093.71","  -","0.00"," 11","1278.35"," 24","2121.40","  4"
"DORSENZ                       5ML"," 16","2571.47","  6","964.30","  3","623.58"," 19","3053.62"," 15"
"DORSENZ-T                     5ML"," 16","3257.20","  -","0.00","  -","0.00"," 16","3257.20"," 16"
"DUOBRIM LS                    5ML"," 67","3230.52","240","11572.00","161","8875.88","146","7039.64","  8"
"","","","","","","","","",""
"TOTAL","7831","528302.42","8962","661794.71","9017","686179.25","7776","579978.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..8","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"DUOBRIM-T                     5ML"," 67","4306.98","120","7714.00"," 33","2765.87","154","9899.63"," 11"
"FLI                           5ML","  6","385.70","  -","0.00","  -","0.00","  6","385.70"," 11"
"FLUNAREST 10                  10S"," 30","830.50"," 30","862.50"," 42","1286.25"," 18","498.30","  -"
"FLUNAREST 5MG                 10S"," 36","621.00","  -","0.00","  -","0.00"," 36","621.00"," 18"
"HYPERSENZ OINT                5GM"," 21","1890.00","  -","0.00","  -","0.00"," 21","1890.00"," 21"
"IREWET E/D                    10ML","  5","1285.71","  6","1542.85","  5","1662.87","  6","1542.85","  -"
"KARBOXI                       10ML","110","4066.34","120","4436.00","107","4347.38","123","4546.90","  -"
"LEOS                          5ML","  6","482.15","  -","0.00","  -","0.00","  6","482.15","  3"
"LEOS-MX DROPS                 5ML"," 17","1593.75","  -","0.00","  -","0.00"," 17","1593.75"," 16"
"MACUVIT CAP                   10S","  6","488.15","  -","0.00","  -","0.00","  6","488.15","  6"
"MACUVIT PLUS                  10S","  6","915.25","  -","0.00","  -","0.00","  6","915.25","  -"
"NATASOL                       5ML"," 20","1357.00","  -","0.00","  -","0.00"," 20","1357.00"," 18"
"OBRIN E/D                     5ML"," 14","674.94","  -","0.00","  -","0.00"," 14","674.94"," 14"
"OBRIN E/O                     5GM"," 20","822.83","  -","0.00","  -","0.00"," 20","822.83"," 20"
"SENSOFI                       5ML"," 10","241.08","  -","0.00","  -","0.00"," 10","241.08"," 10"
"SENSONAC                      5ML","  6","514.30","  -","0.00","  -","0.00","  6","514.30","  6"
"SENZCLOR E/O                  5GM","  5","72.45","  -","0.00","  -","0.00","  5","72.45","  5"
"SENZCLOR-H E/O                5GM"," 14","577.50"," 12","495.00"," 10","484.55"," 16","660.00","  4"
"SENZGAT                       5ML","134","3312.90","260","6428.00","262","7069.16","132","3263.45","  -"
"SENZMOX                       5ML"," 12","996.40","  -","0.00","  2","216.99"," 10","830.33","  2"
"SENZMOX OINT                  5GM"," 10","412.50","  -","0.00","  -","0.00"," 10","412.50"," 10"
"SENZMOX-GX                    5ML","  4","600.00","  -","0.00","  -","0.00","  4","600.00","  4"
"SENZOPT E/D                   3ML"," 30","1928.70","  -","0.00","  -","0.00"," 30","1928.70"," 30"
"SENZOPT-T                     3ML","  9","752.13"," 10","835.70","  5","455.02"," 14","1169.98","  4"
"T-PLUS                        5ML"," 10","385.70","  -","0.00","  -","0.00"," 10","385.70"," 10"
"TRAVASENZ                     3ML"," 10","642.90","  -","0.00"," 10","714.30","  -","0.00","  -"
"VOLVIT                        10S","  -","0.00"," 12","1128.80","  -","0.00"," 12","1128.80","  -"
"ZYTAMIN TAB                   10S"," 38","1089.84","  -","0.00","  -","0.00"," 38","1089.84"," 38"
" TOTAL","880","52568.20","858","42616.55","702","38437.68","1036","61780.1","  0"
"","","","","","","","","",""
"SHERINGS","","","","","","","","",""
"CATOBAR                       10ML"," 77","2450.14","  -","0.00"," 37","2141.10"," 40","1272.80","  -"
"DIMPLE E/D                    10ML"," 23","1125.94","  -","0.00","  -","0.00"," 23","1125.94","  5"
"DURALUB E/D                   10ML"," 10","1205.42","  -","0.00","  -","0.00"," 10","1205.42","  -"
"NEPAVAC E/D                   5ML","  8","852.87","  -","0.00","  -","0.00","  8","852.87","  -"
"PATARID KT                    5ML"," 15","1086.50","  -","0.00","  -","0.00"," 15","1086.50","  -"
"RETIGARD TAB                  10S"," 22","1510.19","  -","0.00","  6","747.49"," 16","1098.32","  -"
"STARLUB E/D                   10ML","  8","1500.00","  -","0.00","  -","0.00","  8","1500.00","  -"
"TAGAMOX E/D                   5ML"," 12","964.30","  -","0.00","  -","0.00"," 12","964.30"," 12"
"TAGAMOX-KT                    5ML","  7","708.75","  -","0.00","  -","0.00","  7","708.75","  5"
"TAGAMOX-LP                    5ML","  3","280.38","  -","0.00","  2","264.60","  1","93.46","  -"
"TEARLUB E/D                   10ML"," 24","1735.80","  -","0.00"," 12","1039.52"," 12","867.90","  -"
"TEARLUB GEL                   10ML","  4","316.49","  -","0.00","  -","0.00","  4","316.49","  -"
" TOTAL","213","13736.78","  0","0.00"," 57","4192.71","156","11092.7","  0"
"","","","","","","","","",""
"SHERWYN PHARMA(GENORA)","","","","","","","","",""
"PENTOGAST40 TAB               10S","  1","38.58","  -","0.00","  -","0.00","  1","38.58","  1"
" TOTAL","  1","38.58","  0","0.00","  0","0.00","  1","38.58","  0"
"","","","","","","","","",""
"SHERWYN PHARMACEUTICALS PVT LTD","","","","","","","","",""
"FLUNAWYN-5                    10S"," 15","241.13","  -","0.00","  -","0.00"," 15","241.13"," 15"
"ITROWYN E/D                   5ML"," 14","274.77","  -","0.00","  -","0.00"," 14","274.77"," 14"
" TOTAL"," 29","515.89","  0","0.00","  0","0.00"," 29","515.89","  0"
"","","","","","","","","",""
"TOTAL","8730","573840.36","9532","685237.56","9550","709374.35","8712","629641.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..9","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"SUBHAM PHARMACEUTICALS","","","","","","","","",""
"G-MOX                         5ML"," 43","1307.49","  -","0.00","  -","0.00"," 43","1307.49"," 43"
"LUBRY                         10ML","  1","46.46","  -","0.00","  -","0.00","  1","46.46","  1"
"PANTOZING DSR CAP             10S","  7","251.30","  -","0.00","  -","0.00","  7","251.30","  7"
"UFER SUSPENSION               200ML"," 60","4428.00","  -","0.00","  -","0.00"," 60","4428.00"," 60"
"VITAZING CAP                  10S","  1","27.51","  -","0.00","  -","0.00","  1","27.51","  1"
" TOTAL","112","6060.75","  0","0.00","  0","0.00","112","6060.75","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS","","","","","","","","",""
"ALCATOP 5ML                   5ML"," 60","5946.26","  -","0.00","  -","0.00"," 60","5946.26"," 60"
"ATROSUN E/D                   5ML"," 65","822.90","100","1266.00"," 60","841.79","105","1329.30","  -"
"CARPINOL 0.5%                 1ML","220","3319.80","200","3018.00","220","3687.20","200","3018.00"," 20"
"EPITRATE 1ML                  1ML","160","1644.80","400","4112.00","370","4225.40","190","1953.20"," 10"
"ESTOCIN E/O                   5GM"," 86","4252.85","  -","0.00"," 40","2171.47"," 46","2274.78","  -"
"EYEVITAL LX CAP               10S","266","21833.65","533","43749.35","455","53949.35","344","28236.0","  -"
"HYCLO 0.05%                   5ML"," 13","3099.28","  -","0.00","  -","0.00"," 13","3099.28"," 13"
"HYPROSOL PFS 3ML              3ML"," 20","1553.20","  -","0.00","  -","0.00"," 20","1553.20","  3"
"HYPROSOL VIAL                 5ML","202","7583.12","585","20271.69","143","6074.38","644","24175.8","  7"
"HYVET0.18%                    5ML","253","37405.52","390","57660.70","304","60639.13","339","50120.4","  -"
"JUST TEARS                    10ML"," 95","5445.66"," 65","3439.36"," 80","4857.76"," 80","4585.82","  2"
"JUST TEARS LIQUIGEL E/D       10ML","201","14539.44","  -","0.00"," 76","6138.79","125","9041.94","  1"
"JUST TEARS WIPES              30*1","  9","1335.13","  -","0.00","  -","0.00","  9","1335.13","  6"
"LACRIGEL                      5GM","101","5951.19"," 65","3535.36"," 98","5573.47"," 68","4006.74"," 20"
"LYMOVITA                      200ML"," 24","2511.97","  -","0.00","  -","0.00"," 24","2511.97"," 24"
"NEBRACIN E/D                  5ML"," 44","1206.91","  -","0.00","  -","0.00"," 44","1206.91"," 14"
"OCCUCOM E/D                   10ML","159","9497.23","130","7167.71","147","8975.43","142","8481.80","  -"
"OCCUMOX                       5ML"," 21","1308.41"," 52","3239.88"," 37","2700.68"," 36","2242.99","  3"
"OCCUMOX E/O                   5GM"," 84","2512.79","  -","0.00"," 45","1482.10"," 39","1166.65","  -"
"OCCUMOX KT E/D                5ML"," 31","2077.16","  -","0.00","  -","0.00"," 31","2077.16"," 31"
"OCCUMOX PFS-0.5ML             0.5ML","205","24734.62","196","23648.72","200","23400.00","201","24252.0","  -"
"OCULAN AMP                    2ML","150","1692.00","  -","0.00"," 70","877.80"," 80","902.40"," 50"
"PARACAIN                      5ML","154","5049.66","1050","34429.50","700","25414.92","504","16526.1"," 24"
"REFFRON TAB                   15S"," 16","3050.68","  -","0.00","  -","0.00"," 16","3050.68"," 16"
"RIBOCROSS RAPID               3ML","  1","2475.00"," 10","24750.00"," 10","27500.00","  1","2475.00","  -"
"SIMPLOVIR E/O                 5GM"," 72","3114.16","  -","0.00"," 40","1899.39"," 32","1384.07","  7"
"T+ULTRA 1ML                   5*2"," 12","6428.34"," 12","6428.34"," 12","7142.90"," 12","6428.34","  -"
"TROPICACYL 1%                 5ml"," 70","1608.31"," 39","896.06"," 50","1659.50"," 59","1355.58"," 16"
"TROPICACYL PLUS               5ML","105","4153.80","  -","0.00"," 34","1814.26"," 71","2808.76"," 16"
"XINEP E/D                     5ML"," 73","6605.67","  -","0.00"," 53","6919.79"," 20","1809.77"," 14"
"XLHA DROPS 10ML               10ML","  7","1687.46","  -","0.00","  -","0.00","  7","1687.46","  7"
"ZONAT                         5ML"," 67","4550.66","  -","0.00","  -","0.00"," 67","4550.66","  -"
" TOTAL","3046","198997.62","3827","237612.67","3244","257945.51","3629","225594.","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(ORIZO)","","","","","","","","",""
"BPROS-T                       5ML","  1","161.78","  -","0.00","  -","0.00","  1","161.78","  1"
"BRIO                          5ML","  4","535.68","  -","0.00","  -","0.00","  4","535.68","  4"
"CIBRIM T E/D                  5ML"," 46","3819.38","  -","0.00"," 14","1301.95"," 32","2656.96"," 16"
"CIBRIM Z E/D                  5ML","104","8245.14","  -","0.00"," 50","4351.02"," 54","4281.13","  3"
"DORSUN                        5ML","179","19560.94","  -","0.00","123","14850.74"," 56","6119.62","  -"
"DORSUN T                      5ML","169","21003.03","  -","0.00","101","13894.80"," 68","8450.92","  1"
"DOVAS CAPS                    10S"," 24","2378.50","  -","0.00"," 12","1294.97"," 12","1189.25","  -"
"HYPERTONE E/D                 10ML"," 10","239.49","  -","0.00"," 10","266.07","  -","0.00","  -"
"LACRIGUARD CAP                10'S"," 36","3683.55","  -","0.00","  -","0.00"," 36","3683.55"," 33"
"P-20                          10S","  -","0.00","500","12410.00","500","13790.00","  -","0.00","  -"
"","","","","","","","","",""
"TOTAL","12461","838526.23","13859","935260.23","13604","1017069.4","12716","888375.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..10","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"TIMANOL 0.5%                  5ML"," 32","881.83"," 30","826.72"," 28","865.83"," 34","936.95","  1"
"TRAVOSUN E/D                  3ML"," 40","4585.48"," 30","3439.11"," 59","7448.85"," 11","1261.01","  -"
"TRAVOSUN-T                    2.5ML","  3","496.58","  -","0.00","  3","535.24","  -","0.00","  -"
" TOTAL","648","65591.39","560","16675.83","900","58599.47","308","29276.8","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(RETENT)","","","","","","","","",""
"ARA E/D                       10ML","  1","120.16","  -","0.00","  -","0.00","  1","120.16","  4"
"CAROKID JELLIES               75GM"," 53","7437.64","169","23716.25","194","30325.42"," 28","3929.32","  -"
"GATSUN E/D                    5ML"," 90","2225.00"," 65","1478.44"," 65","1610.14"," 90","2225.00"," 16"
"GATSUN FORTE E/D              5ML"," 72","2876.57","  -","0.00"," 45","1979.45"," 27","1078.71","  -"
"NETIWASH 15'S                 15SA"," 13","1935.95"," 11","1787.12"," 13","2537.29"," 11","1638.11","  -"
"NETIWASH 30'S                 30S","  6","1171.16","  -","0.00","  5","1192.85","  1","195.19","  1"
"OCULACT                       5ML"," 30","4419.57"," 30","4419.57"," 30","4910.75"," 30","4419.57","  -"
"OFLO E/D                      5ML"," 32","625.57","  -","0.00","  -","0.00"," 32","625.57"," 32"
"OMNIDASE INJ                  1ML"," 20","2140.80","100","10704.00","110","13082.30"," 10","1070.40","  -"
"OTOFLU DROPS                  5ML","130","4049.83","130","4435.82","132","4927.03","128","3987.52"," 44"
"PENTOLATE E/D                 5ML"," 10","227.45","  -","0.00","  -","0.00"," 10","227.45"," 10"
"POLYCHLOR DM E/D              5ML","  2","101.78","  -","0.00","  -","0.00","  2","101.78","  2"
"POLYCHLOR DM E/O              5GM"," 77","3845.70","  -","0.00"," 36","2164.20"," 41","2047.71","  2"
"POLYCHLOR E/D                 5ML","  9","217.91","  -","0.00","  -","0.00","  9","217.91","  9"
"POLYCHLOR E/O                 5GM"," 11","385.99"," 36","1263.25"," 36","1403.70"," 11","385.99"," 12"
"REDIF E/D                     10ML"," 22","783.72","  -","0.00","  -","0.00"," 22","783.72"," 22"
"SYNOX NASAL DROPS             10ML","  3","55.64","  -","0.00","  -","0.00","  3","55.64","  3"
"TINNICAR CAP                  10S"," 11","1655.80"," 66","9934.80"," 38","6352.26"," 39","5870.56","  3"
"TRYBLUE 1ML                   1ML"," 12","752.07","  -","0.00","  -","0.00"," 12","752.07","  3"
"ULTRA GEL E/D                 10ML"," 85","6123.67","  -","0.00"," 18","1533.26"," 67","4826.89","  -"
"VITREON SACHET                30*4GM","101","16690.42"," 96","15864.16","130","23770.29"," 67","11071.8","  -"
" TOTAL","790","57842.40","703","73603.41","852","95788.94","641","45631.1","  0"
"","","","","","","","","",""
"SURGICARE","","","","","","","","",""
"STERILE GLOVES 6              1PAIR"," 25","440.00","  -","0.00","  -","0.00"," 25","440.00"," 25"
"STERILE GLOVES 7              1S"," 50","840.00"," 50","840.00","100","1887.50","  -","0.00","  -"
"STERILED GLOVES 7.5           1PAIR"," 25","420.00"," 25","420.00"," 25","462.50"," 25","420.00","  -"
" TOTAL","100","1700.00"," 75","1260.00","125","2350.00"," 50","860.00","  0"
"","","","","","","","","",""
"TAS MED(INDIA)PVT.LTD(VALLIANT)","","","","","","","","",""
"DIAGLIT SOFT                  50G"," 13","2745.33","  -","0.00"," 13","3050.80","  -","0.00","  -"
"WELHART 50                    10S","  9","1314.91","  -","0.00","  -","0.00","  9","1314.91","  -"
" TOTAL"," 22","4060.24","  0","0.00"," 13","3050.80","  9","1314.91","  0"
"","","","","","","","","",""
"TASMED (INDIA) PVT LTD(PASSION)","","","","","","","","",""
"GAPITAS M                     10S"," 60","4839.30","  -","0.00","  -","0.00"," 60","4839.30","  -"
"LAMREST 10                    15S"," 30","3654.35","300","36543.55","250","33428.07"," 80","9744.94","  -"
"LAMREST GN                    10S","131","7978.67","  -","0.00"," 46","3183.44"," 85","5177.00","  -"
"MIBETA PLUS 10                10S"," 60","2456.21"," 60","2660.89"," 90","4346.04"," 30","1228.10","  -"
" TOTAL","281","18928.53","360","39204.44","386","40957.55","255","20989.3","  0"
"","","","","","","","","",""
"TASMED(INDIA) PVT.LTD(ASPIRE)","","","","","","","","",""
"DOTIN 50                      10S","102","4771.73","  -","0.00","102","5196.25","  -","0.00","  -"
"","","","","","","","","",""
"TOTAL","13831","931793.03","15057","1053593.9","15172","1173262.8","13716","959369.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..11","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"IMACIN                        10S"," 60","1493.94","180","4481.82","132","3578.96","108","2689.09","  -"
" TOTAL","162","6265.67","180","4481.82","234","8775.21","108","2689.09","  0"
"","","","","","","","","",""
"THE RAMARAJU COTTON MILLS PVT LTD","","","","","","","","",""
"COTTON ROLL400GM              1S","  1","162.00","  2","324.00","  3","530.00","  -","0.00","  -"
" TOTAL","  1","162.00","  2","324.00","  3","530.00","  0","0.00","  0"
"","","","","","","","","",""
"ZIVIRA LABS PVT.LTD","","","","","","","","",""
"BEPIREX                       5ML"," 85","12840.95","  -","0.00"," 54","7050.12"," 31","4683.17"," 31"
"BRITIVIN E/D                  5ML"," 14","3105.06","  -","0.00","  -","0.00"," 14","3105.06"," 14"
"DUCIRA GEL                    10GM"," 13","3426.41","  -","0.00","  -","0.00"," 13","3426.41"," 13"
"ENVISA TAB                    10S","131","21742.07","  -","0.00","126","16053.43","  5","829.85","  1"
"FOMIRA E/D                    10ML","  4","1110.84","  -","0.00","  4","1100.38","  -","0.00","  -"
"HYNIZA                        1S","  4","320.01","  -","0.00","  -","0.00","  4","320.01","  4"
"LATOBEST                      2.5ML"," 23","4043.86"," 26","3516.40"," 46","7095.48","  3","527.46","  3"
"LOTIVIZ E/D                   5ML","163","17393.73","  -","0.00"," 52","4742.80","111","11844.8","121"
"MACUMER TAB                   10S"," 12","2160.00","  -","0.00","  -","0.00"," 12","2160.00","  -"
"NEPAWEL E/D                   5ML","187","23320.77","  -","0.00","179","18105.55","  8","997.68","  7"
"PATVIRA E/D                   2.5ML"," 32","4186.24","  -","0.00","  6","712.26"," 26","3401.32","  4"
"PREDIRA E/D                   10ML"," 50","1768.00","  -","0.00","  -","0.00"," 50","1768.00"," 50"
"STRIOS LID WIPES              24S","215","32824.05","  -","0.00","140","16794.36"," 75","11450.2","  -"
"TIMOBEST E/D                  5ML"," 78","2808.00","  -","0.00","  -","0.00"," 78","2808.00","  -"
"TIZTA 10ML                    10ML"," 15","3375.00","  -","0.00","  -","0.00"," 15","3375.00","  -"
"TIZTA 5ML                     5ML"," 51","6557.07","  -","0.00","  -","0.00"," 51","6557.07"," 51"
"TOBRAWIN                      5ML"," 87","6991.32","  -","0.00","  -","0.00"," 87","6991.32"," 35"
"TOBRAWIN LP                   5ML"," 14","1575.00","  -","0.00","  -","0.00"," 14","1575.00"," 14"
"VITTLES JELLY                 50G"," 44","8485.84"," 65","9643.00"," 91","14700.29"," 18","3471.48","  2"
"XIATRA E/D                    2.5ML","  6","1659.00","  -","0.00","  -","0.00","  6","1659.00","  6"
"ZIVIFRESH E/D                 10ML"," 65","5097.95","  -","0.00"," 44","3555.34"," 21","1647.03","  2"
"ZIVIFRESH GEL                 10ML","105","12757.50","  -","0.00"," 81","8694.00"," 24","2916.00"," 13"
"ZIVIMOX E/D                   5ML"," 82","7643.22","  -","0.00"," 12","1014.99"," 70","6524.70"," 64"
"ZIVIMOX-D E/D                 5ML"," 85","9070.35","  -","0.00"," 12","1173.84"," 73","7789.83"," 61"
"ZIVIMOX-LP                    5ML"," 23","2160.94","  -","0.00","  -","0.00"," 23","2160.94"," 23"
" TOTAL","1588","196423.18"," 91","13159.40","847","100792.84","832","91989.3","  0"
"TOTAL","15480","1129872.15","15330","1071559.1","16154","1278164.6","14656","1054047","  0"
