itemdescri,qty,value,e,f,g,h,i,j,k
"","","","","","","","","",""
"TOTAL","7773","558932.60","8093","309823.61","7680","471363.10","8186","477819.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..7","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"NEPACARE                      5ML","  5","365.70"," 15","1097.10"," 10","1191.94"," 10","731.40","  -"
"OZOLINE                       10ML"," 15","822.90","  -","0.00","  -","0.00"," 15","822.90","  9"
" TOTAL"," 28","1627.48"," 30","1920.00"," 17","1815.05"," 41","2432.06","  0"
"","","","","","","","","",""
"PRIDE&PRIME PHARMACEUTICALS","","","","","","","","",""
"BACTO-PRIDE                   5GM"," 44","2079.91","  -","0.00","  -","0.00"," 44","2079.91"," 44"
"CANZO PRIDE TAB               10S"," 70","5062.40","  -","0.00","  -","0.00"," 70","5062.40"," 70"
"HEALTHY-PRIDE LZ              10S"," 80","2416.40","  -","0.00","  -","0.00"," 80","2416.40"," 80"
"MONTI-PRIDE L                 10S"," 50","1526.75","  -","0.00","  -","0.00"," 50","1526.75"," 50"
"RI PRIDE DSR                  10S"," 50","1414.25","  -","0.00","  -","0.00"," 50","1414.25"," 50"
" TOTAL","294","12499.71","  0","0.00","  0","0.00","294","12499.7","  0"
"","","","","","","","","",""
"RAMAN&WEIL PVT LTD","","","","","","","","",""
"BACILLOCID EXTRA              500ML","  1","335.00","  -","0.00","  -","0.00","  1","335.00","  -"
"BACILLOL 25                   250ML"," 10","1450.00","  -","0.00"," 10","1700.00","  -","0.00","  -"
"BACTORUB BLUE                 500ML","  2","420.00","  -","0.00","  -","0.00","  2","420.00","  -"
"ROLLER BANDAID 15CM           10S","  -","0.00","  5","910.00","  5","1000.00","  -","0.00","  -"
"STERILIUM                     500ML","  -","0.00","  2","424.00","  2","520.00","  -","0.00","  -"
" TOTAL"," 13","2205.00","  7","1334.00"," 17","3220.00","  3","755.00","  0"
"","","","","","","","","",""
"RAMSONS","","","","","","","","",""
"FACE MASK RAMSONS             1S","150","337.50"," 50","112.50","200","500.00","  -","0.00","  -"
" TOTAL","150","337.50"," 50","112.50","200","500.00","  0","0.00","  0"
"","","","","","","","","",""
"REGAL LABORATORIES","","","","","","","","",""
"SURGICAL SPIRIT 4.5L          1S","  -","0.00","  1","590.00","  1","620.00","  -","0.00","  -"
" TOTAL","  0","0.00","  1","590.00","  1","620.00","  0","0.00","  0"
"","","","","","","","","",""
"SANGAM HEALTHCARE (SAFTI-NV)","","","","","","","","",""
"IV SET                        1S"," 53","662.50","  -","0.00"," 50","690.00","  3","37.50","  -"
" TOTAL"," 53","662.50","  0","0.00"," 50","690.00","  3","37.50","  0"
"","","","","","","","","",""
"SENSES PHARMACEUTICALS LTD","","","","","","","","",""
"ALLERPAT                      5ML"," 15","1325.88","  -","0.00"," 13","1525.11","  2","176.78","  3"
"CELLWET                       10ML"," 15","2933.00"," 24","4692.80"," 19","4087.94"," 20","3910.67","  4"
"CELWET ULTRA                  10ML","  7","1575.00"," 24","5142.80","  9","2234.26"," 22","4950.00","  1"
"COMPU .5%                     10ML","  5","366.96"," 24","1761.40","  7","575.41"," 22","1614.62","  7"
"COMPU 1%                      10ML"," 41","4063.44","  -","0.00"," 20","2201.45"," 21","2081.27","  6"
"DORSENZ                       5ML","  8","1285.73"," 12","1928.60"," 10","2093.60"," 10","1607.17","  4"
"DORSENZ-T                     5ML"," 12","2442.90","  -","0.00","  -","0.00"," 12","2442.90"," 14"
"DUOBRIM LS                    5ML","251","13447.33","120","5978.90","310","17200.62"," 61","3268.08","  -"
"DUOBRIM-T                     5ML","177","12326.58","120","8357.00","142","11102.33","155","10794.4","  5"
"FLI                           5ML"," 10","642.83","  -","0.00","  -","0.00"," 10","642.83"," 10"
"FLUNAREST 10                  10S","  -","0.00"," 30","931.50","  -","0.00"," 30","931.50","  -"
"FLUNAREST 5MG                 10S"," 18","285.60"," 30","517.50"," 18","272.83"," 30","476.00","  -"
"HYPERSENZ OINT                5GM"," 21","1890.00","  -","0.00","  -","0.00"," 21","1890.00","  -"
"IREWET 5ML                    5ML"," 23","2217.78","  -","0.00"," 13","1628.98"," 10","964.25","  1"
"","","","","","","","","",""
"TOTAL","8906","620628.93","8550","342267.71","8519","520507.57","8937","528416.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..8","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"IREWET E/D                    10ML","  1","257.14","  -","0.00","  -","0.00","  1","257.14","  -"
"KARBOXI                       10ML","131","5614.44","  -","0.00"," 71","3282.90"," 60","2571.50","  -"
"LEOS                          5ML","  7","562.51","  -","0.00","  -","0.00","  7","562.51","  4"
"LEOS-MX DROPS                 5ML"," 15","1526.75","  -","0.00","  -","0.00"," 15","1526.75"," 14"
"MACUVIT CAP                   10S","  6","610.15","  -","0.00","  -","0.00","  6","610.15","  6"
"MACUVIT PLUS                  10S","  6","1006.80","  -","0.00","  3","591.87","  3","503.40","  3"
"NAPHACE                       10ML"," 12","578.60","  -","0.00","  -","0.00"," 12","578.60"," 12"
"NATASOL                       5ML"," 16","1085.60","  -","0.00"," -2","0.00"," 18","1221.30"," 17"
"OBRIN E/O                     5GM"," 14","575.98","  -","0.00"," -6","0.00"," 20","822.83"," 20"
"SENSOFI                       5ML"," 10","241.08","  -","0.00","  -","0.00"," 10","241.08"," 10"
"SENSONAC                      5ML","  3","257.15","  -","0.00","  -","0.00","  3","257.15","  3"
"SENZCLOR E/O                  5GM","  5","72.45","  -","0.00","  -","0.00","  5","72.45","  5"
"SENZCLOR-H E/O                5GM"," 18","771.45","  -","0.00","  3","160.05"," 15","642.87","  4"
"SENZGAT                       5ML","271","6699.96","260","6428.00","262","7103.08","269","6650.51","  -"
"SENZMOX                       5ML"," 17","1548.28","  -","0.00","  -","0.00"," 17","1548.28","  5"
"SENZMOX OINT                  5GM","  1","41.25","  -","0.00","  -","0.00","  1","41.25","  1"
"SENZMOX-DM                    10ML","  4","407.13","  -","0.00","  -","0.00","  4","407.13","  -"
"SENZMOX-DX                    10ML","  4","121.44","  -","0.00","  1","40.01","  3","91.08","  3"
"SENZMOX-GX                    5ML","  4","600.00","  -","0.00","  -","0.00","  4","600.00","  4"
"SENZOPT E/D                   3ML"," 24","1542.96","  -","0.00","  -","0.00"," 24","1542.96"," 24"
"SENZOPT-T                     3ML"," 11","919.27","  -","0.00","  -","0.00"," 11","919.27","  9"
"T-PLUS                        5ML"," 10","385.70","  -","0.00","  -","0.00"," 10","385.70","  -"
"TRAVASENZ                     3ML"," 12","1002.84","  -","0.00","  -","0.00"," 12","1002.84","  7"
"VOLVIT                        10S"," 10","1016.92","  6","610.15","  6","793.20"," 10","1016.92","  1"
"ZYTAMIN TAB                   10S"," 38","803.83","  -","0.00","  -","0.00"," 38","803.83"," 38"
" TOTAL","1253","73052.70","650","36348.65","899","54893.64","1004","60628.0","  0"
"","","","","","","","","",""
"SHERINGS","","","","","","","","",""
"CATOBAR                       10ML"," 72","3525.23"," 65","3182.50","128","6922.51","  9","440.65","  -"
"DIMPLE E/D                    10ML"," 58","2833.17","325","15912.50","324","17389.71"," 59","2882.01","  1"
"DURALUB E/D                   10ML"," 12","1607.20","  -","0.00","  3","525.00","  9","1205.40","  4"
"DURALUB FUSION                10ML","  5","1068.75","  -","0.00","  -","0.00","  5","1068.75","  -"
"MISTICE                       10ML","  6","1600.75","  -","0.00","  1","345.04","  5","1333.96","  -"
"RETIGARD TAB                  10S"," 24","1794.00","  -","0.00","  -","0.00"," 24","1794.00","  -"
"TAGAMOX E/D                   5ML"," 10","724.33","  -","0.00","  -","0.00"," 10","724.33","  -"
"TAGAMOX-KT                    5ML","  5","506.25","  -","0.00"," -1","0.00","  6","607.50","  -"
"TAGAMOX-LP                    5ML"," 40","3411.47","  -","0.00","  -","0.00"," 40","3411.47"," 37"
"TAGAMOX-TM                    5ML"," 45","4339.50","  -","0.00","  -","0.00"," 45","4339.50"," 45"
"TEARLUB E/D                   10ML"," 12","884.90"," 24","1769.80","  6","481.72"," 30","2212.25","  -"
"TEARLUB GEL                   10ML"," 12","1193.70","  -","0.00","  -","0.00"," 12","1193.70","  6"
" TOTAL","301","23489.24","414","20864.80","461","25663.98","254","21213.5","  0"
"","","","","","","","","",""
"SHERWYN PHARMA(GENORA)","","","","","","","","",""
"PENTOGAST40 TAB               10S","  1","38.58","  -","0.00","  -","0.00","  1","38.58","  -"
" TOTAL","  1","38.58","  0","0.00","  0","0.00","  1","38.58","  0"
"","","","","","","","","",""
"SHERWYN PHARMACEUTICALS PVT LTD","","","","","","","","",""
"FLUNAWYN-5                    10S"," 15","241.13","  -","0.00","  -","0.00"," 15","241.13","  -"
"ITROWYN E/D                   5ML"," 14","274.77","  -","0.00","  -","0.00"," 14","274.77","  -"
" TOTAL"," 29","515.89","  0","0.00","  0","0.00"," 29","515.89","  0"
"","","","","","","","","",""
"SUBHAM PHARMACEUTICALS","","","","","","","","",""
"G-MOX                         5ML"," 43","1307.49","  -","0.00","  -","0.00"," 43","1307.49","  -"
"","","","","","","","","",""
"TOTAL","9930","674229.80","9230","370170.66","9318","558142.66","9842","576369.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..9","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"LUBRY                         10ML","  1","46.46","  -","0.00","  -","0.00","  1","46.46","  -"
"PANTOZING DSR CAP             10S","  7","251.30","  -","0.00","  -","0.00","  7","251.30","  -"
"UFER SUSPENSION               200ML"," 60","4428.00","  -","0.00","  -","0.00"," 60","4428.00","  -"
"VITAZING CAP                  10S","  1","27.51","  -","0.00","  -","0.00","  1","27.51","  -"
" TOTAL","112","6060.75","  0","0.00","  0","0.00","112","6060.75","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS","","","","","","","","",""
"ALCATOP 5ML                   5ML"," 30","2973.13","  -","0.00","  -","0.00"," 30","2973.13"," 30"
"ATROSUN E/D                   5ML"," 50","685.50"," 50","685.50"," 55","836.68"," 45","616.95","  1"
"CARPINOL 0.5%                 1ML","390","6419.40","  -","0.00"," 80","1463.20","310","5102.60","130"
"EPITRATE 1ML                  1ML","220","1909.60","1000","8680.00","1070","9546.80","150","1302.00"," 20"
"EYEVITAL CAP                  30S"," 48","3188.27","  -","0.00","  -","0.00"," 48","3188.27"," 85"
"EYEVITAL LX CAP               10S"," 30","2667.64","  -","0.00","  -","0.00"," 30","2667.64"," 27"
"HYCLO 0.05%                   5ML"," 64","18029.15","  -","0.00","  -","0.00"," 64","18029.1"," 64"
"HYPROSOL PFS 3ML              3ML"," 57","3207.39","  -","0.00"," 10","625.20"," 47","2644.69"," 47"
"HYPROSOL VIAL                 5ML"," 72","3085.68","1170","50142.24","1200","53179.00"," 42","1799.98","  7"
"HYVET0.18%                    5ML","  3","480.51","  -","0.00","  2","414.33","  1","160.17","  1"
"JUST TEARS                    10ML"," 26","1852.43"," 90","6412.24"," 45","3450.82"," 71","5058.55","  8"
"JUST TEARS LIQUIGEL E/D       10ML"," 79","6898.40"," 24","2095.72"," 78","6915.94"," 25","2183.04","  1"
"JUST TEARS WIPES              30*1","  6","890.09","  -","0.00","  2","420.01","  4","593.39","  4"
"LACRIGEL                      5GM","110","6481.51"," 60","3535.36"," 34","2229.80","136","8013.50"," 17"
"LYMOVITA                      200ML","  5","523.33","  -","0.00","  -","0.00","  5","523.33","  -"
"NEBRACIN DM                   10ML"," 50","739.50","  -","0.00"," 50","805.07","  -","0.00","  -"
"NEBRACIN E/D                  5ML"," 38","1042.33","  -","0.00","  -","0.00"," 38","1042.33"," 38"
"OCCUCOM E/D                   10ML","133","7944.21","  -","0.00","130","7804.72","  3","179.19","  -"
"OCCUMOX                       5ML"," 87","5872.27","  -","0.00","  -","0.00"," 87","5872.27","  8"
"OCCUMOX E/O                   5GM"," 66","2333.56","  -","0.00"," 40","1432.12"," 26","919.28","  2"
"OCCUMOX PFS-0.5ML             0.5ML","264","37618.50","  -","0.00","260","34821.80","  4","569.98","  -"
"OCULAN AMP                    2ML","240","2776.80","  -","0.00"," 10","125.40","230","2661.10"," 20"
"PARACAIN                      5ML","220","7920.00","550","19800.00","648","24661.60","122","4392.00"," 15"
"REFFRON TAB                   15S"," 24","4759.21","  -","0.00","  -","0.00"," 24","4759.21"," 28"
"RIBOCROSS RAPID               3ML","  2","5394.86","  -","0.00","  1","2997.14","  1","2697.43","  -"
"SIMPLOVIR E/O                 5GM","130","6611.32","  -","0.00"," 39","1993.61"," 91","4627.92"," 51"
"T+ULTRA 1ML                   5*2"," 12","7006.82","  -","0.00","  6","4671.42","  6","3503.41","  -"
"TROPICACYL 1%                 5ml"," 34","910.59"," 30","803.47"," 52","1644.29"," 12","321.39","  7"
"TROPICACYL PLUS               5ML"," 10","428.57"," 24","1028.56","  2","114.28"," 32","1371.41"," 10"
"XINEP E/D                     5ML","  3","271.47","  -","0.00","  -","0.00","  3","271.47","  1"
"ZONAT                         5ML"," 33","2262.88","  -","0.00"," 26","1624.06","  7","480.01","  7"
" TOTAL","2536","153184.87","2998","93183.09","3840","161777.29","1694","88524.7","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(ORIZO)","","","","","","","","",""
"BPROS-T                       5ML","  1","161.78","  -","0.00","  -","0.00","  1","161.78","  1"
"BRIO                          5ML"," 16","2142.72","  -","0.00","  -","0.00"," 16","2142.72"," 16"
"BRIO-B                        5ML"," 12","2102.02","  -","0.00","  -","0.00"," 12","2102.02","  2"
"BRIO-T                        5ML"," 12","1928.52","  -","0.00","  -","0.00"," 12","1928.52","  -"
"CIBRIM T E/D                  5ML","104","9415.09","  -","0.00"," 24","2365.92"," 80","7242.38"," 14"
"CIBRIM Z E/D                  5ML"," 38","3277.37"," 60","5028.50"," 48","4577.00"," 50","4312.33"," 22"
"DORSUN                        5ML"," 69","8205.50"," 60","7135.21"," 72","9476.13"," 57","6778.46","  -"
"DORSUN T                      5ML"," 69","9351.42"," 30","4065.84"," 38","5829.72"," 61","8267.20","  -"
"DOVAS CAPS                    10S"," 14","1514.97"," 48","5194.19"," 18","2828.08"," 44","4761.34","  6"
"HYPERTONE E/D                 10ML"," 60","1574.94","120","3149.88","120","3465.00"," 60","1574.94","  -"
"HYPROLIEF E/D                 10ML","  9","1205.28","  -","0.00","  -","0.00","  9","1205.28","  -"
"TIMANOL 0.5%                  5ML"," 64","2125.78"," 30","826.72"," 65","2375.10"," 29","963.24","  1"
"TRAVOSUN E/D                  3ML"," 63","7863.66"," 30","3744.60"," 45","6517.39"," 48","5991.36","  -"
"TRAVOSUN-T                    2.5ML"," 31","5596.32","  -","0.00","  1","214.09"," 30","5415.79","  2"
"","","","","","","","","",""
"TOTAL","13097","888633.30","12606","492498.69","13589","757568.38","12114","722494.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..10","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
" TOTAL","562","56465.36","378","29144.94","431","37648.43","509","52847.3","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(RETENT)","","","","","","","","",""
"ARA E/D                       10ML"," 12","1703.53","  -","0.00","  -","0.00"," 12","1703.53"," 12"
"CAROKID JELLIES               75GM","170","23856.56","  -","0.00","  -","0.00","170","23856.5","  8"
"GATSUN E/D                    5ML","288","7119.99","  -","0.00","142","3847.75","146","3609.44"," 28"
"GATSUN FORTE E/D              5ML","176","7658.41","130","5656.78","162","7697.21","144","6265.97","  4"
"NETIWASH 15'S                 15SA"," 15","2233.79","  -","0.00","  -","0.00"," 15","2233.79","  2"
"NETIWASH 30'S                 30S"," 12","2339.91","  -","0.00","  -","0.00"," 12","2339.91","  4"
"OCULACT                       5ML"," 30","4821.31","  -","0.00"," 30","5357.25","  -","0.00","  -"
"OFLO BM OINT                  5GM","  4","87.44","  -","0.00","  -","0.00","  4","87.44","  -"
"OFLO E/D                      5ML"," 27","578.45","  -","0.00","  5","139.99"," 22","471.33"," 22"
"OMNIDASE INJ                  1ML"," 60","6981.60","  -","0.00"," 20","2378.60"," 40","4654.40","  -"
"OTOFLU DROPS                  5ML","225","7677.38","195","6653.73","292","10917.73","128","4367.58"," 27"
"PENTOLATE E/D                 5ML"," 25","803.50","  -","0.00","  -","0.00"," 25","803.50","  -"
"POLYCHLOR DM E/D              5ML"," 67","3710.63","  -","0.00"," 65","4000.00","  2","110.77","  2"
"POLYCHLOR DM E/O              5GM","139","7560.24","130","7070.72","130","7069.72","139","7560.24","  7"
"POLYCHLOR E/D                 5ML"," 69","2273.46","  -","0.00"," 60","2196.50","  9","296.54","  9"
"POLYCHLOR E/O                 5GM"," 12","421.08","  -","0.00","  -","0.00"," 12","421.08"," 12"
"REDIF E/D                     10ML"," 12","427.49","  -","0.00"," -2","46.55"," 14","498.73"," 12"
"SYNOX NASAL DROPS             10ML","  3","71.85","  -","0.00","  -","0.00","  3","71.85","  -"
"TINNICAR CAP                  10S"," 49","7375.84"," 24","3612.66"," 32","5930.98"," 41","6171.62"," 14"
"TRYBLUE 1ML                   1ML"," 34","2331.45","  -","0.00","  -","0.00"," 34","2331.45"," 10"
"ULTRA GEL E/D                 10ML","160","12816.72"," 65","5206.79","154","13363.47"," 71","5687.42","  1"
"VITREON SACHET                30*4GM"," 41","6775.32"," 12","1983.02","  6","1749.49"," 47","7766.83","  2"
"VITREON TABLETS               1*30"," 18","2745.64"," 24","3660.85"," 32","5377.63"," 10","1525.35","  -"
" TOTAL","1648","112371.59","580","33844.55","1128","70072.87","1100","82835.3","  0"
"","","","","","","","","",""
"SURGICARE","","","","","","","","",""
"STERILE GLOVES 7              1S","  -","0.00"," 50","825.00"," 25","481.25"," 25","412.50","  -"
" TOTAL","  0","0.00"," 50","825.00"," 25","481.25"," 25","412.50","  0"
"","","","","","","","","",""
"TAS MED(INDIA)PVT.LTD(VALLIANT)","","","","","","","","",""
"ANGLIT 2.6                    30S"," 12","1098.75"," 60","5493.78"," 34","3299.37"," 38","3479.39","  -"
"DIAGLIT SOFT                  50G"," 13","2745.69","  -","0.00","  -","0.00"," 13","2745.69","  -"
"WELHART 150                   10S"," 33","17035.38","  -","0.00","  -","0.00"," 33","17035.3","  -"
" TOTAL"," 58","20879.82"," 60","5493.78"," 34","3299.37"," 84","23260.4","  0"
"","","","","","","","","",""
"TASMED (INDIA) PVT LTD(PASSION)","","","","","","","","",""
"DOTIN 50                      15'S"," 60","4210.33","  -","0.00"," 60","4584.93","  -","0.00","  -"
"EPIAD 25                      10'S"," 12","530.38","  -","0.00"," 12","589.30","  -","0.00","  -"
"ETIPRO                        15'S"," 30","1392.95"," 36","1671.53"," 30","1547.75"," 36","1671.53","  -"
"GAPITAS-L                     30G","  6","800.32","  -","0.00","  -","0.00","  6","800.32","  -"
"LAMREST 10                    15S"," 63","8441.67","120","14617.42","104","14471.02"," 79","10585.5","  -"
"LAMREST GN                    10S"," 30","2009.92"," 60","4019.84"," 52","3939.89"," 38","2545.90","  4"
"MIBETA PLUS 10                10S","  -","0.00","240","11707.53","150","7968.87"," 90","4390.32","  -"
"MIBETA SR 40                  15'S"," 24","655.77","  -","0.00","  -","0.00"," 24","655.77","  -"
"VAP CR-300                    10'S"," 24","834.37","  -","0.00","  -","0.00"," 24","834.37","  -"
" TOTAL","249","18875.70","456","32016.32","408","33101.76","297","21483.7","  0"
"","","","","","","","","",""
"TOTAL","15052","1040760.41","13752","564678.34","15184","864523.63","13620","850486.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..11","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"TASMED(INDIA) PVT.LTD(ASPIRE)","","","","","","","","",""
"IMACIN                        10S","168","4601.62","120","3286.87","168","5010.54","120","3286.87","  -"
" TOTAL","168","4601.62","120","3286.87","168","5010.54","120","3286.87","  0"
"","","","","","","","","",""
"THE RAMARAJU COTTON MILLS PVT LTD","","","","","","","","",""
"COTTON ROLL400GM              1S","  4","648.00","  8","1296.00","  9","1600.00","  3","486.00","  -"
" TOTAL","  4","648.00","  8","1296.00","  9","1600.00","  3","486.00","  0"
"","","","","","","","","",""
"ZIVIRA LABS PVT.LTD","","","","","","","","",""
"BEPIREX                       5ML","  1","151.07","  -","0.00","  -","0.00","  1","151.07","  1"
"BRITIVIN E/D                  5ML"," 14","3105.06"," -1","-205.07","  -","0.00"," 13","2883.27"," 13"
"DUCIRA GEL                    10GM"," 13","3426.41","-13","-3426.41","  -","0.00","  -","0.00","  -"
"ENVISA TAB                    10S"," 57","6306.86"," 40","-302.04","  6","1073.27"," 91","10068.8","  -"
"FOMIRA E/D                    10ML"," 23","5322.78","  8","0.00"," 16","3628.79"," 15","3471.38","  1"
"HYNIZA                        1S","  4","320.01","  -","0.00","  -","0.00","  4","320.01","  4"
"LATOBEST                      2.5ML","  9","1054.92"," 13","-160.07","  3","574.36"," 19","2227.05","  -"
"LOTIVIZ E/D                   5ML"," 17","1814.07","-10","-970.70","  -","0.00","  7","746.97","  7"
"NEPAWEL E/D                   5ML"," 70","6750.07"," 84","-716.03"," 76","8349.44"," 78","7521.51","  3"
"PATVIRA E/D                   2.5ML","  -","0.00","  2","0.00","  -","0.00","  2","223.63","  -"
"STRIOS LID WIPES              24S"," 28","4212.65","  -","0.00","  -","0.00"," 28","4212.65","  -"
"TIMOBEST E/D                  5ML"," 40","1340.00"," 64","1600.00"," 92","3279.59"," 12","402.00","  -"
"TIZTA 10ML                    10ML","  -","0.00","  3","0.00","  -","0.00","  3","675.00","  -"
"TIZTA 5ML                     5ML"," 51","6557.07","-51","-6557.07","  -","0.00","  -","0.00","  -"
"TOBRAWIN                      5ML"," 25","2009.00","  6","0.00","  -","0.00"," 31","2491.16","  -"
"TOBRAWIN LP                   5ML","  1","112.50","  -","0.00","  -","0.00","  1","112.50","  1"
"VITTLES JELLY                 50G","  9","1196.75"," 92","9351.22"," 65","10497.77"," 36","4787.01","  -"
"XIATRA E/D                    2.5ML","  6","1659.00","  -","0.00","  -","0.00","  6","1659.00","  -"
"ZIVIFRESH E/D                 10ML","  7","373.18"," 34","-175.14"," 41","2561.92","  -","0.00","  -"
"ZIVIFRESH GEL                 10ML"," 83","6473.39"," 32","-453.86"," 39","3465.08"," 76","5927.44","  -"
"ZIVIMOX E/D                   5ML"," 59","5499.39","  -","0.00","  -","0.00"," 59","5499.39","  -"
"ZIVIMOX-D E/D                 5ML","  8","853.68","  -","0.00","  -","0.00","  8","853.68","  2"
"ZIVIMOX-LP                    5ML","  3","281.86"," -3","-329.79","  -","0.00","  -","0.00","  -"
" TOTAL","528","58819.72","300","-2344.96","338","33430.22","490","54233.5","  0"
"TOTAL","15752","1104829.75","14180","566916.25","15699","904564.39","14233","908492.","  0"
