itemdescri,qty,value,e,f,g,h,i,j,k
"CELWET ULTRA                  10ML","  2","450.00"," 48","10285.60"," 31","7831.33"," 19","4275.00","  1"
"COMPU .5%                     10ML","  8","587.13"," 48","3522.80"," 32","2536.85"," 24","1761.40","  7"
"COMPU 1%                      10ML"," 16","1585.73"," 72","6364.20"," 69","6825.08"," 19","1883.06","  6"
"DORSENZ                       5ML","  9","1446.45","  6","964.30","  5","1045.73"," 10","1607.17","  4"
"DORSENZ-T                     5ML"," 10","2035.75","  -","0.00","  -","0.00"," 10","2035.75","  9"
"DUOBRIM LS                    5ML","125","6696.88","252","12079.90","220","11885.40","157","8411.28","  -"
"DUOBRIM-T                     5ML","166","11560.52","  -","0.00"," 26","2164.19","140","9749.84","  -"
"FLI                           5ML"," 10","642.83","  -","0.00","  -","0.00"," 10","642.83"," 10"
"FLUNAREST 10                  10S"," 30","931.50"," 60","1661.00"," 30","884.69"," 60","1863.00","  -"
"FLUNAREST 5MG                 10S"," 18","285.60","  -","0.00","  -","0.00"," 18","285.60","  -"
"HYPERSENZ OINT                5GM"," 21","1890.00","  -","0.00","  -","0.00"," 21","1890.00","  -"
"IREWET 5ML                    5ML"," 24","2314.20","  -","0.00","  -","0.00"," 24","2314.20","  1"
"IREWET E/D                    10ML","  4","1028.57","  -","0.00","  -","0.00","  4","1028.57","  -"
"KARBOXI                       10ML","113","4842.99","120","4436.00","118","4830.42","115","4928.70","  -"
"LEOS                          5ML","  9","723.22","  -","0.00","  2","209.99","  7","562.51","  3"
"LEOS-MX DROPS                 5ML"," 18","1832.10","  -","0.00","  -","0.00"," 18","1832.10"," 11"
"MACUVIT CAP                   10S","  6","610.15","  -","0.00","  -","0.00","  6","610.15","  6"
"MACUVIT PLUS                  10S","  6","1006.80","  -","0.00","  -","0.00","  6","1006.80","  3"
"NATASOL                       5ML"," 16","1085.60","  -","0.00","  -","0.00"," 16","1085.60"," 17"
"OBRIN E/O                     5GM"," 14","575.98","  -","0.00","  -","0.00"," 14","575.98"," 20"
"SENSOFI                       5ML"," 10","241.08","  -","0.00","  -","0.00"," 10","241.08"," 10"
"SENZCLOR E/O                  5GM","  5","72.45","  -","0.00","  -","0.00","  5","72.45","  5"
"SENZCLOR-H E/O                5GM"," 14","600.02","  -","0.00","  -","0.00"," 14","600.02","  3"
"SENZGAT                       5ML","120","2966.77","260","6428.00","246","6683.13","134","3312.90","  -"
"SENZMOX                       5ML"," 12","1092.90"," 12","996.40"," 16","1513.40","  8","728.60","  3"
"SENZMOX-GX                    5ML","  4","600.00","  -","0.00","  -","0.00","  4","600.00","  4"
"SENZOPT E/D                   3ML"," 25","1607.25","  -","0.00","  4","274.29"," 21","1350.09"," 24"
"SENZOPT-T                     3ML","  9","752.13","  -","0.00","  -","0.00","  9","752.13","  4"
"T-PLUS                        5ML"," 10","385.70","  -","0.00","  -","0.00"," 10","385.70","  -"
"TRAVASENZ                     3ML","  -","0.00"," 15","964.35"," 10","714.30","  5","417.85","  -"
"VOLVIT                        10S","  4","406.77"," 12","1128.80","  4","409.72"," 12","1220.30","  -"
"ZYTAMIN TAB                   10S"," 38","803.83","  -","0.00","  -","0.00"," 38","803.83"," 38"
" TOTAL","890","53005.53","917","51081.35","819","49005.59","988","61566.5","  0"
"","","","","","","","","",""
"SHERINGS","","","","","","","","",""
"CATOBAR                       10ML"," 41","2007.42"," 78","3819.00"," 72","4010.54"," 47","2301.19","  -"
"DIMPLE E/D                    10ML"," 65","3175.10"," 65","3182.50"," 55","3118.76"," 75","3663.58","  -"
"DURALUB E/D                   10ML","  5","669.67","  -","0.00","  -","0.00","  5","669.67","  -"
"DURALUB FUSION                10ML","  5","1068.75","  -","0.00","  -","0.00","  5","1068.75","  -"
"RETIGARD TAB                  10S"," 16","1196.00"," 60","4118.70"," 60","4484.97"," 16","1196.00","  -"
"RETIGARD-O3                   10S","  -","0.00","  6","594.90","  6","647.80","  -","0.00","  -"
"TAGAMOX E/D                   5ML"," 10","724.33","  -","0.00","  -","0.00"," 10","724.33","  -"
"TAGAMOX-KT                    5ML","  5","506.25","  -","0.00","  -","0.00","  5","506.25","  -"
"TAGAMOX-LP                    5ML"," 39","3326.18","  -","0.00","  -","0.00"," 39","3326.18"," 37"
"TEARLUB E/D                   10ML"," 15","1106.13","  -","0.00","  4","343.10"," 11","811.16","  -"
"TEARLUB GEL                   10ML","  6","596.85","  -","0.00","  -","0.00","  6","596.85","  -"
" TOTAL","207","14376.68","209","11715.10","197","12605.17","219","14863.9","  0"
"","","","","","","","","",""
"SHERWYN PHARMA(GENORA)","","","","","","","","",""
"PENTOGAST40 TAB               10S","  1","38.58","  -","0.00","  -","0.00","  1","38.58","  -"
" TOTAL","  1","38.58","  0","0.00","  0","0.00","  1","38.58","  0"
"","","","","","","","","",""
"SHERWYN PHARMACEUTICALS PVT LTD","","","","","","","","",""
"FLUNAWYN-5                    10S"," 15","241.13","  -","0.00","  -","0.00"," 15","241.13","  -"
"","","","","","","","","",""
"TOTAL","9136","643269.23","6396","342075.18","7071","487152.83","8461","566417.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..8","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"ITROWYN E/D                   5ML"," 14","274.77","  -","0.00","  -","0.00"," 14","274.77","  -"
" TOTAL"," 29","515.89","  0","0.00","  0","0.00"," 29","515.89","  0"
"","","","","","","","","",""
"SUBHAM PHARMACEUTICALS","","","","","","","","",""
"G-MOX                         5ML"," 43","1307.49","  -","0.00","  -","0.00"," 43","1307.49","  -"
"LUBRY                         10ML","  1","46.46","  -","0.00","  -","0.00","  1","46.46","  -"
"PANTOZING DSR CAP             10S","  7","251.30","  -","0.00","  -","0.00","  7","251.30","  -"
"UFER SUSPENSION               200ML"," 60","4428.00","  -","0.00","  -","0.00"," 60","4428.00","  -"
"VITAZING CAP                  10S","  1","27.51","  -","0.00","  -","0.00","  1","27.51","  -"
" TOTAL","112","6060.75","  0","0.00","  0","0.00","112","6060.75","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS","","","","","","","","",""
"ALCATOP 5ML                   5ML"," 60","5946.26","  -","0.00"," 30","3964.20"," 30","2973.13"," 30"
"ATROSUN E/D                   5ML"," 27","370.17","  -","0.00","-15","351.00"," 42","575.82","  1"
"CARPINOL 0.5%                 1ML","160","2633.60","  -","0.00"," 40","670.40","120","1975.20","  -"
"EPITRATE 1ML                  1ML","180","1562.40","190","1469.20"," 70","611.10","300","2604.00"," 20"
"ESTOCIN E/O                   5GM"," 27","1576.51","  -","0.00","  1","70.00"," 26","1518.12","  -"
"EYEVITAL CAP                  30S"," 65","4317.45"," 65","3969.71"," 65","3990.07"," 65","4317.45"," 59"
"EYEVITAL LX CAP               10S"," 31","2756.56"," 36","3201.17"," 34","4021.90"," 33","2934.41","  2"
"HYCLO 0.05%                   5ML"," 13","3662.17","-13","-2188.91","  -","0.00","  -","0.00","  -"
"HYPROSOL PFS 3ML              3ML"," 57","3207.39","  -","0.00","  -","0.00"," 57","3207.39","  7"
"HYPROSOL VIAL                 5ML","362","15514.09","650","24401.11","820","28834.40","192","8228.47","  7"
"HYVET0.18%                    5ML"," 31","4965.23","169","27068.50","167","35551.20"," 33","5285.56","  1"
"JUST TEARS                    10ML","154","10972.07"," -1","-57.32"," 72","4490.85"," 81","5771.02","  8"
"JUST TEARS LIQUIGEL E/D       10ML"," 68","5937.86"," 65","5675.90"," 39","3423.04"," 94","8208.22","  -"
"JUST TEARS WIPES              30*1","  6","890.09","  -","0.00","  -","0.00","  6","890.09","  4"
"LACRIGEL                      5GM","176","10370.41","-30","-1430.99"," 42","2763.30","104","6127.97","  8"
"LYMOVITA                      200ML"," 24","2511.97","-19","-1821.00","  -","0.00","  5","523.33","  -"
"NEBRACIN E/D                  5ML"," 44","1206.91","  -","0.00","  -","0.00"," 44","1206.91"," 38"
"OCCUCOM E/D                   10ML","171","10213.98"," 65","3882.51","133","8038.86","103","6152.28","  -"
"OCCUMOX                       5ML"," 56","3779.85"," -2","-105.83","  6","441.00"," 48","3239.87","  8"
"OCCUMOX E/O                   5GM"," 49","1732.49"," 65","2298.20"," 48","1609.14"," 66","2333.56","  1"
"OCCUMOX KT E/D                5ML"," 31","2077.16","-31","-2048.69","  -","0.00","  -","0.00","  -"
"OCCUMOX PFS-0.5ML             0.5ML"," 26","3704.85","169","22090.23","  -","0.00","195","27786.3","  -"
"OCULAN AMP                    2ML"," 80","925.60","  -","0.00"," 20","250.80"," 60","694.20","  -"
"PARACAIN                      5ML","253","9108.00","700","25200.00","429","16857.72","524","18864.0","  -"
"REFFRON TAB                   15S"," 40","7932.01","-16","-3027.61","  -","0.00"," 24","4759.21"," 28"
"RIBOCROSS RAPID               3ML","  2","5394.86"," -1","-2475.00","  -","0.00","  1","2697.43","  -"
"SIMPLOVIR E/O                 5GM"," 71","3610.80"," 65","3305.66"," 65","3322.69"," 71","3610.80","  1"
"T+ULTRA 1ML                   5*2"," 26","15181.44","-18","-11571.48","  5","5449.99","  3","1751.71","  -"
"TROPICACYL 1%                 5ml"," 53","1419.46","  -","0.00"," 25","829.75"," 28","749.90","  7"
"TROPICACYL PLUS               5ML","187","8014.18","  -","0.00","115","5714.00"," 72","3085.68","  2"
"XINEP E/D                     5ML"," 26","2352.70","-13","-1094.79","  2","256.19"," 11","995.37","  1"
"XLHA DROPS 10ML               10ML","  7","1687.46"," -7","-2025.03","  -","0.00","  -","0.00","  -"
"ZONAT                         5ML"," 72","4937.20","  -","0.00","  -","0.00"," 72","4937.20","  7"
" TOTAL","2635","160473.18","2088","94715.54","2213","131511.60","2510","138004.","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(ORIZO)","","","","","","","","",""
"BPROS-T                       5ML","  1","161.78","  -","0.00","  -","0.00","  1","161.78","  1"
"BRIO                          5ML","  4","535.68","  -","0.00","  -","0.00","  4","535.68","  4"
"BRIO-B                        5ML","  6","1051.01","  -","0.00","  -","0.00","  6","1051.01","  -"
"BRIO-T                        5ML"," 27","4339.18","  -","0.00","  -","0.00"," 27","4339.18","  -"
"CIBRIM T E/D                  5ML"," 10","905.30"," 30","2715.89","  5","505.42"," 35","3168.54"," 11"
"","","","","","","","","",""
"TOTAL","11945","817070.88","8514","439506.61","9289","619169.85","11170","720013.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..9","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"CIBRIM Z E/D                  5ML"," 58","5002.30","120","9513.62","125","10728.51"," 53","4571.06"," 22"
"DORSUN                        5ML"," 77","9156.86","120","14270.42"," 94","11791.31","103","12248.7","  -"
"DORSUN T                      5ML"," 73","9893.53","120","16263.34","117","17346.03"," 76","10300.1","  -"
"DOVAS CAPS                    10S"," 14","1514.97","  -","0.00","  -","0.00"," 14","1514.97","  6"
"HYPROLIEF E/D                 10ML","  -","0.00","120","14720.41","  -","0.00","120","16070.3","  -"
"LACRIGUARD CAP                10'S"," 38","4233.98"," 60","6685.23"," 81","8899.07"," 17","1894.15","  -"
"TIMANOL 0.5%                  5ML"," 40","1328.61"," 30","826.72"," 30","900.37"," 40","1328.61","  1"
"TRAVOSUN E/D                  3ML"," 50","6241.00"," 93","10661.24"," 77","9848.76"," 66","8238.12","  -"
"TRAVOSUN-T                    2.5ML"," 10","1805.26"," 48","7945.28","  7","1505.25"," 51","9206.84","  2"
"ZOPTINA E/D                   5ML","  -","0.00","180","11668.03","  -","0.00","180","11668.0","  -"
" TOTAL","408","46169.45","921","95270.18","536","61524.72","793","86297.2","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(RETENT)","","","","","","","","",""
"ARA E/D                       10ML"," 12","1703.53","  -","0.00","  -","0.00"," 12","1703.53"," 12"
"CAROKID JELLIES               75GM"," 68","9542.62","195","27364.91","182","28217.23"," 81","11366.9","  -"
"GATSUN E/D                    5ML"," 68","1681.11"," 65","1606.93"," 64","1748.00"," 69","1705.83"," 27"
"GATSUN FORTE E/D              5ML"," 66","2871.90","  -","0.00","  3","182.92"," 63","2741.36","  4"
"MYCLIN EAR DROPS              10ML"," 18","323.09"," 24","395.98","  -","0.00"," 42","753.87","  -"
"NETIWASH 15'S                 15SA"," 25","3722.98","  -","0.00"," 12","2331.22"," 13","1935.95","  -"
"NETIWASH 30'S                 30S","  6","1169.96","  6","1073.51","  3","701.40","  9","1754.93","  1"
"OCULACT                       5ML"," 30","4821.31","  -","0.00","  -","0.00"," 30","4821.31","  -"
"OFLO BM OINT                  5GM","  4","87.44","  -","0.00","  -","0.00","  4","87.44","  -"
"OFLO E/D                      5ML"," 27","578.45","  -","0.00","  -","0.00"," 27","578.45","  3"
"OMNIDASE INJ                  1ML"," 70","8145.20","  -","0.00"," 20","2378.60"," 50","5818.00","  -"
"OTOFLU DROPS                  5ML","148","5050.01","130","4435.82"," 84","3137.31","194","6619.61"," 27"
"PENTOLATE E/D                 5ML"," 25","803.50","  -","0.00","  -","0.00"," 25","803.50","  -"
"POLYCHLOR DM E/D              5ML","  2","110.77","  -","0.00","  -","0.00","  2","110.77","  2"
"POLYCHLOR DM E/O              5GM","132","7179.51"," 65","3246.37"," 71","3959.04","126","6853.17","  2"
"POLYCHLOR E/D                 5ML","  9","296.54"," 26","790.77","  -","0.00"," 35","1153.20","  9"
"POLYCHLOR E/O                 5GM"," 12","421.08","  -","0.00","  -","0.00"," 12","421.08"," 12"
"REDIF E/D                     10ML","  8","284.99"," 24","854.97","  4","186.20"," 28","997.47"," 11"
"SYNOX NASAL DROPS             10ML","  3","71.85"," 24","574.78","  -","0.00"," 27","646.63","  -"
"TINNICAR CAP                  10S"," 65","9784.27","  -","0.00"," 29","5391.07"," 36","5418.98"," 14"
"TRYBLUE 1ML                   1ML"," 13","891.44","  -","0.00","  -","0.00"," 13","891.44","  5"
"ULTRA GEL E/D                 10ML"," 66","5286.90","130","9365.63"," 44","3894.37","152","12175.8","  1"
"VITREON SACHET                30*4GM"," 78","12889.63"," 60","9915.10"," 49","8851.06"," 89","14707.4","  -"
" TOTAL","955","77718.08","749","59624.77","565","60978.42","1139","84066.7","  0"
"","","","","","","","","",""
"SUPERFINE NEEDLES PVT LTD","","","","","","","","",""
"SUTURE NEEDLE1/2              6S","  -","0.00","  1","25.00","  -","0.00","  1","25.00","  -"
" TOTAL","  0","0.00","  1","25.00","  0","0.00","  1","25.00","  0"
"","","","","","","","","",""
"SURGICARE","","","","","","","","",""
"STERILE GLOVES 6              1PAIR"," 25","440.00","  -","0.00","  -","0.00"," 25","440.00","  -"
"STERILE GLOVES 7              1S"," 25","412.50","  -","0.00"," 25","481.25","  -","0.00","  -"
"STERILED GLOVES 7.5           1PAIR"," 25","420.00","  -","0.00","  -","0.00"," 25","420.00","  -"
" TOTAL"," 75","1272.50","  0","0.00"," 25","481.25"," 50","860.00","  0"
"","","","","","","","","",""
"TAS MED(INDIA)PVT.LTD(VALLIANT)","","","","","","","","",""
"ANGLIT 2.6                    30S"," 84","7691.28","  -","0.00"," 24","2175.40"," 60","5493.77","  -"
" TOTAL"," 84","7691.28","  0","0.00"," 24","2175.40"," 60","5493.77","  0"
"","","","","","","","","",""
"TOTAL","13419","942929.25","10155","591710.67","10434","743824.22","13140","887500.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..10","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"TASMED (INDIA) PVT LTD(PASSION)","","","","","","","","",""
"LAMREST 10                    15S"," 34","4555.82","120","14617.42"," 85","11938.61"," 69","9245.63","  -"
"LAMREST GN                    10S"," 46","3081.88","  -","0.00"," 23","1591.72"," 23","1540.94","  4"
"MIBETA PLUS 10                10S"," 64","3122.00"," 90","4390.32"," 94","4684.02"," 60","2926.88","  -"
" TOTAL","144","10759.70","210","19007.74","202","18214.35","152","13713.4","  0"
"","","","","","","","","",""
"TASMED(INDIA) PVT.LTD(ASPIRE)","","","","","","","","",""
"IMACIN                        10S"," 96","2629.50","240","5975.76","168","4555.04","168","4601.62","  -"
" TOTAL"," 96","2629.50","240","5975.76","168","4555.04","168","4601.62","  0"
"","","","","","","","","",""
"TEKAY PRODUCTS","","","","","","","","",""
"FORMALINE                     4.5LTS","  1","200.00","  -","0.00","  1","230.00","  -","0.00","  -"
" TOTAL","  1","200.00","  0","0.00","  1","230.00","  0","0.00","  0"
"","","","","","","","","",""
"THE RAMARAJU COTTON MILLS PVT LTD","","","","","","","","",""
"COTTON ROLL400GM              1S","  2","324.00","  2","324.00","  4","720.00","  -","0.00","  -"
" TOTAL","  2","324.00","  2","324.00","  4","720.00","  0","0.00","  0"
"","","","","","","","","",""
"ZIVIRA LABS PVT.LTD","","","","","","","","",""
"BEPIREX                       5ML"," 43","6496.01","  -","0.00","  -","0.00"," 43","6496.01","  1"
"BRITIVIN E/D                  5ML"," 14","3105.06","  -","0.00","  -","0.00"," 14","3105.06"," 13"
"DUCIRA GEL                    10GM"," 13","3426.41","  -","0.00","  -","0.00"," 13","3426.41","  -"
"ENVISA TAB                    10S"," 78","8630.44"," 27","3485.37"," 30","4151.07"," 75","8298.50","  -"
"FOMIRA E/D                    10ML"," 20","4628.50"," 16","0.00"," 17","3628.79"," 19","4397.08","  -"
"HYNIZA                        1S","  4","320.01","  -","0.00","  -","0.00","  4","320.01","  4"
"LATOBEST                      2.5ML"," 59","6915.58","  -","0.00"," 31","4786.32"," 28","3281.97","  -"
"LOTIVIZ E/D                   5ML"," 55","5869.05"," 25","746.97","  -","0.00"," 80","8536.80","  -"
"MACUMER TAB                   10S"," 12","2160.00","  -","0.00","  -","0.00"," 12","2160.00","  -"
"NEPAWEL E/D                   5ML","153","14753.73","123","13693.00"," 84","9685.23","192","18514.4","  2"
"PATVIRA E/D                   2.5ML","  3","335.45","  1","0.00","  -","0.00","  4","447.26","  -"
"STRIOS LID WIPES              24S","100","15045.18","126","7650.00","164","20060.00"," 62","9328.01","  -"
"TIMOBEST E/D                  5ML"," 87","2914.50","  -","0.00"," 33","1317.60"," 54","1809.00","  -"
"TIZTA 10ML                    10ML"," 15","3375.00","  -","0.00","  -","0.00"," 15","3375.00","  -"
"TIZTA 5ML                     5ML"," 51","6557.07","  -","0.00","  -","0.00"," 51","6557.07","  -"
"TOBRAWIN                      5ML"," 35","2812.60","  -","0.00","  -","0.00"," 35","2812.60","  -"
"TOBRAWIN LP                   5ML"," 14","1575.00","  -","0.00","  -","0.00"," 14","1575.00","  1"
"VITTLES JELLY                 50G"," 57","7579.43"," 56","9152.50"," 55","9557.33"," 58","7712.40","  -"
"XIATRA E/D                    2.5ML","  6","1659.00","  -","0.00","  -","0.00","  6","1659.00","  -"
"ZIVIFRESH E/D                 10ML"," 89","4744.68","125","7843.00"," 93","7114.11","121","6450.63","  -"
"ZIVIFRESH GEL                 10ML"," 58","4523.57"," 51","5303.50"," 43","3924.73"," 66","5147.51","  -"
"ZIVIMOX E/D                   5ML"," 63","5872.23","  1","0.00","  6","507.50"," 58","5406.18","  -"
"ZIVIMOX-D E/D                 5ML","  5","533.55"," 13","0.00"," 12","1161.99","  6","640.26","  -"
"ZIVIMOX-LP                    5ML"," 24","2254.89","  -","0.00","  -","0.00"," 24","2254.89","  -"
" TOTAL","1058","116086.94","564","47874.34","568","65894.67","1054","113711.","  0"
"TOTAL","14720","1072929.39","11171","664892.51","11377","833438.28","14514","1019526","  0"
