itemdescri,qty,value,e,f,g,h,i,j,k
"","","","","","","","","",""
"OTHERS","","","","","","","","",""
"NEBULISER                     1S","  1","980.00","  -","0.00","  1","980.00","  -","0.00","  -"
" TOTAL","  1","980.00","  0","0.00","  1","980.00","  0","0.00","  0"
"","","","","","","","","",""
"PRIDE&PRIME PHARMACEUTICALS","","","","","","","","",""
"BACTO-PRIDE                   5GM"," 44","2079.91","  -","0.00","  -","0.00"," 44","2079.91"," 44"
"CANZO PRIDE TAB               10S"," 70","5062.40","  -","0.00","  -","0.00"," 70","5062.40"," 70"
"HEALTHY-PRIDE LZ              10S"," 80","2416.40","  -","0.00","  -","0.00"," 80","2416.40"," 80"
"MONTI-PRIDE L                 10S"," 50","1526.75","  -","0.00","  -","0.00"," 50","1526.75"," 50"
"RI PRIDE DSR                  10S"," 50","1414.25","  -","0.00","  -","0.00"," 50","1414.25"," 50"
" TOTAL","294","12499.71","  0","0.00","  0","0.00","294","12499.7","  0"
"","","","","","","","","",""
"RAMAN&WEIL PVT LTD","","","","","","","","",""
"BACILLOCID EXTRA              500ML","  -","0.00","  2","600.00","  2","740.00","  -","0.00","  -"
"BACTORUB BLUE                 500ML","  2","420.00","  -","0.00","  -","0.00","  2","420.00","  -"
" TOTAL","  2","420.00","  2","600.00","  2","740.00","  2","420.00","  0"
"","","","","","","","","",""
"RAMSONS","","","","","","","","",""
"FACE MASK RAMSONS             1S","100","225.00","  -","0.00","100","225.00","  -","0.00","  -"
" TOTAL","100","225.00","  0","0.00","100","225.00","  0","0.00","  0"
"","","","","","","","","",""
"RANBAXY","","","","","","","","",""
"BECTODINE                     2LTR","  -","0.00","  4","1700.00","  2","920.00","  2","850.00","  -"
" TOTAL","  0","0.00","  4","1700.00","  2","920.00","  2","850.00","  0"
"","","","","","","","","",""
"SANGAM HEALTHCARE (SAFTI-NV)","","","","","","","","",""
"IV SET                        1S"," 14","175.00","  -","0.00","  5","70.00","  9","112.50","  -"
" TOTAL"," 14","175.00","  0","0.00","  5","70.00","  9","112.50","  0"
"","","","","","","","","",""
"SENSES PHARMACEUTICALS LTD","","","","","","","","",""
"ALLERPAT                      5ML"," 11","972.31"," 12","1060.70","  8","808.51"," 15","1325.88","  3"
"CELLWET                       10ML"," 21","4106.20","  -","0.00","  6","1264.44"," 15","2933.00","  4"
"CELWET ULTRA                  10ML"," 22","4950.00","  -","0.00"," 16","3914.23","  6","1350.00","  1"
"COMPU .5%                     10ML"," 39","2862.28"," 12","880.70"," 16","1336.76"," 35","2568.71","  7"
"COMPU 1%                      10ML"," 52","5153.63"," 24","2378.60"," 45","4916.94"," 31","3072.36","  6"
"DORSENZ                       5ML","  5","803.58","  6","964.30","  1","207.86"," 10","1607.17","  4"
"DORSENZ-T                     5ML","  7","1425.03","  6","1221.45","  1","266.00"," 12","2442.90","  9"
"DUOBRIM LS                    5ML","172","9214.90","120","5786.00","182","10190.61","110","5893.25","  -"
"DUOBRIM-T                     5ML","216","15042.61","  -","0.00"," 85","6825.22","131","9123.06","  -"
"FLI                           5ML"," 10","642.83","  -","0.00","  -","0.00"," 10","642.83"," 10"
"FLUNAREST 10                  10S"," 30","931.50"," 30","931.50"," 30","884.69"," 30","931.50","  -"
"","","","","","","","","",""
"TOTAL","8303","572825.96","7768","415369.81","7592","433432.01","8479","611039.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..8","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"FLUNAREST 5MG                 10S"," 18","285.60","  -","0.00","  -","0.00"," 18","285.60","  -"
"HYPERSENZ OINT                5GM"," 21","1890.00","  -","0.00","  -","0.00"," 21","1890.00","  -"
"IREWET 5ML                    5ML"," 24","2314.20","  -","0.00","  1","126.00"," 23","2217.78","  1"
"IREWET E/D                    10ML","  1","257.14","  -","0.00","  -","0.00","  1","257.14","  -"
"KARBOXI                       10ML","153","6557.32","120","5143.00","131","5313.46","142","6085.88","  -"
"LEOS                          5ML","  7","562.51","  -","0.00","  -","0.00","  7","562.51","  4"
"LEOS-MX DROPS                 5ML"," 18","1832.10","  -","0.00","  1","131.64"," 17","1730.32"," 11"
"MACUVIT CAP                   10S","  6","610.15","  -","0.00","  -","0.00","  6","610.15","  6"
"MACUVIT PLUS                  10S","  6","1006.80","  -","0.00","  -","0.00","  6","1006.80","  3"
"NAPHACE                       10ML","  -","0.00"," 12","578.60","  -","0.00"," 12","578.60","  -"
"NATASOL                       5ML"," 16","1085.60","  -","0.00","  -","0.00"," 16","1085.60"," 17"
"OBRIN E/O                     5GM"," 14","575.98","  -","0.00","  -","0.00"," 14","575.98"," 20"
"SENSOFI                       5ML"," 10","241.08","  -","0.00","  -","0.00"," 10","241.08"," 10"
"SENSONAC                      5ML","  3","257.15","  -","0.00","  -","0.00","  3","257.15","  3"
"SENZCLOR E/O                  5GM","  5","72.45","  -","0.00","  -","0.00","  5","72.45","  5"
"SENZCLOR-H E/O                5GM"," 18","771.45","  -","0.00","  -","0.00"," 18","771.45","  3"
"SENZGAT                       5ML","248","6131.33","390","9642.00","249","6751.33","389","9617.29","  -"
"SENZMOX                       5ML"," 27","2459.03","  -","0.00","  5","588.93"," 22","2003.65","  3"
"SENZMOX OINT                  5GM","  1","41.25","  -","0.00","  -","0.00","  1","41.25","  1"
"SENZMOX-DM                    10ML","  -","0.00","  6","610.70","  -","0.00","  6","610.70","  -"
"SENZMOX-DX                    10ML","  -","0.00","  5","189.75","  1","40.01","  4","121.44","  -"
"SENZMOX-GX                    5ML","  4","600.00","  -","0.00","  -","0.00","  4","600.00","  4"
"SENZOPT E/D                   3ML"," 24","1542.96","  -","0.00","  -","0.00"," 24","1542.96"," 24"
"SENZOPT-T                     3ML"," 11","919.27","  -","0.00","  -","0.00"," 11","919.27","  6"
"T-PLUS                        5ML"," 10","385.70","  -","0.00","  -","0.00"," 10","385.70","  -"
"TRAVASENZ                     3ML"," 12","1002.84","  -","0.00","  -","0.00"," 12","1002.84","  -"
"VOLVIT                        10S"," 10","1016.92"," 12","1220.30","  9","1029.36"," 13","1321.99","  1"
"ZYTAMIN TAB                   10S"," 38","803.83","  -","0.00","  -","0.00"," 38","803.83"," 38"
" TOTAL","1290","79327.52","755","30607.60","787","44595.99","1258","69090.0","  0"
"","","","","","","","","",""
"SHERINGS","","","","","","","","",""
"CATOBAR                       10ML"," 37","1811.58","145","7001.00"," 92","5111.63"," 90","4406.54","  -"
"DIMPLE E/D                    10ML"," 24","1172.34","104","5091.50"," 28","1524.72","100","4884.77","  -"
"DURALUB E/D                   10ML","  3","401.80"," 27","3214.40","  3","472.49"," 27","3616.20","  -"
"DURALUB FUSION                10ML","  5","1068.75","  -","0.00","  -","0.00","  5","1068.75","  -"
"GATIDROPS                     5ML","  -","0.00"," 15","636.50","  -","0.00"," 15","636.50","  -"
"HYNLUBE                       10ML","  -","0.00"," 30","5130.00","  -","0.00"," 30","5464.40","  -"
"NEPAVAC E/D                   5ML","  -","0.00"," 30","2558.60","  -","0.00"," 30","2558.60","  -"
"PREDLAST-MF                   5ML","  -","0.00"," 15","1446.50","  -","0.00"," 15","1446.50","  -"
"RETIGARD TAB                  10S"," 16","1196.00"," 15","1495.00","  -","0.00"," 31","2317.25","  -"
"RETIGARD-I                    30'S","  -","0.00","  9","2376.00","  -","0.00","  9","2376.00","  -"
"RETIGARD-O3                   10S","  -","0.00","  9","1189.80","  -","0.00","  9","1189.80","  -"
"TAGAMOX E/D                   5ML"," 10","724.33"," 30","2173.00","  -","0.00"," 40","2897.33","  -"
"TAGAMOX-EO                    5GM","  -","0.00"," 15","1125.00","  -","0.00"," 15","1125.00","  -"
"TAGAMOX-KT                    5ML","  5","506.25","  -","0.00","  -","0.00","  5","506.25","  -"
"TAGAMOX-LP                    5ML"," 40","3411.47"," 15","1279.30","  -","0.00"," 55","4690.77"," 37"
"TAGAMOX-TM                    5ML"," 45","4339.50","  -","0.00","  -","0.00"," 45","4339.50","  -"
"TEARLUB E/D                   10ML"," 18","1327.35"," 30","1769.60","  -","0.00"," 48","3539.60","  -"
"TEARLUB GEL                   10ML","  6","596.85"," 12","1193.70","  6","576.24"," 12","1193.70","  -"
" TOTAL","209","16556.22","501","37679.90","129","7685.08","581","48257.4","  0"
"","","","","","","","","",""
"SHERWYN PHARMA(GENORA)","","","","","","","","",""
"PENTOGAST40 TAB               10S","  1","38.58","  -","0.00","  -","0.00","  1","38.58","  -"
" TOTAL","  1","38.58","  0","0.00","  0","0.00","  1","38.58","  0"
"","","","","","","","","",""
"TOTAL","9218","622643.41","8814","470434.06","8118","455097.82","9914","696534.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..9","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"SHERWYN PHARMACEUTICALS PVT LTD","","","","","","","","",""
"FLUNAWYN-5                    10S"," 15","241.13","  -","0.00","  -","0.00"," 15","241.13","  -"
"ITROWYN E/D                   5ML"," 14","274.77","  -","0.00","  -","0.00"," 14","274.77","  -"
" TOTAL"," 29","515.89","  0","0.00","  0","0.00"," 29","515.89","  0"
"","","","","","","","","",""
"SUBHAM PHARMACEUTICALS","","","","","","","","",""
"G-MOX                         5ML"," 43","1307.49","  -","0.00","  -","0.00"," 43","1307.49","  -"
"LUBRY                         10ML","  1","46.46","  -","0.00","  -","0.00","  1","46.46","  -"
"PANTOZING DSR CAP             10S","  7","251.30","  -","0.00","  -","0.00","  7","251.30","  -"
"UFER SUSPENSION               200ML"," 60","4428.00","  -","0.00","  -","0.00"," 60","4428.00","  -"
"VITAZING CAP                  10S","  1","27.51","  -","0.00","  -","0.00","  1","27.51","  -"
" TOTAL","112","6060.75","  0","0.00","  0","0.00","112","6060.75","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS","","","","","","","","",""
"ALCATOP 5ML                   5ML"," 30","2973.13","  -","0.00","  -","0.00"," 30","2973.13"," 30"
"ATROSUN E/D                   5ML"," 39","534.69"," 30","379.20"," 27","378.56"," 42","575.82","  1"
"CARPINOL 0.5%                 1ML","190","3127.40","300","4938.00"," 90","1646.10","400","6584.00","  -"
"EPITRATE 1ML                  1ML","350","3038.00","400","3472.00","240","2121.60","510","4426.80"," 20"
"ESTOCIN E/O                   5GM"," 65","3795.31","  -","0.00","  -","0.00"," 65","3795.31","  -"
"EYEVITAL CAP                  30S"," 65","4317.45"," 87","5778.74","104","6943.89"," 48","3188.27"," 59"
"EYEVITAL LX CAP               10S"," 30","2667.64","  -","0.00","  -","0.00"," 30","2667.64"," 27"
"HYCLO 0.05%                   5ML"," 64","18029.15","  -","0.00","  -","0.00"," 64","18029.1","  2"
"HYPROSOL PFS 3ML              3ML"," 57","3207.39","  -","0.00","  -","0.00"," 57","3207.39"," 47"
"HYPROSOL VIAL                 5ML","539","23099.71","705","26465.82","1170","41420.40"," 74","3171.39","  7"
"HYVET0.18%                    5ML"," 31","4965.23"," 65","10410.96","  1","207.16"," 95","15216.0","  1"
"JUST TEARS                    10ML"," 71","5058.55","130","8607.69","100","6201.58","101","7195.97","  8"
"JUST TEARS LIQUIGEL E/D       10ML","117","10216.62","195","17027.70","109","9652.05","203","17726.2","  -"
"JUST TEARS WIPES              30*1","  6","890.09","  -","0.00","  -","0.00","  6","890.09","  4"
"LACRIGEL                      5GM"," 78","4595.98","195","11489.92","113","6977.80","160","9427.65"," 17"
"LYMOVITA                      200ML","  5","523.33","  -","0.00","  -","0.00","  5","523.33","  -"
"NEBRACIN DM                   10ML"," 50","739.50","  -","0.00","  -","0.00"," 50","739.50","  -"
"NEBRACIN E/D                  5ML"," 44","1206.91","  -","0.00","  6","194.14"," 38","1042.33"," 38"
"OCCUCOM E/D                   10ML","201","12005.91","130","7765.02","130","7804.72","201","12005.9","  -"
"OCCUMOX                       5ML"," 93","6277.25","  -","0.00","  -","0.00"," 93","6277.25","  8"
"OCCUMOX E/O                   5GM","131","4631.75","  -","0.00"," 65","2309.86"," 66","2333.56","  2"
"OCCUMOX PFS-0.5ML             0.5ML","  9","1282.45","195","27786.38","200","26786.00","  4","569.98","  -"
"OCULAN AMP                    2ML","270","3123.90","  -","0.00","  -","0.00","270","3123.90","  -"
"PARACAIN                      5ML","205","7380.00","350","12600.00","285","11340.00","270","9720.00","  -"
"REFFRON TAB                   15S"," 24","4759.21","  -","0.00","  -","0.00"," 24","4759.21"," 28"
"RIBOCROSS RAPID               3ML","  -","0.00","  2","5394.86","  -","0.00","  2","5394.86","  -"
"SIMPLOVIR E/O                 5GM","195","9916.98","  -","0.00"," 65","3322.69","130","6611.32","  1"
"T+ULTRA 1ML                   5*2","  8","4671.21","  -","0.00","  2","1557.14","  6","3503.41","  -"
"TROPICACYL 1%                 5ml"," 34","910.59","  -","0.00","  -","0.00"," 34","910.59","  7"
"TROPICACYL PLUS               5ML"," 75","3214.25","260","11142.72"," 85","3788.32","250","10714.1","  2"
"XINEP E/D                     5ML","  3","271.47","  -","0.00","  -","0.00","  3","271.47","  1"
"ZONAT                         5ML"," 72","4937.20","  -","0.00"," 26","1624.06"," 46","3154.32","  7"
" TOTAL","3151","156368.22","3044","153259.01","2818","134276.07","3377","170729.","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(ORIZO)","","","","","","","","",""
"BPROS-T                       5ML","  1","161.78","  -","0.00","  -","0.00","  1","161.78","  1"
"BRIO                          5ML","  4","535.68"," 12","1607.04","  -","0.00"," 16","2142.72","  4"
"BRIO-B                        5ML"," 12","2102.02","  -","0.00","  -","0.00"," 12","2102.02","  -"
"","","","","","","","","",""
"TOTAL","12527","788387.75","11870","625300.11","10936","589373.89","13461","878247.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..10","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"BRIO-T                        5ML"," 12","1928.52","  -","0.00","  -","0.00"," 12","1928.52","  -"
"CIBRIM T E/D                  5ML"," 45","4073.84","  -","0.00"," 19","1891.53"," 26","2353.77"," 11"
"CIBRIM Z E/D                  5ML","109","9400.87","  -","0.00"," 13","1143.78"," 96","8279.66"," 22"
"DORSUN                        5ML"," 90","10702.83"," 60","7135.21"," 83","11469.36"," 67","7967.66","  -"
"DORSUN T                      5ML"," 86","11655.39"," 66","8944.84"," 68","10432.41"," 84","11384.3","  -"
"DOVAS CAPS                    10S"," 14","1514.97"," 12","1298.55"," 12","1414.04"," 14","1514.97","  6"
"HYPERTONE E/D                 10ML","  -","0.00"," 36","944.96","  -","0.00"," 36","944.96","  -"
"HYPROLIEF E/D                 10ML"," 10","1339.20","120","14720.41","  -","0.00","130","17409.5","  -"
"LACRIGUARD CAP                10'S"," 39","4345.40","  -","0.00","  -","0.00"," 39","4345.40","  -"
"TIMANOL 0.5%                  5ML"," 91","3022.59"," 30","996.46"," 63","2300.41"," 58","1926.49","  1"
"TRAVOSUN E/D                  3ML"," 74","9236.68","  -","0.00"," 39","5387.35"," 35","4368.70","  -"
"TRAVOSUN-T                    2.5ML"," 24","4332.63","  -","0.00"," 11","2140.89"," 13","2346.84","  2"
"ZOPTINA E/D                   5ML"," 60","3889.35","  -","0.00","  -","0.00"," 60","3889.35","  -"
" TOTAL","671","68241.74","336","35647.47","308","36179.77","699","73066.7","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(RETENT)","","","","","","","","",""
"ARA E/D                       10ML"," 12","1703.53","  -","0.00","  -","0.00"," 12","1703.53"," 12"
"CAROKID JELLIES               75GM"," 15","2104.99","195","27364.91"," 13","1986.56","197","27645.5","  2"
"GATSUN E/D                    5ML","377","9320.27","  -","0.00"," 18","523.15","359","8875.27"," 28"
"GATSUN FORTE E/D              5ML"," 85","3698.66","260","11313.54","143","6776.31","202","8789.77","  4"
"MYCLIN EAR DROPS              10ML"," 60","1076.96","  -","0.00"," 60","1196.50","  -","0.00","  -"
"NETIWASH 15'S                 15SA"," 21","3127.30"," 12","1787.03"," 12","1985.70"," 21","3127.30","  -"
"NETIWASH 30'S                 30S"," 14","2729.90"," 12","2339.91"," 12","2385.70"," 14","2729.90","  1"
"OCULACT                       5ML"," 30","4821.31","  -","0.00","  -","0.00"," 30","4821.31","  -"
"OFLO BM OINT                  5GM","  4","87.44"," 50","1093.00","  -","0.00"," 54","1180.44","  -"
"OFLO E/D                      5ML"," 27","578.45","  -","0.00","  -","0.00"," 27","578.45"," 22"
"OMNIDASE INJ                  1ML"," 30","3490.80","150","16056.00","130","15460.90"," 50","5818.00","  -"
"OTOFLU DROPS                  5ML","153","5220.62","130","4435.82","117","4347.38","166","5664.20"," 27"
"PENTOLATE E/D                 5ML"," 25","803.50","  -","0.00","  -","0.00"," 25","803.50","  -"
"POLYCHLOR DM E/D              5ML","  2","110.77","  -","0.00","  -","0.00","  2","110.77","  2"
"POLYCHLOR DM E/O              5GM","140","7614.63"," 65","3246.37"," 71","3884.74","134","7288.29","  2"
"POLYCHLOR E/D                 5ML","  9","296.54","  -","0.00","  -","0.00","  9","296.54","  9"
"POLYCHLOR E/O                 5GM"," 12","421.08","  -","0.00","  -","0.00"," 12","421.08"," 12"
"REDIF E/D                     10ML"," 18","641.23","  -","0.00","  6","232.75"," 12","427.49"," 12"
"SYNOX NASAL DROPS             10ML","  3","71.85","  -","0.00","  -","0.00","  3","71.85","  -"
"TINNICAR CAP                  10S"," 25","3763.18"," 36","5418.98"," 28","5174.31"," 33","4967.40"," 14"
"TRYBLUE 1ML                   1ML"," 35","2400.02","  -","0.00"," 15","1253.55"," 20","1371.44","  5"
"ULTRA GEL E/D                 10ML","129","10333.48","  -","0.00"," 73","6387.75"," 56","4485.85","  1"
"VITREON SACHET                30*4GM"," 58","9584.60"," 96","15864.17"," 85","15373.13"," 69","11402.3","  1"
" TOTAL","1284","74001.11","1006","88919.73","783","66968.43","1507","102580.","  0"
"","","","","","","","","",""
"SURGICARE","","","","","","","","",""
"STERILE GLOVES 6              1PAIR"," 25","440.00","  -","0.00","  -","0.00"," 25","440.00","  -"
"STERILE GLOVES 7              1S","  -","0.00"," 50","825.00"," 25","481.25"," 25","412.50","  -"
"STERILED GLOVES 7.5           1PAIR"," 25","420.00","  -","0.00"," 25","420.00","  -","0.00","  -"
" TOTAL"," 50","860.00"," 50","825.00"," 50","901.25"," 50","852.50","  0"
"","","","","","","","","",""
"TAS MED(INDIA)PVT.LTD(VALLIANT)","","","","","","","","",""
"ANGLIT 2.6                    30S"," 60","5493.77","  -","0.00"," 12","1087.70"," 48","4395.02","  -"
" TOTAL"," 60","5493.77","  0","0.00"," 12","1087.70"," 48","4395.02","  0"
"","","","","","","","","",""
"TASMED (INDIA) PVT LTD(PASSION)","","","","","","","","",""
"DOTIN 25                      15S","  -","0.00"," 60","3002.88"," 60","3269.77","  -","0.00","  -"
"","","","","","","","","",""
"TOTAL","14575","934184.91","13310","752088.15","12149","697780.81","15736","1054735","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..11","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"ETIPRO                        15'S","  -","0.00"," 36","1671.53"," 36","1857.30","  -","0.00","  -"
"GAPITAS-L                     30G","  6","800.32","  -","0.00","  -","0.00","  6","800.32","  -"
"LAMREST 10                    15S"," 51","6833.73"," 90","10963.06"," 82","11142.69"," 59","7905.69","  -"
"LAMREST GN                    10S"," 25","1674.93"," 30","2009.92"," 24","1671.39"," 31","2076.92","  4"
"MIBETA PLUS 10                10S"," 18","878.06","150","7317.21","108","5736.53"," 60","2926.88","  -"
"MIBETA SR 40                  15'S","  -","0.00"," 24","655.77","  -","0.00"," 24","655.77","  -"
"VAP CR-300                    10'S","  -","0.00"," 24","834.37","  -","0.00"," 24","834.37","  -"
" TOTAL","100","10187.05","414","26454.74","310","23677.68","204","15199.9","  0"
"","","","","","","","","",""
"TASMED(INDIA) PVT.LTD(ASPIRE)","","","","","","","","",""
"DOTIN 50                      10S","  -","0.00"," 24","1122.76"," 24","1222.65","  -","0.00","  -"
"IMACIN                        10S","168","4601.62","120","3286.86","120","3578.96","168","4601.62","  -"
" TOTAL","168","4601.62","144","4409.62","144","4801.61","168","4601.62","  0"
"","","","","","","","","",""
"THE RAMARAJU COTTON MILLS PVT LTD","","","","","","","","",""
"COTTON ROLL400GM              1S","  -","0.00","  9","1458.00","  4","720.00","  5","810.00","  -"
" TOTAL","  0","0.00","  9","1458.00","  4","720.00","  5","810.00","  0"
"","","","","","","","","",""
"ZIVIRA LABS PVT.LTD","","","","","","","","",""
"BEPIREX                       5ML","  1","151.07","  -","0.00","  -","0.00","  1","151.07","  1"
"BRITIVIN E/D                  5ML"," 14","3105.06","  -","0.00","  -","0.00"," 14","3105.06"," 13"
"DUCIRA GEL                    10GM"," 13","3426.41","  -","0.00","  -","0.00"," 13","3426.41","  -"
"ENVISA TAB                    10S"," 63","6970.74","  -","0.00","  6","903.61"," 57","6306.86","  -"
"FOMIRA E/D                    10ML"," 26","6017.05"," 30","8331.30"," 17","3921.93"," 39","9025.58","  -"
"HYNIZA                        1S","  4","320.01","  -","0.00","  -","0.00","  4","320.01","  4"
"LATOBEST                      2.5ML"," 41","4805.75"," 30","5274.60"," 32","4780.47"," 39","4571.32","  -"
"LOTIVIZ E/D                   5ML"," 17","1814.07","  -","0.00","  -","0.00"," 17","1814.07","  7"
"NEPAWEL E/D                   5ML","111","10703.69","100","13693.00"," 75","8195.78","136","13114.4","  2"
"STRIOS LID WIPES              24S"," 28","4212.65","  -","0.00","  -","0.00"," 28","4212.65","  -"
"TIMOBEST E/D                  5ML"," 40","1340.00","  -","0.00","  -","0.00"," 40","1340.00","  -"
"TIZTA 10ML                    10ML","  1","225.00","  -","0.00","  -","0.00","  1","225.00","  -"
"TIZTA 5ML                     5ML"," 51","6557.07","  -","0.00","  -","0.00"," 51","6557.07","  -"
"TOBRAWIN                      5ML"," 25","2009.00","  -","0.00","  -","0.00"," 25","2009.00","  -"
"TOBRAWIN LP                   5ML","  1","112.50","  -","0.00","  -","0.00","  1","112.50","  1"
"VITTLES JELLY                 50G"," 60","7978.34"," 30","5784.30"," 54","8818.12"," 36","4787.01","  -"
"XIATRA E/D                    2.5ML","  6","1659.00","  -","0.00","  -","0.00","  6","1659.00","  -"
"ZIVIFRESH E/D                 10ML"," 77","4104.95","  -","0.00"," 35","2643.82"," 42","2239.06","  -"
"ZIVIFRESH GEL                 10ML"," 54","4211.60","146","12964.20"," 54","4848.77","146","11386.9","  -"
"ZIVIMOX E/D                   5ML"," 59","5499.39","  -","0.00","  -","0.00"," 59","5499.39","  -"
"ZIVIMOX-D E/D                 5ML","  8","853.68","  -","0.00","  -","0.00","  8","853.68","  -"
"ZIVIMOX-LP                    5ML","  3","281.86","  -","0.00","  -","0.00","  3","281.86","  -"
" TOTAL","703","76358.89","336","46047.40","273","34112.50","766","82997.9","  0"
"TOTAL","15546","1025332.46","14153","827455.03","12820","757822.83","16879","1158345","  0"
