itemdescri,qty,value,e,f,g,h,i,j,k
"MAXIM GEL                     5ML","150","15943.01","  -","0.00"," 75","8679.86"," 75","7971.50","  -"
"MAXIM L                       5ML"," 74","7294.42","120","11828.80"," 70","8033.78","124","12223.0","  -"
"MAXIM-D                       5ML","243","23015.33","225","21310.50","168","17451.73","300","28413.9","  -"
"PATINE KT                     5ML","  -","0.00"," 75","8260.50"," 45","5507.10"," 30","3304.20","  -"
"PREDINA E/D                   10ML","  -","0.00"," 50","2041.00","  -","0.00"," 50","2041.00","  -"
"VCOLUX                        10'S"," 68","7108.72"," 75","7840.50"," 60","7831.69"," 83","8676.82","  -"
"VCOLUX C TAB                  10S"," 62","5800.72","  -","0.00","  -","0.00"," 62","5800.72","  2"
" TOTAL","1369","169360.73","932","105397.20","797","121118.57","1504","173329.","  0"
"","","","","","","","","",""
"JMS CO LTD","","","","","","","","",""
"MEDITAPE 310                  12S","  -","0.00","  5","1990.00","  5","2200.00","  -","0.00","  -"
"","","","","","","","","",""
"TOTAL","6723","568828.30","7660","570775.85","7255","607311.79","7128","622758.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..7","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
" TOTAL","  0","0.00","  5","1990.00","  5","2200.00","  0","0.00","  0"
"","","","","","","","","",""
"LENORA GLOVE PVT.LTD","","","","","","","","",""
"LAT.POW.FRE 7                 1S"," 50","662.50","  -","0.00","  -","0.00"," 50","662.50","  -"
" TOTAL"," 50","662.50","  0","0.00","  0","0.00"," 50","662.50","  0"
"","","","","","","","","",""
"MEDIKLIN HEALTHCARE LTD","","","","","","","","",""
"DISPOSIBLE BED SHEET          1","  -","0.00"," 30","480.00"," 30","600.00","  -","0.00","  -"
"FACE MASK                     1S","500","700.00","400","560.00","400","720.00","500","700.00","  -"
" TOTAL","500","700.00","430","1040.00","430","1320.00","500","700.00","  0"
"","","","","","","","","",""
"NEOMEDIX HEALTHCARE INDIA P LTD","","","","","","","","",""
"BEPOKUL                       5ML","  -","0.00"," 10","1414.30","  -","0.00"," 10","1414.30","  -"
"CYNQ                          5ML","  -","0.00"," 10","2860.70","  -","0.00"," 10","2860.70","  -"
"GATICOM-P                     10ML","  -","0.00"," 10","1060.70","  -","0.00"," 10","1060.70","  -"
"HYLOSOFT                      10ML","  -","0.00"," 10","2860.70","  -","0.00"," 10","2860.70","  -"
"HYLOSOFT ECO                  5ML","  -","0.00"," 10","1575.00","  -","0.00"," 10","1575.00","  -"
"KINDERWOODS GUMMIES           30'S","  -","0.00"," 60","15742.80"," 50","9110.00"," 10","2623.80","  -"
"LOTEVAIL                      5ML","  -","0.00"," 10","1125.00","  -","0.00"," 10","1125.00","  -"
"LOTEVAIL LS                   5ML","  -","0.00"," 10","933.00","  -","0.00"," 10","933.00","  -"
"NEXTOB                        5ML","  -","0.00"," 10","822.90","  -","0.00"," 10","822.90","  -"
"OCUWIPES WET WIPES            10'S","  -","0.00","  2","195.26","  -","0.00","  2","195.26","  -"
"OCUWIPES-AT                   20'S","  -","0.00","  2","597.98","  -","0.00","  2","597.98","  -"
"OPTIMOIST                     10ML","  -","0.00"," 20","1748.60","  -","0.00"," 20","1748.60","  -"
"OPTIMOIST ULTRA               10ML","  -","0.00"," 10","2079.80","  -","0.00"," 10","2079.80","  -"
"OPTIMOIST-DS                  10ML","  -","0.00"," 20","2378.60","  -","0.00"," 20","2378.60","  -"
"PATIF                         5ML","  -","0.00"," 10","1092.80","  -","0.00"," 10","1092.80","  -"
"VIGOPRED                      10ML","  -","0.00"," 20","883.20","  -","0.00"," 20","883.20","  -"
"VIGOQUIN                      5ML","  -","0.00"," 10","1125.00","  -","0.00"," 10","1125.00","  -"
"VIGOQUIN-DX                   5ML","  -","0.00"," 10","1157.10","  -","0.00"," 10","1157.10","  -"
"VIGOQUIN-LP                   5ML","  -","0.00"," 10","1478.60","  -","0.00"," 10","1478.60","  -"
"ZYOFM                         5ML","  -","0.00"," 10","1060.70","  -","0.00"," 10","1060.70","  -"
"ZYOFM-T                       5ML","  -","0.00"," 10","1254.00","  -","0.00"," 10","1254.00","  -"
" TOTAL","  0","0.00","274","43446.74"," 50","9110.00","224","30327.7","  0"
"","","","","","","","","",""
"NEON LABORATORIES LTD","","","","","","","","",""
"ANAWIN0.5% 20ML               1S","  -","0.00","140","9303.00","140","9751.00","  -","0.00","  -"
"LOX 2% 30ML                   1S","  7","178.50","105","2677.50","107","2996.00","  5","127.50","  -"
"NEOMIT 4MG                    2ML","  -","0.00","  5","22.50","  5","32.50","  -","0.00","  -"
" TOTAL","  7","178.50","250","12003.00","252","12779.50","  5","127.50","  0"
"","","","","","","","","",""
"OCUZEN HEALTH CARE","","","","","","","","",""
"LUBRICOOL E/D                 10ML"," 16","877.76","  -","0.00","  -","0.00"," 16","877.76"," 16"
"NEPACARE                      5ML"," 12","877.68","  -","0.00"," 11","1311.50","  1","73.14","  -"
"OZOLINE                       10ML"," 15","822.90","  -","0.00","  -","0.00"," 15","822.90","  9"
" TOTAL"," 43","2578.34","  0","0.00"," 11","1311.50"," 32","1773.80","  0"
"","","","","","","","","",""
"PRIDE&PRIME PHARMACEUTICALS","","","","","","","","",""
"BACTO-PRIDE                   5GM"," 44","2079.91","  -","0.00","  -","0.00"," 44","2079.91"," 44"
"","","","","","","","","",""
"TOTAL","7367","575027.55","8614","627265.59","7998","631832.79","7983","658429.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..8","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"CANZO PRIDE TAB               10S"," 70","5062.40","  -","0.00","  -","0.00"," 70","5062.40"," 70"
"HEALTHY-PRIDE LZ              10S"," 80","2416.40","  -","0.00","  -","0.00"," 80","2416.40"," 80"
"MONTI-PRIDE L                 10S"," 50","1526.75","  -","0.00","  -","0.00"," 50","1526.75"," 50"
"RI PRIDE DSR                  10S"," 50","1414.25","  -","0.00","  -","0.00"," 50","1414.25"," 50"
" TOTAL","294","12499.71","  0","0.00","  0","0.00","294","12499.7","  0"
"","","","","","","","","",""
"RAMAN&WEIL PVT LTD","","","","","","","","",""
"BACILLOCID EXTRA              500ML","  3","1005.00","  7","2345.00"," 10","3820.00","  -","0.00","  -"
"BACTORUB BLUE                 500ML","  2","420.00","  -","0.00","  -","0.00","  2","420.00","  -"
" TOTAL","  5","1425.00","  7","2345.00"," 10","3820.00","  2","420.00","  0"
"","","","","","","","","",""
"RAMSONS","","","","","","","","",""
"FACE MASK RAMSONS             1S","100","225.00","  -","0.00","  -","0.00","100","225.00","  -"
" TOTAL","100","225.00","  0","0.00","  0","0.00","100","225.00","  0"
"","","","","","","","","",""
"RANBAXY","","","","","","","","",""
"BECTODINE                     2LTR","  -","0.00","  3","1275.00","  3","1380.00","  -","0.00","  -"
" TOTAL","  0","0.00","  3","1275.00","  3","1380.00","  0","0.00","  0"
"","","","","","","","","",""
"SANGAM HEALTHCARE (SAFTI-NV)","","","","","","","","",""
"IV SET                        1S"," 43","537.50","  -","0.00","  -","0.00"," 43","537.50"," 43"
" TOTAL"," 43","537.50","  0","0.00","  0","0.00"," 43","537.50","  0"
"","","","","","","","","",""
"SENSES PHARMACEUTICALS LTD","","","","","","","","",""
"ALLERPAT                      5ML"," 11","972.31","  -","0.00","  -","0.00"," 11","972.31","  3"
"CELLWET                       10ML"," 12","2346.40"," 12","2346.40"," 11","2547.15"," 13","2541.93","  5"
"CELWET ULTRA                  10ML"," 17","3825.00"," 24","5400.00"," 25","6682.99"," 16","3600.00","  1"
"COMPU .5%                     10ML"," 21","1541.23"," 36","2642.10"," 35","2957.31"," 22","1614.62","  7"
"COMPU 1%                      10ML"," 19","1883.06"," 12","1189.30"," 21","2328.32"," 10","991.08","  7"
"DORSENZ                       5ML","  5","803.58","  6","964.30","  1","210.00"," 10","1607.17","  4"
"DORSENZ-T                     5ML"," 12","2442.90","  -","0.00","  1","263.29"," 11","2239.33"," 14"
"DUOBRIM LS                    5ML"," 93","4982.48","240","12858.00","183","11396.65","150","8036.25","  2"
"DUOBRIM-T                     5ML"," 94","6546.32","120","8357.00"," 33","2996.59","181","12605.1"," 22"
"FLI                           5ML"," 10","642.83","  -","0.00","  -","0.00"," 10","642.83"," 10"
"FLUNAREST 10                  10S","  -","0.00"," 60","1863.00"," 30","992.25"," 30","931.50","  -"
"FLUNAREST 5MG                 10S"," 30","476.00"," 30","476.00"," 30","551.25"," 30","476.00","  -"
"HYPERSENZ OINT                5GM"," 21","1890.00","  -","0.00","  -","0.00"," 21","1890.00","  -"
"IREWET 5ML                    5ML"," 13","1253.53","  -","0.00","  -","0.00"," 13","1253.53"," 12"
"KARBOXI                       10ML"," 61","2614.36","120","5143.00"," 30","1590.78","151","6471.60","  -"
"LEOS                          5ML","  6","482.15","  -","0.00","  -","0.00","  6","482.15","  4"
"LEOS-MX DROPS                 5ML"," 14","1424.97","  -","0.00","  -","0.00"," 14","1424.97"," 14"
"MACUVIT CAP                   10S","  6","610.15","  6","610.15","  -","0.00"," 12","1220.30","  6"
"MACUVIT PLUS                  10S","  9","1510.20","  -","0.00","  -","0.00","  9","1510.20","  9"
"NAPHACE                       10ML"," 12","578.60","  -","0.00","  -","0.00"," 12","578.60"," 12"
"NATASOL                       5ML"," 17","1153.45","  -","0.00","  -","0.00"," 17","1153.45"," 17"
"OBRIN E/O                     5GM"," 20","822.83","  -","0.00","  -","0.00"," 20","822.83"," 20"
"SENSOFI                       5ML"," 10","241.08","  -","0.00","  -","0.00"," 10","241.08"," 10"
"SENSONAC                      5ML","  3","257.15","  -","0.00","  -","0.00","  3","257.15","  3"
"SENZCLOR E/O                  5GM","  5","72.45","  -","0.00","  -","0.00","  5","72.45","  5"
"","","","","","","","","",""
"TOTAL","8286","627007.87","9290","672734.84","8411","669549.37","9165","723668.","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..9","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"SENZCLOR-H E/O                5GM"," 12","514.30"," 12","514.30"," 14","661.90"," 10","428.58","  4"
"SENZGAT                       5ML","246","6081.88","260","6428.00","290","7905.48","216","5340.19","  4"
"SENZMOX                       5ML"," 10","910.75","  -","0.00","  -","0.00"," 10","910.75","  5"
"SENZMOX OINT                  5GM","  1","41.25","  -","0.00","  -","0.00","  1","41.25","  1"
"SENZMOX-DM                    10ML","  4","407.13","  -","0.00","  -","0.00","  4","407.13","  -"
"SENZMOX-DX                    10ML","  3","91.08","  -","0.00","  -","0.00","  3","91.08","  3"
"SENZMOX-GX                    5ML","  4","600.00","  -","0.00","  -","0.00","  4","600.00","  4"
"SENZOPT E/D                   3ML"," 24","1542.96","  -","0.00","  -","0.00"," 24","1542.96"," 24"
"SENZOPT-T                     3ML","  9","752.13","  -","0.00","  -","0.00","  9","752.13","  9"
"SENZPRED                      10ML","  -","0.00"," 20","883.20"," 20","960.00","  -","0.00","  -"
"T-PLUS                        5ML"," 10","385.70","  -","0.00","  -","0.00"," 10","385.70","  -"
"TRAVASENZ                     3ML"," 12","1002.84","  -","0.00","  -","0.00"," 12","1002.84","  7"
"VOLVIT                        10S"," 11","1118.61","  -","0.00","  3","398.63","  8","813.53","  1"
"ZYTAMIN TAB                   10S"," 38","803.83","  -","0.00","  -","0.00"," 38","803.83"," 38"
" TOTAL","905","53625.48","958","49674.75","727","42442.59","1136","66756.4","  0"
"","","","","","","","","",""
"SENTISS PHARMA PVT LTD","","","","","","","","",""
"ACTIVISION CAP                10'S"," 30","3608.79","  -","0.00","  -","0.00"," 30","3608.79","  -"
"FLOACE-T                      5ML","  -","0.00","140","10736.00","  -","0.00","140","10736.0","  -"
"ISOFT HS                      10ML"," 60","14931.08","  -","0.00","  -","0.00"," 60","14931.0","  -"
"KITIMOX GEL                   5ML"," 40","3618.28","140","12664.00","  -","0.00","180","16282.2","  -"
"KITMOX                        5ML","  -","0.00","140","11829.00","  -","0.00","140","11829.0","  -"
"KITMOX UNIT DOSE              10'S"," 50","8788.64","  -","0.00","  -","0.00"," 50","8788.64","  -"
"NAVIBROM                      5ML"," 40","3159.14","140","11057.00"," 39","3612.08","141","11135.9","  -"
"ONTEARS                       15ML"," 50","4040.72","140","11314.00","  -","0.00","190","15354.7","  -"
" TOTAL","270","38146.65","700","57600.00"," 39","3612.08","931","92666.4","  0"
"","","","","","","","","",""
"SHERINGS","","","","","","","","",""
"CATOBAR                       10ML"," 16","783.38","260","12729.00","156","8521.78","120","5875.38","  -"
"DIMPLE E/D                    10ML"," 24","1172.34","260","12729.00","136","7273.55","148","7229.46","  1"
"DURALUB E/D                   10ML","  4","535.73","  -","0.00","  -","0.00","  4","535.73","  4"
"DURALUB FUSION                10ML","  5","1068.75","  -","0.00","  -","0.00","  5","1068.75","  -"
"MISTICE                       10ML","  5","1333.96","  -","0.00","  -","0.00","  5","1333.96","  5"
"MYOSTOP                       5ML","  -","0.00"," 45","5142.90"," 45","5600.11","  -","0.00","  -"
"RETIGARD TAB                  10S"," 21","1569.75","  -","0.00","  -","0.00"," 21","1569.75","  -"
"TAGAMOX E/D                   5ML"," 12","869.20","  -","0.00","  -","0.00"," 12","869.20","  -"
"TAGAMOX-KT                    5ML","  7","708.75","  -","0.00","  -","0.00","  7","708.75","  -"
"TAGAMOX-LP                    5ML"," 38","3240.89","  -","0.00","  -","0.00"," 38","3240.89"," 37"
"TAGAMOX-TM                    5ML"," 45","4339.50","  -","0.00","  -","0.00"," 45","4339.50"," 45"
"TEARLUB E/D                   10ML"," 24","1769.80","  -","0.00","  -","0.00"," 24","1769.80"," 23"
"TEARLUB GEL                   10ML"," 12","1193.70","  -","0.00","  6","649.94","  6","596.85","  6"
" TOTAL","213","18585.76","565","30600.90","343","22045.38","435","29138.0","  0"
"","","","","","","","","",""
"SHERWYN PHARMA(GENORA)","","","","","","","","",""
"PENTOGAST40 TAB               10S","  1","38.58","  -","0.00","  -","0.00","  1","38.58","  -"
" TOTAL","  1","38.58","  0","0.00","  0","0.00","  1","38.58","  0"
"","","","","","","","","",""
"SHERWYN PHARMACEUTICALS PVT LTD","","","","","","","","",""
"FLUNAWYN-5                    10S"," 15","241.13","  -","0.00","  -","0.00"," 15","241.13","  -"
"ITROWYN E/D                   5ML"," 14","274.77","  -","0.00","  -","0.00"," 14","274.77","  -"
" TOTAL"," 29","515.89","  0","0.00","  0","0.00"," 29","515.89","  0"
"","","","","","","","","",""
"TOTAL","9183","698547.21","10847","768761.24","9120","705132.84","10910","859147.","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..10","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"SUBHAM PHARMACEUTICALS","","","","","","","","",""
"G-MOX                         5ML"," 43","1307.49","  -","0.00","  -","0.00"," 43","1307.49","  -"
"LUBRY                         10ML","  1","46.46","  -","0.00","  -","0.00","  1","46.46","  -"
"PANTOZING DSR CAP             10S","  7","251.30","  -","0.00","  -","0.00","  7","251.30","  -"
"UFER SUSPENSION               200ML"," 60","4428.00","  -","0.00","  -","0.00"," 60","4428.00","  -"
"VITAZING CAP                  10S","  1","27.51","  -","0.00","  -","0.00","  1","27.51","  -"
" TOTAL","112","6060.75","  0","0.00","  0","0.00","112","6060.75","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS","","","","","","","","",""
"ALCATOP 5ML                   5ML"," 30","2973.13","  -","0.00","  -","0.00"," 30","2973.13"," 30"
"ATROSUN E/D                   5ML"," 40","548.40","  -","0.00","  4","59.74"," 36","493.56","  9"
"CARPINOL 0.5%                 1ML","320","5267.20","  -","0.00"," 40","731.60","280","4608.80","130"
"EPITRATE 1ML                  1ML","150","1302.00","200","1736.00","130","1253.20","220","1909.60"," 20"
"ESTOCIN E/O                   5GM"," 57","3328.20","  -","0.00"," 56","3354.21","  1","58.39","  1"
"EYEVITAL CAP                  30S"," 31","2059.09"," 39","2590.47","  -","0.00"," 70","4649.56"," 85"
"EYEVITAL LX CAP               10S"," 29","2578.72","  -","0.00","  2","230.03"," 27","2400.88"," 27"
"HYCLO 0.05%                   5ML"," 64","18029.15","  -","0.00","  -","0.00"," 64","18029.1"," 64"
"HYPROSOL PFS 3ML              3ML"," 47","2644.69","  -","0.00","  -","0.00"," 47","2644.69"," 47"
"HYPROSOL VIAL                 5ML","165","7071.34","130","5571.36","258","12285.96"," 37","1585.69","  7"
"HYVET0.18%                    5ML","  1","160.17","  -","0.00","  -","0.00","  1","160.17","  1"
"JUST TEARS                    10ML"," 18","1282.45","125","8905.90"," 46","3733.50"," 97","6910.98"," 11"
"JUST TEARS LIQUIGEL E/D       10ML"," 69","6025.18"," 65","5675.90"," 83","7410.78"," 51","4453.40","  4"
"JUST TEARS WIPES              30*1","  4","593.39","  -","0.00","  -","0.00","  4","593.39","  4"
"LACRIGEL                      5GM","107","6304.74","  -","0.00"," 86","6703.59"," 21","1237.38"," 17"
"LYMOVITA                      200ML","  5","523.33","  -","0.00","  -","0.00","  5","523.33","  -"
"NEBRACIN E/D                  5ML"," 38","1042.33","  -","0.00","  -","0.00"," 38","1042.33"," 38"
"OCCUCOM E/D                   10ML","171","10213.98","130","7765.02","160","9795.72","141","8422.06","  -"
"OCCUMOX                       5ML"," 65","4387.32","  -","0.00"," 27","2514.60"," 38","2564.90","  8"
"OCCUMOX E/O                   5GM","  4","141.43","130","4596.40"," 82","3001.87"," 52","1838.56","  2"
"OCULAN AMP                    2ML","150","1735.50","  -","0.00"," 30","376.20","120","1388.40"," 20"
"PARACAIN                      5ML","762","27432.00","200","7200.00","710","26400.00","252","9072.00"," 22"
"REFFRON TAB                   15S"," 28","5552.41","  -","0.00","  -","0.00"," 28","5552.41"," 28"
"RIBOCROSS RAPID               3ML","  2","5394.86","  -","0.00","  -","0.00","  2","5394.86","  -"
"SIMPLOVIR E/O                 5GM"," 51","2593.67","  -","0.00","  -","0.00"," 51","2593.67"," 51"
"T+ULTRA 1ML                   5*2"," 18","10510.23","  -","0.00"," 15","10121.41","  3","1751.71","  -"
"TROPICACYL 1%                 5ml"," 17","455.30","  -","0.00","  -","0.00"," 17","455.30"," 17"
"TROPICACYL PLUS               5ML","419","17956.92","  -","0.00","375","16828.50"," 44","1885.69"," 31"
"XINEP E/D                     5ML","  1","90.49","  -","0.00","  -","0.00","  1","90.49","  1"
"ZONAT                         5ML"," 27","1851.45","  -","0.00"," 20","1509.51","  7","480.01","  7"
" TOTAL","2890","150049.06","1019","44041.05","2124","106310.42","1785","95764.4","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(ORIZO)","","","","","","","","",""
"BPROS                         5ML"," 30","5207.04","  -","0.00"," 30","5785.75","  -","0.00","  -"
"BPROS-T                       5ML","  1","161.78","  -","0.00","  -","0.00","  1","161.78","  1"
"BRIO                          5ML"," 16","2142.72","  -","0.00","  -","0.00"," 16","2142.72"," 16"
"BRIO-B                        5ML","  9","1576.51"," 12","2102.02","  7","1634.99"," 14","2452.36","  2"
"BRIO-T                        5ML"," 61","9803.32","  -","0.00"," 56","10924.50","  5","803.55","  -"
"CIBRIM T E/D                  5ML"," 61","5522.31","  -","0.00"," 22","2245.21"," 39","3530.66"," 19"
"CIBRIM Z E/D                  5ML","128","11039.55"," 60","5174.79","106","10429.54"," 82","7072.21"," 28"
"DORSUN                        5ML"," 42","4994.65","180","21405.63","118","15065.72","104","12367.7","  -"
"DORSUN T                      5ML"," 49","6640.86"," 84","11384.34"," 78","11860.01"," 55","7454.03","  -"
"DOVAS CAPS                    10S"," 20","2164.24","  -","0.00","  -","0.00"," 20","2164.24"," 20"
"HYPERTONE 6 E/O               5GM","  -","0.00"," 24","1851.33"," 24","2016.06","  -","0.00","  -"
"HYPERTONE E/D                 10ML"," 57","1496.19"," 60","1574.94"," 54","1575.00"," 63","1653.69","  3"
"","","","","","","","","",""
"TOTAL","12659","905406.21","12286","856295.34","11739","872980.04","13206","1000775","  0"
"","","","Continued .","","","","","",""
"","","","","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..11","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"HYPROLIEF E/D                 10ML","  9","1205.28"," 60","8035.18"," 66","10594.20","  3","401.76","  -"
"LACRIGUARD CAP                10'S"," 31","3454.04"," 42","4679.66"," 30","3691.96"," 43","4791.08","  -"
"TIMANOL 0.5%                  5ML"," 43","1428.26","150","4982.30","129","4687.65"," 64","2125.78","  1"
"TRAVOSUN E/D                  3ML"," 38","4743.16"," 48","5991.36"," 53","7496.01"," 33","4119.06","  -"
"TRAVOSUN-T                    2.5ML"," 18","3249.47"," 24","4332.63"," 18","3725.50"," 24","4332.63","  4"
"ZOPTINA E/D                   5ML","  -","0.00"," 60","3889.35"," 60","4321.50","  -","0.00","  -"
" TOTAL","613","64829.39","804","75403.53","851","96053.60","566","55573.2","  0"
"","","","","","","","","",""
"SUNWAYS PHARMACEUTICALS(RETENT)","","","","","","","","",""
"ARA E/D                       10ML"," 12","1703.53","  -","0.00","  -","0.00"," 12","1703.53"," 12"
"CAROKID JELLIES               75GM","129","18102.92","-95","-13331.62","  -","0.00"," 34","4771.31","  8"
"GATSUN E/D                    5ML","134","3312.77","195","4820.81"," 91","2887.51","238","5883.88"," 28"
"GATSUN FORTE E/D              5ML","268","11661.67","  -","0.00","136","6468.29","132","5743.81","  4"
"NETIWASH 15'S                 15SA"," 15","2233.79","  -","0.00","  -","0.00"," 15","2233.79"," 14"
"NETIWASH 30'S                 30S"," 16","3119.88","  -","0.00","  -","0.00"," 16","3119.88"," 16"
"OCULACT                       5ML"," 24","3857.05","  -","0.00","  -","0.00"," 24","3857.05"," 24"
"OFLO BM OINT                  5GM"," 44","961.84","  -","0.00","  -","0.00"," 44","961.84"," 34"
"OFLO E/D                      5ML"," 22","471.33","  -","0.00","  -","0.00"," 22","471.33"," 22"
"OMNIDASE INJ                  1ML"," 20","2327.20","  -","0.00"," 20","2585.80","  -","0.00","  -"
"OTOFLU DROPS                  5ML","169","5766.57","130","4435.82","130","4830.42","169","5766.57"," 27"
"POLYCHLOR DM E/D              5ML","  2","110.77","  -","0.00","  -","0.00","  2","110.77","  2"
"POLYCHLOR DM E/O              5GM"," 79","4296.83","195","10606.08","137","8238.85","137","7451.46","  7"
"POLYCHLOR E/D                 5ML","  9","296.54","  -","0.00","  -","0.00","  9","296.54","  9"
"POLYCHLOR E/O                 5GM"," 12","421.08","  -","0.00","  -","0.00"," 12","421.08"," 12"
"REDIF E/D                     10ML"," 15","534.36","  -","0.00","  2","93.10"," 13","463.11"," 12"
"SYNOX NASAL DROPS             10ML","  3","71.85","  -","0.00","  -","0.00","  3","71.85","  -"
"TINNICAR CAP                  10S"," 21","3161.07"," 30","4515.82","  5","3719.16"," 46","6924.26"," 14"
"TRYBLUE 1ML                   1ML"," 34","2331.45","  -","0.00","  -","0.00"," 34","2331.45"," 34"
"ULTRA GEL E/D                 10ML"," 71","5687.42","195","15620.37","143","12692.23","123","9852.85","  4"
"VITREON SACHET                30*4GM"," 48","7932.08"," 18","2974.52"," 48","8637.32"," 18","2974.53","  2"
"VITREON TABLETS               1*30"," 24","3660.85"," 48","7321.70"," 33","5381.70"," 39","5948.88","  -"
" TOTAL","1171","82022.84","716","36963.50","745","55534.38","1142","71359.7","  0"
"","","","","","","","","",""
"TAS MED(INDIA)PVT.LTD(VALLIANT)","","","","","","","","",""
"ANGLIT 2.6                    30S"," 54","4944.40"," 24","2197.51"," 36","3589.45"," 42","3845.64","  -"
"WELHART 150                   10S","  3","1548.67"," 17","9085.50","  9","5337.67"," 11","5678.46","  -"
" TOTAL"," 57","6493.07"," 41","11283.01"," 45","8927.12"," 53","9524.10","  0"
"","","","","","","","","",""
"TASMED (INDIA) PVT LTD(PASSION)","","","","","","","","",""
"ETIPRO                        15'S"," 72","3343.07","  -","0.00","  -","0.00"," 72","3343.07","  -"
"LAMREST 10                    15S"," 37","4957.80"," 96","12863.49"," 70","10643.34"," 63","8441.67","  -"
"LAMREST GN                    10S"," 26","1741.93","  -","0.00"," -4","0.00"," 30","2009.92"," 18"
"MIBETA PLUS 10                10S"," 90","4390.32","120","5853.76","120","6373.92"," 90","4390.32","  -"
"MIBETA SR 40                  15'S"," 24","655.77","  -","0.00","  -","0.00"," 24","655.77","  -"
"VAP CR-300                    10'S"," 24","834.37","  -","0.00","  -","0.00"," 24","834.37","  -"
" TOTAL","273","15923.26","216","18717.25","186","17017.26","303","19675.1","  0"
"","","","","","","","","",""
"TASMED(INDIA) PVT.LTD(ASPIRE)","","","","","","","","",""
"IMACIN                        10S","240","6573.74","120","3286.87","240","7157.92","120","3286.87","  -"
" TOTAL","240","6573.74","120","3286.87","240","7157.92","120","3286.87","  0"
"","","","","","","","","",""
"TOTAL","14539","1030499.33","13763","958456.45","13311","996133.54","14991","1120391","  0"
"","","","Continued .","","","","","",""
"SRI HANUMAN MEDICAL DISTRIBUTORS","","","","","","","","",""
"","","","Page No..12","","","","","",""
"STOCK & SALES ANALYSIS","","","","","","","","",""
"ITEM DESCRIPTION","   OPENING","","   RECEIPT","","   ISSUE","","   CLOSING","","DUMP"
"","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY.","VALUE","QTY."
"","","","","","","","","",""
"","","","","","","","","",""
"TEKAY PRODUCTS","","","","","","","","",""
"FORMALINE                     4.5LTS","  1","200.00","  -","0.00","  -","0.00","  1","200.00","  -"
" TOTAL","  1","200.00","  0","0.00","  0","0.00","  1","200.00","  0"
"","","","","","","","","",""
"THE RAMARAJU COTTON MILLS PVT LTD","","","","","","","","",""
"COTTON ROLL400GM              1S","  -","0.00"," 10","1620.00","  8","1440.00","  2","324.00","  -"
"GAUZE CLOTH90C*10M            1S","  -","0.00","  6","1485.00","  5","1400.00","  1","255.00","  -"
" TOTAL","  0","0.00"," 16","3105.00"," 13","2840.00","  3","579.00","  0"
"","","","","","","","","",""
"ZIVIRA LABS PVT.LTD","","","","","","","","",""
"BEPIREX                       5ML","  1","151.07","  -","0.00","  -","0.00","  1","151.07","  1"
"BRITIVIN E/D                  5ML"," 13","2883.27","  -","0.00","  -","0.00"," 13","2883.27"," 13"
"ENVISA TAB                    10S"," 94","10400.79","  -","0.00"," 33","4518.05"," 61","6749.45","  6"
